,GSM2674169,GSM2674170,GSM2674171,GSM2674172,GSM2674174,GSM2674175,GSM2674176,GSM2674166,GSM2674168,GSM2674214,GSM2674208,GSM2674209,GSM2674210,GSM2674211,GSM2674212,GSM2674213,GSM2674215,GSM2674216,GSM2674197,GSM2674198,GSM2674199,GSM2674200,GSM2674201,GSM2674202,GSM2674203,GSM2674204,GSM2674205,GSM2674206,GSM2674207,NS_2,NS_1,GSM3304958,GSM3304961,GSM3304962,GSM3304963,GSM3304964,GSM3304965,GSM3304966,GSM3304970,GSM3304971,GSM3304974,GSM3304977,GSM3304980,GSM3304981,GSM3304982,GSM3304983,GSM3304986,GSM3304987,GSM3304989,GSM3304991,GSM3304994,GSM3304995,GSM3304996,GSM3304997,GSM3304998,GSM3304999,GSM3305001,GSM3305002,GSM3305003,GSM3305007,GSM3305009,GSM3305011,GSM3305013,GSM3305014,GSM3305015,GSM3305016,GSM3305017,GSM3305018,GSM3305019,GSM3305022,GSM3305023,GSM3305024,GSM3305026,GSM3305027,GSM3305028,GSM3305029,GSM3305030,GSM3305031,GSM3305032,GSM3305033,GSM3305034,GSM3305035,GSM3305036,GSM3305037,GSM3305038,GSM3305039,GSM3305040,GSM3305041,GSM3305042,GSM3305044,GSM3305045,GSM3305046,GSM3305047,GSM3305048,GSM3305049,GSM3305052,GSM3305053,GSM3305054,GSM3305055,GSM3305056,GSM3305057,GSM3305058,GSM3305059,GSM3305063,GSM3305065,GSM3305066,GSM3305067,GSM3305070,GSM3305071,GSM3305072,GSM3305073,GSM3305075,GSM3305077,GSM3305079,GSM3305080,GSM3305081,GSM3305082,GSM3305087,GSM3305090,GSM3305091,AP.7,AP.8,AP.9,AP.10
GSM3304961,0.9390586771606492,0.9523809050121571,0.9564732324638852,0.9495073297764731,0.9565207560821959,0.9351160982385323,0.9428897785946744,0.9420463714001927,0.9476843294985527,0.9385565540257217,0.9296296342504577,0.9391848235507837,0.9091972078613559,0.9500738785604157,0.9089157598002763,0.9148961660024557,0.9015107719062078,0.9049472288299968,0.9030199783533437,0.9279491878240275,0.9073808225189334,0.9122081298406325,0.9100712825431189,0.9090123981060642,0.9052082078204535,0.9199078242464258,0.9330295350043151,0.8869014987329005,0.9036656531404998,0.9221065851613324,0.9208300388292447,0.8537064017239036,1.0,0.9553106685617697,0.9317606770238944,0.9240641583592849,0.9261467853674126,0.9067232789216312,0.8842053952156981,0.8906479461343965,0.9370828265975873,0.8991579652200296,0.9346663778050851,0.9324881087458831,0.9236342610922209,0.9273138343721823,0.9231391311396238,0.9517091703853178,0.9323765146365465,0.9325020146603069,0.937580384374763,0.941942840115917,0.9294172200203134,0.9311781604308795,0.9210130971363916,0.9361862386845963,0.9288303944302327,0.9452958469046585,0.9435822148139201,0.9334645633362894,0.9322672709147033,0.9214956922956408,0.9456042454861309,0.9126742088062203,0.8879830626272555,0.930170306579554,0.9442313596669909,0.9458192220911448,0.9142907764929479,0.8715349273315219,0.9139487940997718,0.9371064765983963,0.9380766991550722,0.8868272394723572,0.926706746419967,0.9321461125975616,0.9426893052781893,0.9400696385011901,0.9313314403801738,0.9339141950010528,0.9407115144534757,0.9390397139189361,0.9401670099515478,0.9252495929002765,0.9406069512770998,0.9385347161341793,0.9270126551380027,0.9260933235962753,0.9370434567502914,0.9226965606393323,0.8430757098077576,0.8862337788821298,0.934131774922934,0.9176446391801173,0.9410041007144606,0.9275759422722222,0.9093799272411243,0.9476873708139504,0.9449445267468211,0.9202028030993064,0.9069579268069571,0.9438695338992492,0.9492079134416079,0.9261218155606566,0.9373689211622979,0.9153379294629043,0.9123159522500743,0.9461793992295423,0.9383764688584283,0.9266009557223261,0.898027664687687,0.9393135696066145,0.9400744522418146,0.9220430609001273,0.936209734943174,0.9268262772492009,0.8845326348356296,0.9327563028000532,0.9050684781626874,0.9240870752554575,0.9147820464628619,0.925316256643757,0.9318167326874949,0.9388199006682548
GSM3304962,0.9578574496401844,0.9531162079222321,0.9510997758102143,0.951384985529793,0.9538840556080923,0.9311576688455149,0.937995435231558,0.9346386814370966,0.9455599576736603,0.9495566561221934,0.9154491896702346,0.9437308172352256,0.9053448093847258,0.9409046655484921,0.9010371329414423,0.9267325306644413,0.8863689947976374,0.9018034721060937,0.897472671254583,0.9439134657371564,0.9009145106274952,0.9071341795100929,0.9052813972364367,0.9065333473927726,0.9011950738709751,0.9123766142520452,0.9286118029233473,0.882652739351033,0.8957845646626682,0.9426121348912437,0.9372905628857571,0.8701950936022538,0.9553106685617697,1.0,0.9325669355704204,0.9308221552455096,0.9349614340890865,0.9255920156600727,0.875454484255045,0.8954658723946122,0.9499688443704166,0.9009980259945715,0.935419811793722,0.9321587445587107,0.9233133504414038,0.93494442542646,0.9249249705851447,0.9425893379811268,0.929641317244484,0.929916155028915,0.9313692926832207,0.9348011942142004,0.9101476014937399,0.9350245129711802,0.9233631034330544,0.9451767489245883,0.9399333874712064,0.9390624610930247,0.9409005680063198,0.9306165843907719,0.9412552036000965,0.9276293038668879,0.9488189797963062,0.9279545954889304,0.8888933806583705,0.936728825570107,0.9391275764293419,0.938374197083723,0.9088798799281164,0.8776043989531191,0.926361388082216,0.9336349261637265,0.9273647791758621,0.8873657576622979,0.9292257443930153,0.9313867040844248,0.9417995218317079,0.9416395488781623,0.9348616727668867,0.9410052881979111,0.9449428151862118,0.9335164039339369,0.9450146778990405,0.9314633828571934,0.9440138517550615,0.951679681596161,0.9305949259532075,0.9283100226183213,0.9429121183200507,0.9298224530892224,0.8387813204692838,0.8802791188201949,0.9320097796593183,0.9325236142697277,0.9714540028222457,0.9298778621214244,0.9156639922465218,0.9495328497797441,0.9421306936030392,0.9146397623847523,0.911414654675904,0.9330617140770373,0.9461682993672643,0.9293167332331829,0.9395841873389292,0.9099302574145721,0.9079695715734155,0.9530882296634137,0.937610506529746,0.9479750911546371,0.9135137776142034,0.9478678651276905,0.9372756011156838,0.925209462831657,0.948599465631126,0.9266887401899605,0.8968768617276434,0.9387551024221003,0.8911972504730145,0.9460812706243589,0.9263874571009684,0.9469979780457065,0.9386051667375599,0.9463112135725981
GSM3304963,0.9297727664723248,0.9215886415594681,0.9371692824387625,0.9186391254175632,0.9258718248584598,0.9095360351681235,0.9311126576257813,0.9305152300247521,0.9294311770888508,0.9262523040965569,0.9163173981615715,0.9303302342056087,0.8952275510980003,0.9347705645418202,0.902933792719547,0.9063939431751946,0.8859078921066466,0.9033410515245986,0.8974865465115408,0.9076455508735183,0.8949153376354273,0.9040400262420792,0.8916233703889781,0.9101315457514096,0.906778453762705,0.9086957494906137,0.9289702066992167,0.8859805376249827,0.8960072112449002,0.912025436784539,0.9213644528554392,0.8394422158728524,0.9317606770238944,0.9325669355704204,1.0,0.9049572791454797,0.9168728215523124,0.9014218576630578,0.8764261277803368,0.8832989612710048,0.9459397978522153,0.8969289265880639,0.9303732601040874,0.924531753982415,0.9104826452119675,0.9126635410862265,0.9085514619993431,0.9319075351579802,0.9110149861461739,0.9051269461043442,0.9382469239627893,0.9260726024157854,0.8958003496859431,0.9417279174561574,0.9234143927321082,0.9335476660919929,0.9125800436327514,0.9328212168496611,0.942035200127389,0.9197717682032823,0.9403434896885811,0.9135239712293298,0.9362445961422341,0.9132065314556761,0.8934666390866396,0.9103448626308535,0.933436901970284,0.922499180701242,0.8968041489617365,0.8589820354430024,0.8989104794270083,0.924883699783708,0.9272045705648772,0.8768262079260031,0.9274101970394585,0.9190832752390091,0.9185090134401934,0.9252807659771632,0.924195453437475,0.917392597631724,0.9234439405374918,0.945616358769552,0.9272229907045838,0.9212276251709979,0.9493895616430739,0.9340369049166164,0.922991874988344,0.923197039470663,0.9388248100336508,0.9176598507085179,0.8302106174130925,0.8911903827484166,0.9308684833489526,0.9151904588222184,0.9250558697300988,0.9258008684554507,0.8842349577382903,0.9396514489523528,0.9411943321982924,0.9191484201030227,0.8968072199424343,0.933205441084391,0.9414603279416264,0.9160892272535642,0.9166132931042767,0.8992028458257635,0.8864770478231444,0.9314461582277002,0.9225735367156154,0.9227168996902091,0.8876318361570817,0.9255344780540643,0.9294966153616182,0.917766157942347,0.9242094932892218,0.9276802066338792,0.8819992051381887,0.9163942924028727,0.8885612169188555,0.907896971879459,0.9059533462093006,0.9210861363270212,0.9253793025618107,0.9237867107785755
GSM3304964,0.9347031145888678,0.9421766113777149,0.9246718193567849,0.9248411486713851,0.925629471380634,0.9034972969257006,0.9101519627465584,0.9130477294228757,0.9420307476969778,0.9132845900729168,0.8973520269228128,0.9100712331986677,0.8593205672090969,0.9210401330269014,0.8636613083126625,0.9016220034817329,0.8513961681036242,0.8682261136302832,0.8636702505677902,0.9048234607327716,0.8629805657321206,0.8759523096374093,0.8777234784717259,0.869935406344266,0.8799996770580941,0.8925480774152919,0.8992268901879824,0.8652156126138463,0.8701718971871558,0.9138288188506941,0.9256713898985494,0.8533686744665901,0.9240641583592849,0.9308221552455096,0.9049572791454797,1.0,0.8970046421428245,0.886591598294825,0.8754228317085839,0.8722046468580779,0.9201361016770884,0.893395743376662,0.9139645537217026,0.9015344858717353,0.9070460634318398,0.9193025602979952,0.8921190678760432,0.9142191056590856,0.9240204101676934,0.9072159788762078,0.9232374696082055,0.9212906968153082,0.8906806378239015,0.9204090157721504,0.9059632510097773,0.9182634646258723,0.900801145125128,0.9195458848821554,0.9095251746347224,0.8893533644043976,0.8995665761496588,0.8991818049278412,0.9188220267044022,0.921059670870394,0.8747444094103224,0.9276252833609699,0.9326854632880971,0.9180178033768789,0.8862341024149416,0.8390176382389289,0.8907687771306994,0.9059794140389961,0.9013722490570028,0.8497093855835991,0.9069614763811978,0.9091027419207278,0.9308625343859043,0.90898290347237,0.9173993093796028,0.9256137030351671,0.9256556411496426,0.900593613324868,0.9217159991435594,0.9209250502989373,0.9127982379040053,0.9208479680375973,0.8993073449707503,0.893890957313407,0.9207779812048874,0.9115041059753002,0.8017427848970512,0.8396476912661459,0.9101299787317907,0.8971221165155744,0.9354241743872781,0.8978530910743108,0.8874439122642896,0.9257095181468379,0.9085851141925808,0.8981876696129375,0.8859465755302596,0.9097132897366484,0.9309545305821898,0.9154026369604985,0.9194328782204676,0.8790850780847541,0.9037306193756415,0.9270944459569564,0.9128237554252651,0.9113047218346897,0.8755371609512449,0.9291056280408716,0.907155602847495,0.912564672214881,0.9185335607515168,0.9092996360771266,0.8520978710993168,0.9203086423567268,0.8801844328673464,0.904875128329052,0.9021150916583267,0.9282689485136636,0.9240474108176515,0.926344105686255
GSM3304965,0.9178668446237731,0.917642203444484,0.9457189878392406,0.9291591908066846,0.942245629723361,0.934289047132078,0.9186317622353799,0.9063626861504049,0.9174150086633939,0.9514676275941073,0.9105993188652886,0.9403874203917223,0.8968372596973401,0.9173886884104699,0.9075339972484906,0.9384779801085105,0.8798100760795072,0.9161336897442746,0.8908360431049607,0.9394165280935074,0.8931952921438654,0.9011742280359201,0.897726925911139,0.9119987067633082,0.8886711403433178,0.9014729008757997,0.9083099986066543,0.8692550877505798,0.8861302864511699,0.9291388704008426,0.9294435257230054,0.8956279462584105,0.9261467853674126,0.9349614340890865,0.9168728215523124,0.8970046421428245,1.0,0.9479728136541302,0.8216999025470307,0.9148893479263956,0.9385337156769481,0.9136947234557073,0.9042355279123863,0.940292391333834,0.9105836246264696,0.9313001760416935,0.9482182447549825,0.9190087592918085,0.8830111081469909,0.9252178792081949,0.9129632169017404,0.907328098437974,0.8839522226759007,0.9329999186956265,0.9245284043015667,0.9160258260331844,0.9393870916607164,0.9356807927371178,0.9461143562401861,0.9428377903005863,0.923224125526075,0.9447240019066938,0.9546885636495782,0.904759534434805,0.9055285842567257,0.8981419715155231,0.925386245376408,0.9136495328741864,0.9255671204945403,0.9182057363947344,0.9186049045176873,0.9492346232552131,0.9054454175279688,0.9094389431674383,0.9049623306107949,0.9400298660992348,0.9343376282774949,0.9189766627437356,0.932139854454443,0.910964861638261,0.9099111051606292,0.9428126732593978,0.903809816407311,0.9358342402272761,0.9224469091210784,0.9427662708083113,0.9265115865766113,0.9160397837458678,0.9217878854425468,0.9370944342497394,0.8807513544854927,0.8732360942538285,0.9189945965450262,0.9542281381663541,0.9127526090510363,0.9027615670528499,0.9169349287448424,0.9391681863751284,0.9278558116478498,0.9158936729476556,0.9407336731577719,0.9330200664680495,0.9345068557293057,0.9043081555017166,0.9224135743503321,0.939557878907839,0.8996265993731241,0.929756882294929,0.921592449981174,0.9470097345928813,0.937222452567407,0.922320066018391,0.9261121338359116,0.9369770226061709,0.9301038669916393,0.9197752319158706,0.933161944844179,0.9315949375503777,0.8424920556647558,0.9444708952746252,0.9153251778251378,0.9199387286574487,0.9234156004619998,0.9346799043675197
GSM3304966,0.9089788864572909,0.9008468124348237,0.9286213730151727,0.9060549511118217,0.9299033250495878,0.9222020842790646,0.8969071283261799,0.8838357263354366,0.9011852409661811,0.952188586986403,0.883661086182384,0.927158399310216,0.8642043252482549,0.8940473078176339,0.8721308377212191,0.9521682442456025,0.8407917559522707,0.883700923746257,0.8596520677585032,0.9469843418683144,0.8607459158723861,0.8741348745999777,0.8716676676770575,0.8808540900911058,0.8557720253768614,0.8695295717352398,0.8802648795087634,0.8369290494141366,0.846807343038641,0.9476802402592895,0.9388093596536327,0.9178154904376662,0.9067232789216312,0.9255920156600727,0.9014218576630578,0.886591598294825,0.9479728136541302,1.0,0.8003790411905577,0.9141234176738119,0.9386589748275068,0.9011749400416611,0.8831893150909947,0.9258543643404046,0.898587903099775,0.9347014478560624,0.9370426757004049,0.8956085702999427,0.8677981849582908,0.9088773586213685,0.898329446519062,0.8858200312493449,0.8559335373672357,0.9192423528376547,0.9207090139566168,0.915553841728271,0.9380139428972669,0.922546294642472,0.9286768496594886,0.9213472321846616,0.9122624015150307,0.9409704603856782,0.9327565160128022,0.9065095488132157,0.8991754181588005,0.8898483393391985,0.9009027467981127,0.8959277207175514,0.9132075519036557,0.9197918055640187,0.9120702534112902,0.9316084913358212,0.8764974913119314,0.9053186261732808,0.8867657608774077,0.9340822471658603,0.9315296303672778,0.9061348005685446,0.9135146646202474,0.9195914065007206,0.9094879716505707,0.920367636954021,0.9019785104261341,0.9299674287716999,0.9066239123043031,0.9452250623124692,0.9090068067581581,0.8960478944916799,0.9182530496334426,0.9247464388798732,0.8608576293256347,0.8477300580841229,0.899904511080085,0.948468074000358,0.9025793861613992,0.8771347213166399,0.9100615412362751,0.9291649798527605,0.9091429708104793,0.9013570016570093,0.9370857952985959,0.9138375342521116,0.9184809588451426,0.8881777587627399,0.912439319490425,0.918051521369137,0.8812693140941238,0.9341495801838041,0.9117446250147194,0.9501626153387578,0.9397557421740094,0.9126756495673832,0.9221234128265617,0.9314061220232905,0.9277206058212106,0.9094129617627912,0.92664541426911,0.9235608151706404,0.8162639825892686,0.9475018522013107,0.9171010012696962,0.9254523685731227,0.9221028273705183,0.9373139792132037
GSM3304970,0.8926219268172787,0.8830355312508507,0.8771945442375182,0.889287627546251,0.8552209488725009,0.8242864328985441,0.8579165402212714,0.8728827861118148,0.8856933025027399,0.8514390277361201,0.8769349502157003,0.876030542899084,0.8334212718701176,0.8938228970052992,0.8311843917793,0.8327853994134887,0.843431286323165,0.8219330078916348,0.8414507039595565,0.8311178207703727,0.8402335974333822,0.8409264934015637,0.8220664206595735,0.8455949888017014,0.8663408224009512,0.8737144204426301,0.8890997476476967,0.8529006963364173,0.8715121698965297,0.8491276391922806,0.8776311384870525,0.749896018005865,0.8842053952156981,0.875454484255045,0.8764261277803368,0.8754228317085839,0.8216999025470307,0.8003790411905577,1.0,0.7935573237745092,0.866320982064695,0.7950462570590976,0.8987605064597235,0.8508776983283198,0.8460150477288743,0.8547748233217116,0.8113583096637679,0.9032850576729637,0.8994267647657074,0.8238075412962251,0.9055200863342853,0.9258279541751964,0.8740445138332084,0.8481263067389876,0.8513403826236084,0.9090252463321997,0.8177952387853827,0.8779426111757767,0.8635738508395545,0.8299410713836612,0.8670585528974101,0.8352579822606907,0.8587319053843004,0.8595869100644897,0.7946433039231651,0.8591805660718028,0.8878644445889333,0.8762150887029072,0.7998425411253572,0.7236350728365974,0.8307081632895031,0.846145755091137,0.8717137221378268,0.7657856927622582,0.9009324175738848,0.8448845469439885,0.8657209198130396,0.8584373615650545,0.8714124228414416,0.866792626105672,0.8879353711355196,0.842444173033887,0.9114980268478445,0.8579186461337124,0.8953235276102957,0.8676804823337593,0.8540876715667713,0.8687347893631542,0.9028825853642211,0.8596646885501165,0.7051274152613634,0.8547848950643404,0.8734708617968044,0.8232894911071955,0.8862303240195127,0.8777620272929125,0.7873465814342099,0.8994603974468848,0.8789470749168189,0.8574973984866298,0.8005162290926559,0.8550327744854502,0.8846046032695597,0.8707909884085756,0.8767745161343634,0.7886663977741888,0.8242962335652108,0.8816857558022657,0.8607542346893998,0.8251376123952892,0.7857471441732321,0.871111320886006,0.8952252148134335,0.8376225993153701,0.8594575859512972,0.8429882870886313,0.7502129467002365,0.8477912347319675,0.9273841200547389,0.8008395439714708,0.8440627432230706,0.872178136975735,0.8817995096629369,0.8660474974828345
GSM3304971,0.8801017785795734,0.8897775783267045,0.9167302623873498,0.8959363126833991,0.9181886176843357,0.9050079366679641,0.8995551999009541,0.8851828846145973,0.8890119627465806,0.926274885376143,0.8813494316121074,0.9091504221280544,0.8600012597032061,0.8954081591928589,0.8738396159886117,0.914960142534845,0.8495094736469762,0.8796634821910537,0.8566856486639058,0.9096772933334145,0.8621545663337518,0.8686681996862278,0.8632788046299282,0.879841952849038,0.8584463083980531,0.8602233377349038,0.8778258657005141,0.8320065586065831,0.8423943727850763,0.9057420718316553,0.894090528946505,0.8931739721378681,0.8906479461343965,0.8954658723946122,0.8832989612710048,0.8722046468580779,0.9148893479263956,0.9141234176738119,0.7935573237745092,1.0,0.905754090074824,0.9008119720199518,0.880604292332159,0.9117213871695649,0.8939569910291624,0.9053220597502495,0.9228456455975297,0.8626912240454022,0.8469353554078114,0.8978962355558835,0.8910723869775256,0.8720225469120237,0.8393381448070777,0.9118807497483354,0.9109619095897588,0.8714247799389133,0.912897321250208,0.9103904224713696,0.907858479995837,0.8996057309465716,0.8849206325449166,0.9231954421683989,0.9156150704673667,0.8848399349390286,0.8948320967807313,0.8700434863985151,0.8891907941604587,0.891422360110985,0.9098734904548798,0.9173073119810645,0.8908844474587263,0.912466167177305,0.8726997806695305,0.9047042955648884,0.8691101807727001,0.9203834534879,0.9138628787528905,0.884376602163108,0.9045439669677013,0.8903707358715547,0.8863656267212261,0.9090820088186861,0.8665328061033283,0.9134470679463484,0.8836860843113007,0.9209431146594268,0.9064230063108515,0.885533268513909,0.8919439049964768,0.9081594805467905,0.8642626412586522,0.8407863243591663,0.8995515407119268,0.9200266937554065,0.8766128787912835,0.8555811025057534,0.9058940157757185,0.9059656162461533,0.8854248708867081,0.8989435787360578,0.9310985777714691,0.8999608810143883,0.9070759740057807,0.8723992941484331,0.8866380557557193,0.9154869772460386,0.894328372556656,0.9036283724774974,0.9031061087894309,0.9216270185156233,0.9165759502029485,0.8971860220293018,0.8809846063893736,0.9216496943023105,0.9083899331572606,0.9000080339916584,0.9152776988189373,0.8995170540486713,0.8069336454020796,0.9201836523109348,0.8892520817756583,0.8949203913551752,0.8953788440852583,0.9107875586727592
GSM3304974,0.9415859376322974,0.9407549686057673,0.9453871228718639,0.9305549428852375,0.9507376635580883,0.9305322538405634,0.929373396710625,0.925404231428666,0.9427718718947699,0.9527937643621511,0.9195450464000466,0.9423898486539666,0.8919150361164181,0.93721049802371,0.90323286585427,0.9376391608699062,0.8794065040073086,0.900466818813631,0.8925686291573797,0.9371077346053046,0.8881850213966921,0.904548218698473,0.8926336187666846,0.9097378354049476,0.9000680613377735,0.908016203728075,0.9203579768030385,0.8786569221845525,0.8870876892047798,0.9441790470888091,0.9453863840452457,0.8830914488422966,0.9370828265975873,0.9499688443704166,0.9459397978522153,0.9201361016770884,0.9385337156769481,0.9386589748275068,0.866320982064695,0.905754090074824,1.0,0.9110365169561466,0.9374724421649147,0.9322853994030373,0.9155783853890819,0.94271222234845,0.9404687375852159,0.9335355668024532,0.9200057591420738,0.9267499045700717,0.9406458642690121,0.9282982565212351,0.8950413103176529,0.9465255109741805,0.9333838998582619,0.9499692756196838,0.9468324198213185,0.947379719823372,0.9473732030981356,0.9339370100047795,0.9422679144534871,0.9359130453593736,0.9460642902847441,0.9311605668359857,0.9018927220976574,0.9258245164563748,0.9392134966102417,0.9295832593990321,0.9165885389248614,0.8941619002291532,0.9140160387586599,0.9498952679696131,0.9161931704058607,0.8879722859018546,0.9318681436389195,0.9419251463070735,0.9429878792468831,0.9286998968817093,0.932960749216652,0.9435820414984334,0.9438300155988181,0.9427958825245061,0.939251303350689,0.9437914159135662,0.9492224480442518,0.9594906594785907,0.9361921134457375,0.9225440652612231,0.9560402202151281,0.9380216112169467,0.8522999065984548,0.8760678669503388,0.9319344054173275,0.9438502750830319,0.9348665238964511,0.9226015505825484,0.9155784009583132,0.9579561780677103,0.9484388603976299,0.9244290768472054,0.9290315887137891,0.9377228217450998,0.9547496836454946,0.9310139472743137,0.925674767378109,0.9174188521543254,0.8950000795513151,0.9608678165747905,0.9355384957769753,0.9502780381131937,0.9261257531065431,0.9395241279426899,0.9400738054148955,0.9381354488595358,0.9486729785896394,0.9397978994395205,0.9149350442247999,0.9311148538123861,0.8737872973639581,0.9420174897967958,0.9335743209405197,0.9462093232828568,0.9507584195142939,0.9514095527533047
GSM3304977,0.8910039751612102,0.9080968666935485,0.9164761123262245,0.9003238557474597,0.9200247277076549,0.9140911186535093,0.90901681591779,0.8988680424810601,0.9082803505805258,0.9143523143415857,0.8780815043395881,0.9016374004726091,0.8606457848871116,0.8943803570354921,0.8736599502818676,0.9085040474571233,0.8449023277681235,0.8846774624188378,0.8554259505646631,0.901855317468065,0.8537577001931471,0.8697124407497938,0.8779722335939432,0.8663874079538078,0.8548900394249226,0.8732161837685745,0.8700930496073348,0.8464104502846183,0.8433196101691872,0.8959705800021489,0.8950354488140672,0.8829903269255966,0.8991579652200296,0.9009980259945715,0.8969289265880639,0.893395743376662,0.9136947234557073,0.9011749400416611,0.7950462570590976,0.9008119720199518,0.9110365169561466,1.0,0.8781577000969474,0.9090718577882156,0.9043446639900716,0.9043335499448594,0.9172490984249958,0.8758104748159357,0.8616762392061565,0.9112914794245003,0.8907594401518597,0.8769238660213419,0.8470386273456603,0.9280916599740269,0.9115154373748683,0.8712782392620246,0.9113379402128176,0.9122437555555705,0.9074063403458107,0.9055604675821841,0.8879897792303617,0.9128947402799972,0.9173106939708331,0.888320467674879,0.9035078858736622,0.8914224710667472,0.9098655700006456,0.9011643438171684,0.9156769636203855,0.905446559729572,0.8872839243531194,0.9152658959522837,0.8854864583333056,0.8955205624092571,0.8646905489775792,0.914318920619681,0.9149513971277197,0.8918917903463193,0.9060001251883929,0.8929686607924638,0.8861948902766253,0.9157987407101644,0.8609903465722535,0.9173091595785162,0.8879244455525362,0.906337861617655,0.907005249711543,0.880299921802466,0.8885632083581907,0.9073585974464023,0.875451654095659,0.8275419379187103,0.9046463317239807,0.9132597390734835,0.8904984837789164,0.8630419675656854,0.9112499928600892,0.8999645733807666,0.8948347309099118,0.9020564348849881,0.918522166492259,0.9135133864087104,0.9103089092596915,0.8888269927999892,0.8898054538234828,0.9101078648170454,0.897192301649404,0.8995450327587329,0.8953507710271321,0.9155571589489327,0.9076008679540626,0.8993085233385857,0.8791202539797512,0.9209521646205961,0.8976317740939767,0.9116183041777529,0.9112740704315511,0.9151808226154121,0.8105522441225465,0.9181740503202236,0.8907436803450767,0.8936340867264314,0.9017178473845301,0.9081685633045213
GSM3304980,0.9269540350390352,0.9296826611824315,0.9416577609069255,0.9319530789362072,0.9400269087025578,0.9050535440687303,0.9302058769248152,0.9350235023037999,0.9345401761043873,0.9259393107054096,0.9327728439964527,0.9343640714339405,0.9064222537831729,0.9507608070596077,0.9154576782955245,0.8909752630355187,0.9076294303514629,0.895416310084363,0.9151664395786144,0.902249939139491,0.8969603323992577,0.9185129031042553,0.8815810126446887,0.9151334625266843,0.9217977308624984,0.9294841278183843,0.9428597692130719,0.8983158632696826,0.9141652910382394,0.9124976059295884,0.9184048691551291,0.8277546109230504,0.9346663778050851,0.935419811793722,0.9303732601040874,0.9139645537217026,0.9042355279123863,0.8831893150909947,0.8987605064597235,0.880604292332159,0.9374724421649147,0.8781577000969474,1.0,0.9286317079490602,0.9107076136552651,0.9287189646709098,0.9093262580600867,0.9354746256486162,0.932701456417544,0.9093779688438267,0.9508939387781201,0.9474470663484195,0.9204396378293404,0.9271071535583334,0.9168473107220925,0.9391956206256911,0.911719109058364,0.944576227101957,0.9340564655967174,0.9280859541940704,0.930046765955442,0.9140467095291418,0.9184759368479207,0.9236206230273846,0.8788756644666801,0.9241456384932917,0.9352711163028316,0.9347009083066212,0.8987342875395717,0.8444959044931418,0.8946646447959282,0.9341640496713661,0.926520709799422,0.8387774742617669,0.9579634586027218,0.9292084619817524,0.9282960134902635,0.9115273422686017,0.9294180733371086,0.9233150495779885,0.9368046718296873,0.9285441874647822,0.9436535726166448,0.925984408339762,0.9547791574297989,0.9374660014424517,0.9352266491745101,0.9201860827091016,0.9499188070647581,0.9231763344670441,0.8263055307774455,0.8963560367906073,0.9435561813131526,0.9044000537639114,0.9363524678317304,0.9324072756187362,0.8960185501782352,0.951485935748022,0.9536591793529974,0.9286066347299567,0.8851513454126113,0.9300706813870976,0.9483991725489856,0.9162931757075464,0.9165382465848532,0.8950805517824545,0.8931596625647353,0.9442536884843978,0.9395187171200867,0.9052228951649379,0.8855575251473089,0.9368542133947667,0.9327496303756021,0.9117288394649106,0.936265696943929,0.9321184487368103,0.8740231961733419,0.9056208949912256,0.9165274432643749,0.897268881177151,0.9125831787541905,0.9315340613182436,0.9364243429370483,0.9283631273376486
