,GSM2674196,GSM2674188,GSM2674189,GSM2674190,GSM2674191,GSM2674192,GSM2674193,GSM2674194,GSM2674195,GSM2674177,GSM2674178,GSM2674179,GSM2674180,GSM2674181,GSM2674182,GSM2674183,GSM2674184,GSM2674185,GSM2674186,GSM2674187,GSM2674167,GSM2674173,GSM2674157,GSM2674158,GSM2674159,GSM2674160,GSM2674161,GSM2674162,GSM2674163,GSM2674164,GSM2674165,SSP_4,SSP_3,SSP_7,SSP_8,GSM3304957,GSM3304968,GSM3304969,GSM3304972,GSM3304976,GSM3304978,GSM3304979,GSM3305004,GSM3305008,GSM3305010,GSM3305020,GSM3305021,GSM3305025,GSM3305050,GSM3305061,GSM3305068,GSM3305084,GSM3305088,CA.1,CA.2,CA.3,CA.4,CL.1,CL.2,CL.3,CL.4,CL.5,CL.6,CL.7,CL.8,CL.9,CL.10,HP.1,HP.2,HP.3,HP.4,HP.5,HP.6
GSM2674178,0.9703222044956914,0.9680367179610655,0.9737391179518816,0.9585032053071433,0.9599115135264666,0.9635170820536142,0.9485076718852273,0.9801828301053317,0.9719639284721073,0.9811245206093869,1.0,0.9824408967190456,0.9826689038218395,0.9794040521341358,0.9683176148629904,0.9471195688396632,0.9796796013023059,0.9379101777732509,0.980495809423143,0.9614720410474145,0.9409903586034905,0.9407656425131665,0.9130213557571687,0.9071235433520305,0.8992756839909818,0.8939804219235986,0.9421106786878883,0.9465236569748421,0.8969721941132703,0.9132892385666256,0.8810420450389517,0.9294915324975748,0.9485796060768752,0.9410837447500916,0.934781217648924,0.935299539098371,0.9309027828263216,0.9274805498686559,0.9325067375123556,0.9289351008224638,0.9193073825404101,0.9296344264116906,0.9480770200620598,0.9338710458096752,0.943158994273262,0.9271786419333922,0.9285125439552647,0.9223092752209644,0.9406568289083899,0.9500775232862689,0.8925272555276008,0.9365678668334676,0.9495220245297994,0.7342501381875329,0.773393523915202,0.6518947353882005,0.8145014009850211,0.9493392368973453,0.9458481027275166,0.9352313411642721,0.9539007463110442,0.9587460479951866,0.9597340941352359,0.9531309785727345,0.9583450202758349,0.9499115140704613,0.9567586312469684,0.9607187602369904,0.9367286159554069,0.9341626050877642,0.9407903637307463,0.9416496580427359,0.9280094947609984
GSM2674179,0.9752352844120817,0.9730894662936718,0.979976725696628,0.9555449738440639,0.9592547077324343,0.9611151256601479,0.9425203671352183,0.9794607930856469,0.9730540562953198,0.9817124454336846,0.9824408967190456,1.0,0.9852273886031785,0.9776149285087344,0.969262487133349,0.9433397099943273,0.9762253939711972,0.9363907822981644,0.983372133411314,0.9595731621081023,0.9431485839114669,0.9415327940528808,0.9155587468126951,0.911030765828838,0.9052598385751833,0.8972126109179888,0.9511846776366788,0.9493055800832418,0.9087399090762323,0.9212806850096835,0.8810068814780859,0.9312039093629871,0.9475394586481992,0.9438816237290828,0.9335475396615628,0.9410980448331056,0.9316501267688111,0.9270542817625776,0.9408029452006642,0.9357340208044602,0.9153656722000781,0.9338218287302799,0.9469935529806611,0.93501564930978,0.9499597035622473,0.9363643312805927,0.9243330240250585,0.9205668936819339,0.9465130586555281,0.9504837046086339,0.8936665806129487,0.9445810348710063,0.9545993896321469,0.7461124986566456,0.7745392947783751,0.6723411077593666,0.8240545999693342,0.9587606267456524,0.9546609064770918,0.9385876716273205,0.9629264488685899,0.9592990363426643,0.9617339392430889,0.9607167136424414,0.9674556274079865,0.9571766228888655,0.9626084689586587,0.9643270397973509,0.9378542078948222,0.9372356089500913,0.9362522752319224,0.9384809275706595,0.9246651282688889
GSM2674180,0.9721165645987947,0.9713101808197928,0.9780307446914358,0.958947142932931,0.9631171038263217,0.9614835285206433,0.9450396838114231,0.9821668837281189,0.9740627833669351,0.9757709668194854,0.9826689038218395,0.9852273886031785,1.0,0.9815914141926222,0.9717602007762906,0.9406015013267434,0.9755597100943167,0.9303660894404808,0.9863828063031822,0.9556945802324845,0.9426804601396448,0.937415634352443,0.9166550954003121,0.903039372575991,0.9067973718293634,0.8884899798433038,0.9491569245864863,0.9477449846789292,0.9003395191745754,0.915237436415902,0.8668525412930171,0.9286335152807268,0.9468520096881946,0.9451425869473514,0.9335141168667179,0.9365579898204581,0.9273123163103413,0.9251126131511118,0.9324945636573613,0.9315715328899876,0.9152300360855469,0.9256556717315809,0.944015201189746,0.9329100639510587,0.9464820665533794,0.9315933157970504,0.9231238435725777,0.918383764969,0.9366261023785536,0.9454033714947265,0.8900848223112762,0.9410141427777442,0.953243416996792,0.7311375288654537,0.7632253247818258,0.6526183932046639,0.8111504545662049,0.95124390609331,0.9459812826558187,0.9313608752214328,0.960379370226336,0.9595131204204671,0.9613192986893904,0.9599068700536325,0.9626891949902496,0.9569425535984001,0.9594980442396546,0.9594356713376622,0.9324898927639326,0.9292565095987844,0.9327567006651006,0.9419195469839717,0.9199248162755225
GSM2674181,0.9647467072759958,0.9710369742516557,0.9694954705991915,0.9577314503763701,0.9687888824562255,0.9669184785398975,0.9492131682622573,0.9838216369263683,0.9715574505313536,0.9800807670522703,0.9794040521341358,0.9776149285087344,0.9815914141926222,1.0,0.9604505447968374,0.9458419941909786,0.9769822130708705,0.9273345877523463,0.9775490166383278,0.9527220351417439,0.9319133678944538,0.928974446162041,0.9066743880442929,0.8920457959599921,0.8992357262986184,0.8856658892661893,0.9383314252656475,0.9397945714328635,0.8882677493696901,0.9061610327814634,0.8607566005371045,0.9200239899068996,0.9443501610240115,0.9419661491954935,0.9314652478825713,0.93122489068424,0.9236622486859968,0.9192178166359015,0.9238990757284933,0.9272221165958514,0.9136130810946455,0.9261943166675297,0.937924635648921,0.922368895064342,0.9381403073603748,0.9229730855026208,0.9226823569923479,0.9250310055302888,0.9261934299873213,0.9420655983801027,0.8885266036861106,0.9304224124846824,0.9561661680381883,0.7196252178125029,0.7672169363746523,0.6379107267461434,0.8046844543560561,0.9399432929466606,0.9316481114545012,0.9188803282926223,0.9515154956801398,0.9437163440468623,0.9514345830769683,0.9514326415707711,0.9535981823742226,0.9454664057211631,0.9477799477480938,0.953026326090116,0.9162421393523771,0.9149781152646875,0.9250154940930915,0.9320501982460031,0.9132211248986752
GSM2674182,0.9723990111011336,0.9717030359430271,0.9750114019718835,0.9145249085282134,0.9268751958330852,0.9211234075912202,0.9080665846765151,0.9606494878694659,0.9509994736457741,0.9578815454543397,0.9683176148629904,0.969262487133349,0.9717602007762906,0.9604505447968374,1.0,0.9060961947647075,0.9620024399766933,0.9156702579833407,0.9661105227480383,0.9303974169617669,0.9309426148621263,0.9255646353355705,0.9048300318485559,0.8978507775987631,0.9223648251048938,0.8865778654258374,0.9376296785251638,0.9392620849824455,0.8917955779271334,0.9012561870056823,0.828091373485695,0.9143234824340578,0.9452682946311172,0.9384982191709664,0.9260629146605408,0.9304059210787256,0.9078690429365187,0.9043642635367274,0.9321706527545484,0.9200777452327356,0.8860049462044143,0.9067026605491243,0.9307127949134802,0.9319835854608055,0.943258529292173,0.9147790209204907,0.8918041759676347,0.8894417333742609,0.9384764473072361,0.9399863677631806,0.8575482874428875,0.9308278196528752,0.9475597345821114,0.7136628307188718,0.738641864707543,0.6658388718850695,0.7872306910824706,0.946269460040333,0.9437247224630888,0.9367805077851464,0.9486809895177339,0.957046947545562,0.956870317680822,0.9544232966169289,0.9448639464191194,0.9553386351013665,0.9609172230903059,0.9428879690393737,0.9314708863265322,0.9181499321273263,0.9346302558791777,0.9353205375533542,0.8936017070587488
GSM2674183,0.9262135890165158,0.9371553076450676,0.917619292823351,0.9575584832426715,0.9613433522050016,0.9649556207992699,0.9662937276417669,0.9533243030076191,0.9467132590391681,0.9603163406657075,0.9471195688396632,0.9433397099943273,0.9406015013267434,0.9458419941909786,0.9060961947647075,1.0,0.960070315101506,0.9629832580016358,0.9506988243301567,0.977830551088402,0.9204310778537315,0.9212003449867362,0.8872656955906361,0.8669641735482817,0.8304266607177513,0.8683859142422459,0.9071541308209554,0.9060908352587601,0.8661179540450021,0.8907417640045581,0.9229205113771489,0.8763835544874119,0.9113273257929152,0.9033253137905892,0.9006773285696166,0.9040039509829573,0.9210787545996634,0.910717440871285,0.9054795857346216,0.9034848154963429,0.9231769857615509,0.9109445104006728,0.9277750133554513,0.8963944579172165,0.888122299857266,0.9043601360304735,0.9361391325690309,0.9168092342374238,0.9053387955311705,0.9208788047340207,0.8722843798202142,0.9027881915093231,0.9166077489786143,0.7435618530732164,0.817078567749835,0.6495729243513382,0.8260990303841592,0.9141062867758514,0.8921726809734339,0.8696824739697087,0.9136975915768883,0.9070040332637576,0.9049001758773566,0.9211343141630738,0.9329037084690414,0.8950011231867568,0.9127461724546039,0.9359571485985332,0.8861359619266763,0.907769602923397,0.8786933242555297,0.8647449215150209,0.9095848186635861
GSM2674184,0.9660531082360707,0.9722148744704,0.967593399684015,0.9558417284634412,0.9650764604219488,0.9616769982360882,0.9546977988771795,0.9746809995994572,0.9648336129797509,0.9778112764258378,0.9796796013023059,0.9762253939711972,0.9755597100943167,0.9769822130708705,0.9620024399766933,0.960070315101506,1.0,0.9423895794301635,0.9762199919925931,0.9701413415504392,0.9413488257225343,0.937849760104318,0.9122629854723632,0.9023940029257781,0.896079297850453,0.8937730764320604,0.938560469745965,0.9470240052460663,0.8947159991069807,0.9142984247923972,0.8902756092147442,0.9218577543541054,0.9486394792984735,0.9371362894252486,0.9333495247810295,0.9392819962268673,0.932699491415554,0.9244384515508375,0.9357712683912506,0.9311290419738851,0.9225870909171715,0.9323159143536269,0.9453262781452693,0.934579687051713,0.9336015308232856,0.9257598571474955,0.9326450768193338,0.9218366805007698,0.9412139762024891,0.9526298473954973,0.886979397902787,0.9350522808718761,0.9575258282631258,0.7380353596530359,0.781400630825229,0.6589577038186609,0.8209204850769225,0.9479465534695055,0.9371752394356095,0.9261480148843465,0.9552034780962934,0.9457884537131761,0.9559293751692842,0.9535090122075335,0.9599272870164222,0.9435834985437977,0.956979619787411,0.9614472914816001,0.9220960952607921,0.9257588699287882,0.9233801907764413,0.9207232716761832,0.9160374350339305
GSM2674185,0.9344017504460055,0.936619262099762,0.9195391955123994,0.9325830435550319,0.9320937414709921,0.9405162311791806,0.9381334925364646,0.9357943928699517,0.9443840400907029,0.9471480803719046,0.9379101777732509,0.9363907822981644,0.9303660894404808,0.9273345877523463,0.9156702579833407,0.9629832580016358,0.9423895794301635,1.0,0.9435664936560104,0.9639191189458183,0.9094168713263627,0.9166003017582693,0.8762438623722045,0.8619709634709128,0.8335430258992947,0.875845658245232,0.8992149889742751,0.892170767241218,0.865553869594477,0.8813878624899778,0.9027171917382099,0.8690877952641309,0.9166989398542812,0.9085164289832881,0.9058503183462328,0.900084149465765,0.906340377141501,0.8978353141393237,0.9120657413060039,0.8979759599346376,0.8999207502477213,0.907163547216567,0.9209054926365958,0.8953757725039696,0.8955982364225887,0.8992504586066223,0.9117407467872344,0.900694608497121,0.9084852761178268,0.9183811376387256,0.860735680887342,0.8980143617650175,0.9023721473370225,0.7292722165162185,0.8112943085103435,0.6730999172816784,0.8091106718372454,0.9077899539354051,0.8945937097156135,0.8727932178686298,0.9043392130677111,0.9162182662075153,0.8991367923848594,0.9097032191730279,0.923988989232935,0.8974369678404889,0.9123032633827168,0.9204329413884796,0.8995951307260284,0.9189805522111787,0.8996579721358797,0.8735265070667799,0.903705872538577
GSM2674186,0.9691763033819333,0.9679392610488529,0.9758711615891656,0.9653232956998531,0.9663638695944211,0.9661330608036979,0.9521110150759678,0.977370005096723,0.9730286650014549,0.9745163624404072,0.980495809423143,0.983372133411314,0.9863828063031822,0.9775490166383278,0.9661105227480383,0.9506988243301567,0.9762199919925931,0.9435664936560104,1.0,0.9647967416448199,0.9477077359767623,0.9423206099978141,0.9202585998568369,0.9081721362299612,0.8982605081046247,0.8896928975667168,0.9501293092214932,0.9463069304926162,0.9038828862916407,0.9203953815293766,0.8881900286926877,0.9298495502910281,0.9463685498362516,0.9436690036769108,0.9331678942744747,0.940102885566649,0.9318652027808241,0.9302342490297572,0.9378823507398869,0.9320249522547853,0.9204645184559499,0.928716953681774,0.9487942171480256,0.9366607035411477,0.9449207954958989,0.930291170975966,0.929850950850627,0.919992880375475,0.9396755066393645,0.9440499191852761,0.893799931320866,0.9447275012921371,0.948209105513288,0.7450451160399235,0.777470346032639,0.662344318053469,0.8215412869014438,0.9529532606470967,0.9486943018409172,0.9322508412132791,0.961225326760261,0.9612578341677546,0.9614163277387293,0.9611391936480463,0.968541475111612,0.9501627552956828,0.956847381733893,0.9608953500972585,0.9354823614179325,0.942589960548983,0.9301011381443698,0.9353471624150659,0.9301927686440594
GSM2674187,0.9432828334472584,0.9504850862233958,0.9429980171230719,0.95827523180921,0.9607459680375722,0.9613408336405088,0.9606703089353994,0.9581842480898957,0.9487559404165162,0.9667618753279256,0.9614720410474145,0.9595731621081023,0.9556945802324845,0.9527220351417439,0.9303974169617669,0.977830551088402,0.9701413415504392,0.9639191189458183,0.9647967416448199,1.0,0.9285199992317207,0.9289997489988127,0.8936679734753448,0.8862279485572736,0.8491214632708727,0.8735069418817464,0.9195302510701664,0.9207777431786957,0.8812424505635359,0.9013149665784564,0.9262598853001195,0.8959712494547493,0.9212126012360342,0.9125928970790941,0.9074911409824163,0.920384164181582,0.924945763095969,0.91681607907159,0.9198098191941536,0.9126198623239211,0.9228594265639356,0.9184406474849902,0.9381534337911425,0.9120320265530565,0.9113074002694644,0.9123448722575881,0.9334361741359077,0.9164357890796632,0.9247153293975552,0.9302209242055215,0.8812612712678317,0.9193553366380428,0.9293341077279261,0.744053980974867,0.7976485776055363,0.6547172731788997,0.8208539317435053,0.9314393479604206,0.9169156102087697,0.899140456402449,0.9307407369576304,0.9262756177254431,0.9298909290946321,0.9339642409728844,0.9476188422522935,0.9163517463708976,0.9311112138332696,0.9480519168666528,0.9044811850016063,0.9282434535353141,0.8999415692706384,0.8881471137228838,0.9135298649572295
