,GSM2674196,GSM2674188,GSM2674189,GSM2674190,GSM2674191,GSM2674192,GSM2674193,GSM2674194,GSM2674195,GSM2674177,GSM2674178,GSM2674179,GSM2674180,GSM2674181,GSM2674182,GSM2674183,GSM2674184,GSM2674185,GSM2674186,GSM2674187,SSP_4,SSP_3,SSP_7,SSP_8,GSM3304959,GSM3304960,GSM3304973,GSM3304975,GSM3304984,GSM3304985,GSM3304993,GSM3305051,GSM3305089,CA.1,CA.2,CA.3,CA.4,CL.1,CL.2,CL.3,CL.4,CL.5,CL.6,CL.7,CL.8,CL.9,CL.10,HP.1,HP.2,HP.3,HP.4,HP.5,HP.6,SSA.P.1,SSA.P.2,SSA.P.3,SSA.P.4,SSA.P.5,SSA.P.6,SSA.P.7,SSA.P.8,SSA.P.9,SSA.P.10,SSA.P.11,SSA.P.12,SSA.P.13,SSA.P.14,SSA.P.15,SSA.P.16,SSA.P.17,SSA.P.18,SSA.P.19,SSA.P.20,SSA.P.21
GSM2674183,0.9358786731138549,0.9461422201365096,0.9279289502532961,0.9585387438771754,0.9626660848239821,0.9665032751252908,0.9665727491109096,0.9572145851945469,0.9493174387203651,0.9640659905285739,0.9503382589897108,0.9488288042560487,0.9463963541603978,0.950795226682594,0.9166154640781043,1.0,0.9630347632998234,0.964589705033543,0.9552945028985116,0.9794602354663177,0.8806782185015197,0.9187985145354601,0.9088734155546618,0.9036377979844733,0.8994037965615284,0.8509172814229969,0.9024455946755112,0.8591446357053479,0.9119624776780171,0.879760371584426,0.9158886101605161,0.9020648298579919,0.8824195613233983,0.7315474394567073,0.8060325497939984,0.6463946827218946,0.8243124402418083,0.9217913810039327,0.9025123015242937,0.8824459347204251,0.9201629754785355,0.9124614626692833,0.9128926427172075,0.9280333938009098,0.9368411654468594,0.9053936210578775,0.918324635245461,0.9389997608762174,0.8926965384938237,0.909449486629818,0.8873802438849788,0.8711375181754221,0.9044247417915129,0.8850331030485985,0.9203809374183977,0.860402795828397,0.8849010773524556,0.9386466429007972,0.8900140869959562,0.9507846611355787,0.9328206843222685,0.9159974596422013,0.909922947836648,0.9282931963626743,0.8856394207352287,0.9192948970478823,0.8882651916743926,0.9252260019690512,0.8644835146485941,0.8220737238430229,0.9393303236419178,0.9311995544813036,0.9260638791595109,0.8660176275890072
GSM2674184,0.9668172601573164,0.9727609419919349,0.9686496678599948,0.957863514496069,0.9657200888423368,0.9638752793249061,0.9597883198368157,0.9743074067469024,0.9639146912010227,0.977743034951944,0.9798810590593229,0.9755004951505529,0.9751744240651976,0.9769749757371586,0.9649342652829154,0.9630347632998234,1.0,0.9428382783839262,0.9756635061576141,0.9713011828695124,0.9195231642787381,0.9490176296255511,0.9325690669340448,0.9296173057479845,0.9365995059492401,0.9058719193073537,0.9385360646126987,0.9017795246025979,0.937308121448242,0.9192489889069142,0.9396329486890085,0.9347965993558585,0.9042735916429401,0.7233238711010034,0.7728306751298988,0.6459220926341357,0.818757085852881,0.9445388083383857,0.9355505342230497,0.9286399570471404,0.9519021431856082,0.9443884170050011,0.9568150655684025,0.9512511639620943,0.9565835294957455,0.9409000751058315,0.9560891826031114,0.9603323586325128,0.9200582549919368,0.9242050892408934,0.9247077035680504,0.9195160788949768,0.911103201485134,0.9053815253021674,0.9415465671302065,0.9045142706084529,0.9185715562530676,0.9520180045543497,0.9214228744584181,0.9572139473631807,0.9315840185010664,0.9201038397965671,0.9173856821131571,0.9262731048280053,0.889119843666754,0.9554855131668106,0.9308116616199016,0.9445880879622727,0.8874760566124329,0.8617738296925348,0.9368373383616998,0.9445440502043241,0.9005476194258649,0.8875379541881487
GSM2674185,0.939881095656527,0.9412800875790238,0.9258376304821613,0.9340073851589652,0.9326028670144889,0.9419933526057767,0.9397092921181819,0.9389881714961825,0.9456913574595578,0.9486316638706055,0.9385408666715932,0.9397257781730737,0.9337844716507054,0.9287526390019958,0.9230515994867955,0.964589705033543,0.9428382783839262,1.0,0.9463299663880601,0.9661581729108671,0.8691652404274172,0.9198835492056662,0.9106969934999576,0.9055130191640351,0.891959904549845,0.846584674541829,0.9042319810362253,0.8551067834204975,0.9003196228019629,0.8783365088577094,0.9078787298943491,0.9031484035035303,0.8749855725812347,0.7214913853088176,0.8050366679172296,0.6753960130140508,0.8091250264035388,0.9150469419082174,0.9022225012602759,0.8819007467967072,0.9075406151935572,0.9202235891815006,0.9041494484237045,0.9153212261924021,0.9272176955245574,0.9037302238858741,0.9163750456411082,0.9219647519403047,0.906229369283386,0.9208706927214559,0.904457601915199,0.8780286651035933,0.9030840641198237,0.877517810697494,0.9148364067116451,0.8654188439273978,0.8802258621708008,0.9290319987424548,0.8969489157659731,0.931215907404623,0.9281932095677462,0.9032954128666069,0.8968297663022469,0.9112213610579625,0.8767821392429105,0.9079672120459982,0.8980921792487467,0.9154361798045532,0.8661400793535257,0.8361500961656838,0.9176306733180123,0.9039717951443202,0.8946757751555967,0.8693254805370076
GSM2674186,0.9712752108331204,0.9693323324859512,0.9779649007245844,0.9688670192997416,0.9682123824502448,0.969510461575391,0.9561420410336107,0.9775371263110862,0.9735146256014687,0.9753254509532346,0.9799295193989244,0.9832413343741474,0.9864292406559438,0.9780333712096619,0.9674344837695518,0.9552945028985116,0.9756635061576141,0.9463299663880601,1.0,0.9670059495229575,0.9280591259945076,0.9471846210136907,0.9420030853845872,0.930794294222317,0.9332771884582566,0.900355786174157,0.939941245597521,0.9072464378623224,0.9381867851065817,0.9152919609683403,0.9439744612468693,0.9422318197456463,0.9149428113631213,0.732038163209265,0.7708833967964379,0.6519172174876469,0.8193573571490539,0.952612909553381,0.9505287979428795,0.9343352551752154,0.9597897259504675,0.9608053577474343,0.9618031909465268,0.9605863777242422,0.9682011286461942,0.9502982256372359,0.955287886590923,0.9585324214506469,0.934665948584037,0.9426416646449021,0.9313644146816694,0.9353044935107298,0.9271781712892463,0.9142419384463772,0.9385995226093201,0.9075252563306945,0.9200878166023073,0.949911384203283,0.9191183728547906,0.949866275739618,0.9364830632074996,0.9315437399849317,0.9330306051288445,0.936099630868622,0.899089796638076,0.9510036712149557,0.9418068636692218,0.9443977491743651,0.9022225437034416,0.8651398098785766,0.9310440431828058,0.9499825082148098,0.893732631017323,0.9003127472614414
GSM2674187,0.9493677659116452,0.9564093306522837,0.9490333696932312,0.9589329717269798,0.9614355419988665,0.96317868697091,0.961742609385984,0.9603903659999565,0.950727414852419,0.9688639565523768,0.962568385448949,0.9621980339815919,0.9591509824979558,0.9559169501660604,0.937617454994496,0.9794602354663177,0.9713011828695124,0.9661581729108671,0.9670059495229575,1.0,0.8965729371037603,0.9257586920355465,0.9152978034317655,0.908389848701934,0.9116769399602054,0.872232516536102,0.9205520532320369,0.8753860672194452,0.9263863459101753,0.8971492150436556,0.925382714644263,0.9202723467237418,0.8949303582564981,0.7300267363674365,0.7876280178163103,0.6472566722446922,0.8177330441926102,0.9352273297406534,0.9220960361716024,0.9061355979290283,0.9333018544255747,0.928411442280877,0.9344136166928414,0.9376917662291177,0.9488715013487851,0.9217196855579772,0.9331580297118519,0.9479002383791645,0.9076229600693976,0.9275525333290229,0.9042486725147166,0.8914118611510418,0.9084666796790091,0.8903670511047173,0.9286180555353706,0.8727450140591818,0.8990123496982633,0.9469901621892269,0.8964355913025319,0.9511475009691738,0.9301052340999169,0.918520703744841,0.9123708739516433,0.931670156858717,0.8878717696395457,0.9290761600496544,0.9104001062921788,0.9342525319572209,0.8740054096563321,0.8346797821783727,0.9358558802874283,0.9375815218375851,0.9195133420461159,0.8760454705220956
SSP_4,0.9105098616849266,0.9052779733801815,0.9224970076206005,0.9037692993323753,0.9029012237975934,0.9025558396094432,0.8910246641475329,0.9145061025228275,0.907921163253876,0.9114567008113913,0.9279679048183588,0.9276708611421199,0.9263042702316465,0.9182010667225209,0.9115189813033829,0.8806782185015197,0.9195231642787381,0.8691652404274172,0.9280591259945076,0.8965729371037603,1.0,0.9420729500113296,0.9417085578339042,0.9351436264276219,0.9394261390690979,0.903911195556355,0.9132844488240793,0.9164107106389365,0.934858444386185,0.9308710761597815,0.9307467641286775,0.9211348486172687,0.9067177963477232,0.7939640345050163,0.7413172198692813,0.6910183273589459,0.8386754217265402,0.9067244285462602,0.9258317921797288,0.9227839407054581,0.9293893710949332,0.9264754096576073,0.9445772840635932,0.90653360432161,0.9308612000098163,0.9151794319470349,0.9191011917913103,0.932855450264121,0.9400266673241969,0.9357461568866033,0.9128734488926252,0.9424857727486259,0.9235479074315325,0.9566105531155996,0.9561938847206976,0.9499901852116978,0.9679748199500483,0.9534379924798314,0.9246786141217839,0.9265733042396963,0.9206592844961274,0.9354417464081691,0.9312176615124541,0.938960664634749,0.9243675005048505,0.9383960948922028,0.9360674045755542,0.9579393039903449,0.9471106359015983,0.9270911300667887,0.8933438477934926,0.9499904526241097,0.8246604715711093,0.9297108377344214
SSP_3,0.9488416768635896,0.9453469655685091,0.9449596453312509,0.9170342187989863,0.9202168828182339,0.922851804640847,0.912790378442865,0.9401945381036583,0.9431259388049534,0.9427334847627965,0.9495860300900982,0.9464798881536606,0.9460255582356768,0.9437191085380692,0.9445777857262446,0.9187985145354601,0.9490176296255511,0.9198835492056662,0.9471846210136907,0.9257586920355465,0.9420729500113296,1.0,0.9789839014480999,0.9795670715355637,0.9511766714738483,0.913909254662899,0.9395224748369415,0.9232529991238073,0.9351310972742748,0.9357493063902776,0.9410818542859278,0.9327456869266488,0.9099363241561834,0.7650454758373058,0.8089571133151534,0.7093397832006573,0.8404432034977792,0.9159335689617532,0.923696418003479,0.9103887066436761,0.928782288231851,0.9382047596184989,0.9392091057200913,0.9244923075823042,0.935424908809566,0.9320872376688671,0.9339240348532208,0.935365456722017,0.9450552258817172,0.9365053808891951,0.9239979473411112,0.9365352991360868,0.9326561608050408,0.94818599816824,0.973118252289156,0.9671880046440258,0.9546366520172981,0.9598478393671213,0.9576395101188281,0.9532241791986946,0.9513225601121402,0.9394073011776056,0.9345471048641535,0.9405270401796852,0.9303308620876066,0.9557062387715514,0.938793197322025,0.9655345879998931,0.9405423391725661,0.9362162639022562,0.9172978945449902,0.9413652139398497,0.8505765410436955,0.9237070037466176
SSP_7,0.9417284781454316,0.9380621184822783,0.9386886471554352,0.9123285879396053,0.9146515124051227,0.9174519256380208,0.8990455959230566,0.9373774796088435,0.9404881525452038,0.9372367731989365,0.937712924139733,0.9399535179652195,0.9417823610046174,0.938909507298267,0.932361034983344,0.9088734155546618,0.9325690669340448,0.9106969934999576,0.9420030853845872,0.9152978034317655,0.9417085578339042,0.9789839014480999,1.0,0.9771871250596892,0.9461009052953752,0.905070717536788,0.9342853039026987,0.9207381354519266,0.9284082981758452,0.9274426972148414,0.94089380050061,0.9211263742959993,0.9087092111375518,0.772330159290956,0.8061221134987949,0.7161198544308987,0.8401839816353314,0.9177481925752425,0.9255984364613342,0.8988965843267518,0.9302781893322434,0.93239274771667,0.9296024167136492,0.9230078090921947,0.933079098314826,0.9327348794987484,0.9241744292474013,0.9261455649027076,0.9400956885943537,0.9314036049908793,0.9154689957620086,0.9367397225600329,0.9363567906648591,0.952234455960236,0.9592235759333213,0.9605812781257539,0.9504168810202741,0.9474552576010062,0.9529845487821698,0.9424441882371174,0.9559632281888543,0.9452749327968001,0.9418450002414475,0.9437225705489621,0.9417845503733838,0.950428272903048,0.9388526375384914,0.9605968884858574,0.9704583796638365,0.9425485891650479,0.9057464805740928,0.9443740884289819,0.834640243546254,0.9307094767154507
SSP_8,0.9324357906745123,0.9271036407715395,0.926329675673205,0.9038713271157515,0.9041170970223641,0.9109948777333394,0.8981509698370813,0.9257428255025181,0.936174483300426,0.9297112392611828,0.9325100929246878,0.9289671575438401,0.9297134393208044,0.9276396716580753,0.9223538328658204,0.9036377979844733,0.9296173057479845,0.9055130191640351,0.930794294222317,0.908389848701934,0.9351436264276219,0.9795670715355637,0.9771871250596892,1.0,0.9460074440591716,0.8988935124161009,0.9253325548862975,0.9170954146326745,0.9294597561141837,0.9296236773318916,0.9283567642663131,0.9223232730937644,0.9085525250857521,0.7778109781826483,0.8374843419068808,0.7295716344294451,0.8515297136540719,0.901427691802968,0.9106969500636308,0.8766397072344767,0.91277593179473,0.9223430060966505,0.9165006239396233,0.9020796411139218,0.9177428690458995,0.914799149201405,0.9136537188517234,0.9163789092394943,0.9367694367627633,0.9256447558919549,0.9050853369341536,0.9279342920310872,0.9446946387122965,0.9503873858867785,0.9600261118964075,0.9595637101061842,0.9529997861757306,0.9456234685223153,0.9555740936676965,0.948992972728042,0.9543822486264484,0.9494908222042993,0.9456843570804784,0.9409383177600223,0.9468888911289524,0.946241376866639,0.9192937087710485,0.9631919656934039,0.947399796397602,0.9634015677958511,0.9043589302488325,0.9360565663092681,0.837444152024861,0.9372134065382505
GSM3304959,0.9308594004155268,0.9273434406136296,0.9347416406297616,0.9161586867536596,0.9164227777478233,0.9192711484726401,0.9044690292033348,0.9267543114152788,0.9255045283245052,0.930447336179292,0.9393657525574152,0.9353055804094725,0.9337362000561081,0.9354231181786808,0.9214017297050888,0.8994037965615284,0.9365995059492401,0.891959904549845,0.9332771884582566,0.9116769399602054,0.9394261390690979,0.9511766714738483,0.9461009052953752,0.9460074440591716,1.0,0.9514884479114473,0.9521043025236624,0.9461927099694916,0.9465812337513688,0.9562659042832791,0.9151846555436711,0.9458334816477288,0.938878644850074,0.7182096257868165,0.7534450662842607,0.6525519039760653,0.7957444810421271,0.8941841034784155,0.9067774018772241,0.8999325255333225,0.9112641095781838,0.908170635179461,0.9229319802312251,0.8954237589720991,0.9141760946727664,0.9052311363209838,0.9080241209568531,0.9174328928489288,0.9106208676523581,0.9149934349461779,0.9091538101463751,0.9281447250740571,0.9146353209430724,0.9336533746446082,0.9489529938948698,0.9386927511883766,0.9418453383166718,0.9409171392703353,0.9297963421078225,0.940336964531752,0.9346613019850246,0.9315383741727498,0.9226816543348126,0.9298713844047857,0.9263392051001208,0.9323267909844339,0.9188917537639312,0.9501067894977709,0.9306893860462314,0.9200407998952083,0.8801778538864923,0.9280014268062989,0.8336526147360089,0.9227193574805921
GSM3304960,0.9020600335011459,0.9011799603531969,0.9157748515612709,0.8832067402193452,0.8846169875800715,0.8830874056294404,0.8657612366058783,0.8915905278964853,0.8801042981731422,0.8966359775255831,0.9109951889132107,0.905123472346102,0.9051673643621109,0.9092150291242278,0.9000389793547711,0.8509172814229969,0.9058719193073537,0.846584674541829,0.900355786174157,0.872232516536102,0.903911195556355,0.913909254662899,0.905070717536788,0.8988935124161009,0.9514884479114473,1.0,0.9524776782168564,0.9462754257022609,0.9192426837481608,0.9386810361289973,0.8681645618400806,0.9310187400340879,0.9214695630811468,0.622119901003789,0.6523685819037638,0.5635401748722162,0.7038241103986247,0.8499476801516842,0.8693518730278831,0.8760897826045899,0.87239388666959,0.8664636652129946,0.8925383010386171,0.8506712575231276,0.8646837572878743,0.8732421399807297,0.8679126345556983,0.8748297896648226,0.8590567485379215,0.8659748520878199,0.8900922039187791,0.9112096361954544,0.857545987755396,0.888612705852884,0.8971989081896365,0.9058632597555025,0.9021895212703706,0.8894244180474483,0.8903675463363013,0.8913751460772027,0.8862727085856752,0.8685622443234677,0.8616947748699277,0.8728455880732913,0.8726891354389459,0.8968324038145258,0.8941989088284877,0.9018062158725071,0.8832030042396761,0.8759454353373971,0.8046840636391533,0.8746653861239387,0.7627637402884964,0.8837555910882988
GSM3304973,0.9432840494629557,0.9432226460377929,0.9508647227339775,0.9186650095313175,0.92050407140413,0.9229347494291604,0.9037196423786009,0.9356815390762679,0.9283236872991669,0.9415349691649533,0.9432302523515237,0.9450417767625876,0.9420463396786948,0.943564740965453,0.9360610103222131,0.9024455946755112,0.9385360646126987,0.9042319810362253,0.939941245597521,0.9205520532320369,0.9132844488240793,0.9395224748369415,0.9342853039026987,0.9253325548862975,0.9521043025236624,0.9524776782168564,1.0,0.9349509449697633,0.9404326290981884,0.9503114102731307,0.906839108779068,0.9503412789454053,0.929198179129544,0.6799256152990852,0.7278948676028145,0.6376986265360632,0.7684242741268751,0.9039338394830594,0.9153958856737432,0.899490681245494,0.9103087372175533,0.9100694410016842,0.9214565466490056,0.9020172088852347,0.9115332916931437,0.9174063278320542,0.9110648509260431,0.9115344706641431,0.9010762967021608,0.9048262901001344,0.9146615409132726,0.925518861156604,0.8943690234395374,0.9040737768779445,0.9212468089368316,0.9158880498594034,0.9183703247732923,0.9234044112389677,0.9248881214211631,0.9228481456149354,0.9237123627370811,0.9074730198535631,0.9038321757675736,0.9098369352914305,0.8972490869289765,0.9308712372159833,0.9257892401965965,0.9265318678622008,0.9000673108345785,0.8830451626107539,0.8608027682842536,0.9095687547660605,0.816944932346631,0.8970209374674794
GSM3304975,0.8974689234540393,0.8929312178115666,0.9073025147729964,0.8949953340165222,0.8922745647809593,0.8928823478971121,0.875532673923677,0.900468993206103,0.8925134625835831,0.8968791804050503,0.9159674052972284,0.9082246630432576,0.9113698074110066,0.910060882731135,0.8974634790133855,0.8591446357053479,0.9017795246025979,0.8551067834204975,0.9072464378623224,0.8753860672194452,0.9164107106389365,0.9232529991238073,0.9207381354519266,0.9170954146326745,0.9461927099694916,0.9462754257022609,0.9349509449697633,1.0,0.9160504762903411,0.9248208773984438,0.8707678836866595,0.9268100721972032,0.9273871008404003,0.6664544889788958,0.6971695050018538,0.5886159910779425,0.7425044453337168,0.8517149127537019,0.8743528920729812,0.8738448470714789,0.8726066415147031,0.8829814119127503,0.8928586984574384,0.8607456275940473,0.8734101584543373,0.8776320415810054,0.8696973304981507,0.8815419436874514,0.8812054211736275,0.8879255552493714,0.9012670654368644,0.9336974709603192,0.8957835328731245,0.9199781882428439,0.9101870604841799,0.9191913682650897,0.9090540412148282,0.9001892065911862,0.9073146959112507,0.9038055289476088,0.9056550318751979,0.8971355246085659,0.8942604072549233,0.8998983852617367,0.9068905238422847,0.9002720326588873,0.8888395901947395,0.9151631898817117,0.9088926493572721,0.8954106460354376,0.8276922154381835,0.8940780845141517,0.784940036518434,0.9137026474241396
GSM3304984,0.9224064462987479,0.9218427503744386,0.9337045282113273,0.9311175310491541,0.926786929341708,0.9306468118373327,0.9204622163785154,0.9278683686423378,0.9237801163894009,0.9330724480453864,0.9390595038899079,0.9374140455796108,0.9327311650390637,0.9307951562638767,0.9153101536795548,0.9119624776780171,0.937308121448242,0.9003196228019629,0.9381867851065817,0.9263863459101753,0.934858444386185,0.9351310972742748,0.9284082981758452,0.9294597561141837,0.9465812337513688,0.9192426837481608,0.9404326290981884,0.9160504762903411,1.0,0.9461579903853561,0.9062680028701036,0.948801412343438,0.9356608240966356,0.7380034863470468,0.7677503549315704,0.6569171559509496,0.8141573787939193,0.9040132188132111,0.9115799695518055,0.8912527606569044,0.9105604255557884,0.9080604672708213,0.9250714579394079,0.892408917405808,0.9208872087805454,0.8957155444028242,0.9065898281071442,0.9260104924732673,0.9112657883236266,0.9286475115725416,0.8983748041299862,0.9141221045178088,0.9247282402012884,0.9239015805891501,0.9407020376178189,0.9127436157688923,0.9345272069891728,0.9433708855157685,0.9084676976161009,0.9420967847074109,0.9269245551551033,0.9342027519543916,0.926635391285832,0.9395655658615726,0.9191478569168708,0.9221351167154073,0.9048889050011409,0.9481883955883458,0.9110806472595713,0.8900101269139777,0.8878355233336755,0.9372922906526558,0.8652458758237869,0.9200539007426147
GSM3304985,0.9191307069512267,0.9118672058310912,0.9251151181498924,0.8963128045180673,0.8933128169625064,0.8980853067733133,0.882759342033033,0.9063200675973303,0.9086709207522389,0.9164371331545599,0.9230939415600128,0.9236142928926997,0.9156982491489483,0.9125540369971632,0.908586717045231,0.879760371584426,0.9192489889069142,0.8783365088577094,0.9152919609683403,0.8971492150436556,0.9308710761597815,0.9357493063902776,0.9274426972148414,0.9296236773318916,0.9562659042832791,0.9386810361289973,0.9503114102731307,0.9248208773984438,0.9461579903853561,1.0,0.9029976957195232,0.9452955334394346,0.9313205388783583,0.7248610324337057,0.7442833093122712,0.6758053683917461,0.7989960500156936,0.8900632088089637,0.9081265256301726,0.8911945493263136,0.9032202769186423,0.8971881358364284,0.914390543078324,0.8748665143818475,0.9022017732013636,0.8956560199191854,0.8996704739268369,0.9067615261143794,0.9091457187401673,0.911725455714919,0.9025693497653346,0.9142725450943819,0.9041333582568256,0.9109886316511874,0.9356117118212584,0.922864456784484,0.9389230910270345,0.9308784592465069,0.9185815361114417,0.9254080886426194,0.9152859955556303,0.922355910856049,0.9131102371141393,0.9168110551020693,0.9106368826069833,0.9205284506700322,0.9155674558550304,0.9374131208146385,0.9102289883408707,0.9054109449497211,0.8643120493891466,0.9160935268802781,0.8162334792520872,0.9163937092028444
GSM3304993,0.9426857539964189,0.9404211157139672,0.9421614698588078,0.908432082617406,0.9171947339877308,0.9155825077441473,0.9037067252049341,0.9378704315591315,0.9341898499351412,0.9402425447761278,0.9395709498534202,0.9446766881538172,0.9415829202255469,0.9360674363337128,0.9362622766740464,0.9158886101605161,0.9396329486890085,0.9078787298943491,0.9439744612468693,0.925382714644263,0.9307467641286775,0.9410818542859278,0.94089380050061,0.9283567642663131,0.9151846555436711,0.8681645618400806,0.906839108779068,0.8707678836866595,0.9062680028701036,0.9029976957195232,1.0,0.8954353324288342,0.8617708767400957,0.7961802701229763,0.7945214712709878,0.7255052234462369,0.8568155345848076,0.9494674331192563,0.9425277015961432,0.9257472238289025,0.9528050536609637,0.9429784520219469,0.9477753694653193,0.9470962077795908,0.9549155077519739,0.9434124107442942,0.9437730707893535,0.9476126356457751,0.9393714362091038,0.9286898867666655,0.908421261311173,0.9112407387807878,0.9101047265501521,0.9145427752734872,0.944648168948291,0.9224324685952008,0.9358679365904095,0.9483759522409826,0.9187200856205324,0.9332313180326733,0.9270166376699336,0.921300153367667,0.9177919694978944,0.9286199861435016,0.9001454233911209,0.950110930917031,0.9463799349667302,0.9467284126610583,0.9173617442894175,0.8899232756549458,0.94164574661347,0.9472307180458511,0.8622051029772789,0.8880031284094282
GSM3305051,0.930105586736077,0.9238883831004154,0.9408891244503115,0.9300820340486352,0.9219481506591981,0.9276280962218644,0.9146185199754858,0.9291276123967943,0.9282367671829449,0.9337295746847201,0.9444069907254177,0.9424516967605836,0.9379362543746494,0.9328282447742804,0.9275853894934503,0.9020648298579919,0.9347965993558585,0.9031484035035303,0.9422318197456463,0.9202723467237418,0.9211348486172687,0.9327456869266488,0.9211263742959993,0.9223232730937644,0.9458334816477288,0.9310187400340879,0.9503412789454053,0.9268100721972032,0.948801412343438,0.9452955334394346,0.8954353324288342,1.0,0.9511297210995143,0.7016057608453637,0.7362893817421597,0.6429580549600289,0.7850583357413877,0.8985948487342871,0.9133148617403294,0.8977362425890841,0.9049793976849798,0.9155991283078155,0.9246534733293659,0.8918038252976118,0.9157787548703045,0.9001529604971612,0.9105776824493489,0.9195788918562342,0.9127091974546956,0.928393290408647,0.9175418851471713,0.9304562179238296,0.917877561912823,0.9060156889376458,0.9230377376542461,0.9044811126894277,0.9190247427480176,0.9270214479906819,0.9080970637496117,0.9277916495705969,0.9162282513270732,0.9175231845861134,0.915320813834572,0.9174892779867587,0.8981571338372869,0.9186518157411221,0.9126280368416358,0.9277619681149937,0.8902976988614651,0.8743049069410312,0.8691167197741518,0.9168508126583291,0.8434902902265818,0.9186836283750808
GSM3305089,0.893128394176513,0.8850759038425384,0.9040332266022321,0.9201470962708147,0.9059927085251648,0.9152948163111156,0.8953327088183033,0.904364219008741,0.9067540793332534,0.9078099541112626,0.9155591101127859,0.9145412385009764,0.9106870061435878,0.9122751241841098,0.8814134304011216,0.8824195613233983,0.9042735916429401,0.8749855725812347,0.9149428113631213,0.8949303582564981,0.9067177963477232,0.9099363241561834,0.9087092111375518,0.9085525250857521,0.938878644850074,0.9214695630811468,0.929198179129544,0.9273871008404003,0.9356608240966356,0.9313205388783583,0.8617708767400957,0.9511297210995143,1.0,0.6846617336236787,0.7291394396149014,0.6063224777245945,0.7703272242775161,0.8548228885218786,0.8779328418889981,0.8528366314438766,0.8741955564039924,0.8759498237276149,0.8876596283482713,0.8503209929935596,0.886677700021881,0.8632626915173424,0.8633162527780103,0.8866383498751148,0.8776998933592149,0.9049895344827074,0.8837457119803771,0.9131289777941198,0.9134592963137363,0.9016302617676477,0.9044560450359451,0.8871741242157852,0.9000412963568477,0.9019737954606059,0.8880273456276332,0.921124245626406,0.9137084175185735,0.9241752337115153,0.9194139213753668,0.9194636538882522,0.9142757817562034,0.8847132134181773,0.8734947942056153,0.9149157410717289,0.8921506453089506,0.8647931183615777,0.8389966836484241,0.9019024089892712,0.8306488744550073,0.9301071363567547
CA.1,0.7086954694285623,0.7143852352585268,0.7061771967885418,0.713523922853141,0.7142150508611143,0.7194570204300096,0.7215290426769159,0.7290954905519039,0.7341972159899921,0.7337648277361212,0.722639872228839,0.7327575851077581,0.7197163166733945,0.706679928050739,0.7074069967308148,0.7315474394567073,0.7233238711010034,0.7214913853088176,0.732038163209265,0.7300267363674365,0.7939640345050163,0.7650454758373058,0.772330159290956,0.7778109781826483,0.7182096257868165,0.622119901003789,0.6799256152990852,0.6664544889788958,0.7380034863470468,0.7248610324337057,0.7961802701229763,0.7016057608453637,0.6846617336236787,1.0,0.8214220607727585,0.8484133457526244,0.9092167272842762,0.7774674016496472,0.7780196010197927,0.7237965367483754,0.7677309686731363,0.768338450324941,0.7542010615074755,0.7654510091907077,0.7813472457702848,0.7494759398450763,0.7651640223273972,0.7772163155939225,0.8073280055032076,0.7870665332871932,0.709173080399844,0.7297126105399281,0.8095989283022598,0.7942905397447021,0.8013551102851318,0.7784347631134889,0.7989477628175078,0.7939015086029576,0.7702179035637506,0.7789468587071774,0.7754046923858825,0.8086203450608231,0.8111982185412705,0.8114837395627128,0.7956695626399478,0.7816341599179588,0.7505626190925001,0.8057460995160423,0.7954477838587475,0.7717852899898414,0.8170690689930864,0.8083516598576791,0.7305150445090862,0.7811702971299149
CA.2,0.7650511545882278,0.7668190759639751,0.7408105829377453,0.760251358391937,0.7609273104433385,0.7790838177734406,0.7749137326372038,0.7776888351414997,0.8052772041270065,0.7917870845168197,0.7671559154542549,0.7673127361761739,0.7572811367638529,0.7578859402520416,0.740601031908737,0.8060325497939984,0.7728306751298988,0.8050366679172296,0.7708833967964379,0.7876280178163103,0.7413172198692813,0.8089571133151534,0.8061221134987949,0.8374843419068808,0.7534450662842607,0.6523685819037638,0.7278948676028145,0.6971695050018538,0.7677503549315704,0.7442833093122712,0.7945214712709878,0.7362893817421597,0.7291394396149014,0.8214220607727585,1.0,0.820387063379786,0.8959273014209771,0.7725204408283397,0.7572381836853427,0.6761592824499705,0.7536458995386729,0.7753021468857606,0.7308890294758743,0.7644321779132116,0.782739465362617,0.7494612663259205,0.7603258991738061,0.7752805619338734,0.7891574266512316,0.7998676107768584,0.7179982275573719,0.7218563288930862,0.8503915617162173,0.799026024420156,0.8183708355661267,0.7761737296816545,0.7796874865338447,0.8152111948992866,0.8161409939049721,0.8400151297224756,0.8452763301441764,0.8461351951690649,0.8428089702527402,0.8398954651551112,0.8388631417946072,0.7870773792791385,0.7246607155998465,0.826880556755234,0.7854687647451182,0.7861711513896932,0.8480781107099526,0.8106097055317717,0.806838167300862,0.7997448379623779
