,GSM3304957,GSM3304958,GSM3304959,GSM3304960,GSM3304961,GSM3304962,GSM3304963,GSM3304964,GSM3304965,GSM3304966,GSM3304967,GSM3304968,GSM3304969,GSM3304970,GSM3304971,GSM3304972,GSM3304973,GSM3304974,GSM3304975,GSM3304976,GSM3304977,GSM3304978,GSM3304979,GSM3304980,GSM3304981,GSM3304982,GSM3304983,GSM3304984,GSM3304985,GSM3304986,GSM3304987,GSM3304988,GSM3304989,GSM3304990,GSM3304991,GSM3304992,GSM3304993,GSM3304994,GSM3304995,GSM3304996,GSM3304997,GSM3304998,GSM3304999,GSM3305000,GSM3305001,GSM3305002,GSM3305003,GSM3305004,GSM3305005,GSM3305006,GSM3305007,GSM3305008,GSM3305009,GSM3305010,GSM3305011,GSM3305012,GSM3305013,GSM3305014,GSM3305015,GSM3305016,GSM3305017,GSM3305018,GSM3305019,GSM3305020,GSM3305021,GSM3305022,GSM3305023,GSM3305024,GSM3305025,GSM3305026,GSM3305027,GSM3305028,GSM3305029,GSM3305030,GSM3305031,GSM3305032,GSM3305033,GSM3305034,GSM3305035,GSM3305036,GSM3305037,GSM3305038,GSM3305039,GSM3305040,GSM3305041,GSM3305042,GSM3305043,GSM3305044,GSM3305045,GSM3305046,GSM3305047,GSM3305048,GSM3305049,GSM3305050,GSM3305051,GSM3305052,GSM3305053,GSM3305054,GSM3305055,GSM3305056,GSM3305057,GSM3305058,GSM3305059,GSM3305060,GSM3305061,GSM3305062,GSM3305063,GSM3305064,GSM3305065,GSM3305066,GSM3305067,GSM3305068,GSM3305069,GSM3305070,GSM3305071,GSM3305072,GSM3305073,GSM3305074,GSM3305075,GSM3305076,GSM3305077,GSM3305078,GSM3305079,GSM3305080,GSM3305081,GSM3305082,GSM3305083,GSM3305084,GSM3305085,GSM3305086,GSM3305087,GSM3305088,GSM3305089,GSM3305090,GSM3305091
GSM3304985,0.9103420012959631,0.8482119075768326,0.9561711604250948,0.9387684085457725,0.9021982087574235,0.9119417447555822,0.8969512861126963,0.8751694442425222,0.9020327908020718,0.895893652678229,0.8950567496712846,0.876126148339255,0.8620586091799587,0.8636971771846129,0.8526246133687101,0.9122415677531512,0.9500930681666606,0.8992649483562305,0.9249151280471287,0.9043355125816179,0.8452351078603975,0.8450137918341923,0.9326908410874536,0.8840641958107776,0.9017280316397243,0.8696663744004633,0.9048868004375069,0.946208710357219,1.0,0.8830228502054982,0.9078147349108681,0.8741421143339216,0.8860518658434617,0.8910100974745137,0.8781375107067844,0.9002493212747159,0.9033721736259958,0.899413296661675,0.9083844066203014,0.8663518813087251,0.8906348953214811,0.8906760612293618,0.9182498951687269,0.8886969015701032,0.8839600611816996,0.8987700364589409,0.9036032632203901,0.8955721096945154,0.8897536110871593,0.9200325603031708,0.8777495931421149,0.8976169220443307,0.8949285478237216,0.918645416357885,0.8973688066121964,0.8896277102169993,0.9155921088784302,0.8787483238324099,0.8438176310499185,0.8753195704034489,0.9025784473761546,0.8910365671624775,0.8591322111460495,0.8930919989440234,0.8567873355828196,0.8236108746682593,0.9083478775695251,0.8796337809367335,0.8751278884528305,0.9000592495987804,0.860103252214478,0.8946834490000957,0.8990429062947827,0.9073885237361234,0.9021597719828367,0.9042363625168929,0.8763655105200113,0.890811273257783,0.8956580910571668,0.912809297350609,0.8904055889995266,0.9013793935315328,0.9101263645366939,0.8947049248229572,0.9325172241778565,0.9067666675541051,0.8979596936496858,0.9039098973230979,0.7936976502875632,0.9053193933930007,0.8895103200366725,0.8941831347217064,0.9075409340516024,0.9212508728585266,0.9450755271782604,0.9048461702051155,0.8469171356503873,0.9192337082075596,0.8927503246339784,0.8797573813916025,0.8676377939289521,0.8822749049478541,0.8998982419002362,0.9168156876668275,0.9184020318312239,0.9230839452650248,0.8684711475116447,0.9016903472603812,0.9161017046193811,0.8575210884855018,0.8462986155325591,0.8632113632426324,0.8670457381658596,0.9045459710423622,0.8818780249772249,0.9066293416390622,0.8646086465371137,0.9014892219725482,0.8930370558652886,0.9251479286447416,0.9277940841187085,0.8893082944634091,0.8946599927953346,0.8971669110539355,0.8769744559163678,0.8349314148958662,0.9119832381204706,0.9100027656981058,0.8341034669841968,0.8741976064405027,0.9191560595079765,0.8981735455293138,0.9310062539478942,0.871612855250948,0.8846341455029749
GSM3304986,0.9070949858201035,0.8921697689298704,0.8917660461448548,0.8266047286069826,0.9231394016034866,0.9249524382508426,0.9086637969990498,0.8922233197586699,0.9482855866182606,0.9371568837491816,0.9098106549342422,0.9316733437166441,0.9217821253732793,0.811780760199353,0.922653253453842,0.920893589081773,0.8781548719951967,0.9404564946608399,0.8488689318842855,0.9181422333030124,0.917254089321496,0.9301949399285545,0.9091538618839446,0.9093275912624181,0.9310829197533209,0.907919615113578,0.9327179880171537,0.9162218176265682,0.8830228502054982,1.0,0.9001992632682414,0.9414214032190117,0.8821918265707493,0.8948434464081958,0.9274137838310145,0.9259105190365925,0.9277293667228634,0.919635459280894,0.903097637841216,0.8738874022403645,0.9337445196242316,0.9282656826477057,0.9058455181190602,0.8781268042988376,0.9470065218028973,0.9421228980221723,0.9353849556922879,0.9463138611661019,0.9148634318514893,0.927664928073206,0.9370546587369282,0.9221930011218779,0.918079795289759,0.8973974070289706,0.9441908081668583,0.9368927331096111,0.94169776672453,0.9073310060429087,0.9014307156643304,0.8955193458364887,0.916372780560609,0.9192066432110432,0.9317049920094614,0.9321529212677879,0.9490194144608489,0.9301034665553186,0.9074354651917409,0.9478604343595325,0.8981907393426084,0.8991577708793208,0.9042539361776808,0.8999829530716477,0.9467065773349344,0.9369568058578585,0.9063979635025874,0.9268880565034605,0.9182516529966518,0.9172176765855086,0.9374627827936709,0.9014883129998311,0.9357106323163368,0.9165682795114584,0.9395605765496776,0.9333608359203317,0.9094037076440228,0.922909730154482,0.9196831936845259,0.9367580903885452,0.8828924617701013,0.8657703808749585,0.9243812098770295,0.9436033843955313,0.903321636425736,0.9250052432733784,0.8978141478622709,0.8889321235544133,0.925489604384553,0.9411228375912566,0.9291477596199053,0.9127078677765993,0.9429743599700429,0.9306559468964197,0.9370352757576755,0.8906591016266022,0.9249452881584128,0.9276567968077388,0.9025363752357182,0.901083769420828,0.9082404006495868,0.9466294439233682,0.8981147413744012,0.8752995111688262,0.9233477798574191,0.9380212326906032,0.9244319244117887,0.9446128654262451,0.9386813789363576,0.9318689879328292,0.9194991759631393,0.938939954695286,0.91819062103199,0.8909546624733665,0.93641511481425,0.9332192273396004,0.9255313023032645,0.9389300929003189,0.9216534217521105,0.925177441992645,0.8646996305990521,0.9196310461433631,0.9202821688916017,0.8864081610882981,0.8774276663064448,0.8295148286487353,0.9400468804886423
GSM3304987,0.9163423833850219,0.8324923974866573,0.9157103375461503,0.8616452741821603,0.95178517655625,0.9427183914303525,0.9319699557718348,0.9143546775692768,0.9191908869954016,0.8957756787963481,0.8979667533334117,0.89564653964467,0.8845120880583227,0.9036062132673112,0.8625690473903942,0.9321619279754891,0.8876388909067507,0.9335969590733602,0.8738857080338989,0.9402299441658527,0.8757777343195542,0.8619540542592387,0.9028877239114166,0.935641388035155,0.9231174465114469,0.9104041119416754,0.9193294728442485,0.884809356302117,0.9078147349108681,0.9001992632682414,1.0,0.8919297072523079,0.9317230801044442,0.941494197224478,0.9094686436491206,0.9487746320165175,0.9372435673865896,0.9320427418481454,0.9501444017113938,0.9239774712284454,0.9157715133241549,0.9157621428379581,0.9420266721733808,0.9168679041984191,0.908481945718711,0.9357810175795755,0.9369996431697253,0.9106621085610357,0.9368780704415703,0.9195021165188201,0.927433534177977,0.9266250785815693,0.9308100663947559,0.9284521684226871,0.9085123137844171,0.9076430484677,0.936887806071498,0.903392305613794,0.8744451359372701,0.9191611352216662,0.9397482031672278,0.9345278599429218,0.886642098303515,0.9305165899438009,0.8747673248195162,0.8350300211558336,0.9065609365263099,0.9245489104041833,0.8515817658795028,0.9242790780137785,0.8551365436897638,0.9383987886065189,0.9160699482203701,0.9277842971228589,0.9286720047813709,0.9278764238185176,0.9256936889489868,0.9306204942782551,0.9294981169804298,0.9402828418234884,0.9166643539116608,0.9421358531824783,0.9253831463844064,0.9134077611883412,0.9221244764694104,0.9429223772007217,0.9168822379291901,0.9167689295954111,0.827622700443023,0.8932021321126948,0.9233814776589889,0.9060319041681948,0.9351762513739962,0.9369835868400193,0.8874073686186585,0.9368623155268598,0.8804831508843385,0.9443918702667632,0.9405569680296011,0.9125877539846544,0.8827818729283312,0.9333391865424471,0.9425131809906194,0.8963992412485102,0.9341639878834047,0.9341905120994454,0.9255902671965662,0.930421721339936,0.9394013058132767,0.887494698097105,0.8859738657783983,0.8431251621824851,0.8677681520118158,0.9326957919774223,0.920696087451985,0.9105091682898145,0.8782969594845996,0.9321425614765239,0.9297866142388853,0.9376631493481882,0.9454156697289685,0.9359853719695449,0.9078746415887684,0.9190737851758826,0.9094158168523756,0.8651605478245963,0.9238298941171541,0.9309909939546747,0.8031268665197179,0.9015719866659635,0.9217805136970189,0.8945906358249632,0.8640938643494337,0.9207064316140972,0.9008657683324619
GSM3304988,0.9056455616201482,0.898185880945032,0.8800014116398659,0.8184153797876362,0.9177350972257031,0.9172544146448629,0.8986245485043219,0.8923679976306634,0.9368396046500058,0.9272138381975477,0.8991585858914721,0.924043122934595,0.9252129475744976,0.803920861922794,0.9156244063942022,0.9127701623690917,0.8653392311866218,0.9237550736684833,0.8401952558923644,0.9135164984702905,0.9152071312378541,0.9220493479454844,0.8970512040393623,0.9036742826837777,0.9314590683207742,0.9100169650625716,0.9304369717896903,0.9128307408659841,0.8741421143339216,0.9414214032190117,0.8919297072523079,1.0,0.8830262035729312,0.9001292430821224,0.9278848974813789,0.9154095991412048,0.9179039555956434,0.9085324496394442,0.8970057378307488,0.8746902473102345,0.927921634513844,0.9201341089009886,0.8915034837971352,0.8674339956210296,0.9333450256525451,0.9324577989854054,0.924270721929375,0.9384959069753382,0.9066173288320443,0.9064343807494013,0.9294833359980725,0.918601376342476,0.9058660768264353,0.8880605868128689,0.9397468339905194,0.9361216401873514,0.9274342340343844,0.9095456967578269,0.8979593773075071,0.8964097337122026,0.9150323065650702,0.915005041108342,0.9347861714601059,0.9180507039906831,0.9302153917355453,0.9238384751474733,0.9078800060245799,0.9436112891075696,0.8916693135694395,0.9007744349934191,0.8960483753397381,0.8925765172550707,0.9417979065818166,0.9331647677269486,0.8939085639944488,0.9243779282808896,0.901993736649707,0.9021076003133036,0.9308068069149043,0.8904413892034836,0.9328952270358563,0.9091989197340131,0.9325287470700878,0.9248488708276356,0.9024284860926809,0.91094800102577,0.9161102527826722,0.9266221086655888,0.885320522443316,0.8566183691161886,0.9194150344758985,0.9356172842636316,0.9059130217753623,0.9157453783934223,0.8866100506090637,0.8815815584361425,0.9293789490365069,0.929363469472664,0.924059668788533,0.9141066506341947,0.9329091678940755,0.9243244728911352,0.9286736840913663,0.8757883387813192,0.9127260245947223,0.9250190598976405,0.8824459551854278,0.8969176167883349,0.9026102368037704,0.9365717206223932,0.911360812226429,0.8760401300063786,0.917564636356718,0.9277183046674363,0.932430524013545,0.9277216918332024,0.9306141804878572,0.9289175216076783,0.9157512383198368,0.9281324009110672,0.905183559900141,0.8866836951827844,0.9383745156187481,0.9316204390894199,0.9266065147692698,0.9285308033752394,0.9031297556955674,0.9268017368382954,0.8442590137195357,0.9098812607722908,0.9192485047563244,0.8763803333631393,0.8623346379853563,0.8313358363399709,0.9293311139410231
GSM3304989,0.9224798414765171,0.8246863003557751,0.8899553742729803,0.8476013170114374,0.932461543106147,0.9297297344575399,0.9111323760183527,0.924046716601899,0.8831611600432495,0.8679694970429127,0.8718055003470022,0.8886137498232838,0.8744850716466851,0.8998351362771402,0.8469299694578231,0.9216468675879537,0.8708480880190894,0.9200315163682355,0.8464225478712185,0.9308988077325413,0.8617084285746532,0.8500355546306023,0.8766647515578658,0.9328976890875121,0.8982526640374401,0.8900984165416685,0.9162827765781169,0.8706377408492852,0.8860518658434617,0.8821918265707493,0.9317230801044442,0.8830262035729312,1.0,0.936917552692047,0.8952293979394307,0.9337745644537825,0.9357126468406072,0.9362499901474877,0.9372941659937553,0.9175779604421979,0.9047797224030818,0.8917868829166268,0.9360457156835784,0.907289366368048,0.9021761388392693,0.9253426746848831,0.9103171301152224,0.9029684891577636,0.9155710855741976,0.9058802739093579,0.8984803270538235,0.925879983262612,0.9153377053859761,0.9067034340026447,0.8913809511318707,0.8921708420137668,0.9059896930105908,0.9121086872999384,0.8529983160760286,0.9320703034821041,0.9245754483713791,0.9207961926687427,0.8788173656412701,0.9088850482311834,0.85871293644035,0.8106079331772312,0.8820352739706238,0.9119263206851854,0.8325110289896903,0.9106752778831656,0.8206723776746929,0.926142009041285,0.9079684676377134,0.9278047093654358,0.9036020121683966,0.913050779372706,0.920440489360576,0.9379075729480703,0.9009275621448635,0.9480355067071901,0.9114698078882393,0.9372102764494976,0.9161150340389537,0.899428856928978,0.9066724979705817,0.9320977300090856,0.9025393842385074,0.9040607021135529,0.7955422781858837,0.8632642405274176,0.9122075004020588,0.879118197480953,0.9350403996321767,0.9348346024885832,0.8593703576968117,0.9163190540441933,0.8775011337149127,0.9353198609544555,0.9288904605150079,0.8956463601997644,0.8625724249345178,0.9126261280609413,0.9376955018407549,0.8767866833155065,0.9170481801958578,0.9205437880445123,0.9132659446488106,0.9291541034218819,0.9175144233841632,0.870525782222745,0.885030356782121,0.8144746069516182,0.8538211638334174,0.9341615667966309,0.9210825192145232,0.8965705653272331,0.8595891681951299,0.9174617273457247,0.9306489702240128,0.9343202767301458,0.9258010861574515,0.9233961869157519,0.892917711736473,0.917383262986598,0.9016590629908104,0.8360453895171841,0.9121960072174329,0.9281655728236496,0.7687896191847314,0.9006106971451117,0.9073268893828558,0.9029851614346003,0.817858128338368,0.9106882724167248,0.8899382646997483
GSM3304990,0.9157150508611143,0.8281455975141909,0.8902198443114075,0.8407797741880108,0.9447200101193782,0.936882961979593,0.9233313686308299,0.9177997158157183,0.9088784997165777,0.8792656141625749,0.8872111793266513,0.8907076466521425,0.8869838056833556,0.8850591611834,0.8610186670236577,0.9292656786386012,0.86943452826785,0.9250347301821142,0.8530108197748532,0.9293053293776027,0.8804409548083284,0.8593926178621226,0.8807723852696546,0.9363353768466659,0.9191191222555889,0.9099134764395578,0.916350344318103,0.8814195966670029,0.8910100974745137,0.8948434464081958,0.941494197224478,0.9001292430821224,0.936917552692047,1.0,0.9086934973680845,0.9396598709963588,0.9289288212856944,0.9335813089252869,0.9411714485535888,0.9215936482595533,0.9207890652640431,0.9020188272642081,0.9298622912726432,0.9076805086896951,0.9032091032484926,0.9291785175261051,0.9257069438690068,0.9076994481054858,0.9255756155819219,0.90542694141383,0.9186986851508294,0.9252984992947394,0.9273746269391454,0.9136555514420618,0.9035422864120507,0.9165832659297172,0.9254764456334801,0.9143908302080772,0.8680432270275784,0.9199865715988351,0.9364469514255024,0.9292422310225031,0.8935218561053466,0.9170322266288319,0.8661870957976582,0.8324222096405696,0.8983851534691158,0.9251743917671933,0.8350217317553259,0.9293956374814222,0.8399274684660318,0.9318081443322086,0.9153284409509205,0.9225945240428264,0.9095820747325798,0.9237535733558038,0.9069618508027927,0.9189859134018462,0.9249185728766646,0.9305865415321017,0.9197461581661933,0.9399879817758198,0.9213936954161067,0.9153080840355432,0.9157094470717945,0.9324612673354928,0.9166563669108849,0.9143235050982,0.8293359895560805,0.8799280010834042,0.9243673773037446,0.9029469821194357,0.9372157657238176,0.9334785005441204,0.8696996325934436,0.9232868718581858,0.8856845810951219,0.9393232379810915,0.941809959034642,0.9108854723429962,0.8761292129458838,0.9255269133557703,0.9392447338160956,0.875949337722778,0.9138818694851935,0.9289763248749675,0.903391056514344,0.9284034692373047,0.9180944246668544,0.8854160901975565,0.8970379036161255,0.8403864996560143,0.8605321495571074,0.9328402062606395,0.9316144881991665,0.9001415731953452,0.8795397748671075,0.9253972850483693,0.9253438134895049,0.9299238983077791,0.9221463809077577,0.9300375592418794,0.908150292441376,0.9284952248792572,0.9188118496867691,0.8609990193860969,0.9005227640968073,0.9326418952914405,0.7848965588025252,0.8898861870326213,0.9134958739141589,0.8830738090926883,0.8363483006245471,0.9126979694360782,0.8922275832289402
GSM3304991,0.9005925771077713,0.8842346094473347,0.8875377520178762,0.830191836979001,0.932487788507464,0.929925190359394,0.905011975271961,0.9072096390725306,0.9251121335041571,0.9087350506453888,0.8930053847091621,0.9169932086976771,0.9101422530716863,0.8239080079870177,0.8980328359286945,0.914237542618717,0.8685152860622325,0.9267535907350879,0.8499592652851818,0.9284283419110916,0.9110013213330114,0.9000102836330043,0.890673941340634,0.9094134052422258,0.9195724686261763,0.9112253764064104,0.9248657437637731,0.9028291749497757,0.8781375107067844,0.9274137838310145,0.9094686436491206,0.9278848974813789,0.8952293979394307,0.9086934973680845,1.0,0.9298329705119867,0.9213686409339666,0.9124001515234382,0.8998280304130764,0.9040147437199229,0.9293519951947159,0.9114752966530398,0.892693299651944,0.8785443018009165,0.9395709322368976,0.9255846112808409,0.9169749826073299,0.9204488213521185,0.9144489323185577,0.8997270321681444,0.9206830232332572,0.9094173396650214,0.9142178551532876,0.8968033957917434,0.9193029860046414,0.9304667818614376,0.9290251031067898,0.910912392546425,0.8868304248973048,0.9195235509242163,0.9227899102406751,0.9176480423857062,0.9223733498004644,0.9094291751214272,0.9086235251991169,0.8920661979305948,0.912676641886754,0.9333861795022599,0.8750273265458176,0.913576121743569,0.87723515687719,0.8987574577498174,0.9290423900785258,0.9326339577215688,0.9183155747349497,0.9245449521162946,0.9120786502105322,0.9135512515012669,0.9317845321026635,0.8980999013244533,0.9238309414903936,0.9133928394399975,0.9205386872727874,0.9281172185406031,0.9123783276296267,0.909725574848592,0.9097256283456552,0.9160987731593256,0.8737359199613967,0.8594624159762624,0.9189617625929695,0.92350996735832,0.9186886426855768,0.9181546012655063,0.8854221353327517,0.903446286128577,0.9307812702406996,0.9231805070326609,0.9236644882671132,0.9102405750766073,0.9094884540036203,0.9277584800124915,0.9300692844858378,0.8734744035552209,0.9092524519245964,0.9219481019067025,0.9067186609805559,0.9170430389182388,0.9095019895879443,0.9231369333951565,0.9080215198266406,0.8696104021633584,0.9119268792881747,0.9248185467050332,0.9272227939460097,0.9305245507085939,0.9125860764202048,0.9285610356039748,0.9246695195222828,0.9345403552349488,0.9096395290004304,0.9123477147248763,0.9294399485565733,0.928008142999287,0.9261949340418897,0.9093741229400463,0.9002730682210217,0.9239981345956182,0.8293050313361962,0.916753208440727,0.9290817725412938,0.8843193222659008,0.8587131579682834,0.8479829313908309,0.9326956168898665
GSM3304992,0.9194759093077942,0.8591949839939712,0.9190487880261069,0.8605361731178954,0.95714938540405,0.948907611283316,0.9464374513873259,0.92730273029863,0.9327765227341812,0.9184640020456188,0.9041201258327582,0.9166311531252312,0.9118371359395774,0.8874296798192881,0.8920990072951525,0.9410971410485263,0.8943036753546958,0.9522162019916725,0.8836927429474387,0.9486594088169672,0.9089914862035708,0.8935643909674654,0.9009282817758553,0.935762855430497,0.9299103023124614,0.9258115822481437,0.9294510667398558,0.9052531113870936,0.9002493212747159,0.9259105190365925,0.9487746320165175,0.9154095991412048,0.9337745644537825,0.9396598709963588,0.9298329705119867,1.0,0.9500239034540071,0.9482811932314691,0.9424636686988267,0.9203357738697863,0.9427942595736974,0.9267128961361771,0.945742352683213,0.92352309262688,0.9289336485629636,0.947922381341738,0.9490129207844029,0.9329777253320959,0.9440533227793682,0.935384264118386,0.933663353247863,0.9456709041891864,0.9430260942553641,0.9373806857712718,0.9229186091225787,0.9293902672516315,0.9506904227044586,0.9213251197472493,0.8962439875212138,0.9365744181124108,0.948140582261814,0.9417303401855596,0.9153677811954145,0.9374464381104236,0.9077251618028169,0.8695385429087717,0.9150662989597828,0.9441542091661517,0.8633054917588832,0.9454960590361811,0.8875599574920021,0.9281428130906194,0.9363735793161508,0.9449533800683703,0.945489264828429,0.9366369820822535,0.9457700758341866,0.9475431187952768,0.9449272936312715,0.9387793723206739,0.9348604879650627,0.9514153749702565,0.9400739036066538,0.9289384939866017,0.9226341074787862,0.9406742812417619,0.9252148778188982,0.9241397499749777,0.8441262372030921,0.8839858882493615,0.9335929007751471,0.9252038256788194,0.9353874436548995,0.9425274655894781,0.8996637077081676,0.9240711153968673,0.9045951184702398,0.9525996718168676,0.9512912381817489,0.9272735483905067,0.908883419927471,0.9490117654786376,0.95471348018994,0.902831867723193,0.9362654041289095,0.944823034638265,0.9371343134830888,0.9352448266861555,0.930566047321379,0.9130663696487079,0.905583431195751,0.8635299083363085,0.8825910274030981,0.9545538855518543,0.9387821112843886,0.9316819229256686,0.903141005449305,0.9388062256811505,0.9424177968955731,0.9492197348784643,0.9496565022697135,0.9451446416232793,0.9265109348675169,0.9383531438402928,0.9360746899307759,0.8913491478981166,0.9321468644253318,0.9481934375946118,0.8109624085232013,0.9174132994820988,0.9396232373300166,0.9066364270388813,0.8713451126896855,0.9027342640343177,0.9303444661500557
GSM3304993,0.9462124735733705,0.8672216282398094,0.9154605051866842,0.8687274353370776,0.9494456361912184,0.9509439320533948,0.9339222815539603,0.9303590314781112,0.9207718080755823,0.9216568000778146,0.9088623322115847,0.9226128310139892,0.9056557968697994,0.8911009173107094,0.8976317642197833,0.9535674756178902,0.90689352377141,0.9521480609117406,0.8713634894675654,0.9502897202052432,0.8935269108610491,0.8984728818617839,0.9107332302404249,0.9435329350593261,0.9287884145704819,0.9178562810645019,0.9382950926542287,0.9063931102368206,0.9033721736259958,0.9277293667228634,0.9372435673865896,0.9179039555956434,0.9357126468406072,0.9289288212856944,0.9213686409339666,0.9500239034540071,1.0,0.9533049078120966,0.9394215343353058,0.9144473531950401,0.9363391395973818,0.9364141751759719,0.9550074488436487,0.9221397696181818,0.9349594121034744,0.9559994051270472,0.9464278278064858,0.9421074170092189,0.9368288359468501,0.945891056907376,0.920119537433562,0.9469304982823269,0.9318051375562177,0.934077229743282,0.9273165983651755,0.9286382724277986,0.9387654735732822,0.934662553501191,0.8943788293365984,0.9317212679004672,0.9382129047041182,0.9422356517460196,0.9070194453137763,0.9361867498541625,0.9130159223100905,0.869816898452705,0.9140059169049776,0.9388399538888148,0.8771675903085765,0.9183541904884229,0.871686820950114,0.9371966015946616,0.938209551581432,0.9463992159162894,0.928416531928935,0.9289125912119778,0.9512712171288638,0.9649315411110405,0.9268342708337959,0.9628222781815834,0.9356871329517935,0.9503725655040741,0.9547618893536275,0.9286163694791171,0.9278237217243821,0.9535241208068734,0.9062071362404595,0.9290304557965695,0.823605172918877,0.8819708662677727,0.9380695476867004,0.9216201228130105,0.9438631125536057,0.9542475177097356,0.895722158863983,0.926122121148183,0.9081086771751734,0.9575161761233301,0.9476994766127644,0.9236051975280729,0.9095880571893243,0.9327078690753863,0.9549806127163192,0.9145097273078817,0.9463530770423809,0.9412082164501823,0.9314937215150362,0.9390084517789148,0.9329267402744376,0.9105070389996652,0.9044810462549363,0.8506573470402254,0.8921760877187522,0.96524210879542,0.9480438102251844,0.9344050658763008,0.9075716766152485,0.9357679781855497,0.9441721524525366,0.9516122461301799,0.9441044960050095,0.9343602728086755,0.9219533591059894,0.9469000371583872,0.927464102947685,0.8837844827302667,0.9437504877571441,0.9532633586512755,0.8184225082869685,0.9257563532197628,0.9251615773828433,0.9256461712910531,0.8619580737896552,0.9013117449220109,0.9262342778207787
GSM3304994,0.9333691096074729,0.8442504511420319,0.9028102102965105,0.8545618333560174,0.9374043530282159,0.9311394313116949,0.9383664038092594,0.9230228444714916,0.9129334794113536,0.8982623127643565,0.9073615799403856,0.9140494061372346,0.8959275528436319,0.9055755600303311,0.8907584746617043,0.9518227561093286,0.8994441771450203,0.940598739111295,0.8588542028167315,0.9401254667583502,0.8905620415849189,0.8892664270714656,0.9031876138602295,0.9506603868437654,0.9295002552550666,0.9131368777704028,0.9343550527004041,0.8989453110370308,0.899413296661675,0.919635459280894,0.9320427418481454,0.9085324496394442,0.9362499901474877,0.9335813089252869,0.9124001515234382,0.9482811932314691,0.9533049078120966,1.0,0.948675627374834,0.9164855817904975,0.936984624364944,0.9235810283432858,0.9488678603220194,0.9059881649207379,0.914483092708516,0.9528186217195038,0.9375075425207204,0.938632023313509,0.9242931258459366,0.9476666743655494,0.919324062999248,0.9546703774954455,0.9279892978165013,0.9189145700016865,0.9247617040058057,0.9285530084964548,0.9289483789295295,0.9277087475408822,0.888015050049098,0.9230646274187876,0.9366829342660398,0.9380160555751383,0.9014508567610492,0.9322137360922397,0.8992226103154005,0.8516221068680101,0.8993673661846181,0.9348988365494533,0.8599980510838826,0.931914059400359,0.857276943907301,0.9412960381884108,0.9370377250016072,0.9396159549943467,0.9190947529450538,0.9366230061967799,0.9284790841017624,0.9449460327302207,0.9303833124828635,0.945597132954758,0.9385346911683918,0.9520329000594069,0.9433631412729889,0.9349182249032576,0.922710841870313,0.9473331225642846,0.9041524425796996,0.9291627348309046,0.8226101967096212,0.8925380106197744,0.9459959353650897,0.9139878737949425,0.9327396289541442,0.9563165701744967,0.8871016429979227,0.9235961575605723,0.891164011862603,0.9615026489423129,0.9452103093907136,0.9232564908704445,0.9011864037126721,0.9369771089645456,0.9564621995229451,0.8965019860162553,0.9394610993422731,0.9456674049038887,0.9299245545037825,0.9339751856194984,0.920168195786894,0.9010294884181648,0.895137363678237,0.834657974640768,0.8753986735192035,0.9505104384224191,0.9356966553162649,0.9192069539074303,0.8891569752878346,0.9321436115962872,0.9383820338070435,0.9383012360401185,0.9402844752658721,0.9269046755989467,0.9210165533581208,0.933323779391017,0.9274737396463614,0.8742187908332888,0.940335695054807,0.9451382397965035,0.8268115453288355,0.9216567753812206,0.9208990941629075,0.9054726537329472,0.8375200284114493,0.9049333170092553,0.9037732075130049
