,GSM2674196,GSM2674188,GSM2674189,GSM2674190,GSM2674191,GSM2674192,GSM2674193,GSM2674194,GSM2674195,GSM2674177,GSM2674178,GSM2674179,GSM2674180,GSM2674181,GSM2674182,GSM2674183,GSM2674184,GSM2674185,GSM2674186,GSM2674187,GSM2674169,GSM2674170,GSM2674171,GSM2674172,GSM2674174,GSM2674175,GSM2674176,GSM2674166,GSM2674168,SSP_4,SSP_3,SSP_7,SSP_8,GSM3304958,GSM3304961,GSM3304962,GSM3304963,GSM3304964,GSM3304965,GSM3304966,GSM3304970,GSM3304971,GSM3304974,GSM3304977,GSM3304980,GSM3304981,GSM3304982,GSM3304983,GSM3304986,GSM3304987,GSM3304989,GSM3304991,GSM3304994,GSM3304995,GSM3304996,GSM3304997,GSM3304998,GSM3304999,GSM3305001,GSM3305002,GSM3305003,GSM3305007,GSM3305009,GSM3305011,GSM3305013,GSM3305014,GSM3305015,GSM3305016,GSM3305017,GSM3305018,GSM3305019,GSM3305022,GSM3305023,GSM3305024,GSM3305026,GSM3305027,GSM3305028,GSM3305029,GSM3305030,GSM3305031,GSM3305032,GSM3305033,GSM3305034,GSM3305035,GSM3305036,GSM3305037,GSM3305038,GSM3305039,GSM3305040,GSM3305041,GSM3305042,GSM3305044,GSM3305045,GSM3305046,GSM3305047,GSM3305048,GSM3305049,GSM3305052,GSM3305053,GSM3305054,GSM3305055,GSM3305056,GSM3305057,GSM3305058,GSM3305059,GSM3305063,GSM3305065,GSM3305066,GSM3305067,GSM3305070,GSM3305071,GSM3305072,GSM3305073,GSM3305075,GSM3305077,GSM3305079,GSM3305080,GSM3305081,GSM3305082,GSM3305087,GSM3305090,GSM3305091,CA.1,CA.2,CA.3,CA.4,CL.1,CL.2,CL.3,CL.4,CL.5,CL.6,CL.7,CL.8,CL.9,CL.10,HP.1,HP.2,HP.3,HP.4,HP.5,HP.6
GSM3304958,0.8877479525420666,0.8918257501888436,0.8943604241318026,0.9180360728846765,0.919675196730546,0.9189362116078895,0.9148251335755617,0.9154322786519246,0.9046092971391103,0.9136224431901913,0.9166678731323349,0.913664837229437,0.9133362145010836,0.9136116565157985,0.8837680286491303,0.9047226969349554,0.9160928836228928,0.8791317191554409,0.9173237524570319,0.9097138745145891,0.8550494229577029,0.859626873189931,0.8831760062128797,0.8566217942981321,0.8895003621945032,0.8771082195110143,0.8480712051412286,0.8321575810004243,0.8510980445718204,0.8688507027067914,0.8762100176668421,0.866683815411897,0.863186662725255,1.0,0.8492391490779229,0.8655759461492721,0.8356780420538181,0.8467667375152848,0.8941431027342125,0.9142490117932403,0.7242208947281725,0.8946342326554283,0.8808331309635109,0.8850496601985225,0.823018824584945,0.8720364185420434,0.8503861209752852,0.8952939908567916,0.8917212196632671,0.8251819397977199,0.8139936186957559,0.8840370903288082,0.8390845407419236,0.8213358384390812,0.788518753539841,0.8753325887231089,0.8739165371123068,0.8340807489544129,0.8962316377397466,0.871153044304313,0.8619750160812859,0.8610823622085733,0.8418199178769723,0.8958779449680702,0.8847447963938431,0.8605270205711166,0.8602291040054255,0.8465609378583842,0.8526719706698999,0.843395152874991,0.8879324768048137,0.8999437991734633,0.8664776754602277,0.8850192494394824,0.8256953475550303,0.880302578029439,0.8167955096898298,0.8970591652211621,0.8921141211795413,0.8436977752973014,0.8655155418427715,0.8588688973784835,0.8453517280030307,0.8749527100732304,0.8258052363828308,0.8908687658675009,0.8350039960606699,0.8897148496024165,0.8647706130053144,0.8429999011553495,0.8551941507441758,0.8825222584998269,0.8527648113090063,0.7797567729953725,0.8453174334640846,0.9049020632215297,0.8492156268680807,0.8053184495008098,0.8897335955930464,0.8686970708193792,0.8393367395013749,0.8546061969476954,0.9079811782542295,0.8609438902601286,0.869321661881837,0.8274506925970225,0.8629728841888539,0.8841281976782298,0.864009345088107,0.8727933577213924,0.8668412470781068,0.9104357121027326,0.9115148581489974,0.8631384949004872,0.8521996924184843,0.9045443863744016,0.8803743075108327,0.8654181938785555,0.893639454339769,0.8908862812057239,0.7430309430916403,0.9114141910118135,0.7077065111854937,0.7441515284755361,0.6088928047024593,0.7860859432736187,0.8774868602254081,0.8696088357752936,0.8579722924001885,0.889836488519414,0.8847319865146793,0.8924257244981252,0.8869073584129639,0.9029117706017961,0.8694068733175225,0.8866583120997682,0.9067057634163387,0.8551506261989839,0.8782227145964356,0.8590930522797807,0.8634351203625694,0.8726452364403241
GSM3304961,0.9072494965345991,0.9067305906664753,0.9108641671972457,0.8865610795273332,0.8936600610325323,0.8895381525113901,0.8833435872317213,0.9098879904419925,0.9061367033702767,0.9120501568502922,0.9167380925650098,0.9204818353620532,0.9148242520249813,0.9055427550983177,0.9064233427664411,0.885351100940084,0.916617953078567,0.8788038702057862,0.9183837839745752,0.8989997020014817,0.9355211299366457,0.95100480812753,0.9533792600965041,0.9462998059639681,0.9523116359621004,0.9282481001113246,0.9421027875090126,0.9412550066386481,0.943956693597686,0.9428510872961018,0.9323796396055501,0.9309333479490631,0.9265766284727676,0.8492391490779229,1.0,0.9542202578594091,0.9296582781269657,0.9230934336086576,0.9201288508765922,0.9038278779506496,0.8667978974648229,0.8810058374524763,0.9362416343626485,0.8920512609297647,0.9330176387147974,0.9279959374470056,0.9217397723372698,0.9246213447299418,0.9146725917865421,0.9486533608557512,0.9300472907668359,0.9282171719279844,0.9356007865043107,0.9375133454490395,0.9259250031115246,0.92924840418478,0.9164912966124126,0.9342664518598881,0.9254316947991083,0.9405279226724554,0.9411233823459413,0.9293945107534002,0.9309361642473213,0.9167154320829662,0.9415475211760402,0.9142169848093612,0.8774618390598746,0.928873177389625,0.9421666139123398,0.9432290510155628,0.9069413666864244,0.855345966726733,0.9104060814336556,0.9332435078284226,0.9364217035959869,0.874058816216495,0.9249543065879294,0.9292972670548078,0.9398670410880952,0.936817370158413,0.9277425415682266,0.9342357329642634,0.9396957982824171,0.9349437918858579,0.9372930726601051,0.9227620369663561,0.9387143888538901,0.9370051336956173,0.9237619081798298,0.9233030887303596,0.9354798590153568,0.9180695649709111,0.8325970191142601,0.8812423960978201,0.9314698827581711,0.9108049497784254,0.9406776249280453,0.9258433630674774,0.9043710403770956,0.9448656519237798,0.9426974149348759,0.9167902439020192,0.8959492227274702,0.9414950919887854,0.9459363776222847,0.9216644824247453,0.935128218619414,0.9066248731648721,0.9090611610372316,0.9469185269485663,0.9369466712266138,0.9220575994295662,0.8918558851737849,0.9374644355233721,0.9365030001150906,0.9159734318213286,0.9348383119705095,0.9244711756506011,0.8721168383641112,0.9307770210302266,0.8960139712601031,0.919482683798384,0.8361697323192457,0.7939874259374636,0.751852494701087,0.8713933528125913,0.9264436878700454,0.9275034473903095,0.9129191954068264,0.9341325899340236,0.9305490041651268,0.9369105008451255,0.9225808524006102,0.9383914862515063,0.9199328020074109,0.9306123530934091,0.9381485210652974,0.9424576252092276,0.9292914305762872,0.8983483127190789,0.9084633469583903,0.9164472133132485
GSM3304962,0.9284883515587041,0.9314512445449445,0.9327426247727795,0.9098471163352481,0.9176524227324534,0.9131429967558342,0.9014628700021833,0.9319389328171136,0.9237699557046852,0.9354356128104737,0.9350025043096487,0.9420448476491539,0.9355169116155472,0.9308291191328518,0.9208577399583043,0.9059617688116797,0.9370174005465145,0.8961464734204391,0.9373069942825931,0.9195093335020721,0.9548110310959759,0.9539663951513576,0.9525613918094081,0.9508976875318831,0.9511814951415155,0.9263863013087523,0.9391919248635092,0.9345146779626936,0.9442879443851737,0.9456726045006646,0.9383087736790083,0.9395206529507762,0.928004452237345,0.8655759461492721,0.9542202578594091,1.0,0.9324443938034126,0.9302967397641072,0.9314687275538117,0.9224851358126852,0.8614486051147117,0.8864987125721754,0.9496515096296143,0.8974606861688725,0.9339195219587644,0.9305029242645798,0.9229613034484979,0.9336557157347551,0.9201771442253988,0.9421285594223748,0.9290372482907586,0.9265925973524047,0.9318012385235774,0.9337328180790068,0.9077516241130748,0.9337547325342461,0.920593507765353,0.9432732457585166,0.9359871892623718,0.9379648907934448,0.939236738513467,0.9293240057677556,0.9411297210476149,0.9259268667567061,0.9474011268396438,0.928508141403772,0.8806878766530318,0.9342400837446134,0.939116657429688,0.9384874579072817,0.9044503061764406,0.8644578785237059,0.9226551407491385,0.9323653358506282,0.9264507571433794,0.8790461199331352,0.9271188040725445,0.9311725061451784,0.9405233502855525,0.9382196985070652,0.9331121344070997,0.9405337219846405,0.9431330993261325,0.9311031922492021,0.9410397753297722,0.9316620403545455,0.943016155288682,0.9513286504512481,0.9278401474108211,0.9256288765927257,0.9419608649277703,0.9278949485512865,0.8316205969706375,0.8765581786897145,0.9301523182313307,0.9293020559241574,0.9713972704281637,0.926762832547862,0.909859801816793,0.9498103295752373,0.9400579459177892,0.9130683855113075,0.9040037768572123,0.9341184928771556,0.9456414919268018,0.9264253773897969,0.939161273243866,0.9039968419370613,0.9055047425730163,0.9535708706393172,0.9365637458372582,0.9431269022496763,0.9079956832407561,0.9464990044412686,0.9360505814805175,0.9220067055250449,0.9472217117304967,0.9250332101770123,0.8859657697173907,0.9374811138653396,0.8830866777455412,0.940495018853499,0.8074867935769088,0.7786744146314251,0.7150222121604025,0.8587839846262899,0.9378951319726462,0.9370458874797327,0.9254673414505535,0.9464530359237731,0.9328164127258263,0.9451059587921233,0.9371809603622208,0.9479880541915,0.9357189695539708,0.9376136603149605,0.9488263792636425,0.9370237705891657,0.929553244770853,0.9146424078299429,0.918842583529482,0.9156124142115178
GSM3304963,0.9257168939017636,0.9285826280077267,0.9231249105131023,0.881459628176937,0.8916723861022439,0.8917862916385434,0.8761014042776835,0.9192558931241848,0.9208637338429645,0.9268617551366835,0.9209117394798298,0.9303977421713436,0.9201827685007641,0.9118401366581049,0.9204021486295256,0.892916165514174,0.917396843857404,0.9042402916605262,0.9241360568144346,0.9071801124140715,0.928006295971398,0.922628355113071,0.941377160528326,0.9184642079710227,0.9228103883368314,0.905753017774478,0.9293872512917941,0.9282815787909535,0.9296368268014824,0.9123107069642837,0.9309402609316342,0.9338305428859005,0.9275627268781802,0.8356780420538181,0.9296582781269657,0.9324443938034126,1.0,0.9061123034363688,0.9134674670586541,0.9013403892077774,0.8640473150468834,0.8741599646994117,0.9448056889695835,0.8898910361933122,0.9299862759628289,0.9240534747023449,0.9082610558123929,0.9136531814061262,0.9035167172543532,0.9307274763117215,0.9117863008926351,0.9004188967545319,0.9400018181749226,0.9256612728435563,0.8954247562322281,0.9395455235128629,0.921659967153958,0.9333116792861319,0.9084967837064858,0.9334655165519201,0.9418684689650113,0.9185413139706174,0.9389317990950901,0.9139614618687909,0.9341821931490609,0.9139531561342571,0.886346854520043,0.9083708114244736,0.9336176808080537,0.9213260579381716,0.8907066768745964,0.8432324319494718,0.8942519152180909,0.9225960207380323,0.9262742031684204,0.8658013052045,0.9266040851845418,0.9198947723594224,0.9177978125225353,0.9230680061699654,0.9232183760888723,0.9178439754689426,0.9227666828687233,0.9426228105758669,0.9265901198359788,0.9228643262420834,0.9502626417852151,0.9349974508751828,0.9194954351810155,0.9204607328678347,0.9397315903745512,0.9180530791142287,0.8184345223072544,0.8883454526865737,0.9293199259245247,0.9122559597484108,0.9258052414230077,0.9244766008367684,0.8775556881595384,0.9409763317601305,0.9393667050694482,0.9168686096532019,0.8881571781522888,0.933336227830165,0.942524421749956,0.9158884445708142,0.9180524474080024,0.8933195579588753,0.8817495633286827,0.9318705817561665,0.9200325693117773,0.9190419110922958,0.8814077367337142,0.9244741833905495,0.930473085853854,0.9141984138445078,0.9217065567098207,0.9250217652150919,0.8703449802767521,0.9155137785781693,0.8805942170072585,0.9031755708127107,0.8135672733084369,0.8118393188397006,0.7664501783751342,0.8624230732842147,0.9304177571181792,0.928222723041272,0.8982940044204556,0.9253850952048563,0.9346139780236628,0.9227358868022912,0.9287205775181983,0.9335942435324817,0.9260374902642867,0.9307586242960298,0.9235356945804911,0.9372532631747853,0.926075885949052,0.8984935024205413,0.9024867121105763,0.9143917475171399
GSM3304964,0.9133118966136143,0.9161167171001043,0.9160130124170177,0.8728928970858548,0.8881400977722806,0.8794858682155289,0.8706531849379827,0.9120563739924835,0.8988239897272379,0.9097344775244011,0.9159682324602674,0.9205501601012174,0.9174439950882002,0.9106848485902596,0.9202274653343508,0.8720445808236883,0.915335227609789,0.8681361944514188,0.9141606586233315,0.8872378773201562,0.9356090206946149,0.9417836023242525,0.9262059282236423,0.9251065185126078,0.9205756360698341,0.8950644608563616,0.9109334833515835,0.9149831776884261,0.9402595861918567,0.9206412357452314,0.9212373071585985,0.9195495060203822,0.9066779773923898,0.8467667375152848,0.9230934336086576,0.9302967397641072,0.9061123034363688,1.0,0.8906954876265613,0.8839584121727929,0.8649329530904696,0.8611847692338331,0.9196681595325711,0.8845098052501551,0.9113984163181348,0.8992872739849876,0.9038312237270052,0.9135487113427951,0.8816678918939629,0.916397119890204,0.9226763225565708,0.9007115746393763,0.9223413510053297,0.9191688480038787,0.8895069826391968,0.9160620479771571,0.9000902891168923,0.9206893707160851,0.8949272631152272,0.9162211606207857,0.9083551213503301,0.8850123788301781,0.8988820798371567,0.8930290639703327,0.9160638915179518,0.919595743818497,0.864830039154162,0.9260336214315312,0.9291797399183588,0.9148122927143288,0.8755383019604112,0.820737845585252,0.8862961563144167,0.9007284610653361,0.8994414237439552,0.8395668632079242,0.9063367765623348,0.9047973098083737,0.9272822624773287,0.9090676625894076,0.9121248980251473,0.9269374896592955,0.9268719138540613,0.8952276226372352,0.9225399555004274,0.9164764551797187,0.9124262852341545,0.9197399840694491,0.8935941025040459,0.8901207131584109,0.9199887064209648,0.9055684633689549,0.7889981770095881,0.8364510113812129,0.9062603638576318,0.8892828150988056,0.934572601384552,0.8974308490612599,0.8785000190084354,0.9240625966992775,0.9059693580879319,0.8943122411776692,0.8745143683083134,0.9076101024765832,0.9281663531733406,0.9135105590420345,0.9185540039136686,0.8687768524472628,0.8982465113929974,0.927693668273293,0.9094391935676973,0.9063731584733352,0.8673890600119898,0.9281542787856419,0.9085721473442979,0.9047369048944898,0.9151996975609445,0.903205312516974,0.8383768478957577,0.9182543677133733,0.8768448262524233,0.8993205024558325,0.7726047043853427,0.740485355210925,0.6940416197840935,0.8196027103015966,0.9195836550855094,0.9151845627952532,0.9151113222657192,0.9269147160217456,0.9262997587705076,0.9305202377527717,0.9254374511472084,0.9214072633111307,0.9269218860599668,0.9289259741376364,0.9252359717524086,0.9232789406893439,0.8992299881388869,0.9038920060578202,0.9090531383930043,0.8803574618458131
GSM3304965,0.9210359281697776,0.9211049138579125,0.9191753485124599,0.9292943360439334,0.9269007778729105,0.9325954900312535,0.9244651116904747,0.9368148279280588,0.940183844054867,0.9410171442395581,0.9395016666406665,0.9391062510821443,0.9334100941853508,0.9290315899356693,0.9099978555928881,0.926827530965852,0.9389157903490227,0.9153218024292693,0.9377604794490874,0.9314385987697016,0.9098792539236236,0.9140767031955442,0.9472149186729948,0.9244080597531993,0.9404641146231468,0.9329782969256516,0.9194271792142044,0.9036655364188177,0.9116590439342337,0.9151994381144128,0.9284194073714127,0.9247622382768983,0.927752941847459,0.8941431027342125,0.9201288508765922,0.9314687275538117,0.9134674670586541,0.8906954876265613,1.0,0.9478880144867728,0.7948769043330507,0.9120707145824409,0.937640559045796,0.9117279791653825,0.8984063338026481,0.9395915398700748,0.9067102940815315,0.9293382212919727,0.9472580256311339,0.9114301241607483,0.8746147873239031,0.9238048085503483,0.9088992503831034,0.8980143647467173,0.8755101639247177,0.9335057433647743,0.922075715348383,0.9079989100031176,0.9396991590335317,0.9326508564136488,0.9435886938022611,0.9421064629454079,0.9215776235999366,0.9430116077768854,0.9533617443717645,0.9021646696015779,0.9002093920595833,0.893441765138154,0.9211955299722969,0.9094916118441395,0.9219626572829398,0.913083574422458,0.914092078501582,0.946817138190343,0.8995145378935921,0.9054885810700524,0.8988982603733042,0.938564152614523,0.9315645840000211,0.9157412504492894,0.9295973281086687,0.9093966043762015,0.9061001696576281,0.9420707962061409,0.8943239415000883,0.9340509495255463,0.917988459490416,0.941588893944463,0.9235254284667049,0.9110813029232868,0.9161280825334659,0.9330760737742496,0.876025399204469,0.8650975409465617,0.9155060896192763,0.9527665506217247,0.907510310153547,0.896207761315015,0.9159754398691257,0.9352187596833109,0.9215457706479342,0.9134690188180397,0.9374138417876711,0.9319426130739236,0.9312381841122814,0.8991428871614051,0.9191869719622415,0.9383940400497514,0.896586218108228,0.9266791337119049,0.9182859152896242,0.9461141308203264,0.9343598799104144,0.9206583039941388,0.9195614042834928,0.9341202440294308,0.9270156262337207,0.9180319670730493,0.9287846613913006,0.9294719899403294,0.823931840728343,0.9441799914756441,0.8034273625546826,0.8333004961848156,0.725659428747282,0.8710465594954037,0.9264443202720017,0.919620648471351,0.8893527169804549,0.9253586546508422,0.9274054639430475,0.91996393955577,0.9217583194650901,0.9370550892647426,0.9127520683352098,0.925843371410715,0.9400158228487926,0.9264993614889936,0.9287504719407065,0.9014006517289322,0.9065806633146395,0.9396373797382686
GSM3304966,0.9341188436575687,0.9344651101801885,0.9382686564104906,0.9534513454051137,0.9538102480124523,0.955803327516528,0.943370117153241,0.9596249996488193,0.9546557309751503,0.9558114377509468,0.9567977725112828,0.9583734354439569,0.9582688017902202,0.9532591188486497,0.9272740593353536,0.9414031113768044,0.9546639423885814,0.9221239868810862,0.9596471363069514,0.9494595495211549,0.9015078249571018,0.9000827517498243,0.9306530845699929,0.9053949804784994,0.9307130045159308,0.9245563403895554,0.9001585134611209,0.8828006889120933,0.8992722703919995,0.9086082438790218,0.9223692707309048,0.919353346651616,0.9142638257942962,0.9142490117932403,0.9038278779506496,0.9224851358126852,0.9013403892077774,0.8839584121727929,0.9478880144867728,1.0,0.7750631789421305,0.9128700367577033,0.9389311152091177,0.9038941564376078,0.8786509708502258,0.9251115294688953,0.8971168344531151,0.9324762348010076,0.9373294074215973,0.8895849017759272,0.8605459844190881,0.9093475210149975,0.8965322996061112,0.8781331302274751,0.8508413039934104,0.9219459206873936,0.9198697023437078,0.9057917552117319,0.93786371839067,0.921680448930066,0.9271970287396332,0.9235327484181647,0.9108069653632969,0.9405796892266312,0.9348959073391332,0.9032994123113285,0.8979776060592992,0.8863721879192374,0.8992627434360648,0.8950075574574298,0.9133954693457578,0.9177872827326211,0.9111455987841995,0.9307999754195209,0.8749607116302143,0.9066436528266227,0.880401950043241,0.9338330352611303,0.9299600330458145,0.9060375868329285,0.9129599969920065,0.9178233413611063,0.9057946229774412,0.9228339394857263,0.8907057861911799,0.9301779361840732,0.9026423474186294,0.943159570116791,0.9080679407259624,0.8923231216027987,0.9109742736394345,0.9227515015719506,0.8620571163286059,0.8405076109426853,0.8980531575221102,0.9481130744996005,0.8978596128500461,0.8723583366644664,0.910739408157827,0.9267560480544643,0.9040886192026397,0.9015876119133934,0.9365929639550419,0.9170700279507649,0.9177924836618356,0.8870923211567487,0.9089102356000491,0.920621041625848,0.8819291759643962,0.9298443110635366,0.9099326407831496,0.9498819998864554,0.9376623819076357,0.9126773449401201,0.9168175245996387,0.9315040807010879,0.924261292224565,0.9092209737232281,0.9257712761299762,0.9239238432176362,0.7978462828034185,0.9479144197573397,0.760274896090224,0.8011086714966784,0.6672146248350962,0.8428285732110997,0.9294681648943873,0.9205602826792896,0.8958539097346958,0.9341366627923466,0.9302284224571058,0.9306439322259825,0.9329995605862643,0.9475971041038573,0.9202639161833541,0.9316408215077759,0.9453251164971254,0.911323706655429,0.9230618879097732,0.9029411852080729,0.9089126713837217,0.9258709335973578
GSM3304970,0.861521009658455,0.8579491243444973,0.8625146263480571,0.7638414576013283,0.7802066519947745,0.7695816329066641,0.7575670231311926,0.8184885319002991,0.817270684734354,0.8239066670267797,0.8343420940392582,0.8399748327439881,0.8372316099175502,0.8239221943387675,0.8639839210065879,0.7661182214217509,0.8326149084404594,0.7904074456399292,0.83158660179987,0.7937913886582597,0.8839733570207738,0.8698960991528732,0.8600276575584082,0.8754096133554299,0.8300082855519603,0.7963358150343945,0.8396887207663397,0.8586701810917309,0.8696051504385507,0.8615855154034232,0.8718040879028007,0.8701773013698113,0.8609497008365129,0.7242208947281725,0.8667978974648229,0.8614486051147117,0.8640473150468834,0.8649329530904696,0.7948769043330507,0.7750631789421305,1.0,0.7632598422580464,0.8494325837915254,0.7686536879667688,0.8866154426395374,0.8301768740816327,0.8293848990686012,0.8352777347517826,0.7824229189048318,0.8911687853653018,0.8906879963101897,0.8003266906001542,0.8923078908760698,0.9166398864675998,0.8615542337616618,0.8288850251471588,0.8325959387119133,0.900834339727812,0.7936699414148626,0.8588396898678207,0.844808136255991,0.8036856072184118,0.8491003699867935,0.8122946342287306,0.8369995506902899,0.8483452691523513,0.7672304303385682,0.8471761648540614,0.8739314355838129,0.859781327214795,0.7708574455861293,0.6810828351688829,0.8126235122623661,0.8221398086535956,0.8574031963915142,0.7313003290765784,0.8908272101386673,0.8235724303375336,0.8470344058742681,0.8411541773477962,0.8535556991059546,0.8526709632695024,0.8767985910494916,0.8173357352358703,0.904519423147712,0.8394613166626294,0.8816300650788621,0.8505269361477111,0.8346371529383677,0.8561405559395164,0.8918995151220638,0.84080628165203,0.6712491039942219,0.8411435287702761,0.8567956436450112,0.7942103318157704,0.8773329907903924,0.8651584947030266,0.7610238025483048,0.8829221374862121,0.8620234077433598,0.8385327860064659,0.7677910199719223,0.8325548088084586,0.8671776179410503,0.8556621167675151,0.8644269320691721,0.7564767523796494,0.8022926598990989,0.868251954825842,0.8427347447900759,0.8028179787739589,0.7582553737406428,0.8548497696276242,0.8821213420696582,0.8129059055689725,0.8426785563806624,0.8233040805883709,0.7148521275131753,0.830217316311252,0.9236885813245659,0.7742998013122072,0.7071881660149684,0.6659564180436587,0.7067064320812858,0.7403709751591937,0.860958279672659,0.872421634086646,0.8634506567245681,0.8701149948327255,0.8682561804521051,0.8717909861980545,0.8556550071142359,0.850602013067482,0.8811938800657357,0.874434059090742,0.837592345005786,0.8750958769233085,0.8327988202013352,0.850852911579445,0.8504902131854737,0.792817074984978
GSM3304971,0.8905717897188741,0.89211660536614,0.8889343820676109,0.903488004794199,0.9036716157567847,0.908176139310988,0.900378013934598,0.908878007991949,0.9112142921332369,0.9116567252927106,0.906368657442925,0.9064624988288212,0.9048633188159328,0.9006525280829961,0.8779836019595884,0.9102317502496154,0.908100432319404,0.8960618674796301,0.9120612144341957,0.913244986580558,0.8676101185671604,0.8808491236415296,0.9149984939844167,0.8891079294897797,0.9132389073364593,0.9015837585578684,0.8927520170667597,0.8747506037484455,0.879259405981081,0.8745803791821957,0.8916934252629506,0.8900954726005128,0.891860805226881,0.8946342326554283,0.8810058374524763,0.8864987125721754,0.8741599646994117,0.8611847692338331,0.9120707145824409,0.9128700367577033,0.7632598422580464,1.0,0.8999047530529798,0.8955366594908717,0.8676874575258539,0.9075099743644579,0.883935782799817,0.9005368460334083,0.9178258150951909,0.8522425825794417,0.8332774756846115,0.8924297976656616,0.8818712185014655,0.8586928467420539,0.8255923914331926,0.9063966049038299,0.9050826994085144,0.8579686708939073,0.908308653596903,0.9032424368380871,0.9001998246684866,0.8951332381568126,0.8776130820480826,0.9195421670964773,0.9110482590748744,0.8771054049299943,0.8880621163621983,0.8578938491358551,0.878968743283548,0.8812727212931202,0.9043461853088043,0.9106838533872229,0.884697590862981,0.9064597790437673,0.8621833889230016,0.9015877004091383,0.856662999506071,0.9161927920665701,0.9077424402127419,0.876010672937168,0.897400137084283,0.8816678458708748,0.8757466146435732,0.9056834281596196,0.8519551599901377,0.9099343836915771,0.8720434096451485,0.9148027537874216,0.8984313280831886,0.8742913712396887,0.8807035115325997,0.9016234045190424,0.8609091664226756,0.8278440281493933,0.8896942958900408,0.9173847788841464,0.8656244539816822,0.8426221235823008,0.9008435931845745,0.8975206580902548,0.8730603142492507,0.891627517644227,0.9275815677586445,0.8948484493470891,0.8993011161838285,0.8633647112275291,0.8799226136115188,0.9115374710177129,0.8881180424814221,0.8940422091479744,0.8949318799128917,0.9186287179937075,0.9116807729222256,0.8894419982044172,0.8720712820058707,0.9174808820715333,0.9005340179905661,0.8928423196112399,0.9112710529517031,0.8954747057882587,0.7822388264860798,0.9174286043435836,0.7763716826962737,0.8247380692215253,0.6968131387260076,0.8430846299035373,0.8961052282632448,0.8846520366029736,0.8450799626891727,0.8957900750433476,0.8952459084411573,0.8869962363951621,0.893028064664698,0.912475071656713,0.881578618869675,0.8898155855064318,0.9053648783585155,0.8848250566176699,0.8978769826150603,0.8550891312916188,0.8635630605719516,0.9079154390573697
GSM3304974,0.9474123222995535,0.9476473599853661,0.9465502495071978,0.9245216970193444,0.9298085315497582,0.9301280465602079,0.9188576688707388,0.9504955522325432,0.9477023313532801,0.9542410899079368,0.9493481958063438,0.9589647225378275,0.9530758119310939,0.9429976881753273,0.9407157229397836,0.9274988914524503,0.9494148248694135,0.9249247410524276,0.9552592923741674,0.9392520702480366,0.9393394547630798,0.9416518573555299,0.9509942104818593,0.9321385988691114,0.9490987512926655,0.9289150976478207,0.9313774140198511,0.925391813852384,0.9430901897951698,0.9262271272918035,0.9399408413765443,0.9388542809804138,0.929820109517575,0.8808331309635109,0.9362416343626485,0.9496515096296143,0.9448056889695835,0.9196681595325711,0.937640559045796,0.9389311152091177,0.8494325837915254,0.8999047530529798,1.0,0.9097444730875848,0.9351346676881525,0.9335957452545277,0.9159918509127521,0.9438677467658313,0.9384613953278867,0.9314121635440954,0.9167480403105639,0.924348780442022,0.9410083500970802,0.9272344135619163,0.8923442697391103,0.9475059042886129,0.9327664112053946,0.947991131885438,0.9447608470100429,0.9484264304778743,0.9473216965995565,0.933669342268356,0.9388253368035357,0.9374760130052824,0.9459489120310411,0.930999962434934,0.897014737894583,0.9229429600259887,0.940031186034773,0.9304986952314488,0.9136851662541701,0.8840815896358285,0.9127819360162884,0.9491812040818102,0.9162528231470844,0.8841382890257578,0.9296740917042181,0.944176654556041,0.9429669273592124,0.928259679376733,0.9328473755686656,0.9427455403422037,0.9431000357488067,0.9413087926483834,0.9347882837749083,0.9444402217471186,0.9482060781990327,0.9594453259434771,0.9358578027739943,0.9209291938919876,0.9545368817640665,0.9386088430871503,0.8461546878520129,0.8738971142703073,0.9321789570921006,0.9422540192440647,0.9353238872003979,0.919413457895681,0.9130257071835536,0.9587747883894503,0.945927748765364,0.9242402566971147,0.9249068767448981,0.9382162063623808,0.9553266052459062,0.9290400273012046,0.9276545788077295,0.9144010978901882,0.892693806810905,0.9600391777022318,0.9325925116996995,0.9482487918102338,0.923144645798586,0.9386653372036153,0.9390852474367949,0.9364818624368147,0.9467934883361423,0.9392012082973978,0.9082200090928401,0.9331126907536252,0.8625688397623678,0.9389070738632588,0.8028616128193141,0.8095291618923459,0.7335247768100358,0.868663395783777,0.9522874972140492,0.9456718251892562,0.9211974989819137,0.9506866203158214,0.95148144466324,0.9469946131461011,0.9524520470203391,0.9584517332510365,0.9455481306829154,0.9534838856830865,0.9558123693554317,0.9432770449023223,0.9378017992039925,0.9181824780373986,0.915666530985626,0.9255709606306385
