,GSM2674196,GSM2674188,GSM2674189,GSM2674190,GSM2674191,GSM2674192,GSM2674193,GSM2674194,GSM2674195,GSM2674177,GSM2674178,GSM2674179,GSM2674180,GSM2674181,GSM2674182,GSM2674183,GSM2674184,GSM2674185,GSM2674186,GSM2674187,NA_3,NA_1,SSP_4,SSP_3,SSP_7,SSP_8,CA.1,CA.2,CA.3,CA.4,CL.1,CL.2,CL.3,CL.4,CL.5,CL.6,CL.7,CL.8,CL.9,CL.10,HP.1,HP.2,HP.3,HP.4,HP.5,HP.6
GSM2674178,0.9703222044956914,0.9680367179610655,0.9737391179518816,0.9585032053071433,0.9599115135264666,0.9635170820536142,0.9485076718852273,0.9801828301053317,0.9719639284721073,0.9811245206093869,1.0,0.9824408967190456,0.9826689038218395,0.9794040521341358,0.9683176148629904,0.9471195688396632,0.9796796013023059,0.9379101777732509,0.980495809423143,0.9614720410474145,0.9593304835074147,0.9645517713593837,0.9294915324975748,0.9485796060768752,0.9410837447500916,0.934781217648924,0.7342501381875329,0.773393523915202,0.6518947353882005,0.8145014009850211,0.9493392368973453,0.9458481027275166,0.9352313411642721,0.9539007463110442,0.9587460479951866,0.9597340941352359,0.9531309785727345,0.9583450202758349,0.9499115140704613,0.9567586312469684,0.9607187602369904,0.9367286159554069,0.9341626050877642,0.9407903637307463,0.9416496580427359,0.9280094947609984
GSM2674179,0.9752352844120817,0.9730894662936718,0.979976725696628,0.9555449738440639,0.9592547077324343,0.9611151256601479,0.9425203671352183,0.9794607930856469,0.9730540562953198,0.9817124454336846,0.9824408967190456,1.0,0.9852273886031785,0.9776149285087344,0.969262487133349,0.9433397099943273,0.9762253939711972,0.9363907822981644,0.983372133411314,0.9595731621081023,0.9601103477228802,0.9672536517755199,0.9312039093629871,0.9475394586481992,0.9438816237290828,0.9335475396615628,0.7461124986566456,0.7745392947783751,0.6723411077593666,0.8240545999693342,0.9587606267456524,0.9546609064770918,0.9385876716273205,0.9629264488685899,0.9592990363426643,0.9617339392430889,0.9607167136424414,0.9674556274079865,0.9571766228888655,0.9626084689586587,0.9643270397973509,0.9378542078948222,0.9372356089500913,0.9362522752319224,0.9384809275706595,0.9246651282688889
GSM2674180,0.9721165645987947,0.9713101808197928,0.9780307446914358,0.958947142932931,0.9631171038263217,0.9614835285206433,0.9450396838114231,0.9821668837281189,0.9740627833669351,0.9757709668194854,0.9826689038218395,0.9852273886031785,1.0,0.9815914141926222,0.9717602007762906,0.9406015013267434,0.9755597100943167,0.9303660894404808,0.9863828063031822,0.9556945802324845,0.9511194435673683,0.9630795813268125,0.9286335152807268,0.9468520096881946,0.9451425869473514,0.9335141168667179,0.7311375288654537,0.7632253247818258,0.6526183932046639,0.8111504545662049,0.95124390609331,0.9459812826558187,0.9313608752214328,0.960379370226336,0.9595131204204671,0.9613192986893904,0.9599068700536325,0.9626891949902496,0.9569425535984001,0.9594980442396546,0.9594356713376622,0.9324898927639326,0.9292565095987844,0.9327567006651006,0.9419195469839717,0.9199248162755225
GSM2674181,0.9647467072759958,0.9710369742516557,0.9694954705991915,0.9577314503763701,0.9687888824562255,0.9669184785398975,0.9492131682622573,0.9838216369263683,0.9715574505313536,0.9800807670522703,0.9794040521341358,0.9776149285087344,0.9815914141926222,1.0,0.9604505447968374,0.9458419941909786,0.9769822130708705,0.9273345877523463,0.9775490166383278,0.9527220351417439,0.9562434399031152,0.9614662639157626,0.9200239899068996,0.9443501610240115,0.9419661491954935,0.9314652478825713,0.7196252178125029,0.7672169363746523,0.6379107267461434,0.8046844543560561,0.9399432929466606,0.9316481114545012,0.9188803282926223,0.9515154956801398,0.9437163440468623,0.9514345830769683,0.9514326415707711,0.9535981823742226,0.9454664057211631,0.9477799477480938,0.953026326090116,0.9162421393523771,0.9149781152646875,0.9250154940930915,0.9320501982460031,0.9132211248986752
GSM2674182,0.9723990111011336,0.9717030359430271,0.9750114019718835,0.9145249085282134,0.9268751958330852,0.9211234075912202,0.9080665846765151,0.9606494878694659,0.9509994736457741,0.9578815454543397,0.9683176148629904,0.969262487133349,0.9717602007762906,0.9604505447968374,1.0,0.9060961947647075,0.9620024399766933,0.9156702579833407,0.9661105227480383,0.9303974169617669,0.9197170385148209,0.9470172376931408,0.9143234824340578,0.9452682946311172,0.9384982191709664,0.9260629146605408,0.7136628307188718,0.738641864707543,0.6658388718850695,0.7872306910824706,0.946269460040333,0.9437247224630888,0.9367805077851464,0.9486809895177339,0.957046947545562,0.956870317680822,0.9544232966169289,0.9448639464191194,0.9553386351013665,0.9609172230903059,0.9428879690393737,0.9314708863265322,0.9181499321273263,0.9346302558791777,0.9353205375533542,0.8936017070587488
GSM2674183,0.9262135890165158,0.9371553076450676,0.917619292823351,0.9575584832426715,0.9613433522050016,0.9649556207992699,0.9662937276417669,0.9533243030076191,0.9467132590391681,0.9603163406657075,0.9471195688396632,0.9433397099943273,0.9406015013267434,0.9458419941909786,0.9060961947647075,1.0,0.960070315101506,0.9629832580016358,0.9506988243301567,0.977830551088402,0.9475719093481806,0.9303776180004281,0.8763835544874119,0.9113273257929152,0.9033253137905892,0.9006773285696166,0.7435618530732164,0.817078567749835,0.6495729243513382,0.8260990303841592,0.9141062867758514,0.8921726809734339,0.8696824739697087,0.9136975915768883,0.9070040332637576,0.9049001758773566,0.9211343141630738,0.9329037084690414,0.8950011231867568,0.9127461724546039,0.9359571485985332,0.8861359619266763,0.907769602923397,0.8786933242555297,0.8647449215150209,0.9095848186635861
GSM2674184,0.9660531082360707,0.9722148744704,0.967593399684015,0.9558417284634412,0.9650764604219488,0.9616769982360882,0.9546977988771795,0.9746809995994572,0.9648336129797509,0.9778112764258378,0.9796796013023059,0.9762253939711972,0.9755597100943167,0.9769822130708705,0.9620024399766933,0.960070315101506,1.0,0.9423895794301635,0.9762199919925931,0.9701413415504392,0.9570237949836663,0.9682092604841518,0.9218577543541054,0.9486394792984735,0.9371362894252486,0.9333495247810295,0.7380353596530359,0.781400630825229,0.6589577038186609,0.8209204850769225,0.9479465534695055,0.9371752394356095,0.9261480148843465,0.9552034780962934,0.9457884537131761,0.9559293751692842,0.9535090122075335,0.9599272870164222,0.9435834985437977,0.956979619787411,0.9614472914816001,0.9220960952607921,0.9257588699287882,0.9233801907764413,0.9207232716761832,0.9160374350339305
GSM2674185,0.9344017504460055,0.936619262099762,0.9195391955123994,0.9325830435550319,0.9320937414709921,0.9405162311791806,0.9381334925364646,0.9357943928699517,0.9443840400907029,0.9471480803719046,0.9379101777732509,0.9363907822981644,0.9303660894404808,0.9273345877523463,0.9156702579833407,0.9629832580016358,0.9423895794301635,1.0,0.9435664936560104,0.9639191189458183,0.9217465732797112,0.9089520871742384,0.8690877952641309,0.9166989398542812,0.9085164289832881,0.9058503183462328,0.7292722165162185,0.8112943085103435,0.6730999172816784,0.8091106718372454,0.9077899539354051,0.8945937097156135,0.8727932178686298,0.9043392130677111,0.9162182662075153,0.8991367923848594,0.9097032191730279,0.923988989232935,0.8974369678404889,0.9123032633827168,0.9204329413884796,0.8995951307260284,0.9189805522111787,0.8996579721358797,0.8735265070667799,0.903705872538577
GSM2674186,0.9691763033819333,0.9679392610488529,0.9758711615891656,0.9653232956998531,0.9663638695944211,0.9661330608036979,0.9521110150759678,0.977370005096723,0.9730286650014549,0.9745163624404072,0.980495809423143,0.983372133411314,0.9863828063031822,0.9775490166383278,0.9661105227480383,0.9506988243301567,0.9762199919925931,0.9435664936560104,1.0,0.9647967416448199,0.9551181493196784,0.9614469928312381,0.9298495502910281,0.9463685498362516,0.9436690036769108,0.9331678942744747,0.7450451160399235,0.777470346032639,0.662344318053469,0.8215412869014438,0.9529532606470967,0.9486943018409172,0.9322508412132791,0.961225326760261,0.9612578341677546,0.9614163277387293,0.9611391936480463,0.968541475111612,0.9501627552956828,0.956847381733893,0.9608953500972585,0.9354823614179325,0.942589960548983,0.9301011381443698,0.9353471624150659,0.9301927686440594
GSM2674187,0.9432828334472584,0.9504850862233958,0.9429980171230719,0.95827523180921,0.9607459680375722,0.9613408336405088,0.9606703089353994,0.9581842480898957,0.9487559404165162,0.9667618753279256,0.9614720410474145,0.9595731621081023,0.9556945802324845,0.9527220351417439,0.9303974169617669,0.977830551088402,0.9701413415504392,0.9639191189458183,0.9647967416448199,1.0,0.95229012542779,0.9461538436544003,0.8959712494547493,0.9212126012360342,0.9125928970790941,0.9074911409824163,0.744053980974867,0.7976485776055363,0.6547172731788997,0.8208539317435053,0.9314393479604206,0.9169156102087697,0.899140456402449,0.9307407369576304,0.9262756177254431,0.9298909290946321,0.9339642409728844,0.9476188422522935,0.9163517463708976,0.9311112138332696,0.9480519168666528,0.9044811850016063,0.9282434535353141,0.8999415692706384,0.8881471137228838,0.9135298649572295
NA_3,0.9358990142987195,0.9392511198091481,0.9406776761580647,0.9506695630108565,0.9548080325385584,0.9580791243275416,0.9433376717209292,0.9612219829275317,0.9518043252176106,0.967752596019539,0.9593304835074147,0.9601103477228802,0.9511194435673683,0.9562434399031152,0.9197170385148209,0.9475719093481806,0.9570237949836663,0.9217465732797112,0.9551181493196784,0.95229012542779,1.0,0.9701547446884672,0.9092580217570004,0.9031963308642322,0.8999085575141502,0.8926532582063855,0.7636526924614762,0.7870426697717995,0.6632667669476542,0.8425056101243839,0.950233816362813,0.9317367568199441,0.9160015897957589,0.9431444298956935,0.9281742168543184,0.9367093082622353,0.9354606582713385,0.9521022469957546,0.9226802197154741,0.9312549402986996,0.9579607665281882,0.912152039996424,0.9176995691704433,0.9068312602608007,0.8955439106534134,0.9113748307195642
NA_1,0.9503893072406422,0.9544903828905285,0.9599509490845486,0.9397232277723768,0.9511908880866106,0.943700568569107,0.9336617821133714,0.9606511775766392,0.9470060955780487,0.9624153414595225,0.9645517713593837,0.9672536517755199,0.9630795813268125,0.9614662639157626,0.9470172376931408,0.9303776180004281,0.9682092604841518,0.9089520871742384,0.9614469928312381,0.9461538436544003,0.9701547446884672,1.0,0.9322492159936459,0.923867531978757,0.917396389661704,0.9090820102305329,0.7540465347565941,0.7492357124326101,0.6666934980092468,0.8271918967716126,0.9543730533910793,0.9449819485016903,0.9429529422706926,0.9604838877483884,0.9422490637860447,0.9645212793048515,0.9499396085567731,0.9592566143858742,0.9450881120490142,0.9596634939671086,0.9670264913595057,0.9229251284619401,0.9220448703765529,0.9232364288343056,0.9211135598043901,0.9001080512239013
SSP_4,0.9134819430398678,0.9088696916282076,0.9258317212636771,0.9003586399869532,0.9022316532329236,0.8994742620317767,0.8856218743583832,0.9162869647248323,0.9093655746715058,0.9135889447650839,0.9294915324975748,0.9312039093629871,0.9286335152807268,0.9200239899068996,0.9143234824340578,0.8763835544874119,0.9218577543541054,0.8690877952641309,0.9298495502910281,0.8959712494547493,0.9092580217570004,0.9322492159936459,1.0,0.9433159126840296,0.9446342137680167,0.937425721978368,0.7911003693982722,0.7352106488216308,0.6929977855167814,0.8320585401816851,0.9137266790520486,0.9307636197530001,0.924745617752298,0.9355235896843497,0.9301416364299449,0.9475865870358622,0.9126618103616195,0.9343314507393468,0.9227941203816641,0.9245693331242182,0.9353101041109942,0.9437188092665375,0.9356617955381764,0.9161650861785634,0.945905151257924,0.9229842727242044
SSP_3,0.9490582663143061,0.9469439400916645,0.9454749779699614,0.9110501961306087,0.9172890489006591,0.9174022894019548,0.9047690315223578,0.9402984203410949,0.9423309085293028,0.9426089912146377,0.9485796060768752,0.9475394586481992,0.9468520096881946,0.9443501610240115,0.9452682946311172,0.9113273257929152,0.9486394792984735,0.9166989398542812,0.9463685498362516,0.9212126012360342,0.9031963308642322,0.923867531978757,0.9433159126840296,1.0,0.9818756644466289,0.9803056825410057,0.766169545005774,0.799076899766752,0.710137005040946,0.8329629424594865,0.919667186322331,0.9250614936478729,0.909242363658826,0.9336647514114794,0.9398297144255225,0.940373794006253,0.9298818633027401,0.9379897488710441,0.9368961275669039,0.938180449686214,0.935372801101665,0.9443023918083296,0.9334465883959991,0.9232833868896082,0.937806468943393,0.9289565290894688
SSP_7,0.9441343730483533,0.9415958654180445,0.9421512840109635,0.9083780228144533,0.913915576358504,0.9138533420503342,0.8952679273718435,0.939122039359122,0.941300669537439,0.9385685324554024,0.9410837447500916,0.9438816237290828,0.9451425869473514,0.9419661491954935,0.9384982191709664,0.9033253137905892,0.9371362894252486,0.9085164289832881,0.9436690036769108,0.9125928970790941,0.8999085575141502,0.917396389661704,0.9446342137680167,0.9818756644466289,1.0,0.9792036518772212,0.7711531390351233,0.7948392176523175,0.7142327188381767,0.8331226880958897,0.9198640014662667,0.9258989254800676,0.9011009971249233,0.9340423518549967,0.9370401951222227,0.9341568457800509,0.9282421594941787,0.9348407529224616,0.9373564107107049,0.9316543450899096,0.92904125745114,0.9422324344985601,0.930084282706001,0.9176822607511409,0.9398536006677767,0.9339039004195422
SSP_8,0.9350513478317579,0.9318253741905391,0.9295818392661297,0.9014508999187599,0.9050170452397929,0.9092291374736361,0.8943404814138831,0.9293923642553438,0.9382618909116248,0.9330913178634109,0.934781217648924,0.9335475396615628,0.9335141168667179,0.9314652478825713,0.9260629146605408,0.9006773285696166,0.9333495247810295,0.9058503183462328,0.9331678942744747,0.9074911409824163,0.8926532582063855,0.9090820102305329,0.937425721978368,0.9803056825410057,0.9792036518772212,1.0,0.7777959738865263,0.8274477755890939,0.7269139204567605,0.8459479086018261,0.9077606717386847,0.9132922485152405,0.8767828168693279,0.9195312104651976,0.9255063288039433,0.9192544504618808,0.9098473748983132,0.9215832855717173,0.9210480330039439,0.9203320989936092,0.9185778894270629,0.936870086544094,0.922289128068874,0.9054124907533545,0.9292123155902121,0.9430245377357249
CA.1,0.7153418110394407,0.7245739740372079,0.7162102165314188,0.7284040823147463,0.7292981436215322,0.7333352096039888,0.7345576122274081,0.7422472892241133,0.7439895354712776,0.7467763516594338,0.7342501381875329,0.7461124986566456,0.7311375288654537,0.7196252178125029,0.7136628307188718,0.7435618530732164,0.7380353596530359,0.7292722165162185,0.7450451160399235,0.744053980974867,0.7636526924614762,0.7540465347565941,0.7911003693982722,0.766169545005774,0.7711531390351233,0.7777959738865263,1.0,0.8179200365219137,0.840336696024592,0.9099866484215244,0.7870047633839665,0.783638437153433,0.7229552831780035,0.7739375924581215,0.7733796819482711,0.7581282480212045,0.7748571622892684,0.7894334873300435,0.7551730964662513,0.7719105784387822,0.7845295003445346,0.8095821890318813,0.7887201989653502,0.7072076819853907,0.7287048151179573,0.8141146433549923
CA.2,0.762497298195424,0.7676725213590365,0.7408144651048476,0.7753337468716207,0.7751775159524735,0.793487082834519,0.7893820339206036,0.7866618631893441,0.8112438662229041,0.8005801489731518,0.773393523915202,0.7745392947783751,0.7632253247818258,0.7672169363746523,0.738641864707543,0.817078567749835,0.781400630825229,0.8112943085103435,0.777470346032639,0.7976485776055363,0.7870426697717995,0.7492357124326101,0.7352106488216308,0.799076899766752,0.7948392176523175,0.8274477755890939,0.8179200365219137,1.0,0.8004656601611605,0.8927446536156133,0.7714741884558832,0.751897884835087,0.6670745049232751,0.7525642742097416,0.7724223243512471,0.7267944050124713,0.7658964074474217,0.7840166634778186,0.742607878810922,0.7602404450175617,0.778539787027146,0.7798722959878425,0.7954344740235741,0.7108563152354523,0.7127945956310358,0.8521817917839125
CA.3,0.677590054636961,0.6842947122557055,0.6676308417968985,0.6160000019169458,0.6236224519314306,0.6295511162822632,0.6255273194490817,0.6593540592641675,0.6809635948526576,0.6760629937473663,0.6518947353882005,0.6723411077593666,0.6526183932046639,0.6379107267461434,0.6658388718850695,0.6495729243513382,0.6589577038186609,0.6730999172816784,0.662344318053469,0.6547172731788997,0.6632667669476542,0.6666934980092468,0.6929977855167814,0.710137005040946,0.7142327188381767,0.7269139204567605,0.840336696024592,0.8004656601611605,1.0,0.8442557589581862,0.7355460181978813,0.7401412616627511,0.6538019505306009,0.7123396827438663,0.7142348761476556,0.6864197103793853,0.7092483733652687,0.7143131816740246,0.7106838127278813,0.7217519618207883,0.6895373781661684,0.745637191533865,0.7089856781833322,0.6542685455352557,0.658905438056162,0.7283140576149897
CA.4,0.7949795229099094,0.8030061307106883,0.7907993706384852,0.8090357054501893,0.8124377840279035,0.8195966907853617,0.8162029957645455,0.824858838652783,0.833315907928329,0.831191621243736,0.8145014009850211,0.8240545999693342,0.8111504545662049,0.8046844543560561,0.7872306910824706,0.8260990303841592,0.8209204850769225,0.8091106718372454,0.8215412869014438,0.8208539317435053,0.8425056101243839,0.8271918967716126,0.8320585401816851,0.8329629424594865,0.8331226880958897,0.8459479086018261,0.9099866484215244,0.8927446536156133,0.8442557589581862,1.0,0.8440488751386841,0.8359981263370141,0.7711947056416394,0.8326953877695243,0.8363608457574905,0.8175266407557726,0.8367160575782016,0.8524157896184952,0.8150705754068777,0.8358232416832364,0.8468683117849287,0.8523510191924557,0.8449807926358353,0.7766751720146623,0.7876570267571787,0.8761725583848897
CL.1,0.9548976560947843,0.9538181437632677,0.958911497004824,0.9128054174486254,0.91975720301015,0.918103947839952,0.9036330117782038,0.9475712139605775,0.9405551253268442,0.9534475394033984,0.9493392368973453,0.9587606267456524,0.95124390609331,0.9399432929466606,0.946269460040333,0.9141062867758514,0.9479465534695055,0.9077899539354051,0.9529532606470967,0.9314393479604206,0.950233816362813,0.9543730533910793,0.9137266790520486,0.919667186322331,0.9198640014662667,0.9077606717386847,0.7870047633839665,0.7714741884558832,0.7355460181978813,0.8440488751386841,1.0,0.9724773188913857,0.9421770523241993,0.9669507603597168,0.9525467682285341,0.9536578168555375,0.9637764315861932,0.9595656120356804,0.9614557087924437,0.9632564170779214,0.9499743216159335,0.9461956700442696,0.9136920569844261,0.9092902739199504,0.910331569137388,0.9039458443246047
CL.2,0.9493771513192026,0.9433330246369254,0.957342613662308,0.9074540661851277,0.9079933004816445,0.908719215792699,0.8903535987140676,0.9347093554929339,0.9316314508702124,0.9408569703868944,0.9458481027275166,0.9546609064770918,0.9459812826558187,0.9316481114545012,0.9437247224630888,0.8921726809734339,0.9371752394356095,0.8945937097156135,0.9486943018409172,0.9169156102087697,0.9317367568199441,0.9449819485016903,0.9307636197530001,0.9250614936478729,0.9258989254800676,0.9132922485152405,0.783638437153433,0.751897884835087,0.7401412616627511,0.8359981263370141,0.9724773188913857,1.0,0.9509018312773573,0.963678500418067,0.9571373810142704,0.9614125586659178,0.9532521472756782,0.9579272376842215,0.9623628875462463,0.9579956226261127,0.9376649859475219,0.9528602947489916,0.9238267424970694,0.9278979910887756,0.9332962345230544,0.9046206359359539
