,spearman,pvalue,index1,index2
73,0.29709401709401706,0.14050850392049138,AP.8,T8
74,-0.41264957264957264,0.03616926765207854,AP.8,T9
75,0.9999999999999999,2.3152321882724258e-189,AP.9,AP.9
76,0.0652991452991453,0.7513008176232436,AP.9,NS_1
77,0.2909401709401709,0.14931413810284552,AP.9,NS_2
78,0.1576068376068376,0.44192830152228535,AP.9,T1
79,-0.3976068376068376,0.0442732374920409,AP.9,T10
80,-0.20888888888888887,0.3057889575271597,AP.9,T11
81,0.07008547008547007,0.7336982456307621,AP.9,T12
82,-0.11179487179487178,0.5866354421810321,AP.9,T13
83,0.033846153846153845,0.8696201004656646,AP.9,T14
84,0.4748717948717948,0.014230629387065574,AP.9,T15
85,-0.18905982905982904,0.35497207276908527,AP.9,T16
86,0.08034188034188033,0.6964265533973151,AP.9,T17
87,0.3429059829059829,0.08635810840449296,AP.9,T18
88,0.17196581196581195,0.4008992296832833,AP.9,T19
89,-0.016068376068376067,0.9379010796388353,AP.9,T2
90,-0.20205128205128203,0.32224625467648527,AP.9,T20
91,0.21846153846153846,0.2836425887399225,AP.9,T3
92,-0.3258119658119658,0.1043139687806985,AP.9,T4
93,0.4167521367521367,0.03417826632967377,AP.9,T5
94,-0.23282051282051283,0.2523807380778744,AP.9,T6
95,-0.2300854700854701,0.25815449691319536,AP.9,T7
96,-0.26153846153846155,0.19684070497583062,AP.9,T8
97,-0.1268376068376068,0.536943539113977,AP.9,T9
98,0.9999999999999999,2.3152321882724258e-189,NS_1,NS_1
99,-0.30324786324786324,0.1320828684284494,NS_1,NS_2
100,-0.17811965811965808,0.38399481075403963,NS_1,T1
101,0.10358974358974359,0.6145518317541101,NS_1,T10
102,0.2594871794871795,0.2005034472907049,NS_1,T11
103,0.4536752136752136,0.019919567667326527,NS_1,T12
104,-0.019487179487179485,0.9247220780592231,NS_1,T13
105,-0.3894017094017094,0.049261961618608754,NS_1,T14
106,-0.3456410256410256,0.08371687370692052,NS_1,T15
107,0.13162393162393163,0.5215597724290129,NS_1,T16
108,-0.24102564102564097,0.2355681346933715,NS_1,T17
109,-0.3969230769230768,0.04467307646314882,NS_1,T18
110,-0.05162393162393161,0.8022376869803893,NS_1,T19
111,0.26153846153846155,0.19684070497583062,NS_1,T2
112,0.1822222222222222,0.37295588887970843,NS_1,T20
113,0.014017094017094016,0.945816348389888,NS_1,T3
114,0.2663247863247863,0.18847332936074787,NS_1,T4
115,0.17743589743589744,0.38585263819604465,NS_1,T5
116,0.3025641025641025,0.13300051657757744,NS_1,T6
117,0.4646153846153846,0.016787869254013446,NS_1,T7
118,0.1275213675213675,0.534732861984589,NS_1,T8
119,0.1063247863247863,0.6051855622000846,NS_1,T9
120,0.9999999999999999,2.3152321882724258e-189,NS_2,NS_2
121,-0.10769230769230768,0.6005250068723842,NS_2,T1
122,-0.16307692307692306,0.4260397435836578,NS_2,T10
123,-0.2717948717948718,0.17921510704202276,NS_2,T11
124,-0.22119658119658114,0.27750689819816593,NS_2,T12
125,0.0864957264957265,0.674382213218179,NS_2,T13
126,0.12615384615384614,0.5391585073042711,NS_2,T14
127,0.42769230769230765,0.029294532513711294,NS_2,T15
128,0.07897435897435896,0.7013588183647272,NS_2,T16
129,0.2075213675213675,0.3090379154663326,NS_2,T17
130,0.47008547008547,0.015380795641106894,NS_2,T18
131,0.14256410256410257,0.4872138140155805,NS_2,T19
132,0.04478632478632478,0.8280184325778595,NS_2,T2
133,-0.3791452991452991,0.056106541458045896,NS_2,T20
134,-0.029059829059829054,0.8879342977087152,NS_2,T3
135,-0.2376068376068376,0.24248083005077448,NS_2,T4
136,-0.06256410256410255,0.7614147178180355,NS_2,T5
137,-0.5165811965811965,0.006894048962799881,NS_2,T6
138,-0.2417094017094017,0.23420142217199674,NS_2,T7
139,-0.32512820512820506,0.1050857782414477,NS_2,T8
140,-0.2752136752136752,0.17359210168014824,NS_2,T9
141,0.9999999999999999,2.3152321882724258e-189,T1,T1
142,0.19863247863247863,0.33067375617880224,T1,T10
143,0.15623931623931625,0.4459494061597685,T1,T11
144,0.2957264957264957,0.14243221349119528,T1,T12
145,0.04478632478632478,0.8280184325778595,T1,T13
146,-0.23555555555555555,0.24669186841814217,T1,T14
147,0.09948717948717947,0.6287118502684965,T1,T15
148,-0.13162393162393163,0.5215597724290129,T1,T16
149,-0.19658119658119655,0.33579369165846373,T1,T17
150,0.08444444444444445,0.6817023729072629,T1,T18
151,0.07692307692307691,0.7087792971610332,T1,T19
152,-0.23829059829059826,0.24108772896850433,T1,T2
153,0.13025641025641024,0.5259333726654232,T1,T20
154,0.174017094017094,0.395218539452605,T1,T3
155,-0.012649572649572649,0.9510960223522145,T1,T4
156,0.40376068376068375,0.04080045178240671,T1,T5
157,0.19863247863247863,0.33067375617880224,T1,T6
158,-0.06256410256410255,0.7614147178180355,T1,T7
159,0.13914529914529913,0.49782248280054353,T1,T8
160,-0.0605128205128205,0.7690253590768366,T1,T9
161,0.9999999999999999,2.3152321882724258e-189,T10,T10
162,0.6348717948717948,0.0004939330873966639,T10,T11
163,0.3811965811965812,0.054681570328788155,T10,T12
164,0.6622222222222223,0.0002284433009323411,T10,T13
165,0.011282051282051281,0.9563777062903426,T10,T14
166,-0.3504273504273504,0.07924255927339346,T10,T15
167,0.07692307692307691,0.7087792971610332,T10,T16
168,-0.11247863247863246,0.5843341377940885,T10,T17
169,-0.5569230769230769,0.0031245729382117604,T10,T18
170,-0.39145299145299145,0.04797529769967886,T10,T19
171,-0.107008547008547,0.6028533872873907,T10,T2
172,0.308034188034188,0.1257874851682973,T10,T20
173,0.28888888888888886,0.15233504377885262,T10,T3
174,0.2417094017094017,0.23420142217199674,T10,T4
175,-0.15008547008547007,0.46428345473964194,T10,T5
176,0.41880341880341876,0.03321616373154643,T10,T6
177,0.45777777777777773,0.01869359407192823,T10,T7
178,0.19658119658119655,0.33579369165846373,T10,T8
179,0.47350427350427343,0.014551757727791648,T10,T9
180,0.9999999999999999,2.3152321882724258e-189,T11,T11
181,0.5952136752136752,0.0013383344447289716,T11,T12
182,0.40307692307692305,0.041175298080336,T11,T13
183,0.2629059829059829,0.19442450486262236,T11,T14
184,-0.6950427350427351,8.126555401235467e-05,T11,T15
185,-0.05025641025641025,0.807378643447033,T11,T16
186,-0.55008547008547,0.003597794710886425,T11,T17
187,-0.7928205128205127,1.3719503776751967e-06,T11,T18
188,-0.3921367521367521,0.047552330980595164,T11,T19
189,0.17538461538461536,0.3914568546270284,T11,T2
190,0.3764102564102564,0.05805130552932751,T11,T20
191,0.2854700854700854,0.15746618008711571,T11,T3
192,0.011282051282051281,0.9563777062903426,T11,T4
193,0.04752136752136752,0.8176837503952754,T11,T5
194,0.44478632478632474,0.022801672485381674,T11,T6
195,0.6772649572649572,0.00014452624530405983,T11,T7
196,0.042735042735042736,0.8357878719483252,T11,T8
197,0.5849572649572649,0.0016967541786882248,T11,T9
198,0.9999999999999999,2.3152321882724258e-189,T12,T12
199,0.1979487179487179,0.332375121559518,T12,T13
200,-0.018803418803418803,0.9273564412292927,T12,T14
201,-0.30188034188034185,0.13392277370857933,T12,T15
202,0.10427350427350426,0.6122046666360923,T12,T16
203,-0.5152136752136752,0.007069899122543604,T12,T17
204,-0.535042735042735,0.004856994397958239,T12,T18
205,-0.38051282051282054,0.055153387696301584,T12,T19
206,0.032478632478632474,0.8748464667916028,T12,T2
207,0.15897435897435896,0.437926701828534,T12,T20
208,0.23829059829059826,0.24108772896850433,T12,T3
209,0.13435897435897434,0.5128654568168938,T12,T4
210,0.2711111111111111,0.1803547376144348,T12,T5
211,0.4133333333333333,0.03583116275026307,T12,T6
212,0.5623931623931623,0.0027852044804999926,T12,T7
213,-0.22119658119658114,0.27750689819816593,T12,T8
214,0.31897435897435894,0.11222397359967826,T12,T9
215,0.9999999999999999,2.3152321882724258e-189,T13,T13
216,0.1275213675213675,0.534732861984589,T13,T14
217,-0.11384615384615385,0.5797433676495642,T13,T15
218,0.09675213675213674,0.6382237932615835,T13,T16
219,-0.07829059829059828,0.7038293895051484,T13,T17
220,-0.25196581196581197,0.2143306173495556,T13,T18
221,-0.4051282051282051,0.04005887676201827,T13,T19
222,-0.2423931623931624,0.23283997713545668,T13,T2
223,0.2731623931623931,0.1769508983055031,T13,T20
224,0.308034188034188,0.1257874851682973,T13,T3
225,0.04752136752136752,0.8176837503952754,T13,T4
226,-0.0864957264957265,0.674382213218179,T13,T5
227,-0.04957264957264957,0.8099520587665144,T13,T6
228,0.23692307692307688,0.24387921837507234,T13,T7
229,0.054358974358974355,0.7919799731683335,T13,T8
230,0.12273504273504272,0.5502971635239915,T13,T9
231,0.9999999999999999,2.3152321882724258e-189,T14,T14
232,-0.20068376068376068,0.32560137802268607,T14,T15
233,-0.15965811965811963,0.43593324205666106,T14,T16
234,-0.025641025641025637,0.9010507897194637,T14,T17
235,-0.1268376068376068,0.536943539113977,T14,T18
236,-0.14324786324786323,0.4851058860330669,T14,T19
237,0.18427350427350422,0.36750617088856974,T14,T2
238,0.2505982905982906,0.2169120781733262,T14,T20
239,0.1288888888888889,0.5303244428479803,T14,T3
240,-0.1699145299145299,0.40662553022789316,T14,T4
241,0.014017094017094016,0.945816348389888,T14,T5
242,-0.1152136752136752,0.575168500244609,T14,T6
243,0.048888888888888885,0.8125273985485,T14,T7
244,-0.006495726495726496,0.9748762981654804,T14,T8
245,0.24854700854700856,0.22082337584912237,T14,T9
246,0.9999999999999999,2.3152321882724258e-189,T15,T15
247,-0.14461538461538462,0.48090393977380497,T15,T16
248,0.4147008547008547,0.03516251759402176,T15,T17
249,0.7005128205128205,6.751836003774529e-05,T15,T18
250,0.1747008547008547,0.3933351478333905,T15,T19
251,-0.28820512820512817,0.153351616903181,T15,T2
252,-0.3524786324786324,0.0773816791734533,T15,T20
253,-0.02017094017094017,0.9220884873072568,T15,T3
254,-0.008547008547008546,0.9669462370616666,T15,T4
255,-0.033846153846153845,0.8696201004656646,T15,T5
256,-0.4147008547008547,0.03516251759402176,T15,T6
257,-0.5117948717948718,0.00752606800017063,T15,T7
258,-0.23965811965811962,0.23831737625711377,T15,T8
259,-0.46803418803418795,0.015896610906031786,T15,T9
260,0.9999999999999999,2.3152321882724258e-189,T16,T16
261,0.2711111111111111,0.1803547376144348,T16,T17
262,-0.052307692307692305,0.7996701960899608,T16,T18
263,-0.2717948717948718,0.17921510704202276,T16,T19
264,0.18017094017094015,0.3784521584692998,T16,T2
265,-0.3969230769230768,0.04467307646314882,T16,T20
266,0.02427350427350427,0.9063046675571143,T16,T3
267,0.29025641025641025,0.15031631379039173,T16,T4
268,-0.107008547008547,0.6028533872873907,T16,T5
269,0.17264957264957262,0.3990005880076417,T16,T6
270,-0.15350427350427348,0.4540497924839445,T16,T7
271,-0.0864957264957265,0.674382213218179,T16,T8
272,0.13846153846153844,0.499957929572453,T16,T9
273,0.9999999999999999,2.3152321882724258e-189,T17,T17
274,0.5562393162393161,0.0031693725349826105,T17,T18
275,0.2287179487179487,0.2610732522310028,T17,T19
276,-0.09675213675213674,0.6382237932615835,T17,T2
277,-0.3839316239316239,0.05282571400781859,T17,T20
278,-0.1617094017094017,0.4299823436467588,T17,T3
279,0.38598290598290597,0.05146642543373396,T17,T4
280,-0.094017094017094,0.6477917988785469,T17,T5
281,-0.2505982905982906,0.2169120781733262,T17,T6
282,-0.530940170940171,0.005258927303178108,T17,T7
283,0.1617094017094017,0.4299823436467588,T17,T8
284,-0.2567521367521367,0.20545911864208424,T17,T9
285,0.9999999999999999,2.3152321882724258e-189,T18,T18
286,0.52,0.006470427585272313,T18,T19
287,-0.08170940170940172,0.6915062731609445,T18,T2
288,-0.47145299145299147,0.015044634479299953,T18,T20
289,-0.23487179487179485,0.24810613571794268,T18,T3
290,-0.05777777777777777,0.7792052599569443,T18,T4
291,-0.035897435897435895,0.8617906014768556,T18,T5
292,-0.5234188034188034,0.006068916179581472,T18,T6
293,-0.7702564102564102,4.1802705025448924e-06,T18,T7
294,-0.21230769230769228,0.29775968544177944,T18,T8
295,-0.5788034188034188,0.0019491584059475873,T18,T9
296,0.9999999999999999,2.3152321882724258e-189,T19,T19
297,-0.20547008547008547,0.31395122261636943,T19,T2
298,-0.05504273504273505,0.7894207318868964,T19,T20
299,-0.509059829059829,0.007908538928725959,T19,T3
300,-0.15213675213675212,0.4581289005371054,T19,T4
301,0.19658119658119655,0.33579369165846373,T19,T5
302,-0.1528205128205128,0.4560869461523138,T19,T6
303,-0.2553846153846154,0.20796792333784295,T19,T7
304,0.17059829059829057,0.4047117087826133,T19,T8
305,-0.44957264957264953,0.021210406200999857,T19,T9
306,0.9999999999999999,2.3152321882724258e-189,T2,T2
307,-0.2608547008547008,0.1980564872293154,T2,T20
308,-0.0899145299145299,0.6622460806602858,T2,T3
309,-0.1152136752136752,0.575168500244609,T2,T4
310,-0.033846153846153845,0.8696201004656646,T2,T5
311,0.21435897435897436,0.29300602632589584,T2,T6
312,0.007179487179487179,0.9722326499002788,T2,T7
313,-0.34769230769230763,0.08177645272351203,T2,T8
314,0.44068376068376064,0.02424160528763558,T2,T9
315,0.9999999999999999,2.3152321882724258e-189,T20,T20
316,0.2287179487179487,0.2610732522310028,T20,T3
317,0.16307692307692306,0.4260397435836578,T20,T4
318,0.30393162393162393,0.1311698186569949,T20,T5
319,0.18564102564102564,0.3638989666000729,T20,T6
320,0.4044444444444444,0.04042831577033426,T20,T7
321,0.6464957264957265,0.00035916928969275964,T20,T8
322,-0.07829059829059828,0.7038293895051484,T20,T9
323,0.9999999999999999,2.3152321882724258e-189,T3,T3
324,0.21641025641025638,0.2883003233032222,T3,T4
325,-0.05914529914529914,0.7741107650674119,T3,T5
326,0.30188034188034185,0.13392277370857933,T3,T6
327,0.2300854700854701,0.25815449691319536,T3,T7
328,-0.06188034188034188,0.7639492368746058,T3,T8
329,0.055726495726495726,0.7868636151958894,T3,T9
330,0.9999999999999999,2.3152321882724258e-189,T4,T4
331,-0.07418803418803417,0.718713542130672,T4,T5
332,0.28888888888888886,0.15233504377885262,T4,T6
333,0.16307692307692306,0.4260397435836578,T4,T7
334,0.372991452991453,0.06055548760076643,T4,T8
335,-0.18495726495726494,0.3656999708272938,T4,T9
336,0.9999999999999999,2.3152321882724258e-189,T5,T5
337,0.15829059829059827,0.43992505838349716,T5,T6
338,0.046837606837606835,0.8202647117768063,T5,T7
339,0.3203418803418803,0.11060763140762057,T5,T8
340,-0.11863247863247862,0.5638018209840501,T5,T9
341,0.9999999999999999,2.3152321882724258e-189,T6,T6
342,0.43316239316239313,0.027072587422029608,T6,T7
343,-0.007863247863247862,0.9695892871458933,T6,T8
344,0.4591452991452991,0.018298929224322788,T6,T9
345,0.9999999999999999,2.3152321882724258e-189,T7,T7
346,0.12136752136752137,0.5547821081934858,T7,T8
347,0.3203418803418803,0.11060763140762057,T7,T9
348,0.9999999999999999,2.3152321882724258e-189,T8,T8
349,-0.1692307692307692,0.4085443954184593,T8,T9
350,0.9999999999999999,2.3152321882724258e-189,T9,T9
