,GSM2674196,GSM2674188,GSM2674189,GSM2674190,GSM2674191,GSM2674192,GSM2674193,GSM2674194,GSM2674195,GSM2674177,GSM2674178,GSM2674179,GSM2674180,GSM2674181,GSM2674182,GSM2674183,GSM2674184,GSM2674185,GSM2674186,GSM2674187,SSP_4,SSP_3,SSP_7,SSP_8,GSM3304988,GSM3304990,GSM3305006,GSM3305012,GSM3305060,GSM3305062,GSM3305064,GSM3305069,GSM3305076,GSM3305078,GSM3305083,GSM3305085,GSM3305086,CA.1,CA.2,CA.3,CA.4,CL.1,CL.2,CL.3,CL.4,CL.5,CL.6,CL.7,CL.8,CL.9,CL.10,HP.1,HP.2,HP.3,HP.4,HP.5,HP.6,HP.7,HP.8,HP.9,HP.10,AP.1,AP.2,AP.3,AP.4,AP.5,AP.6
SSP_4,0.9105098616849266,0.9052779733801815,0.9224970076206005,0.9037692993323753,0.9029012237975934,0.9025558396094432,0.8910246641475329,0.9145061025228275,0.907921163253876,0.9114567008113913,0.9279679048183588,0.9276708611421199,0.9263042702316465,0.9182010667225209,0.9115189813033829,0.8806782185015197,0.9195231642787381,0.8691652404274172,0.9280591259945076,0.8965729371037603,1.0,0.9420729500113296,0.9417085578339042,0.9351436264276219,0.9090688641517832,0.9275698952870353,0.9192504950527622,0.9160569538562947,0.8968437464249226,0.9328320027915843,0.9286942845528677,0.8875496239873896,0.9423929506798057,0.9320821048268442,0.9092246688575946,0.7933572280516876,0.8939764886601232,0.7939640345050163,0.7413172198692813,0.6910183273589459,0.8386754217265402,0.9067244285462602,0.9258317921797288,0.9227839407054581,0.9293893710949332,0.9264754096576073,0.9445772840635932,0.90653360432161,0.9308612000098163,0.9151794319470349,0.9191011917913103,0.932855450264121,0.9400266673241969,0.9357461568866033,0.9128734488926252,0.9424857727486259,0.9235479074315325,0.9402632516582591,0.914736115439141,0.9342706025495656,0.934785649826923,0.9108203613463534,0.9197159922409244,0.9149084178236412,0.9057083239706857,0.849756456929562,0.8762610937182657
SSP_3,0.9488416768635896,0.9453469655685091,0.9449596453312509,0.9170342187989863,0.9202168828182339,0.922851804640847,0.912790378442865,0.9401945381036583,0.9431259388049534,0.9427334847627965,0.9495860300900982,0.9464798881536606,0.9460255582356768,0.9437191085380692,0.9445777857262446,0.9187985145354601,0.9490176296255511,0.9198835492056662,0.9471846210136907,0.9257586920355465,0.9420729500113296,1.0,0.9789839014480999,0.9795670715355637,0.9114669668200797,0.9172565941261118,0.9461234635940182,0.9295899094988498,0.923188264831886,0.9451295423818576,0.930197427986244,0.9040809314998022,0.9429906839387029,0.9235174863826476,0.9483487402622731,0.8587388767689454,0.9305726189997525,0.7650454758373058,0.8089571133151534,0.7093397832006573,0.8404432034977792,0.9159335689617532,0.923696418003479,0.9103887066436761,0.928782288231851,0.9382047596184989,0.9392091057200913,0.9244923075823042,0.935424908809566,0.9320872376688671,0.9339240348532208,0.935365456722017,0.9450552258817172,0.9365053808891951,0.9239979473411112,0.9365352991360868,0.9326561608050408,0.9249179106974262,0.922217542251633,0.9122506463033626,0.9439082592460172,0.9405836193937293,0.940204148654379,0.9395805774903825,0.9309760826347699,0.8604133271706931,0.9039754563672878
SSP_7,0.9417284781454316,0.9380621184822783,0.9386886471554352,0.9123285879396053,0.9146515124051227,0.9174519256380208,0.8990455959230566,0.9373774796088435,0.9404881525452038,0.9372367731989365,0.937712924139733,0.9399535179652195,0.9417823610046174,0.938909507298267,0.932361034983344,0.9088734155546618,0.9325690669340448,0.9106969934999576,0.9420030853845872,0.9152978034317655,0.9417085578339042,0.9789839014480999,1.0,0.9771871250596892,0.9056733969403906,0.9141506448496491,0.9462388585341625,0.9291209680324719,0.9167506495142168,0.9348592549044038,0.9326241302822159,0.8986453111684131,0.9347762572656854,0.9269288197842345,0.9361173988858085,0.8555223534062648,0.9276219165790862,0.772330159290956,0.8061221134987949,0.7161198544308987,0.8401839816353314,0.9177481925752425,0.9255984364613342,0.8988965843267518,0.9302781893322434,0.93239274771667,0.9296024167136492,0.9230078090921947,0.933079098314826,0.9327348794987484,0.9241744292474013,0.9261455649027076,0.9400956885943537,0.9314036049908793,0.9154689957620086,0.9367397225600329,0.9363567906648591,0.923665122426573,0.9147728030205495,0.9184520492141023,0.9452765859426828,0.9293682819848483,0.9265335695330611,0.9276533087361083,0.9186524027503626,0.8605697494787768,0.8893796591045138
SSP_8,0.9324357906745123,0.9271036407715395,0.926329675673205,0.9038713271157515,0.9041170970223641,0.9109948777333394,0.8981509698370813,0.9257428255025181,0.936174483300426,0.9297112392611828,0.9325100929246878,0.9289671575438401,0.9297134393208044,0.9276396716580753,0.9223538328658204,0.9036377979844733,0.9296173057479845,0.9055130191640351,0.930794294222317,0.908389848701934,0.9351436264276219,0.9795670715355637,0.9771871250596892,1.0,0.9052007671004915,0.906348395961337,0.9452858717963163,0.9266669626484382,0.9043841222385133,0.9315728461385547,0.92004839139715,0.901010541258728,0.9367180828284861,0.9130488803434741,0.9390400348894763,0.8698100965835759,0.9252440069872997,0.7778109781826483,0.8374843419068808,0.7295716344294451,0.8515297136540719,0.901427691802968,0.9106969500636308,0.8766397072344767,0.91277593179473,0.9223430060966505,0.9165006239396233,0.9020796411139218,0.9177428690458995,0.914799149201405,0.9136537188517234,0.9163789092394943,0.9367694367627633,0.9256447558919549,0.9050853369341536,0.9279342920310872,0.9446946387122965,0.9184931417414254,0.9110590463796995,0.9252514153009616,0.9385100058090176,0.9277848709550228,0.9163352922773692,0.9173461710994569,0.9210794767900266,0.8631724927760618,0.8946956610532759
GSM3304988,0.9082861487233566,0.906846265446313,0.9092660237751089,0.9166552086423583,0.9144949946244372,0.9195846000630158,0.9159858132572873,0.9221671964591146,0.9230403599106545,0.9251680564850594,0.9248147102659111,0.926347312882174,0.9192748453195043,0.9128765189595857,0.9011853027558467,0.9176677286882365,0.924622737110718,0.9016684687063461,0.9281873563721924,0.9226024700016419,0.9090688641517832,0.9114669668200797,0.9056733969403906,0.9052007671004915,1.0,0.9000505639818276,0.9063216366516221,0.9361478654101404,0.8758366197360725,0.9250516791737808,0.8968194704918608,0.9175919792278765,0.9280767130701165,0.8866161677213376,0.9035041474621273,0.8440388502910646,0.9098005649321771,0.8052782895952252,0.8173246023218229,0.7213416634203513,0.8710685490406214,0.9212621714263622,0.9138817371557428,0.8901194729934052,0.920090436911078,0.921028189030343,0.9214549995704027,0.9146150194791334,0.9365076756640801,0.9013460126124814,0.9205909258930148,0.9362419261078789,0.9176282210864602,0.9243880017156454,0.8837949118933838,0.8864132155610116,0.9202422423015271,0.9269785236866006,0.9270282275178962,0.9036126189439339,0.9413324520427432,0.9215851271601513,0.9325930393511377,0.9141941912404613,0.9131939506672532,0.8585889524498838,0.9040443319980022
GSM3304990,0.900055340084136,0.8992914710469015,0.9011919267703761,0.8638570935064221,0.8705022253858195,0.868713792335611,0.8623646323769227,0.8919499951711322,0.8912068098786239,0.897640292359531,0.8995635283503681,0.9053616046767229,0.8957931652541037,0.8863594450721642,0.8976597908761428,0.8686790530916145,0.8996009065368978,0.8674014647997546,0.9008958044096619,0.8813324527867852,0.9275698952870353,0.9172565941261118,0.9141506448496491,0.906348395961337,0.9000505639818276,1.0,0.9051670482585424,0.9164458284897831,0.8757779192916862,0.9288306828884387,0.9283035526017627,0.8603453117324358,0.9298229565597504,0.9299224771823937,0.900738601162391,0.7847516309120669,0.8895566327426093,0.8361912667993624,0.7706671389034941,0.768097616229246,0.8657036990080329,0.9208866502000802,0.9251202199544288,0.9173577910752492,0.9267902599714853,0.9192457158284502,0.9270999025547851,0.9153325776338229,0.9260332888059791,0.9148836681838964,0.9251429531656339,0.9236750400209166,0.9315360149819155,0.9126913763022027,0.895724787344494,0.8975421315730124,0.8947140531313277,0.9037259822651056,0.9025207319472333,0.8928936542971093,0.9178789413672451,0.916609316841654,0.9203508195271297,0.9258731017950199,0.9235193375976221,0.8937925049127572,0.8833479731407408
GSM3305006,0.9453806994242946,0.9388860680815405,0.9419602558973121,0.9132862246987405,0.9149883950297512,0.9200424019994177,0.9043410671831911,0.9360424838007645,0.9430436438934517,0.9414149679440362,0.9401274678976361,0.9423047924737202,0.9405166481198282,0.9340569015491285,0.9317601327242739,0.9162001890283032,0.9344190420394327,0.9176143501470039,0.9441241547542715,0.9261940836556822,0.9192504950527622,0.9461234635940182,0.9462388585341625,0.9452858717963163,0.9063216366516221,0.9051670482585424,1.0,0.9276867006124722,0.9217914405345634,0.939538369891943,0.9203185823347796,0.8929675607079834,0.9380218510815026,0.9125050959484181,0.947188148498129,0.8701421297045044,0.9233002745735277,0.7796096068220565,0.8284123839387466,0.7423180640846299,0.8536962776493267,0.9373776943590317,0.9385891514213612,0.89877919285758,0.9366643199651091,0.9373733693998472,0.928796347615363,0.9271327994811243,0.9392159507343755,0.934239241174673,0.9294879208386714,0.9283548985240622,0.9378168951756244,0.9293060039488834,0.9067491437119409,0.9184084526501131,0.931243367604637,0.9220292728370822,0.9233108929922516,0.9055679130125854,0.945462217653216,0.935334107099695,0.9281169764310133,0.9319009260441264,0.9262725772133323,0.8665753998110712,0.8943965208716864
GSM3305012,0.9252209495831534,0.9268453580472986,0.9228197163400838,0.9194854296483573,0.9188805724589634,0.9245919663529718,0.9148856741741922,0.9318888331607558,0.9333901008284939,0.9389254566982418,0.9308460952209487,0.9365244347445482,0.9293870491634159,0.9234330712418191,0.9119438020615206,0.9273641959188984,0.9302615117083516,0.9186471867474246,0.9368400309006935,0.9318512418723134,0.9160569538562947,0.9295899094988498,0.9291209680324719,0.9266669626484382,0.9361478654101404,0.9164458284897831,0.9276867006124722,1.0,0.8915437207867354,0.9342573749266518,0.9178814270662865,0.922956128056173,0.9331163026791875,0.9062536681636764,0.9134167302980891,0.8713127596579443,0.9297695632842796,0.8133626245860133,0.8348500093532852,0.7470539404938344,0.8769013862691488,0.9324176444067626,0.928145014339052,0.8947243840116695,0.9315836494921703,0.9292930196978221,0.9254099660066858,0.9280202686710196,0.9438948707170721,0.9191485912457417,0.9290122089567251,0.9376416727391336,0.9293199712714542,0.933206087090591,0.9010589609441858,0.9015531021372437,0.9351918298860643,0.9303602246760678,0.9330776678116993,0.9143934551193595,0.9546698823295623,0.9341401448425112,0.9361782806610276,0.9222225148705199,0.9230979254851743,0.8713219891852264,0.9092168663004824
GSM3305060,0.9574562995468304,0.9538683392740562,0.9584671369723772,0.9295090731565543,0.9304654291751908,0.9362822552710041,0.9160893155048055,0.9539766433001684,0.9516023147578117,0.9581041760745252,0.9575600344374176,0.9607245888002416,0.957035644955081,0.956072025655762,0.9499621924166177,0.916376875142502,0.9470972537531882,0.9229934077977472,0.9551020045452714,0.9302323966810807,0.8968437464249226,0.923188264831886,0.9167506495142168,0.9043841222385133,0.8758366197360725,0.8757779192916862,0.9217914405345634,0.8915437207867354,1.0,0.9302680802320128,0.8970947700240212,0.869566129700522,0.9115910882818031,0.8813054815169044,0.9378971613007661,0.841703012979159,0.8998594331575986,0.6826816891334948,0.724109178702138,0.6388046906035889,0.7782906426081958,0.9266409878895712,0.9308839964149298,0.9163871145344559,0.9323600331905397,0.9364255458794827,0.9337618082754887,0.9269052221582166,0.9325537429256615,0.9328111160495292,0.933508796747796,0.9274858075622492,0.9147886304832573,0.9085390286160596,0.9311646791911199,0.9191618258565503,0.885083910970577,0.9022569629200377,0.9002519696636803,0.8564658879077032,0.9223261418232505,0.9215505997258282,0.9231889219719525,0.9272275962800302,0.8940389558461302,0.7696370157526596,0.876297200064866
GSM3305062,0.9462733737709881,0.9442818694526034,0.9489435894900806,0.9215304544133435,0.9238294603948918,0.9239535548975394,0.9171973190564697,0.9415160252228089,0.9402572905603376,0.9450319823931335,0.9508664669420118,0.9518781438560309,0.9457840021549806,0.9356884196274509,0.9456470095272641,0.920003675327019,0.9469388410897576,0.9195503460603446,0.9514757797525407,0.9339830884885246,0.9328320027915843,0.9451295423818576,0.9348592549044038,0.9315728461385547,0.9250516791737808,0.9288306828884387,0.939538369891943,0.9342573749266518,0.9302680802320128,1.0,0.9267625713342252,0.9034915394535686,0.9449640028172145,0.9161652212305881,0.9452030644994215,0.845396443044935,0.9208197058178442,0.7980463493736201,0.7994198992365181,0.7377500107165171,0.8620300291835947,0.9457457128215825,0.9481139435493098,0.929327157596024,0.945429862011151,0.9516589439876036,0.952720380895785,0.9406246223876364,0.9517128698914568,0.937923823794721,0.9500552021676333,0.9480606752351911,0.9480416317150901,0.9430080791725991,0.9238408631537519,0.925184036514026,0.9247801403410968,0.9352697988922983,0.9368325530345518,0.9067646135644596,0.9470874981896842,0.9436197308641828,0.9494700087347426,0.9476597326068164,0.9350250382506587,0.8656518171091614,0.9080758944965143
GSM3305064,0.9229049454169572,0.9246084433085038,0.9229951469100016,0.8858954917225258,0.8926906035275778,0.8912275502455967,0.8788014510993509,0.9157757104526314,0.9089799219260067,0.919975065907757,0.9173587076386953,0.9260243309987586,0.9201467806302428,0.9111801247388424,0.913662172892914,0.8932518733448439,0.9184004995550772,0.889568282849144,0.9197175757731763,0.905123742898299,0.9286942845528677,0.930197427986244,0.9326241302822159,0.92004839139715,0.8968194704918608,0.9283035526017627,0.9203185823347796,0.9178814270662865,0.8970947700240212,0.9267625713342252,1.0,0.8756926664889051,0.9333739745265938,0.9403152662373055,0.9162827441704752,0.8079116213193019,0.9179187588150791,0.7907811027038797,0.769844044606207,0.7222849329916047,0.8444108053292563,0.9290267978837036,0.9280223756962334,0.9181741213853225,0.9339808994708442,0.921876065251772,0.930338209009537,0.9251184711619959,0.9299018533751028,0.9287854930029318,0.9281412416383034,0.9324785822501928,0.931073228701113,0.9143604803660428,0.9064978877394871,0.9046466017078721,0.8989706500998176,0.9030063204809913,0.9005283490867165,0.8864356233938884,0.9284512932937407,0.9346307043853485,0.9273466095444849,0.9373318578088662,0.9303963060870141,0.8778868771559301,0.8938053367873892
GSM3305069,0.896526098590016,0.9001878017347782,0.8960015915440871,0.9139060474176273,0.9145200678520992,0.9190873955521116,0.9118418559527321,0.9137768155289226,0.9126022096420543,0.9194333283338426,0.909531252587309,0.9135585384097166,0.9079491800534235,0.9083189584097909,0.8800260706977968,0.9177401534809398,0.9147191910242698,0.897634352163309,0.9146705959047453,0.9167813798381688,0.8875496239873896,0.9040809314998022,0.8986453111684131,0.901010541258728,0.9175919792278765,0.8603453117324358,0.8929675607079834,0.922956128056173,0.869566129700522,0.9034915394535686,0.8756926664889051,1.0,0.9160584341825546,0.8546221422735298,0.8946403398909444,0.8742356974218776,0.909360247462629,0.7730382010471061,0.819256803765239,0.695488025065819,0.8528216797012426,0.8912941015991775,0.8874447574856454,0.8529580661985274,0.8945487706544042,0.8864205014146483,0.8934262022424733,0.885893138559358,0.9122505849912795,0.8796672436424273,0.8898154328746634,0.9121709978141517,0.8863233212405677,0.9033055855271739,0.8636961137671723,0.8652393393960964,0.902326795468865,0.906716291801338,0.9051594447237683,0.8881437416171781,0.9305835206082942,0.9107107312567456,0.9080710729344998,0.8891397070412226,0.8975555089856325,0.8195179195426459,0.9063194190003905
GSM3305076,0.9292222086927133,0.9283655578797448,0.9300974884212488,0.9182652997021836,0.9209310691350355,0.9235399482245212,0.9174759333052775,0.9349062799864801,0.9335281242869123,0.9390579817060504,0.9401477013223187,0.93958296493556,0.9340597763226882,0.932126146462292,0.9200568091952165,0.9220045903764175,0.9429915938506241,0.9047528532205124,0.9379382591376375,0.9272918839079303,0.9423929506798057,0.9429906839387029,0.9347762572656854,0.9367180828284861,0.9280767130701165,0.9298229565597504,0.9380218510815026,0.9331163026791875,0.9115910882818031,0.9449640028172145,0.9333739745265938,0.9160584341825546,1.0,0.9257791114568671,0.9411871422913547,0.840399892105697,0.9239309407057027,0.8138069931254961,0.813359162627526,0.7322514928590709,0.8755253140818174,0.9327885228028387,0.9320901506559659,0.9153137816436188,0.9434638357975402,0.9298092661578586,0.9434702357537923,0.9255088427765505,0.9463372068782332,0.92638848906796,0.9367845571314007,0.9480284367987848,0.9357071482653924,0.931285831566904,0.904552157992134,0.9071036215629161,0.9249263770914213,0.9307076628703722,0.9256281579937953,0.9150493444564824,0.9513561274370396,0.9463799665192254,0.9427983120284921,0.9395465324562808,0.9470975538266165,0.8837011935235175,0.9240743710399931
GSM3305078,0.903957884351871,0.9053759738882651,0.9071755961424236,0.8685102084753724,0.8776164054518233,0.8737930692016115,0.8616683384406851,0.8993100842154981,0.8901478657612247,0.9005438727731018,0.900564927379691,0.9099659043884167,0.9039683393865566,0.8964242990323761,0.900990407918351,0.8725183653009524,0.898663342680363,0.8717531576682293,0.9055402036051458,0.8849005434032085,0.9320821048268442,0.9235174863826476,0.9269288197842345,0.9130488803434741,0.8866161677213376,0.9299224771823937,0.9125050959484181,0.9062536681636764,0.8813054815169044,0.9161652212305881,0.9403152662373055,0.8546221422735298,0.9257791114568671,1.0,0.9023983078945447,0.7745799771457049,0.8917098241691909,0.8071216299275588,0.756878853533911,0.7281258443788873,0.8432275445111669,0.9195548627000436,0.9211442144950533,0.913946374843655,0.9224173113722627,0.9150894823426321,0.9257584189208596,0.9179877149099097,0.9227705645665065,0.917590102967339,0.9190196241754163,0.92160140602488,0.9281818840389292,0.9118206221741775,0.8959515982681832,0.9047200327594224,0.8936394436232618,0.8982798614172057,0.8932340307675288,0.8875508665966129,0.9222127579662712,0.9152819988087455,0.9172584868742156,0.9225955633812768,0.9135182523799613,0.8811894190888326,0.8715665618641595
GSM3305083,0.9526016856235985,0.9515784053338368,0.946648983908337,0.9120158923565397,0.9220794716890767,0.924833622072008,0.9150115706003779,0.9462369407692095,0.9479104990852127,0.951430172842966,0.950957761598408,0.9484602392713348,0.9463758822440681,0.9444202034310456,0.9460537722063249,0.9228756002998322,0.9488198481402245,0.9215444419697539,0.9465059864781443,0.930478375696988,0.9092246688575946,0.9483487402622731,0.9361173988858085,0.9390400348894763,0.9035041474621273,0.900738601162391,0.947188148498129,0.9134167302980891,0.9378971613007661,0.9452030644994215,0.9162827441704752,0.8946403398909444,0.9411871422913547,0.9023983078945447,1.0,0.8643565990286538,0.928021063313489,0.7576970749701675,0.8165339630926716,0.7214825473950982,0.846345811200912,0.9331469098969709,0.9284776954184711,0.9085419650396341,0.9339766589567843,0.9382187765851191,0.9358689805090878,0.9325045928317623,0.937841373019417,0.9347813624456203,0.9383553844108019,0.937863335099605,0.933507388746088,0.9212173134894873,0.9111580277731545,0.9096212302169628,0.9114054994039185,0.9080260068848905,0.9121781778685386,0.878344718429195,0.9346046498517794,0.9453474468312306,0.9409096702506826,0.9471528257439581,0.9341346644928442,0.8621932487687766,0.9048780526045794
GSM3305085,0.8612239576748697,0.863790498861276,0.8443685752196769,0.8498383924047845,0.8497326549748114,0.8672050105562953,0.851225019698275,0.8645235501119003,0.8793182553093242,0.8819800447124752,0.8599941418987459,0.8569239102406618,0.8487526123013347,0.8578371997403779,0.8303431056177248,0.8740254138880491,0.8599609427489514,0.8765552983101611,0.8540525928797021,0.8652386756041061,0.7933572280516876,0.8587388767689454,0.8555223534062648,0.8698100965835759,0.8440388502910646,0.7847516309120669,0.8701421297045044,0.8713127596579443,0.841703012979159,0.845396443044935,0.8079116213193019,0.8742356974218776,0.840399892105697,0.7745799771457049,0.8643565990286538,1.0,0.8727035681145118,0.7080376159240491,0.8533610278523565,0.7094617968794542,0.8083308758247263,0.8314166399918592,0.8265558342510897,0.7647642166165498,0.8252583630888133,0.8280393172417853,0.8048907145187995,0.8179417583372425,0.8351996379042432,0.8249987816706696,0.8243931178120817,0.8346681828453959,0.8224275729300321,0.8346725769830555,0.8187795059413486,0.8092765444937166,0.8644974551925257,0.8313529074558613,0.8469168051954429,0.8308461056381695,0.8715298898664375,0.8582605964846384,0.8368266624734264,0.8280707665272622,0.844413822578885,0.7530743439707946,0.8562252597388643
GSM3305086,0.9339871531782404,0.9395664929163573,0.925220680551278,0.9101070031091254,0.9203286918651226,0.9217973946774246,0.9114257900538613,0.9395506267938883,0.9374941483800134,0.9432177593185128,0.9303797573969476,0.9356408072775801,0.9341160052462021,0.9328565262734531,0.9208050755070964,0.9285142307765583,0.936329853512004,0.9151686142382929,0.9331659947791286,0.9263973912938819,0.8939764886601232,0.9305726189997525,0.9276219165790862,0.9252440069872997,0.9098005649321771,0.8895566327426093,0.9233002745735277,0.9297695632842796,0.8998594331575986,0.9208197058178442,0.9179187588150791,0.909360247462629,0.9239309407057027,0.8917098241691909,0.928021063313489,0.8727035681145118,1.0,0.7753431094390549,0.8303786703268512,0.7169554332779298,0.8596476634055216,0.9227157236680805,0.9114789838586685,0.8840948489722581,0.9235289735423426,0.9175362328245068,0.9120707616061854,0.9309096363148215,0.9260823782646918,0.9228315837437369,0.9238589976641925,0.9271557625580021,0.9077620047285172,0.9004018075880323,0.8948056656236328,0.8913250673023616,0.9082431667568848,0.8974018273589399,0.8978864624660111,0.8736614026700701,0.9349809648926483,0.946459527081781,0.9246371775652915,0.9314457093520868,0.9262708035497702,0.861705343873109,0.8992037857023262
CA.1,0.7086954694285623,0.7143852352585268,0.7061771967885418,0.713523922853141,0.7142150508611143,0.7194570204300096,0.7215290426769159,0.7290954905519039,0.7341972159899921,0.7337648277361212,0.722639872228839,0.7327575851077581,0.7197163166733945,0.706679928050739,0.7074069967308148,0.7315474394567073,0.7233238711010034,0.7214913853088176,0.732038163209265,0.7300267363674365,0.7939640345050163,0.7650454758373058,0.772330159290956,0.7778109781826483,0.8052782895952252,0.8361912667993624,0.7796096068220565,0.8133626245860133,0.6826816891334948,0.7980463493736201,0.7907811027038797,0.7730382010471061,0.8138069931254961,0.8071216299275588,0.7576970749701675,0.7080376159240491,0.7753431094390549,1.0,0.8214220607727585,0.8484133457526244,0.9092167272842762,0.7774674016496472,0.7780196010197927,0.7237965367483754,0.7677309686731363,0.768338450324941,0.7542010615074755,0.7654510091907077,0.7813472457702848,0.7494759398450763,0.7651640223273972,0.7772163155939225,0.8073280055032076,0.7870665332871932,0.709173080399844,0.7297126105399281,0.8095989283022598,0.7937546916951645,0.792674303988019,0.8102253631959805,0.8034477770957749,0.7718569922421159,0.7678286666842467,0.7523341870801395,0.7949651010683714,0.8813056465062223,0.7657057392737894
CA.2,0.7650511545882278,0.7668190759639751,0.7408105829377453,0.760251358391937,0.7609273104433385,0.7790838177734406,0.7749137326372038,0.7776888351414997,0.8052772041270065,0.7917870845168197,0.7671559154542549,0.7673127361761739,0.7572811367638529,0.7578859402520416,0.740601031908737,0.8060325497939984,0.7728306751298988,0.8050366679172296,0.7708833967964379,0.7876280178163103,0.7413172198692813,0.8089571133151534,0.8061221134987949,0.8374843419068808,0.8173246023218229,0.7706671389034941,0.8284123839387466,0.8348500093532852,0.724109178702138,0.7994198992365181,0.769844044606207,0.819256803765239,0.813359162627526,0.756878853533911,0.8165339630926716,0.8533610278523565,0.8303786703268512,0.8214220607727585,1.0,0.820387063379786,0.8959273014209771,0.7725204408283397,0.7572381836853427,0.6761592824499705,0.7536458995386729,0.7753021468857606,0.7308890294758743,0.7644321779132116,0.782739465362617,0.7494612663259205,0.7603258991738061,0.7752805619338734,0.7891574266512316,0.7998676107768584,0.7179982275573719,0.7218563288930862,0.8503915617162173,0.7940376407682276,0.8171552296091608,0.8095367221215015,0.8255314474682562,0.8055036445514356,0.791039415546049,0.7620732642909757,0.8091135545966256,0.8422640998099902,0.8212670536337923
CA.3,0.6727698731305827,0.6731835283754228,0.6553917661984691,0.6071126628438202,0.6121134888506269,0.6216289099881052,0.6199433153314353,0.6503027407464635,0.6801690043814882,0.6660829720439998,0.6423023189393896,0.660238673026849,0.6427675799538327,0.6243525466549953,0.6580902453377858,0.6463946827218946,0.6459220926341357,0.6753960130140508,0.6519172174876469,0.6472566722446922,0.6910183273589459,0.7093397832006573,0.7161198544308987,0.7295716344294451,0.7213416634203513,0.768097616229246,0.7423180640846299,0.7470539404938344,0.6388046906035889,0.7377500107165171,0.7222849329916047,0.695488025065819,0.7322514928590709,0.7281258443788873,0.7214825473950982,0.7094617968794542,0.7169554332779298,0.8484133457526244,0.820387063379786,1.0,0.8547158909624797,0.7268269306627994,0.7331795120019727,0.6487412744826772,0.7045731585947703,0.712218634677474,0.678395905991646,0.6998602892620597,0.7073073915832886,0.7057425941635621,0.7157979993578547,0.6856044784316679,0.7461530925342598,0.7121113153155624,0.6568588399314623,0.6606438035752605,0.7372514648545817,0.6911758280768887,0.7103338195509363,0.7269957523862876,0.7210399951012277,0.7125036876377325,0.6886831644206074,0.6983310127392722,0.7360631483572161,0.8376304741013715,0.7054851729718095
CA.4,0.8004833124374742,0.8056265425789735,0.7935778855296126,0.804385453284476,0.8087267611903497,0.8163643399046918,0.813444476358218,0.8235773037283585,0.8333010459278698,0.8303043270207375,0.8144443138465369,0.8226677152684305,0.8109785876471994,0.804650469297045,0.7921347966570588,0.8243124402418083,0.818757085852881,0.8091250264035388,0.8193573571490539,0.8177330441926102,0.8386754217265402,0.8404432034977792,0.8401839816353314,0.8515297136540719,0.8710685490406214,0.8657036990080329,0.8536962776493267,0.8769013862691488,0.7782906426081958,0.8620300291835947,0.8444108053292563,0.8528216797012426,0.8755253140818174,0.8432275445111669,0.846345811200912,0.8083308758247263,0.8596476634055216,0.9092167272842762,0.8959273014209771,0.8547158909624797,1.0,0.843150670751369,0.8396680069463143,0.7807728788537974,0.8350333125801341,0.8390761574571903,0.821924020861489,0.8368676630853503,0.8524114088520051,0.8212571162909026,0.8376981411892721,0.8472481428123538,0.8557245072170817,0.8469905863059959,0.7863500305576558,0.7960480557350119,0.8743334756401645,0.856758072536692,0.8575358419262359,0.8551243759333231,0.8756449447511186,0.8524064750764067,0.8439258524286257,0.8265854592591353,0.858121838079772,0.9045469027689103,0.8456483947257936
CL.1,0.9549601107630248,0.9536400363310031,0.9574580099005953,0.9170627532153717,0.92315906117472,0.9228248388869639,0.9078824131829085,0.9493082328174599,0.9420184048957301,0.9535739521536496,0.9460663174777795,0.9570183325752267,0.9502524745312682,0.9399069294889454,0.9451656938720203,0.9217913810039327,0.9445388083383857,0.9150469419082174,0.952612909553381,0.9352273297406534,0.9067244285462602,0.9159335689617532,0.9177481925752425,0.901427691802968,0.9212621714263622,0.9208866502000802,0.9373776943590317,0.9324176444067626,0.9266409878895712,0.9457457128215825,0.9290267978837036,0.8912941015991775,0.9327885228028387,0.9195548627000436,0.9331469098969709,0.8314166399918592,0.9227157236680805,0.7774674016496472,0.7725204408283397,0.7268269306627994,0.843150670751369,1.0,0.9705226692573342,0.9395208968185532,0.9647963871693674,0.9488404761208098,0.9504740036277697,0.9643993141133134,0.9595756820768641,0.9595892769328136,0.9607663893968004,0.9455459338236407,0.9392434375340126,0.9126286676951632,0.9092559650494746,0.9077241004323788,0.9016464317875411,0.9095022015412964,0.9122578376008008,0.8717604299032238,0.9450178559646794,0.943184940807484,0.9397076662333442,0.9602342297721683,0.9371290037438069,0.8687434998052437,0.8859108127372116
