,GSM3304957,GSM3304958,GSM3304959,GSM3304960,GSM3304961,GSM3304962,GSM3304963,GSM3304964,GSM3304965,GSM3304966,GSM3304967,GSM3304968,GSM3304969,GSM3304970,GSM3304971,GSM3304972,GSM3304973,GSM3304974,GSM3304975,GSM3304976,GSM3304977,GSM3304978,GSM3304979,GSM3304980,GSM3304981,GSM3304982,GSM3304983,GSM3304984,GSM3304985,GSM3304986,GSM3304987,GSM3304988,GSM3304989,GSM3304990,GSM3304991,GSM3304992,GSM3304993,GSM3304994,GSM3304995,GSM3304996,GSM3304997,GSM3304998,GSM3304999,GSM3305000,GSM3305001,GSM3305002,GSM3305003,GSM3305004,GSM3305005,GSM3305006,GSM3305007,GSM3305008,GSM3305009,GSM3305010,GSM3305011,GSM3305012,GSM3305013,GSM3305014,GSM3305015,GSM3305016,GSM3305017,GSM3305018,GSM3305019,GSM3305020,GSM3305021,GSM3305022,GSM3305023,GSM3305024,GSM3305025,GSM3305026,GSM3305027,GSM3305028,GSM3305029,GSM3305030,GSM3305031,GSM3305032,GSM3305033,GSM3305034,GSM3305035,GSM3305036,GSM3305037,GSM3305038,GSM3305039,GSM3305040,GSM3305041,GSM3305042,GSM3305043,GSM3305044,GSM3305045,GSM3305046,GSM3305047,GSM3305048,GSM3305049,GSM3305050,GSM3305051,GSM3305052,GSM3305053,GSM3305054,GSM3305055,GSM3305056,GSM3305057,GSM3305058,GSM3305059,GSM3305060,GSM3305061,GSM3305062,GSM3305063,GSM3305064,GSM3305065,GSM3305066,GSM3305067,GSM3305068,GSM3305069,GSM3305070,GSM3305071,GSM3305072,GSM3305073,GSM3305074,GSM3305075,GSM3305076,GSM3305077,GSM3305078,GSM3305079,GSM3305080,GSM3305081,GSM3305082,GSM3305083,GSM3305084,GSM3305085,GSM3305086,GSM3305087,GSM3305088,GSM3305089,GSM3305090,GSM3305091
GSM3304957,1.0,0.8625858509074192,0.9208758785800519,0.8863131047237034,0.9215227422889866,0.9359518739062742,0.9136349173022846,0.9140823439525164,0.9017087091330844,0.9055043474810125,0.896961127316253,0.9031971971088315,0.8909303493222406,0.8719890130455566,0.8786713677925136,0.9376453187736924,0.9137808135543914,0.9312054634152022,0.8802577473552685,0.931181420267402,0.8747545187974728,0.8785896978378198,0.9199904721348998,0.925676895478088,0.9177690807542814,0.9008424766252046,0.9368781973189407,0.9086220250722624,0.9097452051445135,0.899807693144289,0.9179291238094669,0.8981514200099724,0.920835195708564,0.9129273607830479,0.8953836103736125,0.9196879487999629,0.9468791583586864,0.9355040349467832,0.9287305186978628,0.884857685381515,0.9167541575141628,0.9169330665225256,0.9365048160951762,0.8950631553555352,0.9132556837712085,0.9330807907421181,0.9268141569326056,0.924265661272177,0.9000979714372986,0.9310128617166661,0.9009750486390844,0.9321803515289437,0.9110638908108349,0.9238177703011089,0.9239228025252723,0.9162737643591018,0.9190070114018283,0.9241096249754109,0.8756546406038468,0.9119885744530991,0.924356215761914,0.9172463347563511,0.8909819584247872,0.9152467300540905,0.8856473339333486,0.8402582455644589,0.9084077200989551,0.9168812386221212,0.8790438811774131,0.9063479870921134,0.8483338460288902,0.9310336390733438,0.9235003686459573,0.9351606067137416,0.9043593490572772,0.9181310180308196,0.9156153795861132,0.9338950906400532,0.9061976928361384,0.9462163364852892,0.933866273310479,0.931973527458988,0.9465259704925194,0.9193266203367277,0.9234983117725769,0.9425008359963802,0.903646085513912,0.9276442660602471,0.8107402412748479,0.883797482236096,0.9248046464739003,0.9055569589101301,0.9366892227689887,0.9452693363181522,0.905327435218626,0.9102453323771535,0.8842402156267047,0.9466249280917266,0.9224459183093513,0.9084929178684668,0.8883642661380483,0.9115299424104302,0.9356567976441011,0.9193072687518048,0.9380176449289942,0.9349928596742988,0.8957503365150916,0.9270683902306456,0.9257460891666667,0.8809344529976887,0.8738635828879855,0.8469841154636798,0.8812929811437661,0.9410686489880667,0.9227240794972725,0.9250802590011868,0.8909730540229909,0.9239997661131181,0.9218430133281897,0.9344917956512128,0.9327637481271894,0.906625292181114,0.9117893999726916,0.9339291349134994,0.9113320683182939,0.8618786862047044,0.9341761431214636,0.936240053582659,0.824358648559512,0.9195112934929985,0.9212683918111474,0.9358694318608016,0.8721891400538659,0.878673523423096,0.9064335679363364
GSM3304958,0.8625858509074192,1.0,0.8598552961172556,0.8228838149571321,0.849439852413159,0.8656870276885035,0.835795202273156,0.8469293642183107,0.8941305477505722,0.9142150817862453,0.8508032562685318,0.8893507268991163,0.8950235992661079,0.724808210736358,0.8947870405475269,0.8533655658678284,0.8524460459505502,0.8808654635281314,0.8404473456516448,0.8615145865929664,0.8850126128246198,0.9094928500508611,0.8649523791996698,0.8233446455871581,0.872344668062661,0.8506949241920325,0.8953684922246765,0.8940473831054891,0.835004269778857,0.8916952935884018,0.8253266759168089,0.8971347738753744,0.8142348115522228,0.8193156879161156,0.8840129185435753,0.8567168436677727,0.8612595564118893,0.8390402121401808,0.8215514660932666,0.7888295499068502,0.8753030055841727,0.8740758366711876,0.834129919983574,0.7998924183771998,0.8962680543080664,0.8713468997859174,0.8620683773360355,0.8960719418829756,0.8353123940336459,0.8564777025513177,0.8612315737605051,0.8570405382240848,0.8421008465941521,0.8607006483325385,0.8959503313254784,0.8929491185665233,0.884788604611652,0.8607672187475907,0.8601005049069506,0.846685350497836,0.8527616003545724,0.8437400902968363,0.8880592289285137,0.8693371056027401,0.900703009826613,0.8999892985400035,0.8666368303692329,0.8851065641173269,0.900556603249342,0.825943553122916,0.8803981781855893,0.8170005981238257,0.897129690979191,0.8921308532745282,0.8437368010148432,0.8655890272516755,0.8590787672112337,0.8455615681521665,0.8750141750711952,0.8259600530215613,0.8908249718404829,0.8352496196565445,0.8898703869774655,0.8649333032398653,0.8432434817802829,0.8553826918658508,0.8789011926811289,0.8826042058283999,0.8528724509072003,0.7803907649093685,0.8455720704328614,0.904996635678787,0.8493483222011683,0.8556063082622967,0.8752550249261067,0.8056359638249906,0.8899892695793511,0.8687870370754466,0.8395329103163137,0.854817662542214,0.9080230488980473,0.861113817808894,0.8694123970666983,0.8654464229776856,0.8634397899419832,0.875590584480715,0.8276731816736915,0.8368501565268277,0.8631408031746571,0.8842490111292612,0.8642255099998625,0.882709858748579,0.8958066571570904,0.8728611097434607,0.8671555236593269,0.910252681357137,0.9114253890365196,0.8825209509482821,0.8632850967816017,0.8757549403016232,0.8522009598152684,0.8218029529636779,0.9045401882047296,0.8805313845463274,0.8655566523236269,0.8936387726316765,0.8652914510677571,0.8677695106921267,0.8238839731471815,0.8799833419171919,0.8909931713015762,0.8725674381288302,0.8622690153998237,0.7436711152897042,0.9114076535389402
GSM3304959,0.9208758785800519,0.8598552961172556,1.0,0.9506401496326057,0.9126604112638765,0.9256050824256368,0.906693625679912,0.8894922579291451,0.909576442550471,0.9131471052766833,0.8952388935466186,0.8859304776403806,0.8762932324018559,0.8515204477402695,0.8609536193175052,0.9170277521602785,0.9522978856858815,0.9134311239390293,0.9461123573143596,0.9203562610960657,0.8609267695652527,0.8608464478536545,0.936585185491375,0.8838132474163015,0.9039747214226547,0.882454524926857,0.9114339915438368,0.9447132193364238,0.9542562722125344,0.8871269138063067,0.9165426255233813,0.8745972814462015,0.889757118863908,0.8882742481330148,0.8845357241966763,0.9188342180203692,0.9182813623051073,0.9062542663646638,0.9045304231519014,0.8687359008982698,0.9040048711645202,0.8985277616984506,0.926335826251834,0.8945964835705954,0.897677355739166,0.9078878598979356,0.9177707574357714,0.9024178057100724,0.8966472466285337,0.9256570096543162,0.8855763613466932,0.9046025118679084,0.8978426809950332,0.9305995416142996,0.9075022125464692,0.8923924728095778,0.9280155920305019,0.8866216979667526,0.8618923403913747,0.8922806548042732,0.9114894808242623,0.8991387399669343,0.8682512183969727,0.8979184134481986,0.873047768251702,0.8256143310516048,0.9188189323109095,0.8910726847031849,0.8821608006142634,0.9039188193717187,0.8701271340993654,0.8967936419051475,0.9025157681595595,0.9188281796805168,0.9208247279997537,0.9059347900065718,0.898978891658645,0.9104802630488034,0.9008066689660027,0.9169169780490745,0.9035677932312407,0.9091844472222401,0.9190615628430101,0.8973748865902768,0.9341526678124744,0.9149161508386313,0.9029741821237032,0.9080744785573577,0.7962076430301942,0.9024498584376016,0.8964324136707258,0.9010486263786789,0.9159595109089328,0.9178299305932021,0.9462950448880341,0.9040410791020094,0.8583115144920441,0.9235095665024319,0.8925424644956699,0.8831247821879846,0.8779742516474556,0.9006165519514452,0.9090805399131677,0.9292965905647927,0.9289736893278022,0.9248352884532891,0.8904689615500414,0.9092233576421876,0.9303185603577803,0.8662926945986327,0.8520262726841542,0.8689314986986751,0.8676690557338619,0.9137980174268797,0.8860100969101492,0.9235250761713711,0.8754604189412597,0.9054739175893728,0.904183003579413,0.9275173240305433,0.93609389022211,0.8997625156422726,0.8961054458828682,0.9024011873027847,0.8836422266016957,0.8452945764120262,0.9286296574375882,0.9161421443679436,0.8278063582068443,0.8981547246175897,0.9359268896465425,0.9229367631117928,0.9377253090872004,0.8549665759929468,0.9038819770214783
GSM3304960,0.8863131047237034,0.8228838149571321,0.9506401496326057,1.0,0.8541477726732528,0.8806863685531208,0.856635753231432,0.8613318463323111,0.8520022423525514,0.862586897843582,0.8453016382520815,0.8312086892960051,0.8281509161212407,0.8356104632512952,0.8044162810593453,0.8744829040012583,0.9515288498569513,0.865519269639431,0.9456037310759038,0.8720519423701545,0.8065178660889637,0.8000286259684825,0.8923281137431691,0.8355019686331259,0.8490112682581805,0.8279993646918501,0.8675779704207324,0.9134229780540443,0.9363172118075791,0.8227786297402991,0.8689344966510407,0.8127027833738725,0.8532025869040709,0.8428399255611431,0.8281483769217493,0.863889223326479,0.8747080147531371,0.8628536848375566,0.8665151282698222,0.818317517735723,0.8479546130798692,0.8496804880278153,0.895792346252873,0.8577400534855107,0.8378451929492878,0.8552450119768322,0.8562650917760681,0.8502008681194727,0.8349406438110175,0.8857991652873788,0.8146569632775168,0.8616833416642197,0.8460581953603806,0.9095400377410352,0.8527154460924867,0.8392206157346023,0.875057436370501,0.849651802731431,0.8050033271713729,0.8481287271391665,0.8666695313141065,0.8485609044309355,0.7981968639384379,0.8452263583852994,0.8062642938903585,0.7581537632562858,0.8723272778556223,0.8273614889151292,0.8410826145951541,0.8517083578539641,0.8104691056528605,0.8522958158139995,0.8475194419869966,0.8685293825610632,0.8691082542015063,0.8613427288927539,0.8523506559216316,0.8666754340845089,0.8346231592404503,0.8823497396698282,0.8560183989816396,0.8574829051230654,0.8756431944601856,0.8394062736679294,0.8852006287131258,0.8747505124948136,0.8471349672736596,0.8632444905547079,0.7240039453169322,0.848169513023449,0.8399033475870634,0.8509216896116331,0.8818135073422699,0.8819188906994908,0.926729752130986,0.8573664946195866,0.79663948017108,0.8765460819898685,0.8326147754430017,0.8294028826848527,0.8213721605076092,0.8324740628210716,0.8586162271728385,0.9085125279737718,0.8802280857490842,0.8852691683308613,0.848319520518381,0.8718621724856519,0.8870922589514274,0.7944258277474529,0.8026273248813671,0.8326165634672652,0.8095518207892488,0.8668311156625377,0.832109561964615,0.8741722507604,0.8184242916229015,0.8517139995396469,0.861045384861017,0.8706067973242145,0.889780784115092,0.8567608637474622,0.84388302159252,0.853043394072343,0.8255362568419676,0.7732444639554426,0.8833650738519254,0.8721822471196505,0.7822280741838883,0.8518223579019802,0.886849166025862,0.9039094147648316,0.9158574400994413,0.8269498148210399,0.8473274991530227
GSM3304961,0.9215227422889866,0.849439852413159,0.9126604112638765,0.8541477726732528,1.0,0.9543748031157806,0.9297516026247463,0.9232640807203379,0.9204194680335555,0.9041502204549294,0.9023153622424617,0.9040810554737542,0.8964941174780253,0.8673592973644905,0.8811036814061434,0.9286648046013749,0.8807646484478995,0.9363993933503874,0.8744690951745923,0.9465096474892459,0.8921479603446415,0.8817768143386173,0.8972788754590022,0.9332109131161375,0.9282778605296834,0.9219289141270774,0.9247717457303305,0.9027126008560399,0.8992507545147204,0.9148486594364819,0.9487949017232025,0.9112333541609433,0.9302351468017177,0.9419450027775612,0.9283001530859609,0.9535983340076974,0.9487486122980072,0.9354613167983605,0.9377628051898008,0.9261285331057604,0.9291222561152225,0.9166406262127993,0.9344772637966315,0.9247334654620506,0.9255839015454393,0.9406353456006231,0.9412473481819905,0.9258858910313946,0.951012646055537,0.9180624715052965,0.9296984432345532,0.9326728901670314,0.9313033640405394,0.9254720125403783,0.916931481058975,0.9228273437451315,0.9417505893058097,0.9145447650704378,0.8773528421309801,0.9291011356864032,0.942304830433336,0.943381701740783,0.9070174369218256,0.9294044420284001,0.8922071226846305,0.8555021875146677,0.9106229074187114,0.9335299897066133,0.8524661708342911,0.9366221727074759,0.8742005767255336,0.9251972625256021,0.929429643790093,0.940026347072219,0.9369712063410968,0.9279909579703427,0.9345124109878737,0.9398414080539829,0.9350790283558721,0.9374660952852787,0.92285279096391,0.9389912258949362,0.9372185598231285,0.9239732220002661,0.9236516694950779,0.9357064023076583,0.9211605330883228,0.9183205943215544,0.8326628958272707,0.8818325299396899,0.931722498034572,0.9111077381354323,0.9408540185744986,0.9351116463578746,0.8917825698057753,0.9261442863593246,0.904596793372899,0.9450307014689483,0.9428573275806085,0.9169203992434536,0.8960666782147129,0.9416177489150465,0.9460492967033596,0.8894969716595409,0.9272773647366153,0.9343046195805542,0.9218006021754661,0.9320252748710373,0.9352986288182921,0.9068237166998239,0.909216894577728,0.8540641764067571,0.8792894852924346,0.9470725355854218,0.9371151456850643,0.9220637949179596,0.8919384817568734,0.9279879961383483,0.9376472705092277,0.950531191577665,0.9365748098461315,0.9363917982928254,0.9160428156920505,0.9349906301117193,0.9244957408593776,0.8723123339443719,0.917747090712976,0.9419835725743919,0.7915034679276379,0.9031701125247469,0.930999286821294,0.8974625104538674,0.87018127228133,0.8963920302776387,0.9197023750554476
GSM3304962,0.9359518739062742,0.8656870276885035,0.9256050824256368,0.8806863685531208,0.9543748031157806,1.0,0.9324614063166108,0.9304070143584316,0.9315694341675985,0.9226519250968812,0.8974117096668013,0.907219826175665,0.9039708874138364,0.8619764185611677,0.886753244811139,0.9330882978214821,0.9038613714864079,0.9497378854621157,0.8985194622991429,0.9489048950567279,0.8974356649407341,0.8879099484644996,0.9088495770461652,0.9341781003975058,0.9307666339129865,0.9231683680571042,0.933795217500907,0.9176140127777838,0.9099816841544738,0.9203986123575021,0.9423187214231386,0.9135378881618943,0.9292339017058823,0.9347938341121742,0.9266703156539632,0.9480994982427282,0.9503990117097724,0.9316763541945697,0.9339103330467997,0.9080554103070394,0.9336686967858453,0.9208512910678384,0.9434181873954945,0.9293348667422126,0.9360230843887883,0.9381063246737285,0.9393991430695793,0.928275997140249,0.9400684479236091,0.9243467877025937,0.9295012718478188,0.9280804208374498,0.941331685657391,0.9462214883989468,0.9261173136122115,0.9316784273929523,0.9475316941354889,0.9286681842007691,0.8806075467429535,0.9343274163668893,0.9392353907685662,0.9387703626472095,0.9045288896120707,0.9301459687243533,0.8967616213993175,0.8646304328352753,0.9228498238879274,0.932579642013522,0.8722978649792115,0.9267019302201951,0.8792296144429647,0.9273291672187773,0.931284983625759,0.9407213230331227,0.938302805891213,0.9333032056996827,0.9408678128772391,0.943372445431686,0.931160496298698,0.9412095378409471,0.9316635367946668,0.9431321651727331,0.9515561595701171,0.9280920621288564,0.9258864422706492,0.9421772792059531,0.926812599199045,0.9280599710845212,0.8315541390727728,0.8771189110019201,0.9303566011926969,0.9294660725132132,0.9714100338632703,0.9403044902933032,0.9061254257147106,0.9270025103747106,0.9101807530577491,0.949927966164114,0.9402590909678401,0.9132634968139473,0.9041808441105605,0.9342679364663495,0.9458295748110389,0.9099907074492887,0.931037064424476,0.9379770375983918,0.9265935191653897,0.9461959764567243,0.9393338076274775,0.9042369240672283,0.9057347886782647,0.8749981218120858,0.8894358340162707,0.9537340134387647,0.9367458782464982,0.9429139883405439,0.9080887221847757,0.9332189313443289,0.9466967774457548,0.948073868022489,0.9360699690588103,0.9430796213498802,0.9220371842476406,0.9473241506946819,0.9251372013715256,0.886014082143507,0.9212051069935688,0.946627033171361,0.8096817149317228,0.9216723463372741,0.9376439139559262,0.9269410406469641,0.8882555899021722,0.883550714729936,0.940611877166475
GSM3304963,0.9136349173022846,0.835795202273156,0.906693625679912,0.856635753231432,0.9297516026247463,0.9324614063166108,1.0,0.9062402789458801,0.9136914781134522,0.9014540203219119,0.8961481290915035,0.8982449997153225,0.8859406439873473,0.8644157132629255,0.8742318588942974,0.9358982869415997,0.9003121716132082,0.9449054430724507,0.8731438054217118,0.9304005477467299,0.8899196716808668,0.8695337060372172,0.9051979494757572,0.9300717789646609,0.9241610016786771,0.908527815731407,0.9137429336302919,0.8952826428113821,0.8971970866716918,0.9037828709103287,0.9308317281645773,0.8941694971242917,0.9119295203534196,0.9217893284519407,0.9004064556603041,0.9463460288412935,0.9341526581316878,0.9401357091448772,0.9257299783060533,0.8956033458893203,0.9396940672890409,0.9217779898457298,0.9333864038074509,0.8995427041848297,0.9086383303612888,0.9334435024047094,0.9419654385227266,0.9224157126133079,0.9175054865913546,0.9283375679424362,0.9186962299935053,0.9298654230208648,0.9390228832257547,0.9259964588095089,0.9140932913901537,0.9223505230199713,0.9342134896907794,0.9141163596173987,0.8864873472964038,0.9086259778697685,0.9336766587139204,0.9214862699172147,0.8906474328583582,0.922981513928884,0.8809746102183882,0.8433699929573263,0.8945173974030206,0.9227108591778695,0.8607047792224735,0.9263597451418235,0.8660399451076473,0.9267514415352711,0.9200048313936304,0.9179183935662899,0.9231876105121616,0.9233279160688208,0.9180329658789331,0.9228761437447811,0.9427800428684964,0.9266785696419804,0.92289735963615,0.9504419207393657,0.9352141968028446,0.9196074762811478,0.9206963540647508,0.9397945511304241,0.9139195295566401,0.9181639021199222,0.8183605205530846,0.888744758352589,0.9293657670552865,0.9123327208599352,0.9258940812404348,0.9361330405860916,0.8958295877776921,0.9247552114904263,0.8777317741574443,0.9410649972998143,0.9394498543738896,0.9167638308164162,0.8881511298273231,0.9335287782245336,0.9425283001298982,0.9117028410121008,0.9291447457466169,0.9391274837790858,0.9161213754840134,0.9195656726073931,0.9182117849213245,0.8936139985927243,0.8818126630272222,0.8463655733983932,0.8637730214788198,0.9319358727792825,0.9201884095667261,0.9192317311608483,0.8814175623958724,0.930436758901996,0.9246292959974967,0.9236287305994081,0.9306477805072111,0.9231335806803282,0.9143075641692172,0.9217733621002673,0.9248688379248743,0.8703857407188369,0.9291969562769544,0.9320381972495438,0.822714868351269,0.9093951264636639,0.9156496124893843,0.9044361906441493,0.8679877713951807,0.8809332428499433,0.9033634105809881
GSM3304964,0.9140823439525164,0.8469293642183107,0.8894922579291451,0.8613318463323111,0.9232640807203379,0.9304070143584316,0.9062402789458801,1.0,0.8909701827609875,0.8842828850527115,0.8656109922920613,0.8892322476175801,0.8946591981662312,0.865390376566069,0.861305372549303,0.9089859761830401,0.8827405800577036,0.919776896449347,0.8739845838524453,0.9309800349654953,0.8846236596904435,0.861039132143632,0.8746133299719938,0.9116030876116006,0.8996258177628026,0.9040236440163154,0.9136960697220704,0.8794766056560143,0.8744041992445952,0.8818461392586873,0.9165700433121239,0.8824014383704436,0.9227725153444971,0.9139768495215852,0.9007990174655562,0.9282524001268048,0.930765351535481,0.9221749643380172,0.9194191273307522,0.8897714741745469,0.916018115744337,0.9002571307459396,0.9208312498627742,0.9061568061629517,0.8950868920951824,0.9163399174130946,0.9085398290714218,0.9097937502643719,0.9074934749309533,0.8998187152826755,0.8854112681990788,0.9227749028801622,0.8992569853885608,0.9229142815797519,0.8932752406995078,0.9008919099229147,0.9162149482705937,0.9198777227972897,0.8647424408376856,0.926188244104193,0.929291135180714,0.9149694024077041,0.8756456118618736,0.9025861600143315,0.8616928567188332,0.8209118452655298,0.8865417537893587,0.9010115779753942,0.8470423157377487,0.8997037641069848,0.8396475896941737,0.9065617681827624,0.9049701133380955,0.9274614273224351,0.9092859278496873,0.9123316363427721,0.9270768555925707,0.9269269671663719,0.8954236849809061,0.922649289237783,0.9165752238837651,0.9127465760961977,0.9199258375971233,0.8939297045178046,0.8905615022922873,0.9201748262864639,0.8862347157265146,0.9057761946161056,0.7892254709340722,0.8371819493439261,0.9065170926924044,0.8895658096574599,0.9346794683083356,0.9260196490047812,0.8748063715615196,0.8978244751254393,0.878787190129177,0.9241774071580792,0.9061888685273389,0.8944815650284356,0.8746462094046544,0.9078277081244482,0.9282595930720563,0.8882824288095278,0.9093734744426999,0.9189779552813483,0.9135870014500289,0.9264763982305494,0.9187266874613846,0.8689814840318474,0.8983632402663547,0.841590112579938,0.8552279962180068,0.9278123317200203,0.9096329723699428,0.9063905677546967,0.8674702802358449,0.907020962122886,0.9282682995531083,0.9142951309916627,0.9086515362610971,0.9210245052258129,0.9048619079629406,0.9153272606795896,0.9032879125203678,0.8386222061746855,0.9054697296525337,0.927495548778602,0.7772034837747968,0.9069585200004845,0.9184603913760903,0.9093997813186236,0.8357368178170427,0.8772059424211384,0.8995132583454231
GSM3304965,0.9017087091330844,0.8941305477505722,0.909576442550471,0.8520022423525514,0.9204194680335555,0.9315694341675985,0.9136914781134522,0.8909701827609875,1.0,0.9479695798680867,0.902197419824514,0.9207753647683152,0.922150571468369,0.7956101429206008,0.9121224118111322,0.9190295923500017,0.8888194295103988,0.9378255578167061,0.8790315136787518,0.9214121436509628,0.9117268279256776,0.9249793528293105,0.9161915418198371,0.8987408149619741,0.9397229118928448,0.9070762528181455,0.9294930016006926,0.9220297790773626,0.8959309974163648,0.947411228486131,0.911780480931657,0.9341330055418418,0.875003464859504,0.89949163203922,0.9238091278406417,0.9282764525215955,0.9173054419328789,0.909023493486728,0.8982600380238517,0.8758749089746496,0.9335610336116155,0.9223572855079208,0.9082322176182777,0.8762858943820824,0.9398158871228507,0.9327849859829069,0.9437822085560708,0.9364576804989457,0.9199375737141134,0.9226828763068418,0.9422697245735066,0.9155123822599994,0.9218129938843306,0.9118243961919843,0.9430837293749283,0.9387467634208572,0.9534050487841269,0.9024428242781164,0.9002770948945782,0.8937312527358471,0.9213485975564766,0.9098133617314665,0.9219294066226819,0.9339961306901247,0.937414055286143,0.9131387332522573,0.9142727476896795,0.9469720389168591,0.9017775296254176,0.8998517569769607,0.9055486315611889,0.89919266904281,0.9386047110066146,0.931742813255866,0.9159094464327218,0.9296909083098864,0.9097589659022027,0.9063978565798206,0.9421753794490486,0.8946982258153977,0.9340993020287894,0.918281583623374,0.9418767018628742,0.923741269562488,0.9113780942207268,0.9164712517194628,0.928442351057941,0.9331924647381716,0.8758605310736781,0.8657156782098329,0.9156773650806912,0.9527714297310934,0.9077525476888111,0.9139275501569811,0.9118806768808332,0.8965899709437152,0.9162143981185744,0.9354149112366725,0.921877497267491,0.9137277805196042,0.9375662626423642,0.9322275428157798,0.9314248228134062,0.9038197128981572,0.9259705928733725,0.9318300305538747,0.8994429102710887,0.9015828511702746,0.9194338017614107,0.9386113364864492,0.8967251610530265,0.896414290936191,0.9086228747630845,0.9269238771998594,0.9185864881572614,0.9460909019841365,0.9344465988260608,0.9327034773453707,0.9209499552233495,0.9351342630804805,0.9197172314552424,0.8947265699121011,0.9341942887757961,0.9271950048707527,0.9181496355946709,0.9288408707201816,0.9167231813527024,0.9220235683613031,0.8613482220115832,0.92080843403884,0.9295621782010082,0.896597105601077,0.9030964153759717,0.8246094284744201,0.9443067879620999
GSM3304966,0.9055043474810125,0.9142150817862453,0.9131471052766833,0.862586897843582,0.9041502204549294,0.9226519250968812,0.9014540203219119,0.8842828850527115,0.9479695798680867,1.0,0.8944698228547763,0.9264957549002191,0.9249940130105979,0.7757613032679572,0.9130293572322377,0.9088929317268989,0.9029567567078137,0.9390431873660349,0.883942051028872,0.9114081848290752,0.903937039831131,0.928125780660032,0.9164790131075449,0.8790606455432877,0.9253040408331057,0.8975106038549344,0.9326390094071776,0.9267795979685809,0.88947008948791,0.937519941961901,0.8899396495078034,0.9265780523104568,0.8609512612799602,0.8727731903989806,0.9093686673802962,0.917716893423787,0.9175789952420907,0.896575487119673,0.8784394227402478,0.8512635879509259,0.9219429704040937,0.920177991091003,0.9059841304225432,0.8611260856498151,0.9379726885146188,0.9219284005786449,0.9273725566800568,0.9363893502014515,0.8996377417573389,0.9211606138127947,0.9237612095668165,0.9102795059217729,0.9111092141890719,0.916611480960993,0.9406523336239674,0.9267644206147435,0.9350422029675999,0.9035174009755658,0.897927981250195,0.8865801954022516,0.8994897568110017,0.8954394653439675,0.9135863964475402,0.9280173137938171,0.9416776563735944,0.9179264968349476,0.9114131463392865,0.9310483556645692,0.91804002813082,0.8753009442026098,0.9068074827235459,0.8807097268195879,0.9339261774084816,0.9301428987838355,0.9061265559177185,0.9131357152629147,0.9182513949881382,0.9061569432149953,0.9229022798478952,0.8910133034170789,0.9301854004241839,0.9028615160364651,0.9434527055058312,0.9083140511963856,0.8925847309362833,0.9113209031261056,0.9140535946575118,0.9229335348357777,0.861979727325538,0.8410943817532599,0.8983141244193736,0.9482394878587074,0.8980807942019423,0.9089274246386366,0.9213397866624029,0.8726334230127887,0.9111279778487873,0.9269411373779549,0.9044456212732982,0.9018586878986485,0.9367778525173747,0.9173155545221024,0.9180256809964098,0.9241921468777636,0.9267382871363691,0.9267040967725498,0.8873522289144841,0.8923307800338722,0.9092112795293089,0.9209423107844411,0.8822330552709234,0.8925526884496315,0.9112786246051005,0.9300978204837992,0.9103309685440794,0.9496469231383556,0.937716559094774,0.9273563294633073,0.9130577566845904,0.9257410175052475,0.9168554271356049,0.8790367298930395,0.9315664469173618,0.9244799663333418,0.909419495243913,0.925836969453585,0.92238122101394,0.9191434291589796,0.8523172164420127,0.9220201717065923,0.9240180333511018,0.9187568664872179,0.9143552779659401,0.7985440997791511,0.9479882487406561
