,GSM2674196,GSM2674188,GSM2674189,GSM2674190,GSM2674191,GSM2674192,GSM2674193,GSM2674194,GSM2674195,GSM2674177,GSM2674178,GSM2674179,GSM2674180,GSM2674181,GSM2674182,GSM2674183,GSM2674184,GSM2674185,GSM2674186,GSM2674187,GSM2674169,GSM2674170,GSM2674171,GSM2674172,GSM2674174,GSM2674175,GSM2674176,GSM2674166,GSM2674168,SSP_4,SSP_3,SSP_7,SSP_8,GSM3304958,GSM3304961,GSM3304962,GSM3304963,GSM3304964,GSM3304965,GSM3304966,GSM3304970,GSM3304971,GSM3304974,GSM3304977,GSM3304980,GSM3304981,GSM3304982,GSM3304983,GSM3304986,GSM3304987,GSM3304989,GSM3304991,GSM3304994,GSM3304995,GSM3304996,GSM3304997,GSM3304998,GSM3304999,GSM3305001,GSM3305002,GSM3305003,GSM3305007,GSM3305009,GSM3305011,GSM3305013,GSM3305014,GSM3305015,GSM3305016,GSM3305017,GSM3305018,GSM3305019,GSM3305022,GSM3305023,GSM3305024,GSM3305026,GSM3305027,GSM3305028,GSM3305029,GSM3305030,GSM3305031,GSM3305032,GSM3305033,GSM3305034,GSM3305035,GSM3305036,GSM3305037,GSM3305038,GSM3305039,GSM3305040,GSM3305041,GSM3305042,GSM3305044,GSM3305045,GSM3305046,GSM3305047,GSM3305048,GSM3305049,GSM3305052,GSM3305053,GSM3305054,GSM3305055,GSM3305056,GSM3305057,GSM3305058,GSM3305059,GSM3305063,GSM3305065,GSM3305066,GSM3305067,GSM3305070,GSM3305071,GSM3305072,GSM3305073,GSM3305075,GSM3305077,GSM3305079,GSM3305080,GSM3305081,GSM3305082,GSM3305087,GSM3305090,GSM3305091,CA.1,CA.2,CA.3,CA.4,CL.1,CL.2,CL.3,CL.4,CL.5,CL.6,CL.7,CL.8,CL.9,CL.10,HP.1,HP.2,HP.3,HP.4,HP.5,HP.6
GSM2674196,1.0,0.9781684201829284,0.9805588889820656,0.9334405978916823,0.9381495416078613,0.9420338075598144,0.9251237775360982,0.9651102700260955,0.9687892079411695,0.9710222424107532,0.9707428278059363,0.9765028977462239,0.9734825177349806,0.9665024602388782,0.9721298634919102,0.9358786731138549,0.9668172601573164,0.939881095656527,0.9712752108331204,0.9493677659116452,0.9428501191728162,0.9163549091417069,0.9324127233117822,0.9181581762051146,0.9144134781868002,0.8908052408126701,0.8961003740647328,0.9005385201908219,0.9203935870613613,0.9105098616849266,0.9488416768635896,0.9417284781454316,0.9324357906745123,0.8971425344392001,0.9104822819740603,0.9308274583979008,0.9261700196264521,0.9146370257778065,0.9262522199188904,0.9404815035645818,0.8729811777768864,0.8999492854320722,0.9489141871271443,0.8923721996927366,0.9164825681820794,0.9218747537641002,0.8993059388566912,0.9432661890161872,0.9167224063629801,0.9107153136290841,0.9074391484481015,0.901873891961851,0.9330764221375345,0.9179129489824743,0.8728171777769734,0.9306464709190344,0.9286145041440832,0.9450807022941491,0.9270246218242776,0.9338562669433665,0.9362666329310237,0.9010038984023662,0.9162125097843269,0.9338684947335779,0.9313213960555282,0.9299819166661493,0.8978838374421019,0.9059401125317293,0.9254129500142805,0.9065214863908411,0.8977921131624107,0.869746053189293,0.9096802285385139,0.9268188252397223,0.8946311889245245,0.8767611760934064,0.9235980234704568,0.9330085466884072,0.9385750516798043,0.9081223880373734,0.9209224834439212,0.9238484210172863,0.9314435180380976,0.9151961905621768,0.9389213664244264,0.9382518491717345,0.9342923749433383,0.9557208345330922,0.9180169592543564,0.922300181619883,0.9454580001187384,0.9355891434289451,0.8187632452972451,0.8777501668983102,0.9174683141056881,0.9327642273496329,0.9278813708949177,0.9151011535224105,0.8909271213672,0.9459447296579732,0.9205879938360372,0.9146686901948855,0.9165156953714857,0.912344004839161,0.936772889495799,0.907068726573614,0.9260995651254353,0.895368057600193,0.8775220913092332,0.9456656238124249,0.9190277008514002,0.9429062023538695,0.9167136673294538,0.924428691482743,0.93655606351422,0.9290405654376754,0.9340677693176034,0.9172369566683346,0.887299976291257,0.925055578390465,0.8674548027356639,0.923335389688732,0.7086954694285623,0.7650511545882278,0.6727698731305827,0.8004833124374742,0.9549601107630248,0.9505381335030536,0.9341119682740965,0.9554147557717582,0.9534244173970047,0.9513106790387436,0.9530166027989928,0.9536583890724021,0.957273693621428,0.9547230458391274,0.9452639376818496,0.9324249199919196,0.9234927073475057,0.9336704000603668,0.9281391325541227,0.9062290596034819
GSM2674188,0.9781684201829284,1.0,0.9780352444975853,0.9358422760869418,0.9506442365193476,0.9478329570097788,0.935292228253669,0.9716665756827688,0.9612542590670218,0.9779076276059259,0.9681299177528488,0.9733686604445231,0.9723332119781734,0.9721293185371772,0.9709765483688293,0.9461422201365096,0.9727609419919349,0.9412800875790238,0.9693323324859512,0.9564093306522837,0.9398565735947728,0.917533764002917,0.9314811187067292,0.9106203844967844,0.9153524017507626,0.8895056860728854,0.8925150908839418,0.8943314909839233,0.923330480872861,0.9052779733801815,0.9453469655685091,0.9380621184822783,0.9271036407715395,0.9014116329028192,0.9078977384637666,0.9329497116106158,0.9268906473293221,0.9164994968843893,0.9238335836009912,0.9395663202254062,0.8679276978305478,0.899501832167272,0.9474218108222997,0.8952981531232274,0.9169174315826432,0.9196574289751976,0.8966909581259819,0.9444936674046656,0.9174404464851507,0.9066599077675567,0.9067167777545017,0.9066232880225952,0.9337865325222496,0.9120358076903378,0.8712085816943489,0.9318227506329385,0.9222658673952205,0.9398677921475076,0.9302468017344394,0.9309190955239323,0.9277700978285383,0.9004237878017001,0.9190444501909398,0.930973975410035,0.9271180976028427,0.9303896421366842,0.896070468370502,0.9122095755425411,0.9202713063421765,0.9050144229996061,0.89509798351442,0.8693763115493471,0.9027144207276842,0.9246861723978093,0.8903074082831498,0.8716079215902272,0.9224310739540785,0.9312035254750766,0.9394889434637756,0.9104603774657806,0.9212462989763825,0.9284308076931056,0.9321588305768378,0.9152059649784607,0.9382400163855164,0.9386483128323609,0.9314542816277843,0.9522686001099361,0.9190052919719971,0.9165654347869008,0.9422811726355865,0.9327096698633206,0.8224123373212119,0.8691168415101166,0.917474504272901,0.9341533930877451,0.9289026391105191,0.909019523052344,0.8969510466690502,0.9416247869370663,0.9177736045433773,0.9100905168293628,0.915410611412089,0.9122122870567047,0.9334397367405659,0.9131565095776083,0.9240667005585523,0.897000129112089,0.8791842671434207,0.9434672561173559,0.9163512366347485,0.9499651813567117,0.9158640771514694,0.92809644275273,0.9346179880759751,0.9279590800865757,0.9343659940678144,0.9158785645044842,0.8883968613042671,0.9256112666945181,0.8596017242963622,0.9300075925738753,0.7143852352585268,0.7668190759639751,0.6731835283754228,0.8056265425789735,0.9536400363310031,0.9437657511945978,0.9277613204814542,0.9520165490875352,0.9432210262305463,0.9500071427258436,0.9587716010677605,0.9510873691884669,0.9539885201533758,0.956857369195562,0.9472799949771693,0.9197737462517281,0.9140673328563672,0.9264295566808131,0.9164625090441845,0.89728549534046
GSM2674189,0.9805588889820656,0.9780352444975853,1.0,0.941660745053776,0.9461462777988328,0.9454250449972366,0.9255439959107697,0.9672643246571426,0.9603663318056757,0.9710953229304846,0.9746493303615544,0.9810390663719191,0.9792361730271708,0.9717834447323122,0.9748388114701422,0.9279289502532961,0.9686496678599948,0.9258376304821613,0.9779649007245844,0.9490333696932312,0.9470787371924068,0.918134572297521,0.9280008239045403,0.9186607708232818,0.9154384793724222,0.8904350715810547,0.895280838018382,0.8965259569475776,0.9178393353647327,0.9224970076206005,0.9449596453312509,0.9386886471554352,0.926329675673205,0.9050557529773676,0.9115984699165874,0.9333282663252888,0.9215897381260568,0.916029113016126,0.9232608236697035,0.9443735842733927,0.8711846714509275,0.8980270352233882,0.9465391403649375,0.8904680727670785,0.9127875908879,0.9203823983049677,0.8996426097642678,0.9449794114481012,0.916330231258531,0.9087154790887123,0.9086306251341167,0.9028181525432295,0.9320106055313376,0.9183818284685551,0.8703410762862948,0.9271950339696106,0.9246228365666247,0.9458167511168389,0.9224507806360235,0.9295688686684572,0.927529313159035,0.8950991542050359,0.9136381712790146,0.932488742125347,0.9284881064196215,0.9320184672442676,0.8896930706431436,0.9100441127668396,0.9232827953798555,0.9077398537049828,0.8954821125783613,0.8705357373871458,0.9124122746968055,0.9221673446384816,0.8973095047300736,0.8776479442455435,0.9174609548215719,0.9348238770157145,0.9389862056254413,0.9070263016592578,0.9215258605392488,0.9261406035960734,0.9294553262768699,0.9105705375093149,0.9389331631357345,0.937246694455457,0.928600876803712,0.9548201265306464,0.9146424772395433,0.9177111918113178,0.9443380242081963,0.9338956491660767,0.8156861878326466,0.8712223106294273,0.9149282788334061,0.9313689176127572,0.9306116474030067,0.9015063452363619,0.8915180976117146,0.9458952907284605,0.9192809283152161,0.910461465987494,0.9149174538098896,0.9061587039636466,0.9332847704010796,0.9012181524899567,0.9238151914948847,0.8876859217334284,0.8791269796794802,0.9499453312489041,0.9195688118827283,0.9435223676016804,0.9184762126012455,0.9243632568968705,0.9368106026989854,0.929752615934852,0.9380915730875744,0.9152894705017676,0.8818717055277042,0.9291709106711589,0.8674107263211634,0.9243939443535988,0.7061771967885418,0.7408105829377453,0.6553917661984691,0.7935778855296126,0.9574580099005953,0.9566829472034291,0.9418549198535513,0.9599520815444087,0.954412801946884,0.963046896275203,0.957132796621025,0.9590256361892598,0.9588652530744667,0.9571569773661717,0.9494757495019304,0.9301899225154562,0.9274594201612596,0.9343658878530846,0.9368513040425389,0.9049464147766704
GSM2674190,0.9334405978916823,0.9358422760869418,0.941660745053776,1.0,0.9817692914311554,0.9857222561208945,0.9786650226000178,0.9642199119248528,0.9556274886769317,0.9583391230586163,0.9611229816596848,0.9592338406356737,0.9626255876786272,0.9617917823003578,0.923242592686307,0.9585387438771754,0.957863514496069,0.9340073851589652,0.9688670192997416,0.9589329717269798,0.8938605884829524,0.8901837284497954,0.913560294828711,0.8918660859023742,0.9265986972509154,0.9175349850710387,0.8774097681133087,0.8590140571600763,0.8798756158174157,0.9037692993323753,0.9170342187989863,0.9123285879396053,0.9038713271157515,0.9216248079099605,0.8924956411636699,0.91556552574356,0.8855807990056982,0.8809950852002071,0.9299968392207902,0.9549425241354931,0.7887988931273878,0.9059844945231466,0.9273889040290926,0.8990431327297368,0.8686590964357306,0.9078245458267574,0.8848102599191846,0.9273990439748638,0.9257764293336039,0.8731243670341364,0.8563346070248553,0.9033112835490761,0.8835280333912686,0.872091307989407,0.8312784074831134,0.9116713682319058,0.9094020970678818,0.8983114572997954,0.9272313976650739,0.9072368187416132,0.9096434309808469,0.8968816807439809,0.894183820380691,0.927588267460791,0.9207736552779414,0.8993169616192033,0.8861701449594577,0.882189902618188,0.8933195497263264,0.8853249565687915,0.9045927982911466,0.9108337420047649,0.908314893922062,0.9141356255598131,0.8683234030179053,0.9003349785034501,0.8692720801900935,0.9253296959850187,0.923529510617412,0.8933253331153842,0.901708650086226,0.9057353505573763,0.8938288956047308,0.9067376493483653,0.8862883541834056,0.9214361397673796,0.8876535143476685,0.9336589560349097,0.8993817184956129,0.8899959237144399,0.9050255853850697,0.9173116357469587,0.8504696651209519,0.8333543281950752,0.8882277759010678,0.9373837358679129,0.8965325976249799,0.8574435655458856,0.9021353532369821,0.9151923719222019,0.8890485646159011,0.8890153202506497,0.9279182155873289,0.894757709870352,0.9053796754490331,0.8725957099233446,0.9021800473740627,0.9016414380854358,0.8708937757227363,0.9217282899805533,0.8963940056167073,0.9438217534527683,0.9321072703436634,0.8986471492660523,0.9050682445112278,0.9267401269688746,0.9208045071430103,0.8996398518398173,0.91102033956158,0.919658052753956,0.8003626342520606,0.9383977559811442,0.713523922853141,0.760251358391937,0.6071126628438202,0.804385453284476,0.9170627532153717,0.9144774981447701,0.8988662241958386,0.9242727235061877,0.9238645877606333,0.9311268254291609,0.9214398423044398,0.9402987433773834,0.9100250065859534,0.9206527744627365,0.940453834404017,0.9006887241294026,0.9205605477112301,0.9095126352911159,0.9111487949439724,0.9151635535870019
GSM2674191,0.9381495416078613,0.9506442365193476,0.9461462777988328,0.9817692914311554,1.0,0.9836415661068383,0.9804872257236212,0.9721957734468492,0.9553734294807149,0.9657051768814123,0.9609285346051779,0.961161602485754,0.9651396640333377,0.971119432758395,0.933456768319413,0.9626660848239821,0.9657200888423368,0.9326028670144889,0.9682123824502448,0.9614355419988665,0.9002914889575023,0.899542676064047,0.9185363968457222,0.8910724589680084,0.9276747148573593,0.9162540571850768,0.8768611610085585,0.8628600241983786,0.892660219995148,0.9029012237975934,0.9202168828182339,0.9146515124051227,0.9041170970223641,0.9243760212172318,0.8970763626624423,0.9213688257595165,0.8937907714779364,0.8932362116077343,0.92649317419306,0.955313208571243,0.8016842285040046,0.9056478091895475,0.931062719425756,0.8996083683421301,0.8756224751251934,0.9084124177436865,0.8869497956107462,0.9325702103212581,0.9245356143432292,0.8797360440542523,0.8685833702234711,0.9064853628789215,0.8927759558558893,0.8766138776497355,0.839309378590153,0.9163478783764281,0.9105951794777873,0.9048348896961653,0.9322272129121031,0.9107968655939067,0.9108589493565996,0.8963866963667091,0.9002029569232285,0.92795460534418,0.9206894127639487,0.906676232744068,0.8878611958677112,0.8953307197990301,0.8968077370897063,0.8877586370042654,0.9035957094715152,0.9054684453736014,0.9041011374317455,0.9145181971476436,0.8698639714265145,0.89348822739868,0.8764569179205483,0.9246314854460389,0.9282209100879595,0.8999634633091799,0.9028795470765634,0.91834227397451,0.905981578732871,0.9080930488892062,0.8977799324662857,0.9257176107762705,0.8946767528646736,0.9353348516551762,0.9008112216794263,0.89029925355906,0.911469324371957,0.9183073771940413,0.8441692158912697,0.8323700353199874,0.8921887657515654,0.9357906229773589,0.9045792868164492,0.8640793528857795,0.9050149071055457,0.9185346258407994,0.8920529132772009,0.8891170294404848,0.9254307723383367,0.8993006494964351,0.9103519757431742,0.8831796700242889,0.9087174580960359,0.9022814427642847,0.8745081268513606,0.9254049374363285,0.9003532359136608,0.9510164391218522,0.9278394297797304,0.907219598082576,0.9116453126339495,0.9266046749814851,0.9224469896998685,0.9010062751335354,0.9081957388866189,0.9225388953269922,0.8098904176530125,0.9430072715738927,0.7142150508611143,0.7609273104433385,0.6121134888506269,0.8087267611903497,0.92315906117472,0.9125226635877872,0.9017032841190301,0.9308115162175102,0.9225148503766936,0.9358478419186991,0.9331005025786722,0.9424559972678941,0.9186568768158173,0.9289743634019928,0.9468375349760042,0.8940859365651104,0.9121673244672353,0.9058313756608806,0.9068293453813976,0.9030343290000431
GSM2674192,0.9420338075598144,0.9478329570097788,0.9454250449972366,0.9857222561208945,0.9836415661068383,1.0,0.9807881689126402,0.9726768277060239,0.9645209485108897,0.970055791645309,0.9661508437390889,0.9647053772243159,0.9650728860798028,0.970714673129048,0.9293236503921868,0.9665032751252908,0.9638752793249061,0.9419933526057767,0.969510461575391,0.96317868697091,0.8990032998611587,0.8958987033340519,0.9224553071239107,0.8936407402569561,0.9284482805900071,0.9194553973369864,0.8817358385380288,0.8651231237525753,0.8898771866873637,0.9025558396094432,0.922851804640847,0.9174519256380208,0.9109948777333394,0.9235871923136759,0.8955648061713001,0.9197025642057425,0.8962255847082506,0.8874951343503855,0.9334379911355143,0.9574920409643186,0.7948437692472654,0.910924761792235,0.933226913898621,0.9037511633973935,0.8773424008943158,0.9121597276543211,0.8888901584469444,0.9335737234151873,0.9308960976636387,0.8786311489172353,0.863867508301928,0.9077029735498428,0.8925293105671585,0.8754489765468124,0.8397452291498942,0.9205978251320359,0.91608093802514,0.9043223762820363,0.9358161832723979,0.9131674695776854,0.9175053325388844,0.9034836513906533,0.9010066950179071,0.9325774615009085,0.9260582275358669,0.9042211454431672,0.8967249834443725,0.8898863884760947,0.8987413038624532,0.8892952470773663,0.9085272332980807,0.912908365473624,0.9090063443641918,0.9198967295196299,0.8709650223142927,0.9015900448473375,0.8802258381990574,0.9288784007463841,0.9293855112441803,0.9013019125971413,0.9068877404028042,0.9130657550879573,0.9022530640809594,0.9141491936886416,0.8949715596464256,0.9265740687728927,0.8969153850174572,0.9392071342099637,0.9058475849853389,0.8976278901868213,0.9104364397889214,0.9231409443093981,0.8533618121995615,0.8418805034347447,0.8938819764838615,0.9415916731511612,0.9013431116310608,0.8715931485142849,0.9061575746118855,0.9195278768548658,0.8932693970553708,0.8924404652938064,0.931177771756043,0.9031611761070165,0.9124174979135273,0.8838766957764941,0.9092568015026047,0.9098826809267379,0.8736390615156883,0.9242078437836,0.9013164402321352,0.9532350510480543,0.9327924424517778,0.905653172712184,0.9120200372479366,0.9303703696724221,0.9239242201977792,0.9047217752583876,0.916058276201995,0.9243259468340145,0.8050990594166678,0.9453689958762443,0.7194570204300096,0.7790838177734406,0.6216289099881052,0.8163643399046918,0.9228248388869639,0.9161825606288061,0.8984284193929699,0.927694665876681,0.9252104127354869,0.9310188053707391,0.9289520364569812,0.9427783739259623,0.9177856737715883,0.9259712252249096,0.9436017913625816,0.9022205827881037,0.9170187021572245,0.9114444515347905,0.9088718232545928,0.9169387056920317
GSM2674193,0.9251237775360982,0.935292228253669,0.9255439959107697,0.9786650226000178,0.9804872257236212,0.9807881689126402,1.0,0.9590359886134262,0.9478074393374687,0.9553006460193088,0.9539084473782308,0.9475373298178356,0.9502351815170588,0.9542303831401089,0.9206355817987005,0.9665727491109096,0.9597883198368157,0.9397092921181819,0.9561420410336107,0.961742609385984,0.8795397612079169,0.8902269443133537,0.9151377193898528,0.8853412849280189,0.9288667746354176,0.9186895725675166,0.8697258943377362,0.852064802864683,0.8850014374271593,0.8910246641475329,0.912790378442865,0.8990455959230566,0.8981509698370813,0.9204888136399643,0.8913956139676585,0.9077630921476849,0.8813446915506052,0.8817479462455181,0.9266537904861574,0.9451912506151118,0.7868974429637149,0.9024054649804272,0.9226980982025548,0.9010890385778282,0.8667136733690763,0.9005516900305134,0.8772042460328383,0.9277690599559882,0.9274276930787018,0.8709216299585483,0.8573497718569706,0.9056815189860673,0.886642176295379,0.8674628180189435,0.8329843049582697,0.9089486261032264,0.902225909098393,0.8874590043974815,0.9285697972643131,0.9076521081282887,0.9028711175519495,0.8986314986706897,0.8900761642888751,0.9255183181485918,0.9174383405797122,0.8954870664472708,0.8839288052838576,0.8787030446573048,0.8896151023051531,0.8830263260394464,0.90535884728447,0.9079668807744038,0.8954637662842695,0.9157332170677565,0.8639984791447916,0.894009952735917,0.8653715209699451,0.924241509590408,0.9234431784380811,0.8879210685007317,0.8993598469751992,0.9027566535994577,0.8914492920966143,0.9087348810173,0.8799606790567154,0.9217364256995825,0.8827424136667218,0.9272733084517527,0.89558162826972,0.8808955317244627,0.8990101409502396,0.9158175257353326,0.8531174857842655,0.8248805714029732,0.8831594204834063,0.9376457252644493,0.887956153695029,0.8534217265716316,0.9018814614776786,0.9132995984751437,0.8827554208841571,0.8805507817030026,0.9278222262364568,0.8978537537489409,0.9068854329184349,0.8777369787464475,0.8984781674975453,0.9066544764826328,0.8712582461363193,0.9145676801913618,0.8912743475540542,0.9419093058951967,0.9255137524577278,0.8947677385422164,0.9028794801486317,0.9257883823268869,0.9152925739197867,0.8949961397922542,0.9101090483394326,0.9156549125983219,0.7897541014288639,0.9363713153178354,0.7215290426769159,0.7749137326372038,0.6199433153314353,0.813444476358218,0.9078824131829085,0.8971214447378473,0.8875973409083479,0.9126704629786726,0.9149335622977803,0.9229120537669648,0.9162044422588466,0.9299531096184472,0.8992438090250441,0.921103178358874,0.9409359702106096,0.8913649613617001,0.9109548505836628,0.8981886581070919,0.8907557566515865,0.9054549110377506
GSM2674194,0.9651102700260955,0.9716665756827688,0.9672643246571426,0.9642199119248528,0.9721957734468492,0.9726768277060239,0.9590359886134262,1.0,0.975673697178608,0.9845109213434703,0.97958213509991,0.9797638085284008,0.9821644277287114,0.9838353839946429,0.9635079207254249,0.9572145851945469,0.9743074067469024,0.9389881714961825,0.9775371263110862,0.9603903659999565,0.927433667898534,0.9186976760452567,0.9336396219233412,0.9074868291458499,0.9304387046889293,0.9213960280314613,0.9003750559775063,0.892587714460149,0.9220213314846099,0.9145061025228275,0.9401945381036583,0.9373774796088435,0.9257428255025181,0.919862254791762,0.9126761496650273,0.9344927077137716,0.919882366423874,0.914087810756474,0.937298580254336,0.9619064331367262,0.8367965399453373,0.9125268201498684,0.9506948323709378,0.9111046695476296,0.9023338552218927,0.9225304625535587,0.9031840111049543,0.9444589382555302,0.9320679562084881,0.9035931547103391,0.8929150395539834,0.916156686183621,0.9177694789545094,0.9003278224477372,0.8641406350669908,0.93511067168882,0.9273886797524507,0.9289452997551079,0.9414104009594211,0.9292234323878238,0.9322311291983578,0.9117880679517439,0.9203320622078721,0.9380611494019458,0.9365711955866748,0.9246796048432246,0.9054508481287034,0.91478010931553,0.9193201999209771,0.904809595745058,0.9100952546988829,0.9020739369561399,0.9123061661516424,0.9308644658053747,0.8864932680830232,0.8993316530343942,0.9062750545783331,0.937209560340836,0.9436979622830503,0.9195153057895374,0.9202290383139057,0.9394095670305184,0.9285737271958554,0.9233787183849362,0.9235443198804958,0.9402570745693274,0.9213572722609514,0.952029182076493,0.9150107980644638,0.9093446597582711,0.9333081113354685,0.9319295172011317,0.8447158775568295,0.854256693470075,0.9092368295943084,0.9458497505697703,0.9223794456294153,0.8974389431363952,0.9087116946853206,0.9361243740519913,0.9135618356315026,0.9095043234882544,0.9329035699779488,0.9193733496042714,0.9300961579073266,0.9104683617786193,0.9255565325411478,0.912924436659077,0.8887439051434026,0.944076346314461,0.9174505922310217,0.9587164507314204,0.9316986182756212,0.9269386459050537,0.9308850463173703,0.9384106895985924,0.9350760144313338,0.9191121671973503,0.9091600438282536,0.9352110528561891,0.840919071244696,0.9483786411836816,0.7290954905519039,0.7776888351414997,0.6503027407464635,0.8235773037283585,0.9493082328174599,0.9369788302102634,0.9205001696162292,0.950563412897387,0.9466388855608774,0.9485093584547898,0.9562739321133804,0.9547935646912886,0.9463802799396386,0.9537850338750459,0.956083599567036,0.9229170321510819,0.9196127406917654,0.9287298036619154,0.9272771367980074,0.917846108278088
GSM2674195,0.9687892079411695,0.9612542590670218,0.9603663318056757,0.9556274886769317,0.9553734294807149,0.9645209485108897,0.9478074393374687,0.975673697178608,1.0,0.9748302361856898,0.9715865872790723,0.9733437672922408,0.9744785570454298,0.9711290132675998,0.9536565446218233,0.9493174387203651,0.9639146912010227,0.9456913574595578,0.9735146256014687,0.950727414852419,0.9191178169127423,0.9098206460052481,0.9394622476079194,0.9078138450533635,0.9281596556888649,0.9168024173224157,0.8995516478237561,0.8945236754425924,0.9157740753638941,0.907921163253876,0.9431259388049534,0.9404881525452038,0.936174483300426,0.9071945199806306,0.9105044665925088,0.9265678259737705,0.922724143141117,0.9019273697757805,0.9413204470486729,0.9566002787584428,0.8372781343484758,0.915661880058535,0.9486052805512656,0.9080671791388981,0.9042848225832938,0.9255938585550622,0.9038510269490455,0.9402792295060403,0.9328284203290418,0.9047253346032774,0.8880531095714334,0.9093040715331199,0.91952620139696,0.9016323980750054,0.8690500793467776,0.936176882590417,0.9328332391856655,0.9303822411547729,0.9387137607089373,0.9319064574239371,0.945666113180529,0.9168433023538799,0.9182296099118407,0.9428959855228458,0.9394376238252443,0.9176426848366884,0.9144208671910141,0.9028520885893005,0.9212093247290077,0.9045540692138602,0.9135088047891665,0.9024218093800401,0.916072525289365,0.9350953279370423,0.8882529189748666,0.9019420023417226,0.9128052110583825,0.9380153473643109,0.9412186614389816,0.9168082647497446,0.9203926690953956,0.9282057582872117,0.9236426802731142,0.9280509861505936,0.9197304638548163,0.9386721679603269,0.9249903889877508,0.954017065126304,0.9184536166139216,0.919964807583054,0.9327099026371001,0.9342290783575484,0.8483084675945483,0.8725411025587148,0.9119885540465613,0.9443385170126695,0.9143456025970506,0.9127639276033253,0.9019065926412967,0.938791135521725,0.9149313913477275,0.9139685325380239,0.9354549818843417,0.923712359268065,0.9312653637872622,0.9074540852860463,0.927870240927873,0.9173212023378533,0.8828229349187067,0.9384550029680959,0.9166203238882769,0.9527603533611442,0.9297441463287844,0.9219225815232567,0.9316286957937752,0.9386989806490418,0.9321021238341038,0.9193996619157844,0.9140529529235738,0.9286431770934293,0.843951488415032,0.9392580381524586,0.7341972159899921,0.8052772041270065,0.6801690043814882,0.8333010459278698,0.9420184048957301,0.9349044521952456,0.9069668650661544,0.9457214513735509,0.9497913721988631,0.937550393670518,0.9445895909976397,0.9516845599764675,0.9427836934962357,0.9455268598885856,0.9459715200096288,0.9309999115256864,0.9261700740552982,0.9282376131573096,0.9258096730460628,0.9320003451779726
GSM2674177,0.9710222424107532,0.9779076276059259,0.9710953229304846,0.9583391230586163,0.9657051768814123,0.970055791645309,0.9553006460193088,0.9845109213434703,0.9748302361856898,1.0,0.9804941528288683,0.9817886444810213,0.9765142533997111,0.9812777248094807,0.9601194727662611,0.9640659905285739,0.977743034951944,0.9486316638706055,0.9753254509532346,0.9688639565523768,0.9311829973880626,0.916467335257758,0.9384362490759728,0.9125401054229603,0.9325212723297228,0.912893419645778,0.9039378542388649,0.8944029513853533,0.9209360745176429,0.9114567008113913,0.9427334847627965,0.9372367731989365,0.9297112392611828,0.9190488508469813,0.9146254587673825,0.9379052428936655,0.9267853745796222,0.9121947194128363,0.9409901751263947,0.957585485299682,0.8414075769474416,0.9150803454140989,0.9543690070362996,0.9094917937885765,0.9109014132721869,0.9282254232715146,0.9025989554520049,0.949240604695284,0.9378031029180272,0.9065420986563015,0.8972054678868588,0.9206063517358869,0.9246657627062245,0.9058647169193899,0.8703776283236417,0.939663547144419,0.9312946415038506,0.9316338452877055,0.9468615954490112,0.9346803750585236,0.9359658554249042,0.9171707770867117,0.9277931477976863,0.9418713040596319,0.9401718469272053,0.9279256986755957,0.9081630855371143,0.9115930231873772,0.922521627324379,0.9082491263690998,0.9126856022961531,0.9015803491250163,0.9147808779750558,0.934097822015326,0.89140981191589,0.8963199171653935,0.9171574303040871,0.9409953236292911,0.9454221250216762,0.9183692936468844,0.9277163939191996,0.9328377528290728,0.929610749201569,0.9299101443000158,0.9300768884682251,0.944454675129241,0.9285620260001854,0.9574593740733649,0.9240855054786419,0.922033915390974,0.9398581610147878,0.9407803700773639,0.8473500794389426,0.8711607195102322,0.9170929254911614,0.9508883450059942,0.9262694354268425,0.9081315629412362,0.9117147034306277,0.942677340950185,0.9191051592606966,0.9137950024135761,0.9338402516862027,0.9219485843966753,0.9360368712808932,0.9111993751158063,0.9290928675146667,0.9188849253074627,0.8889186765494637,0.9458686199155715,0.9217173063054469,0.9639065882978025,0.9338808025645956,0.9288720356682288,0.9346895113723037,0.9415920657998736,0.9408527972527199,0.9242736107368119,0.913282540910145,0.9346649791537854,0.8447081181756835,0.9493487128391136,0.7337648277361212,0.7917870845168197,0.6660829720439998,0.8303043270207375,0.9535739521536496,0.9430235555641421,0.9199479593787635,0.9514228641824953,0.9437975271530229,0.9460954231957877,0.9545304628765048,0.9559936700282151,0.9462291153002401,0.9516399142816896,0.957232153129334,0.9240982847001781,0.922322846877587,0.928133985479447,0.9197927557036116,0.9207724762560625
