,spearman,pvalue,index1,index2
0,0.9999999999999998,8.376948343984638e-209,Ca_2,Ca_2
1,0.1408866995073891,0.4660181072637315,Ca_2,Ca_1
2,0.04236453201970442,0.8272713891402577,Ca_2,TSA_2
3,-0.141871921182266,0.4628737842853362,Ca_2,FAP_2
4,-0.25418719211822655,0.1833185770795975,Ca_2,GSM3304973
5,-0.27684729064039404,0.14597893490057526,Ca_2,GSM3304975
6,0.083743842364532,0.6658160466894125,Ca_2,GSM3304984
7,0.2581280788177339,0.17638809668200356,Ca_2,GSM3304993
8,0.31822660098522154,0.09249541543066317,Ca_2,SSA.P.1
9,0.5147783251231526,0.004272481974025189,Ca_2,SSA.P.2
10,0.6103448275862068,0.00043830147833614374,Ca_2,SSA.P.3
11,-0.3807881773399014,0.04155900367485424,Ca_2,SSA.P.4
12,0.05960591133004924,0.75873571389454,Ca_2,SSA.P.5
13,-0.38472906403940876,0.03932421002115054,Ca_2,SSA.P.6
14,-0.469950738916256,0.01010091306742519,Ca_2,SSA.P.7
15,-0.22463054187192114,0.24139457634527825,Ca_2,SSA.P.8
16,-0.46847290640394085,0.01037212230912488,Ca_2,SSA.P.9
17,-0.04137931034482758,0.8312306026358672,Ca_2,SSA.P.10
18,0.3453201970443349,0.06654873718463239,Ca_2,SSA.P.11
19,-0.08472906403940884,0.662113699345471,Ca_2,SSA.P.12
20,-0.1403940886699507,0.46759445330113825,Ca_2,SSA.P.13
21,-0.011330049261083741,0.953484128536159,Ca_2,SSA.P.14
22,0.45665024630541856,0.012769716684940896,Ca_2,SSA.P.15
23,0.34187192118226595,0.06949461724867353,Ca_2,SSA.P.16
24,0.27142857142857135,0.15436180201590521,Ca_2,SSA.P.17
25,0.46305418719211816,0.011419389060305395,Ca_2,SSA.P.18
26,0.26206896551724135,0.16964389470940788,Ca_2,SSA.P.19
27,-0.3684729064039408,0.04920261498748897,Ca_2,SSA.P.20
28,-0.12610837438423642,0.5144964763033715,Ca_2,SSA.P.21
29,0.9999999999999998,8.376948343984638e-209,Ca_1,Ca_1
30,-0.16256157635467974,0.3994864516581881,Ca_1,TSA_2
31,0.07733990147783248,0.6900655320419373,Ca_1,FAP_2
32,-0.015270935960591127,0.9373320606476712,Ca_1,GSM3304973
33,0.09162561576354677,0.6364191164436648,Ca_1,GSM3304975
34,-0.23004926108374377,0.2299284018173961,Ca_1,GSM3304984
35,-0.17536945812807878,0.36285842847797956,Ca_1,GSM3304993
36,0.2975369458128078,0.11698692691443228,Ca_1,SSA.P.1
37,0.23004926108374377,0.2299284018173961,Ca_1,SSA.P.2
38,0.46945812807881765,0.010190646929722217,Ca_1,SSA.P.3
39,0.5014778325123151,0.005581220025848016,Ca_1,SSA.P.4
40,-0.27044334975369455,0.1559222625262302,Ca_1,SSA.P.5
41,0.09113300492610836,0.6382412689189086,Ca_1,SSA.P.6
42,-0.15615763546798028,0.4185584651784069,Ca_1,SSA.P.7
43,-0.19556650246305415,0.3092997622069159,Ca_1,SSA.P.8
44,0.2014778325123152,0.29461030588699144,Ca_1,SSA.P.9
45,0.19999999999999996,0.2982406055298437,Ca_1,SSA.P.10
46,0.27832512315270924,0.14375085446164196,Ca_1,SSA.P.11
47,-0.003940886699507388,0.9838129591637323,Ca_1,SSA.P.12
48,-0.42906403940886684,0.02020225691472161,Ca_1,SSA.P.13
49,0.03399014778325122,0.8610471911148926,Ca_1,SSA.P.14
50,0.000985221674876847,0.9959529942868142,Ca_1,SSA.P.15
51,-0.1650246305418719,0.39228460940552734,Ca_1,SSA.P.16
52,0.011822660098522165,0.9514640050782379,Ca_1,SSA.P.17
53,0.2970443349753694,0.11762338310073187,Ca_1,SSA.P.18
54,-0.11477832512315268,0.5532638103427493,Ca_1,SSA.P.19
55,-0.10147783251231525,0.6004229677669772,Ca_1,SSA.P.20
56,-0.42955665024630535,0.02004369902461213,Ca_1,SSA.P.21
57,0.9999999999999998,8.376948343984638e-209,TSA_2,TSA_2
58,-0.11182266009852214,0.5635941565829757,TSA_2,FAP_2
59,-0.30049261083743833,0.1132216301112699,TSA_2,GSM3304973
60,-0.09064039408866993,0.6400654847396492,TSA_2,GSM3304975
61,-0.11379310344827585,0.5566975148334773,TSA_2,GSM3304984
62,0.20049261083743838,0.2970273885373561,TSA_2,GSM3304993
63,0.264039408866995,0.16634106531536327,TSA_2,SSA.P.1
64,0.15960591133004923,0.40822686941236563,TSA_2,SSA.P.2
