,GSM2674196,GSM2674188,GSM2674189,GSM2674190,GSM2674191,GSM2674192,GSM2674193,GSM2674194,GSM2674195,GSM2674177,GSM2674178,GSM2674179,GSM2674180,GSM2674181,GSM2674182,GSM2674183,GSM2674184,GSM2674185,GSM2674186,GSM2674187,SSP_4,SSP_3,SSP_7,SSP_8,GSM3304988,GSM3304990,GSM3305006,GSM3305012,GSM3305060,GSM3305062,GSM3305064,GSM3305069,GSM3305076,GSM3305078,GSM3305083,GSM3305085,GSM3305086,CA.1,CA.2,CA.3,CA.4,CL.1,CL.2,CL.3,CL.4,CL.5,CL.6,CL.7,CL.8,CL.9,CL.10,HP.1,HP.2,HP.3,HP.4,HP.5,HP.6,HP.7,HP.8,HP.9,HP.10,AP.1,AP.2,AP.3,AP.4,AP.5,AP.6
CL.3,0.9332915791289429,0.9269417893366243,0.9428092054024433,0.890240412623271,0.8956869497486997,0.8889398614599756,0.8756593844094064,0.9163363906888616,0.9017585044853034,0.9158382078660523,0.9352313411642721,0.9385876716273205,0.9313608752214328,0.9188803282926223,0.9367805077851464,0.8696824739697087,0.9261480148843465,0.8727932178686298,0.9322508412132791,0.899140456402449,0.924745617752298,0.909242363658826,0.9011009971249233,0.8767828168693279,0.8825844864470371,0.9150425386871337,0.8976742886469457,0.8880027838221585,0.9156122031126959,0.9282896178290079,0.9183892653823481,0.8407391403384614,0.9135660530687881,0.9136530959859493,0.9060360340189046,0.750818383497208,0.8791204874016191,0.7229552831780035,0.6670745049232751,0.6538019505306009,0.7711947056416394,0.9421770523241993,0.9509018312773573,1.0,0.9438270328426245,0.939096258936872,0.9625219041404907,0.9367505866709036,0.9410369891135517,0.9460566280666106,0.9463825139921348,0.9402247080072672,0.9320207529447837,0.91391469827553,0.9402110381617165,0.9237463973334508,0.8528580307288953,0.9025978353676034,0.8997312190429382,0.8519301349760029,0.9040974145157108,0.9172351368202402,0.9434133832789313,0.95410872722489,0.9206549204054127,0.8264248608003727,0.8629867037930364
CL.4,0.9558773116709413,0.9535463931480852,0.9623753426141806,0.9200196661551059,0.9292823875667902,0.9236422509612382,0.9082834272849037,0.9507227418471285,0.9456858199848653,0.9515471712375709,0.9539007463110442,0.9629264488685899,0.960379370226336,0.9515154956801398,0.9486809895177339,0.9136975915768883,0.9552034780962934,0.9043392130677111,0.961225326760261,0.9307407369576304,0.9355235896843497,0.9336647514114794,0.9340423518549967,0.9195312104651976,0.9186328195702167,0.9280951949414497,0.9377671450830976,0.9298181762993989,0.934179807021733,0.9488829409211291,0.934952720574777,0.8875107641396446,0.9466069499241571,0.924223222284978,0.9373191041801273,0.8150776413396036,0.9236932329805093,0.7739375924581215,0.7525642742097416,0.7123396827438663,0.8326953877695243,0.9669507603597168,0.963678500418067,0.9438270328426245,1.0,0.9596234834765727,0.9691871808822141,0.9679682265504058,0.973177504077048,0.9654457421108432,0.9643744566202932,0.9553717319412098,0.9356964934514065,0.9191236384173214,0.9224600144013011,0.9256299016017168,0.9014454393663204,0.9218041323544226,0.908710830386043,0.8828279877980814,0.9407349046450966,0.9552740597392304,0.9460176692381487,0.9639085023277023,0.9325770042822752,0.8673315498647629,0.8744858211061082
CL.5,0.9534021739402031,0.9456079259882814,0.9554937393466039,0.9193947295964696,0.9214901015788389,0.9211367989736208,0.9088554265636011,0.9466980709617893,0.9486093817669942,0.9444399070397512,0.9587460479951866,0.9592990363426643,0.9595131204204671,0.9437163440468623,0.957046947545562,0.9070040332637576,0.9457884537131761,0.9162182662075153,0.9612578341677546,0.9262756177254431,0.9301416364299449,0.9398297144255225,0.9370401951222227,0.9255063288039433,0.9157357250945749,0.9164726327455246,0.9369743963355407,0.9265181883168173,0.9381425059001356,0.9527137351773514,0.9238320804188234,0.8804923532421751,0.9305858113824693,0.91579107129528,0.9388223159220217,0.8175898457452594,0.9185085166314727,0.7733796819482711,0.7724223243512471,0.7142348761476556,0.8363608457574905,0.9525467682285341,0.9571373810142704,0.939096258936872,0.9596234834765727,1.0,0.9644320331710783,0.9625509461944245,0.9650670094441415,0.9573055857936607,0.9653060866815865,0.9470633608945944,0.9574982678986329,0.945750922213351,0.9403119972073078,0.9462315050231854,0.9167321679386093,0.9341523785532816,0.927578596334695,0.8860141432739211,0.9349355562212686,0.9416517380323224,0.9513159642021917,0.9525305452859899,0.9176828753457236,0.8712282784590517,0.8693550436175717
CL.6,0.9509799352905168,0.9505115775270443,0.9642238541674559,0.9253449359771968,0.9325649565034863,0.9252874713892382,0.9144687454245962,0.9479316890390718,0.9357183173678844,0.9448477775778611,0.9597340941352359,0.9617339392430889,0.9613192986893904,0.9514345830769683,0.956870317680822,0.9049001758773566,0.9559293751692842,0.8991367923848594,0.9614163277387293,0.9298909290946321,0.9475865870358622,0.940373794006253,0.9341568457800509,0.9192544504618808,0.9165917905238831,0.9249981111423383,0.9287407749947547,0.9214948767047613,0.9351192911507831,0.9531154904093605,0.9314902639516068,0.8834200353744783,0.9442111024647887,0.9269819160251047,0.9354144892069252,0.7935637727931273,0.9114104678185269,0.7581282480212045,0.7267944050124713,0.6864197103793853,0.8175266407557726,0.9536578168555375,0.9614125586659178,0.9625219041404907,0.9691871808822141,0.9644320331710783,1.0,0.9603226518529182,0.970770318085876,0.9590547245932308,0.9707252847895568,0.9607745149360858,0.9462583131710863,0.9382730218674294,0.9389186270222293,0.9412113806880557,0.8983178558430824,0.929966443004591,0.9158626275123087,0.888699381045662,0.9423036613647624,0.9448063842909267,0.9562010429539514,0.9615426217074949,0.9227342074040689,0.8522704601912686,0.8796013965640151
CL.7,0.9520881974859547,0.9584082297544362,0.9573019649168495,0.9169551771272915,0.9306391144120585,0.9241505005988124,0.9117988111109719,0.9555899457781062,0.943765500288539,0.9535204537460208,0.9531309785727345,0.9607167136424414,0.9599068700536325,0.9514326415707711,0.9544232966169289,0.9211343141630738,0.9535090122075335,0.9097032191730279,0.9611391936480463,0.9339642409728844,0.9126618103616195,0.9298818633027401,0.9282421594941787,0.9098473748983132,0.9127821505771953,0.9152937226802847,0.9286594958302481,0.9257893205763452,0.9261903651423007,0.9434575249862808,0.9250622197304187,0.8797262828723191,0.9284771814377208,0.9184532376680974,0.935508616079531,0.8077853321969536,0.9307614399924263,0.7748571622892684,0.7658964074474217,0.7092483733652687,0.8367160575782016,0.9637764315861932,0.9532521472756782,0.9367505866709036,0.9679682265504058,0.9625509461944245,0.9603226518529182,1.0,0.9681584534078321,0.9622050715720661,0.9680096038852466,0.947637702651848,0.9305825119549801,0.9109153781834509,0.9139680529326984,0.9162938204918978,0.8953102538148511,0.907027156726472,0.898803883678431,0.8583136064740963,0.9400636732440115,0.9517756458653672,0.9499069004532764,0.9646618876411817,0.919209221328625,0.8731405217190782,0.8591802398811624
CL.8,0.9511659350418735,0.9502076119980724,0.9580425371651637,0.9383633449856381,0.9425071797286902,0.9405880958861805,0.9286171372456212,0.9547300355076823,0.9506936895339387,0.955638711748413,0.9583450202758349,0.9674556274079865,0.9626891949902496,0.9535981823742226,0.9448639464191194,0.9329037084690414,0.9599272870164222,0.923988989232935,0.968541475111612,0.9476188422522935,0.9343314507393468,0.9379897488710441,0.9348407529224616,0.9215832855717173,0.9362792489359423,0.9242960398493563,0.9377417615030003,0.9426440286385599,0.9319380472688469,0.9537595313644607,0.9282287266330214,0.9072548531968884,0.9498722235775948,0.9211158790036016,0.9386996150947376,0.8266991676543767,0.925118577224296,0.7894334873300435,0.7840166634778186,0.7143131816740246,0.8524157896184952,0.9595656120356804,0.9579272376842215,0.9410369891135517,0.973177504077048,0.9650670094441415,0.970770318085876,0.9681584534078321,1.0,0.9528277138591636,0.965186417017159,0.9631295483037001,0.940865076938362,0.9474823306996664,0.9218922723548844,0.9202100111761897,0.9160418209099912,0.9411862380624298,0.9369140881612493,0.8977432360533685,0.9572014085553338,0.9493019149392323,0.9675525443067625,0.9548969484656471,0.9264587323785803,0.8686992339431726,0.9005737937385051
CL.9,0.9580946154560505,0.9557019046620155,0.9617789687846751,0.903723447781357,0.9145246211420506,0.9105869350749004,0.8925259824301456,0.9452047752600414,0.9401895399407217,0.945262129271112,0.9499115140704613,0.9571766228888655,0.9569425535984001,0.9454664057211631,0.9553386351013665,0.8950011231867568,0.9435834985437977,0.8974369678404889,0.9501627552956828,0.9163517463708976,0.9227941203816641,0.9368961275669039,0.9373564107107049,0.9210480330039439,0.8961434933219519,0.9163728199757584,0.9346603589433665,0.9145271788385919,0.9351788729719671,0.9417949566148915,0.9305192461332964,0.8700140094543077,0.9277715618171004,0.9200823717209243,0.9378210521774518,0.810984348787498,0.9209305443921603,0.7551730964662513,0.742607878810922,0.7106838127278813,0.8150705754068777,0.9614557087924437,0.9623628875462463,0.9460566280666106,0.9654457421108432,0.9573055857936607,0.9590547245932308,0.9622050715720661,0.9528277138591636,1.0,0.9608105281985612,0.9382966982256281,0.9426299266729307,0.9064925926386974,0.929940139531463,0.9382327644976741,0.8883990358468563,0.9016419426631117,0.8896571426409182,0.8635064872913576,0.9255210229682769,0.9474668082909181,0.9317241953163713,0.9646733739935123,0.9308173277084615,0.8655414605385875,0.8520061920743567
CL.10,0.9550821284869987,0.9592827625842257,0.9595089591326591,0.917043301529046,0.9271973279035101,0.9224335692090874,0.9142357079623795,0.9540010729215492,0.9448245891085699,0.9526468367563591,0.9567586312469684,0.9626084689586587,0.9594980442396546,0.9477799477480938,0.9609172230903059,0.9127461724546039,0.956979619787411,0.9123032633827168,0.956847381733893,0.9311112138332696,0.9245693331242182,0.938180449686214,0.9316543450899096,0.9203320989936092,0.9158368557811614,0.9232849817621638,0.9314139720388744,0.9272345887809511,0.936061323042897,0.9511340678936673,0.9308805908466153,0.8847034540663663,0.9390303075755084,0.9218315349207377,0.9404887859524722,0.8154934409076112,0.9249775888206351,0.7719105784387822,0.7602404450175617,0.7217519618207883,0.8358232416832364,0.9632564170779214,0.9579956226261127,0.9463825139921348,0.9643744566202932,0.9653060866815865,0.9707252847895568,0.9680096038852466,0.965186417017159,0.9608105281985612,1.0,0.9579360214846185,0.9445513666656424,0.9260957172783983,0.9356212873080805,0.9244277917864216,0.8974353611405242,0.9110276319629893,0.904219350167052,0.8706640486340979,0.9419602332767606,0.9521033742163095,0.9528887960992805,0.9657261888589278,0.9259247964410788,0.871327979111385,0.8864115154459193
HP.1,0.9444703976752151,0.9474183487620444,0.950279509879243,0.940207239227734,0.947702012007713,0.9432686466025757,0.9381038351922181,0.9577279763537943,0.9475702719035783,0.9591043483212582,0.9607187602369904,0.9643270397973509,0.9594356713376622,0.953026326090116,0.9428879690393737,0.9359571485985332,0.9614472914816001,0.9204329413884796,0.9608953500972585,0.9480519168666528,0.9353101041109942,0.935372801101665,0.92904125745114,0.9185778894270629,0.9350658762025409,0.9199763703283729,0.9284973669156966,0.9386730632073671,0.9286107349067442,0.948478727448831,0.9322882286583536,0.9090844824682459,0.9498865494964851,0.9198299783337814,0.9374221878800635,0.8283628260192469,0.9282994577861152,0.7845295003445346,0.778539787027146,0.6895373781661684,0.8468683117849287,0.9499743216159335,0.9376649859475219,0.9402247080072672,0.9553717319412098,0.9470633608945944,0.9607745149360858,0.947637702651848,0.9631295483037001,0.9382966982256281,0.9579360214846185,1.0,0.9372972011547371,0.9477438389884008,0.9263308253433689,0.914940835089023,0.9187367797518436,0.9418366839847203,0.9381975033082275,0.901602591691435,0.9608976674301467,0.9566808624541663,0.9656000173110244,0.9542721101153666,0.9346195820786862,0.8550551168226278,0.9164316703031636
HP.2,0.9328640837165874,0.9225340302059054,0.932697560908516,0.8969386151160093,0.8937455131410843,0.8983311579787915,0.8852918549797707,0.9237009534018565,0.9299848430352226,0.9252609812837912,0.9367286159554069,0.9378542078948222,0.9324898927639326,0.9162421393523771,0.9314708863265322,0.8861359619266763,0.9220960952607921,0.8995951307260284,0.9354823614179325,0.9044811850016063,0.9437188092665375,0.9443023918083296,0.9422324344985601,0.936870086544094,0.9126299542401807,0.9296398436466584,0.9371764087809562,0.9263798784789719,0.9195910751282131,0.9508816338670608,0.9333882896499214,0.8782807734923752,0.9362424294991523,0.9292037094825565,0.9326144225989857,0.8107244657570485,0.9069549325093049,0.8095821890318813,0.7798722959878425,0.745637191533865,0.8523510191924557,0.9461956700442696,0.9528602947489916,0.9320207529447837,0.9356964934514065,0.9574982678986329,0.9462583131710863,0.9305825119549801,0.940865076938362,0.9426299266729307,0.9445513666656424,0.9372972011547371,1.0,0.9450805446882552,0.9325562629436805,0.9419384936043446,0.9313501377506079,0.9325015336180063,0.9297643098776381,0.9159147077744303,0.9339113210917158,0.9259723088274988,0.9317149145770559,0.9382838406779197,0.9413226260732966,0.9036061808092564,0.8825140044591324
HP.3,0.9201050880987952,0.9135050384304312,0.9259391867757275,0.9190771759370856,0.9126497249637184,0.9156424931405035,0.9087636046222212,0.9190593845376371,0.9241432872817712,0.9227105302286637,0.9341626050877642,0.9372356089500913,0.9292565095987844,0.9149781152646875,0.9181499321273263,0.907769602923397,0.9257588699287882,0.9189805522111787,0.942589960548983,0.9282434535353141,0.9356617955381764,0.9334465883959991,0.930084282706001,0.922289128068874,0.9212211291568959,0.9073083645147714,0.924460557745937,0.9313138109458367,0.9103442953246564,0.9426338411643443,0.9118182295190734,0.8985963961972454,0.9305879135912408,0.9061872281900614,0.9179459124016254,0.8252390528874489,0.8992111001641312,0.7887201989653502,0.7954344740235741,0.7089856781833322,0.8449807926358353,0.9136920569844261,0.9238267424970694,0.91391469827553,0.9191236384173214,0.945750922213351,0.9382730218674294,0.9109153781834509,0.9474823306996664,0.9064925926386974,0.9260957172783983,0.9477438389884008,0.9450805446882552,1.0,0.9240351555530804,0.9173681087087233,0.9340962355650945,0.9628805362082702,0.9685090568679848,0.9319021877847763,0.9419009435020258,0.9149988870331848,0.9541220951346875,0.9122089068032738,0.9048321470221997,0.8457329017818128,0.9183641663778858
HP.4,0.9324412085805462,0.9265674561071955,0.9354456782337787,0.9023303298922524,0.9015236269775068,0.9038930625458305,0.8879708896453959,0.9254099313614407,0.924497585355066,0.925691949371436,0.9407903637307463,0.9362522752319224,0.9327567006651006,0.9250154940930915,0.9346302558791777,0.8786933242555297,0.9233801907764413,0.8996579721358797,0.9301011381443698,0.8999415692706384,0.9161650861785634,0.9232833868896082,0.9176822607511409,0.9054124907533545,0.8744656268928563,0.8906604739347606,0.9061694925980937,0.8940196592152108,0.9328797420245851,0.9226789599694077,0.9063720112477835,0.8547345112002704,0.902257194622242,0.8933623304310386,0.9092497798971017,0.8072915920571072,0.8926170156125461,0.7072076819853907,0.7108563152354523,0.6542685455352557,0.7766751720146623,0.9092902739199504,0.9278979910887756,0.9402110381617165,0.9224600144013011,0.9403119972073078,0.9389186270222293,0.9139680529326984,0.9218922723548844,0.929940139531463,0.9356212873080805,0.9263308253433689,0.9325562629436805,0.9240351555530804,1.0,0.9458366061877118,0.8840130144614919,0.911013570581607,0.9035233747218189,0.8711908074214719,0.9054622358807359,0.9137108705381642,0.9269961886323074,0.9230116278041898,0.8943363154160939,0.8013672742183766,0.8735962972119912
HP.5,0.9294317759874359,0.9195826544436315,0.939300762255624,0.904939319725811,0.9041006499305233,0.903166432620731,0.8827283407445623,0.9268740068140418,0.9242685038630197,0.9197062659096337,0.9416496580427359,0.9384809275706595,0.9419195469839717,0.9320501982460031,0.9353205375533542,0.8647449215150209,0.9207232716761832,0.8735265070667799,0.9353471624150659,0.8881471137228838,0.945905151257924,0.937806468943393,0.9398536006677767,0.9292123155902121,0.877152788015556,0.8915550528480616,0.9169664532532232,0.8947678424454473,0.9228693910125301,0.9244735640638989,0.9044534902784087,0.8554465101012897,0.9046549551512264,0.9031629371188735,0.9100986396237464,0.7987201539222474,0.8917345225333578,0.7287048151179573,0.7127945956310358,0.658905438056162,0.7876570267571787,0.910331569137388,0.9332962345230544,0.9237463973334508,0.9256299016017168,0.9462315050231854,0.9412113806880557,0.9162938204918978,0.9202100111761897,0.9382327644976741,0.9244277917864216,0.914940835089023,0.9419384936043446,0.9173681087087233,0.9458366061877118,1.0,0.9185693016734258,0.9264089147020261,0.8928634119566359,0.9035254397587332,0.9169180116421565,0.9076183380914774,0.9009897515022507,0.9181314090960575,0.8833123848093055,0.8142588937989403,0.8207598357204487
HP.6,0.9034122483063988,0.898296145672929,0.9037450290371687,0.9193392459946217,0.9097409865473916,0.9219951976216509,0.9092706236184318,0.9219574801300201,0.9339511998960335,0.9252028409543178,0.9280094947609984,0.9246651282688889,0.9199248162755225,0.9132211248986752,0.8936017070587488,0.9095848186635861,0.9160374350339305,0.903705872538577,0.9301927686440594,0.9135298649572295,0.9229842727242044,0.9289565290894688,0.9339039004195422,0.9430245377357249,0.9197432430562549,0.8856831624351742,0.9271638159668855,0.9345091924247143,0.888933976158882,0.9250556426031968,0.8941345666909798,0.903004241924256,0.9236655020738329,0.8850292192882664,0.9094554216950861,0.8615877365930589,0.9099558564521687,0.8141146433549923,0.8521817917839125,0.7283140576149897,0.8761725583848897,0.9039458443246047,0.9046206359359539,0.8528580307288953,0.9014454393663204,0.9167321679386093,0.8983178558430824,0.8953102538148511,0.9160418209099912,0.8883990358468563,0.8974353611405242,0.9187367797518436,0.9313501377506079,0.9340962355650945,0.8840130144614919,0.9185693016734258,1.0,0.9533673054682246,0.9396055254003279,0.9602983503813628,0.9524086063216489,0.9058061254751238,0.9037844139836578,0.8847938887111897,0.8936321523061163,0.8529293070416188,0.870410766440905
HP.7,0.9094404025751724,0.89966777362906,0.9176172462729753,0.934591957795385,0.9248075882186898,0.9298893700632122,0.9188040746671238,0.9253990108805099,0.9298047927191128,0.9248656464409861,0.9375260354141774,0.9403346529407184,0.9335426999542321,0.920767734297253,0.9058168296999963,0.907483349077578,0.9264201434741482,0.8995678425189428,0.9442350434764503,0.9220249454328772,0.9394658125678289,0.9205150449432778,0.9209626122142828,0.9162880059785655,0.9258759627254489,0.8959694333732008,0.9178112345501835,0.9289624150310756,0.9025160282986741,0.9340813911175707,0.8989008297371264,0.9046309625285505,0.9295545314902589,0.8902700527123105,0.9049715745557257,0.8260012976757611,0.898298526438719,0.795982231519928,0.7948927892171009,0.6868422455574794,0.8560531988947627,0.9111338867779346,0.9211788375776889,0.9025978353676034,0.9218041323544226,0.9341523785532816,0.929966443004591,0.907027156726472,0.9411862380624298,0.9016419426631117,0.9110276319629893,0.9418366839847203,0.9325015336180063,0.9628805362082702,0.911013570581607,0.9264089147020261,0.9533673054682246,1.0,0.9777716239435759,0.9509466015767134,0.9487583393485881,0.9079279996940408,0.932308336418877,0.899433034731651,0.8968837612767612,0.8313436269838752,0.8870999351038059
