,GSM2674169,GSM2674170,GSM2674171,GSM2674172,GSM2674174,GSM2674175,GSM2674176,GSM2674166,GSM2674168,GSM3304958,GSM3304961,GSM3304962,GSM3304963,GSM3304964,GSM3304965,GSM3304966,GSM3304970,GSM3304971,GSM3304974,GSM3304977,GSM3304980,GSM3304981,GSM3304982,GSM3304983,GSM3304986,GSM3304987,GSM3304989,GSM3304991,GSM3304994,GSM3304995,GSM3304996,GSM3304997,GSM3304998,GSM3304999,GSM3305001,GSM3305002,GSM3305003,GSM3305007,GSM3305009,GSM3305011,GSM3305013,GSM3305014,GSM3305015,GSM3305016,GSM3305017,GSM3305018,GSM3305019,GSM3305022,GSM3305023,GSM3305024,GSM3305026,GSM3305027,GSM3305028,GSM3305029,GSM3305030,GSM3305031,GSM3305032,GSM3305033,GSM3305034,GSM3305035,GSM3305036,GSM3305037,GSM3305038,GSM3305039,GSM3305040,GSM3305041,GSM3305042,GSM3305044,GSM3305045,GSM3305046,GSM3305047,GSM3305048,GSM3305049,GSM3305052,GSM3305053,GSM3305054,GSM3305055,GSM3305056,GSM3305057,GSM3305058,GSM3305059,GSM3305063,GSM3305065,GSM3305066,GSM3305067,GSM3305070,GSM3305071,GSM3305072,GSM3305073,GSM3305075,GSM3305077,GSM3305079,GSM3305080,GSM3305081,GSM3305082,GSM3305087,GSM3305090,GSM3305091
GSM3304987,0.9338585252656861,0.9369166054173158,0.943783175703243,0.9400508603715665,0.9333566210171297,0.9148738105522193,0.9176618578206964,0.921979938670703,0.9367968491973447,0.8325526327863848,0.9517091703853178,0.9425893379811268,0.9319075351579802,0.9142191056590856,0.9190087592918085,0.8956085702999427,0.9032850576729637,0.8626912240454022,0.9335355668024532,0.8758104748159357,0.9354746256486162,0.9230207177900673,0.9102347415824843,0.9192672689967091,0.9001017640572709,1.0,0.9316091281106305,0.9095737771217294,0.9321830505744354,0.9500103001318606,0.9238832205583546,0.915849444427348,0.9157705357921532,0.9418520157058049,0.9084307481575914,0.935883768139946,0.9369468982736326,0.9272340251209739,0.9305137961423013,0.9084112768761775,0.936771880751845,0.9031656658021641,0.8747144105552583,0.9188992976175442,0.9397020530624525,0.9343110267934573,0.8866926257581472,0.8350535873752545,0.9064147424783787,0.9243807557296443,0.9240871794797685,0.8552479663551633,0.9383000110548979,0.9160537891928063,0.9277017115178513,0.9285845393778362,0.9277208536351301,0.9253699490455727,0.9304149190828896,0.9294851941595352,0.9400695221354796,0.916765469544596,0.9419321353542434,0.9252652628923451,0.9132944263936515,0.9219019022175087,0.9427554805159152,0.9166582776525115,0.8278003001178599,0.8927649712284328,0.9232371160957605,0.9059433534975827,0.9349738077573703,0.9366340691695638,0.8803664051599785,0.9442754688791474,0.9403437974026523,0.9126383146397685,0.8828686826816964,0.933284790423821,0.942470637670322,0.9255337131728607,0.939350789565392,0.8874436772972232,0.8858105283468186,0.9325084004481722,0.9205927542668562,0.9105944457850141,0.8783265331859234,0.9296812312340271,0.945422769137392,0.9079192108860198,0.9189509426662462,0.9095167681902558,0.8651741528032184,0.9216847722808651,0.9204728371988911,0.9007572035585247
GSM3304989,0.9299553226310671,0.9404029537333303,0.9292027851181325,0.9235586874566121,0.9287057930532786,0.8923487271612147,0.9074073638463721,0.9188138571317158,0.9412784235810652,0.8247203938854463,0.9323765146365465,0.929641317244484,0.9110149861461739,0.9240204101676934,0.8830111081469909,0.8677981849582908,0.8994267647657074,0.8469353554078114,0.9200057591420738,0.8616762392061565,0.932701456417544,0.8981008556357115,0.8898806993600762,0.9161363022715997,0.882170233005108,0.9316091281106305,1.0,0.8952251560054607,0.936464106206995,0.9371320923991189,0.9173691225152628,0.9049917522928554,0.8917507075090131,0.9358899304046552,0.9022310773975629,0.925397991734788,0.9101908675751426,0.8982869496955536,0.915124553365351,0.8911661402179999,0.905877902608474,0.9118762003562463,0.8532118728666757,0.9319662638704002,0.9243552597364939,0.920646975688251,0.8788236810825586,0.810630778990833,0.8819814965525894,0.9117370579161135,0.9103886161521337,0.8207201348037126,0.9258904886007983,0.907989342201137,0.9277019349461889,0.9035319839646874,0.912859345616651,0.9201985261514507,0.9378510590699595,0.9007986386309154,0.9480416746683509,0.9114609633913242,0.9371151628330743,0.9159641564632157,0.8991918435720279,0.9064110413745214,0.9319841973435106,0.903916178786268,0.7957801349301458,0.8627907600217773,0.9119781200738769,0.8789945947498412,0.9348414628871277,0.9159754101026001,0.877364141430223,0.9351884809007703,0.9287121363004153,0.8955747364472711,0.862617196267094,0.9125636212154455,0.9375760823104979,0.9133096484208597,0.9174510263530293,0.870598310006944,0.8849665262897347,0.9340949200832334,0.9211466663842719,0.8967971690289412,0.8596103652369639,0.9306298294573321,0.9259179816187352,0.8929173185041569,0.9172400991194989,0.901728279398724,0.8361375755824445,0.9070899186845751,0.9103679458571439,0.8899079119861195
GSM3304991,0.912528941784238,0.9266694954858746,0.9316009974264773,0.9237481249439764,0.9485883347036451,0.927855769045228,0.9255824956620199,0.9201521235426312,0.9206735366833014,0.8843951726792587,0.9325020146603069,0.929916155028915,0.9051269461043442,0.9072159788762078,0.9252178792081949,0.9088773586213685,0.8238075412962251,0.8978962355558835,0.9267499045700717,0.9112914794245003,0.9093779688438267,0.9196481752408896,0.9113077724956931,0.9248133247100931,0.9275593147165648,0.9095737771217294,0.8952251560054607,1.0,0.912684060992312,0.8998634223404007,0.9040697092838835,0.929595448863041,0.9116062660017442,0.8927647599739393,0.9396880889806392,0.9257082503848469,0.9169622986116657,0.92065966578906,0.9142518001099658,0.9192296277411327,0.9289962168593134,0.9111656443704172,0.8868690085363482,0.9196244137482605,0.922762634267892,0.9175885427269288,0.922513412942366,0.8920610783339964,0.912722920363823,0.9334114784150113,0.913627035975038,0.877141150439304,0.8987482741508482,0.9290869519990862,0.932778120492055,0.9184242903020102,0.9244700303773398,0.9117872281234636,0.9136317716486955,0.9318215059447024,0.8981512016723,0.9237618681253142,0.9135422315449747,0.9203609201982498,0.928245806298787,0.9123765554432239,0.9096979391119929,0.9160545837881932,0.8740127094664427,0.8592613051493835,0.9189194483142844,0.9233620491638915,0.9187029380843804,0.903452978340203,0.9307321548753029,0.9231951003339144,0.9237624738388263,0.9103027538050505,0.9094810174570658,0.9277656129292866,0.9300585906712254,0.9066764555748021,0.9094800603191925,0.9230655905269674,0.9080253219317655,0.924915190257757,0.9272516578825208,0.9307634206722841,0.9126164039595531,0.9247012773472272,0.9097715031954603,0.9294973707309601,0.9280665314818954,0.9263205836821891,0.9095399266521911,0.9290661441770781,0.8479185717747776,0.9326383110370258
GSM3304994,0.9317944535704177,0.9364345244664444,0.9491609468873976,0.9395714975831745,0.9380161401199231,0.9099528003331068,0.9305039563016331,0.9342203730832654,0.9457329066043192,0.8444771976121704,0.937580384374763,0.9313692926832207,0.9382469239627893,0.9232374696082055,0.9129632169017404,0.898329446519062,0.9055200863342853,0.8910723869775256,0.9406458642690121,0.8907594401518597,0.9508939387781201,0.9294974710500921,0.9131245345579048,0.9344847798475984,0.9196717878163319,0.9321830505744354,0.936464106206995,0.912684060992312,1.0,0.9489194450895896,0.9164241281259928,0.9369368647116404,0.9236976954803184,0.9489701634873725,0.9146807774626154,0.9532072438789743,0.937716696916121,0.9193948428075404,0.9280357786425477,0.9248401587348627,0.929231730067651,0.927744555842824,0.8882314644327473,0.923024771745616,0.9367829266596541,0.9382078184103648,0.9019195232988706,0.8517246080378653,0.8994336602973529,0.9350960094417348,0.9320237158240499,0.8574627219170501,0.9414004943932678,0.9372223820289962,0.9398153366748646,0.9191451050421068,0.9367586063372451,0.9286339223933872,0.9451360638001983,0.9304278238754078,0.9458602972547377,0.9388048304734288,0.952040213938648,0.9433509997684877,0.9350029054563019,0.9225423480291134,0.9475324612980612,0.9292883489275786,0.8228580500131114,0.8922758502321279,0.9460925239570339,0.9141692170489858,0.9328646233982446,0.9234141981326095,0.8913695177335204,0.9616364346116756,0.9454017469793546,0.92358873958365,0.9016627256564955,0.9370082791119294,0.956699595996164,0.929997801065688,0.9203601577620858,0.9012289758726376,0.8954040551608269,0.9507474638707555,0.9358403288448216,0.9192299895932652,0.8895529120944519,0.938538699352658,0.9402843529759247,0.9211935491110954,0.9335515349514281,0.927955985579371,0.8744554049402726,0.921006400452067,0.9049669909205724,0.9039175032878469
GSM3304995,0.9359566208746237,0.9339078256521568,0.9426213790560313,0.9474583337366743,0.9348850742648523,0.9081784605026734,0.9262099695161226,0.9296167613180227,0.9356097313517362,0.829895958969527,0.941942840115917,0.9348011942142004,0.9260726024157854,0.9212906968153082,0.907328098437974,0.8858200312493449,0.9258279541751964,0.8720225469120237,0.9282982565212351,0.8769238660213419,0.9474470663484195,0.9289821906805853,0.917378990923043,0.9249773318041515,0.9029494608256808,0.9500103001318606,0.9371320923991189,0.8998634223404007,0.9489194450895896,1.0,0.9167603665067993,0.9189491180644921,0.9221520167679073,0.9452881225322453,0.8985861319969964,0.9441741982368135,0.9327118127642535,0.9177854733049248,0.9229913615625106,0.913838798544532,0.9278754594195762,0.9179848166681606,0.8718616282356739,0.9123967345649081,0.9439005838802516,0.9358372182980861,0.890452847985708,0.8356599299658998,0.8987148711591806,0.923822047103553,0.9336318963982717,0.8501098532240228,0.9448689427571512,0.9244547839565224,0.9291249798944187,0.9128307483059308,0.9371908198583233,0.9152807969918576,0.9313340415052206,0.9222372471775466,0.9423462286254829,0.9260396630911502,0.9476108945631134,0.9338650709747441,0.9255011765539962,0.9203613744777711,0.9509307612423711,0.9291745847304379,0.8151729492814362,0.8989936476452888,0.9347406701367033,0.9042338513633181,0.9365005837994785,0.9237903476906953,0.8757076360845572,0.956818066842285,0.945522483410637,0.9243214710955272,0.8868100821768996,0.9253103098980762,0.9476496607564979,0.9114193438280743,0.9295224528791677,0.8807744110617458,0.8924491370674946,0.9431821503414289,0.9285124008138904,0.9008845532359948,0.8801427833728999,0.9310296133022832,0.9407715759431778,0.9167105632697631,0.9282735784622792,0.9200010889904151,0.85897894635832,0.9172164294465041,0.9377830747123794,0.8852456227528382
GSM3304996,0.9021035055039943,0.9138178673473208,0.9237774055279299,0.9119991354520046,0.9177654225792807,0.8902322973629307,0.9056173647777787,0.9141001016052422,0.9126898390181518,0.7946177012696268,0.9294172200203134,0.9101476014937399,0.8958003496859431,0.8906806378239015,0.8839522226759007,0.8559335373672357,0.8740445138332084,0.8393381448070777,0.8950413103176529,0.8470386273456603,0.9204396378293404,0.9015184785620369,0.8891224769298643,0.8916342251149446,0.8738137315963689,0.9238832205583546,0.9173691225152628,0.9040697092838835,0.9164241281259928,0.9167603665067993,1.0,0.8892593429877372,0.8815178615798158,0.9059945383952501,0.8869925440575538,0.9149418443109782,0.9092623924228764,0.9054555964750688,0.9035103613160842,0.8796935751673272,0.8970510427659815,0.8818525706554085,0.8523228590842293,0.9041000372180457,0.9087316778960182,0.9102094841978651,0.8756517397239127,0.8075818120476174,0.8778976086341468,0.9032882502666228,0.905351625383634,0.8195216703939389,0.9165253809187882,0.8938391119875266,0.9046217643994328,0.9052893804774275,0.9025491498834338,0.8939451935199879,0.9117531411610599,0.9002472339139573,0.9131828834579276,0.8884111319032326,0.9261260030843361,0.892568398110089,0.8932169519403996,0.9010648410167984,0.9059789183041255,0.8834099959823908,0.803691306993287,0.876275985869472,0.9033049557464826,0.8711898269658365,0.9079284450715668,0.9189484943509585,0.8690452081350555,0.9123153911927194,0.9180919263751117,0.8939211748877577,0.8504539680619365,0.9135672997979424,0.9198506686015372,0.9031394073330126,0.9019610864508583,0.8758047717819939,0.8787663810882104,0.9049834228691527,0.9119651909282115,0.8738921124435944,0.8427937944451215,0.9130453087894269,0.914646458966862,0.8746743436252935,0.8965415692015815,0.894332207693482,0.8400962180050059,0.8895175071237063,0.8948788658360942,0.8728909943163236
GSM3304997,0.9340789479644684,0.9337760558693452,0.9420405964232151,0.930871059120334,0.9430710525947845,0.929675654196476,0.9404269109717723,0.9342668460941428,0.9364161654617794,0.8743479205040179,0.9311781604308795,0.9350245129711802,0.9417279174561574,0.9204090157721504,0.9329999186956265,0.9192423528376547,0.8481263067389876,0.9118807497483354,0.9465255109741805,0.9280916599740269,0.9271071535583334,0.935557084512665,0.9289748725392056,0.931085699180781,0.9337858750286212,0.915849444427348,0.9049917522928554,0.929595448863041,0.9369368647116404,0.9189491180644921,0.8892593429877372,1.0,0.9336914950471183,0.9229487250791872,0.9322464921377087,0.9387644127760513,0.9442025642801771,0.9259445981411007,0.9279713032363242,0.9328094670102514,0.9474281990764356,0.923731733000765,0.9148708121777742,0.9254441120005639,0.9445064773214837,0.9291801324376496,0.922733069909392,0.8959005899366377,0.9168908400753615,0.9384779182526045,0.9261763369717632,0.8942114666469458,0.9196925737250708,0.9358072351336838,0.9399229557806843,0.9290037785486573,0.9363305326577335,0.9235668827937954,0.9266884286390389,0.9417394132957437,0.915165600480749,0.9370257974511546,0.9360396564386521,0.9408881244657906,0.9410946704731342,0.9257787120054523,0.9314742783895026,0.9330245783293335,0.8615062235392601,0.880525889844497,0.9396835848073278,0.9298069551302431,0.9295579667861403,0.9167013135006524,0.9189201858805627,0.940845862558652,0.9377080438828435,0.9281737177769268,0.9211610493492957,0.9413407215026575,0.9446290455559544,0.9187270018455442,0.9232301189462344,0.9210911629384563,0.9087149059405075,0.9376076260993257,0.9295890762424849,0.9400206386177825,0.9147147673999043,0.9363547054908179,0.9177551114570764,0.9384761729236923,0.9349220234312786,0.9424402329449403,0.9120561217554495,0.9388696907997354,0.8652149986827137,0.9327477770288181
GSM3304998,0.9176653356355128,0.9198784412262104,0.9374078222312869,0.9222892670624625,0.9323985969949333,0.9223308154615082,0.9262672559631936,0.9196721360941231,0.9202925457805124,0.8749385743209297,0.9210130971363916,0.9233631034330544,0.9234143927321082,0.9059632510097773,0.9245284043015667,0.9207090139566168,0.8513403826236084,0.9109619095897588,0.9333838998582619,0.9115154373748683,0.9168473107220925,0.9333375451798244,0.9177553212189804,0.9274418312941183,0.9282068452003814,0.9157705357921532,0.8917507075090131,0.9116062660017442,0.9236976954803184,0.9221520167679073,0.8815178615798158,0.9336914950471183,1.0,0.9188205508279487,0.9231261872044525,0.9427963729096344,0.9388362589665505,0.9179877357999157,0.9160719197374505,0.9290176680463778,0.9331730312972917,0.9130877161588423,0.9127504023311315,0.9011342735444398,0.9298945223956802,0.9263582529403787,0.9164014649043863,0.8954185933396795,0.9078719425942464,0.9272270558078599,0.9069345422015236,0.893284567275331,0.9124325466124134,0.9320824113528975,0.9304611185475883,0.9127058939453224,0.9278764288850831,0.9174746902826453,0.9233202699062819,0.9273383003915869,0.912660909220122,0.9313253973326744,0.9276252518632591,0.9392329430696832,0.9264269316356368,0.9163211624267238,0.9287046036393335,0.930229409798384,0.855232968418942,0.8776900710063301,0.9282466325094774,0.925753601708512,0.916541489999431,0.9069111131887142,0.9040226173414165,0.9347558809343891,0.9277340635162546,0.9286535975831827,0.9197279042807827,0.9249781621857264,0.9371426969795228,0.9057741793340675,0.9187738076796349,0.9136503960892052,0.8994723630227754,0.9329692545356385,0.9276549931735854,0.9261036940715457,0.9127859068848119,0.9218958078780887,0.9205615272268185,0.930640438719901,0.9246985489809916,0.9253030667407137,0.9064079655605048,0.9196392729108622,0.8737988325092028,0.9158731182950072
GSM3304999,0.9510734096734583,0.9339586997784391,0.9406946139644237,0.9382510598837921,0.9278661588987596,0.9010308781627839,0.9195018642214865,0.9237125704521729,0.9334662540035853,0.8459668090827274,0.9361862386845963,0.9451767489245883,0.9335476660919929,0.9182634646258723,0.9160258260331844,0.915553841728271,0.9090252463321997,0.8714247799389133,0.9499692756196838,0.8712782392620246,0.9391956206256911,0.9202956176449707,0.9048009193451533,0.9298181894740292,0.9058184181960881,0.9418520157058049,0.9358899304046552,0.8927647599739393,0.9489701634873725,0.9452881225322453,0.9059945383952501,0.9229487250791872,0.9188205508279487,1.0,0.9112134742801179,0.9381422019666515,0.9420636835970133,0.9044095936116892,0.9290609185171101,0.9169509809060321,0.9322514583538707,0.9224504479593187,0.8752112955038863,0.919307386771544,0.9330590285209102,0.9245361766242928,0.8793647773808788,0.8362352759174915,0.9061379909288209,0.9236279022273302,0.9174792340955771,0.8522590083651056,0.94005908839067,0.9239167368619879,0.9325212109956147,0.9237174490150715,0.9244806429540797,0.9323350164900905,0.9487996002263295,0.9127730412897799,0.9616804400767496,0.9235737568477137,0.9518942240520569,0.9497061749751899,0.9218189083344765,0.9220353553400471,0.9545353602419278,0.9255434876717641,0.7962560616367381,0.8853037351989838,0.9285237786782883,0.9108683687365555,0.9403680741228128,0.9284322057935855,0.8750119486829968,0.9565387864320715,0.9384380302129778,0.9111104262575781,0.8914388831962796,0.9177253131587254,0.9453254092551665,0.9194509187449217,0.9318615285403073,0.8748890952523202,0.8749375191636403,0.9541934256605824,0.9235241264412158,0.9209410130366417,0.8878516244881764,0.9344563999657435,0.9456463175410766,0.9077316069843719,0.9330526596266242,0.9114849232202685,0.8592440724332554,0.9192283447447479,0.9109296013642785,0.9074456979306578
GSM3305001,0.9140394783518225,0.9243044142116114,0.9422017799722566,0.9130496641245647,0.9499916542217932,0.9276473156496058,0.9187628495237037,0.9107515583057989,0.9263465630227739,0.8976671648120667,0.9288303944302327,0.9399333874712064,0.9125800436327514,0.900801145125128,0.9393870916607164,0.9380139428972669,0.8177952387853827,0.912897321250208,0.9468324198213185,0.9113379402128176,0.911719109058364,0.9268971443938129,0.905687520484212,0.9322608672475263,0.9470186911617758,0.9084307481575914,0.9022310773975629,0.9396880889806392,0.9146807774626154,0.8985861319969964,0.8869925440575538,0.9322464921377087,0.9231261872044525,0.9112134742801179,1.0,0.9366931381690964,0.9350319108472538,0.934240180754056,0.9297275698646862,0.9318544097835045,0.9322828279505488,0.9163574124894958,0.8997349640050262,0.9175732630452071,0.9143733558887643,0.9131852557447486,0.9279757843588271,0.9132143379146332,0.9089014674168722,0.9455215970652153,0.8983561944027448,0.8895134370541503,0.9089819532738376,0.9363437034539445,0.9404242855972083,0.9225076066425436,0.9205830627401764,0.9288316336113109,0.930228635440927,0.9360076476178828,0.9169708408645197,0.9304453897721675,0.925727950962557,0.9422969211263391,0.9311469330958637,0.9183993211412144,0.9272776520593095,0.9259070749727474,0.8799172597246049,0.8647954602617807,0.9181679994640494,0.9409974582136041,0.9177369259062772,0.9123771214715461,0.9376329010641705,0.932892182427205,0.9295364839756023,0.9099829110379855,0.9312951671097569,0.9312509694808393,0.9351250710970702,0.9119938865603133,0.914181733759069,0.9386280012991627,0.8976702647567616,0.9402304046946576,0.9301488063454633,0.9544251375705007,0.9365727553762906,0.9310187745059564,0.9222732094077646,0.9315402107797681,0.9378681602338126,0.9288193950538353,0.9321699168546349,0.9238134785003416,0.8400740147470683,0.9518801093556142
GSM3305002,0.9290886025176894,0.940758695689411,0.9622693232459716,0.9398559497500724,0.9541906810791415,0.9321129912373959,0.9380256537313376,0.934654788483426,0.9437203015308737,0.873224836306422,0.9452958469046585,0.9390624610930247,0.9328212168496611,0.9195458848821554,0.9356807927371178,0.922546294642472,0.8779426111757767,0.9103904224713696,0.947379719823372,0.9122437555555705,0.944576227101957,0.9451113211992025,0.9210322568880158,0.945826874230262,0.9422267951536261,0.935883768139946,0.925397991734788,0.9257082503848469,0.9532072438789743,0.9441741982368135,0.9149418443109782,0.9387644127760513,0.9427963729096344,0.9381422019666515,0.9366931381690964,1.0,0.9494914399685509,0.943916675111867,0.9317635516386695,0.9427918441750774,0.9424382377331117,0.9279722400667102,0.9103355183455878,0.9156546519348446,0.9412237082973102,0.9456920778914725,0.9264899581237258,0.8934002198225056,0.9113623074260591,0.9504372651496236,0.926108534991065,0.8894354771328065,0.9386933239507209,0.9497735606194195,0.9459890171260054,0.9207049041538464,0.9409246440969199,0.9310506945328136,0.944002963907754,0.943681296666796,0.9394551398481243,0.9456105801650438,0.9504670881295014,0.9513249762435972,0.9390024756125737,0.9262462233664296,0.9503649971748634,0.9428654232714118,0.8646055417359498,0.8939241013315464,0.9447320146929766,0.9375662317168624,0.9323551376647717,0.9221549842513009,0.9163463234512023,0.9604117816035339,0.95004366573874,0.9370537930809827,0.9282483079479231,0.9434392075270468,0.9599082474139786,0.9253260834423953,0.9311129176690616,0.9301352203628285,0.9118717837081629,0.9532192149600668,0.9459480025729744,0.9321851196295801,0.9180146496525324,0.9401520031058673,0.944246246074519,0.9350476091897746,0.9404136877078086,0.9365669348630025,0.9105265177508415,0.928020357143504,0.8914864263918143,0.9233049148709496
GSM3305003,0.9331133182847962,0.9314012684380006,0.9572609303169329,0.935824253096974,0.9435516859790825,0.9301517816597935,0.9384871279072843,0.9357108289773585,0.9365259839418096,0.8641692991037918,0.9435822148139201,0.9409005680063198,0.942035200127389,0.9095251746347224,0.9461143562401861,0.9286768496594886,0.8635738508395545,0.907858479995837,0.9473732030981356,0.9074063403458107,0.9340564655967174,0.9476422541030558,0.9271608563707352,0.9311713430551704,0.9354293766802527,0.9369468982736326,0.9101908675751426,0.9169622986116657,0.937716696916121,0.9327118127642535,0.9092623924228764,0.9442025642801771,0.9388362589665505,0.9420636835970133,0.9350319108472538,0.9494914399685509,1.0,0.9421730892170733,0.933972214750071,0.9406410419025273,0.9533716406197379,0.9123780198506249,0.9210345701007633,0.9187746328236989,0.9414777719552798,0.9326757808640609,0.9246551839738927,0.8935531153580955,0.9214437718146846,0.9484570353560506,0.9293799421641201,0.8990986533307315,0.9357532039094494,0.9383433804193609,0.9407697091101245,0.9368444605912124,0.9319636494981424,0.9262595329103378,0.9372680592536479,0.9456148020558385,0.9354831165863217,0.9363847532081218,0.9526522047572876,0.9486414896009344,0.9367012395698413,0.9339461444564255,0.9448746532318866,0.9341411322706651,0.8587983912259826,0.9049621337168022,0.9415625434244871,0.9307413110808297,0.927710449621048,0.9379422844957598,0.9071953511510263,0.9497137290863642,0.9492696526646771,0.9320253946284357,0.9236037371036039,0.9499625348286476,0.9509783519807012,0.9195392820007191,0.9347604373161901,0.9309473365390183,0.8993985587667455,0.9423991377819431,0.936599001415129,0.9393652932141552,0.9172884775049305,0.9340561343419017,0.9397128293473909,0.9288604285191054,0.9331805296713769,0.9357475936944789,0.9125126780395458,0.9352066324001495,0.8892717126649967,0.9314970176295426
GSM3305007,0.9012842830226159,0.915656987509526,0.9463299573254972,0.9217762986373653,0.949254502625707,0.9316525066387409,0.923362771611789,0.9151160172822619,0.9254975379899438,0.8585971254790107,0.9334645633362894,0.9306165843907719,0.9197717682032823,0.8893533644043976,0.9428377903005863,0.9213472321846616,0.8299410713836612,0.8996057309465716,0.9339370100047795,0.9055604675821841,0.9280859541940704,0.9403974424304533,0.9085170871073627,0.9242230381425753,0.937005135540473,0.9272340251209739,0.8982869496955536,0.92065966578906,0.9193948428075404,0.9177854733049248,0.9054555964750688,0.9259445981411007,0.9179877357999157,0.9044095936116892,0.934240180754056,0.943916675111867,0.9421730892170733,1.0,0.9375789961717786,0.9333654672270584,0.9343920011531487,0.8990125286941705,0.9004895315227986,0.9023470534274924,0.9210798182763276,0.9195224899797959,0.9277873133247545,0.9036701218909781,0.9010572241590454,0.9520985668576131,0.9133332833585242,0.886658783245062,0.924283241423803,0.937353923990437,0.9265907632529998,0.9127002974335868,0.9283822813916306,0.9118680173497334,0.9109906539896968,0.9518415003151662,0.9053224586746577,0.9344171640008408,0.9391682467550025,0.9328405877679349,0.9290609101672873,0.9122538209262405,0.9259151093969072,0.9267945908096886,0.896036635848813,0.8831606748812573,0.9264245449206099,0.9375013281273136,0.9079048646652466,0.9131336474607467,0.9167765327711656,0.9406315185783087,0.9430926839704306,0.9222022202915977,0.9218368556160809,0.9489824636215837,0.9407974741725097,0.9094498078848514,0.9121961261825241,0.9383940052150241,0.8978229988586791,0.9272275454927924,0.9311276759089696,0.9252694694279756,0.9148310205217981,0.9224781500033206,0.9276091434353683,0.9252801697989749,0.9269060599576256,0.9278039756338532,0.9291122542527326,0.9160347305286947,0.8567406518776529,0.9288019514261404
GSM3305009,0.9208191310366594,0.9185435686885451,0.931456399045037,0.9141207457621262,0.9376960187538499,0.9124562390266542,0.928286128911665,0.9232332450188934,0.9242533449806354,0.844620661625735,0.9322672709147033,0.9412552036000965,0.9403434896885811,0.8995665761496588,0.923224125526075,0.9122624015150307,0.8670585528974101,0.8849206325449166,0.9422679144534871,0.8879897792303617,0.930046765955442,0.9253367080394812,0.9089007844887661,0.9148750280462986,0.9179655212791726,0.9305137961423013,0.915124553365351,0.9142518001099658,0.9280357786425477,0.9229913615625106,0.9035103613160842,0.9279713032363242,0.9160719197374505,0.9290609185171101,0.9297275698646862,0.9317635516386695,0.933972214750071,0.9375789961717786,1.0,0.9147037304408879,0.9326137222370044,0.9159957504887515,0.8796816740586024,0.9125804012102037,0.9221102697116461,0.9212318125830001,0.9016280681801734,0.8666357487693777,0.9043280241040461,0.9337245698022023,0.9160730654046048,0.8660113762668368,0.928713044371445,0.9227410947043392,0.9209619156153763,0.9183615410322113,0.9247224279164916,0.9250882113538981,0.9270888420902951,0.9399131258515055,0.9299082350130939,0.9265544309123802,0.9508749518660886,0.9344402309762301,0.9246393728016818,0.9190917450109635,0.9369162587979236,0.9161361656483287,0.8533909900075336,0.8847193213479858,0.9205484443278489,0.9269326124019336,0.9232074231962757,0.9196827929400818,0.8948178456515797,0.9420463647133548,0.9433118600057491,0.9142184637127583,0.9012272616034738,0.9362343646134745,0.9381917413912331,0.9092141881213193,0.9082187404342862,0.9098429972200521,0.8901447593475961,0.9394487628644099,0.9320689118632209,0.9241161708484431,0.8976507318936315,0.9276652183238996,0.9349114019502976,0.9178837152650131,0.9350551501974813,0.9239443366173676,0.8953893704149372,0.9087806379082347,0.882722111731784,0.9196582957750608
GSM3305011,0.9154740037874574,0.9168116318621623,0.9500786743316283,0.9292419518147101,0.9408420648458287,0.9289367854262924,0.9145081209977557,0.9035793201047896,0.920283309865099,0.898179131098969,0.9214956922956408,0.9276293038668879,0.9135239712293298,0.8991818049278412,0.9447240019066938,0.9409704603856782,0.8352579822606907,0.9231954421683989,0.9359130453593736,0.9128947402799972,0.9140467095291418,0.942487095245682,0.9124955876910321,0.9453506114885257,0.9442495276278392,0.9084112768761775,0.8911661402179999,0.9192296277411327,0.9248401587348627,0.913838798544532,0.8796935751673272,0.9328094670102514,0.9290176680463778,0.9169509809060321,0.9318544097835045,0.9427918441750774,0.9406410419025273,0.9333654672270584,0.9147037304408879,1.0,0.9392090502475536,0.9129416131367768,0.9105809744243966,0.8962327693873389,0.9247637839269982,0.9201923926280509,0.9283295458861434,0.9155527152405116,0.9198630270966156,0.9455630442894694,0.9053321905661663,0.9021892453318963,0.9118909018080775,0.9463497432692357,0.9407320906262631,0.9085767494141945,0.9328950005039331,0.9071703020785925,0.9118688188850073,0.9349940513838166,0.9094039720429261,0.9444591719912235,0.924906503181672,0.9492236092006371,0.9321255817262942,0.9171338980139098,0.931730934592859,0.9472607389829959,0.8727087976669812,0.8805302134225029,0.9297513450241165,0.9443196802288187,0.9151468730282659,0.8978171810585547,0.9151260451524788,0.9477901732551068,0.9263456489219205,0.9202371233769927,0.9391458821787542,0.9309663205602992,0.9385595367163408,0.8956733667020378,0.9255261173324999,0.9299936401223918,0.8951579249135089,0.9329579725472982,0.9225521706260104,0.9392611947612561,0.932457268551507,0.9187060959987369,0.9252365131326546,0.9425778882139564,0.9323251182909204,0.9233198092988557,0.9258314874280041,0.9303001000099509,0.8430248630797309,0.933315313010785
