,GSM2674214,GSM2674208,GSM2674209,GSM2674210,GSM2674211,GSM2674212,GSM2674213,GSM2674215,GSM2674216,GSM2674197,GSM2674198,GSM2674199,GSM2674200,GSM2674201,GSM2674202,GSM2674203,GSM2674204,GSM2674205,GSM2674206,GSM2674207,NS_2,NS_1,GSM3304988,GSM3304990,GSM3305006,GSM3305012,GSM3305060,GSM3305062,GSM3305064,GSM3305069,GSM3305076,GSM3305078,GSM3305083,GSM3305085,GSM3305086,HP.7,HP.8,HP.9,HP.10,AP.1,AP.2,AP.3,AP.4,AP.5,AP.6,AP.7,AP.8,AP.9,AP.10
GSM2674198,0.9601309261343164,0.9049796375395743,0.9384276479379156,0.8961130516115201,0.9095696988392736,0.885001711403337,0.9585710700697895,0.8654901421066998,0.8982344015455501,0.8756774424222145,1.0,0.8979178279689842,0.8882183737552789,0.9003446412602363,0.899865161026162,0.8720616890410142,0.8817518538355464,0.8909436504393251,0.8463696480918118,0.8668207954047813,0.9532636839803112,0.9376187643542142,0.9263252045696443,0.9037766726078037,0.9276310200759209,0.9305009313248431,0.9192541521045653,0.937248057685045,0.9167136473662078,0.9219620103078104,0.9467045715596083,0.9018447048254304,0.9262922726298425,0.8530483915988439,0.9206856811629626,0.9402033877845628,0.9289332444513019,0.9133478298543003,0.9526718199892571,0.9382655487479065,0.9399846490145028,0.9267961469534087,0.9222594692265005,0.8244934566539143,0.911445099445988,0.9227243204701298,0.9307864353064172,0.9226791053793169,0.9451424619172767
GSM2674199,0.8981135433251363,0.910808220731311,0.913559009395931,0.908125770526614,0.9158560425612293,0.8960360268275731,0.868208741436279,0.9009419093049422,0.9023962810935666,0.9021671729431007,0.8979178279689842,1.0,0.8985208132491115,0.9074189333080517,0.920880121441348,0.903299554442432,0.9023294509271381,0.9245997967669388,0.8791076994653282,0.9125360641356992,0.8722190006304825,0.8728900938827266,0.8788865735891739,0.8944987690151514,0.8986102967270915,0.8950235216390788,0.8533192147253751,0.8953829306141443,0.8908088285452566,0.8662690340482633,0.90952349559408,0.8881573992346007,0.8814622206974015,0.8361980440347232,0.8669337113704912,0.8917119050743862,0.8888960059543165,0.9153662590543951,0.9088481560381239,0.8733161810989877,0.8791655576717325,0.8699545995529808,0.8865501237328626,0.8415015089847757,0.8735977252198673,0.8593978687850566,0.8711019552101387,0.8756312571947709,0.8842526600768554
GSM2674200,0.897596782232859,0.9089270941455191,0.9187771116658268,0.91169265600403,0.924876673331258,0.926612309269176,0.8616710306225213,0.9045584000698653,0.9053215503952902,0.9258196963400496,0.8882183737552789,0.8985208132491115,1.0,0.886282752255687,0.9118354659832624,0.9026882118909525,0.9330264166057107,0.9253950803233769,0.9065194374708894,0.9173306087333092,0.8822238482134916,0.8743664052128494,0.895605778612333,0.912423461253978,0.8931409541404985,0.9059252712977082,0.8475991217390906,0.905012595462619,0.8974630060629288,0.8748140619618155,0.9156176432080775,0.8916033449483612,0.8819353786789353,0.816106939532329,0.8852276636359855,0.8924023706926721,0.8899734374504694,0.8923265964834874,0.9114683406920597,0.8964629972648734,0.8917278382316487,0.8870434882092212,0.9006054979061492,0.8856726560433814,0.8798156724691958,0.8798600483198419,0.8986654859219697,0.897685494714174,0.8998766133405287
GSM2674201,0.9013651997534748,0.8888416139468308,0.9038783539964154,0.8858716907805256,0.898756417327149,0.8714733537227815,0.8802517476751238,0.8755584398832706,0.9042506170003912,0.87742394043133,0.9003446412602363,0.9074189333080517,0.886282752255687,1.0,0.8749744216406823,0.876402493662619,0.8845744498164423,0.8903260399878469,0.8577644302181833,0.8673172210271203,0.8720986403878265,0.8689057812802525,0.8854113597730011,0.8883700346979705,0.89337332617851,0.898542904989678,0.8463509273296301,0.8957428935032054,0.8922874717321934,0.8709799588081496,0.9109841848087546,0.889207258887385,0.8814582775835309,0.8164610797269775,0.8806182061231874,0.9012451981069756,0.8907335463618214,0.913466642761146,0.9103938143075866,0.8835360271888236,0.8840786872535044,0.8730530245848481,0.8861173979138876,0.8440515996640823,0.867706851215067,0.8642119108724247,0.87703236404035,0.8764163735872031,0.8931550757848156
GSM2674202,0.9051896146013733,0.9250612997281484,0.9359836112482128,0.9216019152754608,0.922586450763147,0.9312101985323454,0.877252775678864,0.9100791866774427,0.9183864324244662,0.9149801875520556,0.899865161026162,0.920880121441348,0.9118354659832624,0.8749744216406823,1.0,0.9187977000914006,0.9214773473418756,0.9373690199073473,0.898766159979363,0.921254585199664,0.8815475419651314,0.8890281596869765,0.8953104719178929,0.9024099975002484,0.9103274784604554,0.9123042854641732,0.8617372713578271,0.9067063657203877,0.8962366847920267,0.8832345027895797,0.9146843077324693,0.8880796294193678,0.8973826724026854,0.8613572418686896,0.8934972009088249,0.8930295500327199,0.9016410963649572,0.8960736110817442,0.9166599721314144,0.9004099898055434,0.8982130369640337,0.8910967201652972,0.912007516693376,0.869583865643407,0.9008500344515089,0.8838774679504576,0.8874125218312445,0.8955747432568482,0.9010490758279479
GSM2674203,0.8927364293157202,0.9260070382105876,0.922648956519209,0.9049469708720701,0.9225218969550437,0.9119683687665209,0.8530329873734962,0.9108858921763464,0.9062782181114154,0.9145301943675039,0.8720616890410142,0.903299554442432,0.9026882118909525,0.876402493662619,0.9187977000914006,1.0,0.9256452429221081,0.9449952069016998,0.9009080003280906,0.9327377290013644,0.8707552148579838,0.8811738688994131,0.8714088813820816,0.9070587564605787,0.9079807181226529,0.9010026713763223,0.8520448126469874,0.9079430860407511,0.8968397756169073,0.8558621022661826,0.8995157149329636,0.8935561080893467,0.8928021010129427,0.8316108825085952,0.8886395077015399,0.8745405458965597,0.881008804984726,0.8788852674896172,0.9000448406283658,0.8974547848785809,0.8827974825845404,0.8924411259235837,0.90528793379668,0.88733640673298,0.8678210734491252,0.8652395022019491,0.8936693185263667,0.8860012582290105,0.8958826783014546
GSM2674204,0.8923108146823259,0.9287719777437119,0.9292687840749088,0.9249703372201413,0.9244458278118414,0.9400528938588858,0.8623038646389131,0.9202692246297599,0.9111607785346173,0.9427266074472062,0.8817518538355464,0.9023294509271381,0.9330264166057107,0.8845744498164423,0.9214773473418756,0.9256452429221081,1.0,0.938327985897108,0.9444063723751648,0.9465179195180125,0.8848860343710159,0.8933906142456912,0.8915331349336492,0.9269945229061624,0.9038801321675551,0.9048076456350581,0.856359899436441,0.9198347059057929,0.9103390422664788,0.8638333078903688,0.9182050574893607,0.9096416736286929,0.8989164635785658,0.815077246626339,0.8910082772616805,0.8901613923415066,0.8865253670574972,0.8878802418202368,0.906491228021363,0.9081570187733721,0.8991636669744784,0.9076324579180134,0.9108049381996614,0.8985126494686887,0.8788020712307887,0.8851273778004332,0.9048667358427143,0.9093341380918293,0.9077484922807454
GSM2674205,0.9165993848080563,0.9413690430920602,0.9431405755616709,0.9211072274739726,0.9505846474455474,0.9299734903657566,0.8751689136377039,0.9266520583726628,0.91438199107734,0.9298409402778359,0.8909436504393251,0.9245997967669388,0.9253950803233769,0.8903260399878469,0.9373690199073473,0.9449952069016998,0.938327985897108,1.0,0.9127056859238244,0.9457344572202409,0.8992664948045871,0.9049801549778904,0.8965928951867526,0.9297185300029065,0.9302085630227885,0.9215204538839581,0.8770579058374657,0.9257874217010109,0.9258997334114729,0.8781488453391426,0.9314741756718379,0.9259546052661365,0.9166191323887203,0.8396937330468681,0.9049132517238663,0.8943256156438892,0.899383824969296,0.8982768078896056,0.9235135249046508,0.9179924182966824,0.9100548508298612,0.921250941335652,0.9301544948349493,0.8994260295216052,0.8912118315585362,0.8951868147770572,0.9178962611848981,0.9164111978688978,0.9185239012612363
GSM2674206,0.8549055496707331,0.8904049634961176,0.9012313085636051,0.8940437260769847,0.8977015538287383,0.9106298935963352,0.8272964089007783,0.895547432894131,0.903395486877253,0.9274886414818952,0.8463696480918118,0.8791076994653282,0.9065194374708894,0.8577644302181833,0.898766159979363,0.9009080003280906,0.9444063723751648,0.9127056859238244,1.0,0.920887059760359,0.8479109822115997,0.8656360285559717,0.8552576486070556,0.8940213482818534,0.8764608242516401,0.8720541638854573,0.8278531571226513,0.8860564861389546,0.8836659930878006,0.828271451617978,0.8808444887526207,0.8822517170812334,0.8734377266218614,0.7990938050666734,0.8670969756025638,0.8513043521329043,0.8537557958508702,0.8534941602601419,0.8714123307266572,0.8801197740459998,0.8701507086361784,0.8807752722519484,0.8840504021786828,0.876647977838422,0.8485498918753225,0.8519322290566165,0.8739101014116404,0.8756956848106349,0.8731206148497693
GSM2674207,0.88509896909754,0.9334317119579709,0.9206048462309231,0.9249060331277058,0.9104590823893266,0.9249469517949894,0.8448611455405937,0.9252811742275184,0.8996752365337607,0.926938292159708,0.8668207954047813,0.9125360641356992,0.9173306087333092,0.8673172210271203,0.921254585199664,0.9327377290013644,0.9465179195180125,0.9457344572202409,0.920887059760359,1.0,0.8642777926260693,0.8793407397985902,0.8670442945625483,0.9085719597136601,0.9003666177767685,0.8897672466711047,0.8507779012475757,0.9066382302748613,0.8957889874961024,0.8512713830936004,0.8986552265502247,0.8875267413542991,0.8883443583674215,0.8281217419657178,0.8734074183993487,0.87043426492867,0.8761039123421371,0.8843429661461134,0.8897460039216833,0.8881065165810866,0.8777083678519999,0.8862297096397189,0.8997573602910804,0.8718502415473407,0.8713977681046633,0.8628268595083511,0.8793289511746769,0.8869818211606328,0.8891999785384915
NS_2,0.9529388264117474,0.9004909062005483,0.9365140747921419,0.8757096827770121,0.91920805395947,0.8773190124080361,0.9522509732236263,0.8562028672901385,0.8682351877340382,0.8741066969189167,0.9532636839803112,0.8722190006304825,0.8822238482134916,0.8720986403878265,0.8815475419651314,0.8707552148579838,0.8848860343710159,0.8992664948045871,0.8479109822115997,0.8642777926260693,1.0,0.9667421282451475,0.9256397518900681,0.91170876755006,0.9289631237851369,0.9292170765514233,0.9347439342799535,0.9443322115197706,0.9226288913014415,0.9047232514303457,0.9377370171355641,0.9075666075526306,0.928231244811977,0.8270226802837279,0.9169097891220604,0.9377584888024774,0.9327571281870098,0.8873982981538135,0.947023366998372,0.9458657152178527,0.956934443114032,0.9513516018934979,0.9262995427999609,0.8141392115805642,0.9006293955699688,0.9457395500011696,0.9512014273413072,0.9445515520890263,0.949287600792732
NS_1,0.9419756643276834,0.9065916985888257,0.9397309565212343,0.8704482539240559,0.9198563540839267,0.876044118056748,0.9462963957919528,0.857560977740064,0.8745390282482011,0.8719839437914101,0.9376187643542142,0.8728900938827266,0.8743664052128494,0.8689057812802525,0.8890281596869765,0.8811738688994131,0.8933906142456912,0.9049801549778904,0.8656360285559717,0.8793407397985902,0.9667421282451475,1.0,0.9143311128441682,0.9165199773823817,0.932307746825252,0.9233618930557874,0.9510599041784363,0.9510568345860636,0.9262741136001219,0.8915559963170033,0.9328090247572073,0.912728404518278,0.9441154623412701,0.8386142199421721,0.9231620680056691,0.9188436472782567,0.9194152086680406,0.8703913176687088,0.9384601469294633,0.9525055901633072,0.9576110013721153,0.9683496381569021,0.9323096962934221,0.8228622936239236,0.901024999866898,0.9451173917140776,0.9487440570676037,0.9544447638735252,0.9453541922504107
GSM3304988,0.9395736996579931,0.9022828986383612,0.9273651453318998,0.8857471256741728,0.9156316271577024,0.9033432025729075,0.9259607358831553,0.8760889415692232,0.8926555839743991,0.885525943787703,0.9263252045696443,0.8788865735891739,0.895605778612333,0.8854113597730011,0.8953104719178929,0.8714088813820816,0.8915331349336492,0.8965928951867526,0.8552576486070556,0.8670442945625483,0.9256397518900681,0.9143311128441682,1.0,0.9000505639818276,0.9063216366516221,0.9361478654101404,0.8758366197360725,0.9250516791737808,0.8968194704918608,0.9175919792278765,0.9280767130701165,0.8866161677213376,0.9035041474621273,0.8440388502910646,0.9098005649321771,0.9269785236866006,0.9270282275178962,0.9036126189439339,0.9413324520427432,0.9215851271601513,0.9325930393511377,0.9141941912404613,0.9131939506672532,0.8585889524498838,0.9040443319980022,0.9177778333191302,0.9116533971386644,0.9234204238345664,0.9291107185773592
GSM3304990,0.91412286141806,0.9206831919102105,0.9311624977103868,0.9064412600427866,0.9405882465800703,0.9131989758124033,0.8868530519430013,0.9018286642964237,0.8891814635246867,0.9061483490697809,0.9037766726078037,0.8944987690151514,0.912423461253978,0.8883700346979705,0.9024099975002484,0.9070587564605787,0.9269945229061624,0.9297185300029065,0.8940213482818534,0.9085719597136601,0.91170876755006,0.9165199773823817,0.9000505639818276,1.0,0.9051670482585424,0.9164458284897831,0.8757779192916862,0.9288306828884387,0.9283035526017627,0.8603453117324358,0.9298229565597504,0.9299224771823937,0.900738601162391,0.7847516309120669,0.8895566327426093,0.9037259822651056,0.9025207319472333,0.8928936542971093,0.9178789413672451,0.916609316841654,0.9203508195271297,0.9258731017950199,0.9235193375976221,0.8937925049127572,0.8833479731407408,0.904888495796397,0.9198687053856193,0.9267081929895263,0.9179699252735765
GSM3305006,0.9471861475986547,0.9219270621079378,0.9463648915455622,0.8896022138025165,0.9331581680598899,0.8999729576462026,0.9379866696249779,0.88190470324366,0.9050524596286091,0.8898535216555229,0.9276310200759209,0.8986102967270915,0.8931409541404985,0.89337332617851,0.9103274784604554,0.9079807181226529,0.9038801321675551,0.9302085630227885,0.8764608242516401,0.9003666177767685,0.9289631237851369,0.932307746825252,0.9063216366516221,0.9051670482585424,1.0,0.9276867006124722,0.9217914405345634,0.939538369891943,0.9203185823347796,0.8929675607079834,0.9380218510815026,0.9125050959484181,0.947188148498129,0.8701421297045044,0.9233002745735277,0.9220292728370822,0.9233108929922516,0.9055679130125854,0.945462217653216,0.935334107099695,0.9281169764310133,0.9319009260441264,0.9262725772133323,0.8665753998110712,0.8943965208716864,0.9050040352021725,0.9294842354832215,0.9268281748550252,0.9388519543519638
GSM3305012,0.9502188295971702,0.9164767800112515,0.9428339276315645,0.9031132555104789,0.9301034542658551,0.9145873337544589,0.9273918386342029,0.8923163323997212,0.9116467585311728,0.8990379386591818,0.9305009313248431,0.8950235216390788,0.9059252712977082,0.898542904989678,0.9123042854641732,0.9010026713763223,0.9048076456350581,0.9215204538839581,0.8720541638854573,0.8897672466711047,0.9292170765514233,0.9233618930557874,0.9361478654101404,0.9164458284897831,0.9276867006124722,1.0,0.8915437207867354,0.9342573749266518,0.9178814270662865,0.922956128056173,0.9331163026791875,0.9062536681636764,0.9134167302980891,0.8713127596579443,0.9297695632842796,0.9303602246760678,0.9330776678116993,0.9143934551193595,0.9546698823295623,0.9341401448425112,0.9361782806610276,0.9222225148705199,0.9230979254851743,0.8713219891852264,0.9092168663004824,0.9214422249466429,0.9268738777012927,0.9317959534895058,0.9345258395713416
GSM3305060,0.9254993580454353,0.8782437981555792,0.9172954241612246,0.845925966347544,0.8818738840837473,0.8432794701061384,0.9345826883941118,0.8212557285789855,0.8500582705130659,0.8373495346240409,0.9192541521045653,0.8533192147253751,0.8475991217390906,0.8463509273296301,0.8617372713578271,0.8520448126469874,0.856359899436441,0.8770579058374657,0.8278531571226513,0.8507779012475757,0.9347439342799535,0.9510599041784363,0.8758366197360725,0.8757779192916862,0.9217914405345634,0.8915437207867354,1.0,0.9302680802320128,0.8970947700240212,0.869566129700522,0.9115910882818031,0.8813054815169044,0.9378971613007661,0.841703012979159,0.8998594331575986,0.9022569629200377,0.9002519696636803,0.8564658879077032,0.9223261418232505,0.9215505997258282,0.9231889219719525,0.9272275962800302,0.8940389558461302,0.7696370157526596,0.876297200064866,0.9080128585568557,0.920840820321114,0.9218266647988431,0.9181038473609145
GSM3305062,0.9486548772379212,0.927372505503018,0.9525705950468143,0.9030061294210838,0.9321103328517221,0.9140844165262317,0.9419245481587144,0.8978558194917889,0.9071035821434651,0.9050992933054927,0.937248057685045,0.8953829306141443,0.905012595462619,0.8957428935032054,0.9067063657203877,0.9079430860407511,0.9198347059057929,0.9257874217010109,0.8860564861389546,0.9066382302748613,0.9443322115197706,0.9510568345860636,0.9250516791737808,0.9288306828884387,0.939538369891943,0.9342573749266518,0.9302680802320128,1.0,0.9267625713342252,0.9034915394535686,0.9449640028172145,0.9161652212305881,0.9452030644994215,0.845396443044935,0.9208197058178442,0.9352697988922983,0.9368325530345518,0.9067646135644596,0.9470874981896842,0.9436197308641828,0.9494700087347426,0.9476597326068164,0.9350250382506587,0.8656518171091614,0.9080758944965143,0.9311120182033462,0.9363561440314668,0.948146768164543,0.9457705345048059
GSM3305064,0.9255721891990751,0.9111738406470203,0.9262809248196288,0.8884578208485602,0.9383695710387306,0.8896689281148394,0.9030906231016675,0.8810387436829292,0.8850171991141508,0.8934803168496315,0.9167136473662078,0.8908088285452566,0.8974630060629288,0.8922874717321934,0.8962366847920267,0.8968397756169073,0.9103390422664788,0.9258997334114729,0.8836659930878006,0.8957889874961024,0.9226288913014415,0.9262741136001219,0.8968194704918608,0.9283035526017627,0.9203185823347796,0.9178814270662865,0.8970947700240212,0.9267625713342252,1.0,0.8756926664889051,0.9333739745265938,0.9403152662373055,0.9162827441704752,0.8079116213193019,0.9179187588150791,0.9030063204809913,0.9005283490867165,0.8864356233938884,0.9284512932937407,0.9346307043853485,0.9273466095444849,0.9373318578088662,0.9303963060870141,0.8778868771559301,0.8938053367873892,0.9125973996701375,0.9379867134145103,0.9348099684818127,0.929402876840007
GSM3305069,0.9313137456417384,0.8847615957996868,0.9146157688727173,0.8786081002329699,0.8843391525045282,0.8818031773545205,0.9125610341326497,0.854209943328009,0.8836939856449222,0.86122724661577,0.9219620103078104,0.8662690340482633,0.8748140619618155,0.8709799588081496,0.8832345027895797,0.8558621022661826,0.8638333078903688,0.8781488453391426,0.828271451617978,0.8512713830936004,0.9047232514303457,0.8915559963170033,0.9175919792278765,0.8603453117324358,0.8929675607079834,0.922956128056173,0.869566129700522,0.9034915394535686,0.8756926664889051,1.0,0.9160584341825546,0.8546221422735298,0.8946403398909444,0.8742356974218776,0.909360247462629,0.906716291801338,0.9051594447237683,0.8881437416171781,0.9305835206082942,0.9107107312567456,0.9080710729344998,0.8891397070412226,0.8975555089856325,0.8195179195426459,0.9063194190003905,0.8985360895994292,0.897153293416856,0.8977822172664792,0.9170232728756493
