,AD2,AD3,AD4,AD5,AD7,AD8,AD9,AD19,AD20,GSM3304958,GSM3304961,GSM3304962,GSM3304963,GSM3304964,GSM3304965,GSM3304966,GSM3304967,GSM3304970,GSM3304971,GSM3304974,GSM3304977,GSM3304980,GSM3304981,GSM3304982,GSM3304983,GSM3304986,GSM3304987,GSM3304989,GSM3304991,GSM3304992,GSM3304995,GSM3304996,GSM3304997,GSM3304998,GSM3304999,GSM3305000,GSM3305001,GSM3305002,GSM3305003,GSM3305005,GSM3305007,GSM3305009,GSM3305011,GSM3305013,GSM3305014,GSM3305015,GSM3305016,GSM3305017,GSM3305018,GSM3305019,GSM3305022,GSM3305023,GSM3305024,GSM3305026,GSM3305027,GSM3305028,GSM3305029,GSM3305030,GSM3305031,GSM3305032,GSM3305033,GSM3305034,GSM3305035,GSM3305036,GSM3305037,GSM3305038,GSM3305039,GSM3305040,GSM3305041,GSM3305042,GSM3305043,GSM3305044,GSM3305045,GSM3305046,GSM3305047,GSM3305048,GSM3305049,GSM3305052,GSM3305053,GSM3305054,GSM3305055,GSM3305056,GSM3305057,GSM3305058,GSM3305059,GSM3305063,GSM3305065,GSM3305066,GSM3305067,GSM3305070,GSM3305071,GSM3305072,GSM3305073,GSM3305074,GSM3305075,GSM3305077,GSM3305079,GSM3305080,GSM3305081,GSM3305082,GSM3305087,GSM3305090,GSM3305091
GSM3304987,0.9340072298135528,0.9370840360242936,0.9415480443961235,0.9379218161402498,0.9262336013569464,0.9064308510178101,0.9171605958072564,0.9223184040809135,0.933494937994394,0.8253266759168089,0.9487949017232025,0.9423187214231386,0.9308317281645773,0.9165700433121239,0.911780480931657,0.8899396495078034,0.8935778330409367,0.8916219820676934,0.8522758330286113,0.9316015258214444,0.8693839806908151,0.9338043049371105,0.9201523424152198,0.9097910815630816,0.9162515472064328,0.89114061491458,1.0,0.9314431766787804,0.9045285313186355,0.9462229800253095,0.9489467253402909,0.9218350529870388,0.913869895147864,0.9136638272115878,0.9423260580426849,0.9170598246337571,0.9027111679293987,0.9315331270610759,0.9346729415143189,0.9332501880344484,0.9203804290013654,0.9279337252587722,0.9031723137862633,0.933445136392997,0.9058629510032429,0.8644776895379683,0.9193284783174414,0.9399848049938551,0.9335394569173846,0.8779110193960541,0.8158865139165968,0.9044976483299416,0.918528213484453,0.9224563538403912,0.840958930745926,0.9375358535674357,0.9132170891821194,0.9255835761765627,0.9259144478143757,0.9258696646602725,0.9253964371762333,0.9301827391084058,0.9220987349249935,0.9401208803323042,0.9147047228215847,0.9417539257342769,0.9241374417135977,0.9095047175421108,0.9217614335975485,0.9426572819502104,0.9109588149654754,0.913586841121267,0.8135164666941073,0.8903995229919234,0.9222987446656461,0.8978547252004488,0.9375134349303068,0.9359263280675708,0.8731321324961522,0.9422001505008494,0.9375077636641377,0.9105703182559521,0.8704520423287009,0.9290809931707814,0.9399318826868397,0.9219807770111978,0.9403195104482983,0.8754572673757318,0.8810843434061699,0.9333642107826187,0.9182332793645613,0.9046659319639094,0.8697843314494067,0.9300065564028371,0.9272459633892965,0.9437830489285179,0.901640358524059,0.9174201641357274,0.9067435433244533,0.8500883225396327,0.9202050228673027,0.9156453519933199,0.8929260325097184
GSM3304989,0.9295808100197216,0.9392232638893427,0.9265193429906469,0.9211245234504631,0.9217402064988707,0.8819424440642836,0.9071240901149089,0.9201146742384221,0.9382746353348271,0.8142348115522228,0.9302351468017177,0.9292339017058823,0.9119295203534196,0.9227725153444971,0.875003464859504,0.8609512612799602,0.8675701172656022,0.891184391250403,0.8334812833563564,0.9169175742713147,0.8518473167599429,0.9319672891557067,0.8936642579915461,0.8871257977483391,0.9117148849813997,0.8704318563566157,0.9314431766787804,1.0,0.8883972009263583,0.9313982845924907,0.936148986011232,0.9159525662047481,0.900873346462745,0.8863034433865287,0.9380917478855813,0.9089420942426295,0.8933737064620411,0.9214091330141859,0.907882588855143,0.9133588138882822,0.8913760418816665,0.9125687214973671,0.8853185341815483,0.9022601930429959,0.9132154981121688,0.8409310156678599,0.9303590708146235,0.9240450269918014,0.918767351762016,0.8676025954205977,0.788621913051669,0.8785687099912992,0.906256016044666,0.9096136156508534,0.8055628708111122,0.9264770359708995,0.9025601757233032,0.9222023547481993,0.9001838414915895,0.9083887480964119,0.9196486951815789,0.9381163924721544,0.8942971293671742,0.9488392743416677,0.9074676050082877,0.9363652023770574,0.9128114015975112,0.8938067089983122,0.9046430174596485,0.931424258357105,0.8966969164163843,0.8988141497978385,0.7787536483440156,0.861509750427801,0.9100516000363226,0.8693202166056611,0.936428962393316,0.9148213216693519,0.8667915245839032,0.9331732833989139,0.9273429264444533,0.8927318794802293,0.8474242287546103,0.907051710179096,0.9343651632254745,0.9094284191006309,0.9169083336667269,0.8577166890250973,0.879039962918845,0.9345108077057455,0.9190518491922485,0.8895834913259123,0.8494062678260716,0.9139952841279044,0.9281171589174367,0.9245544982920929,0.8835615041670322,0.9151809769983394,0.8965494399776616,0.8197886041873008,0.9039574394449432,0.9096222180538399,0.8790562746544076
GSM3304991,0.9050671989323525,0.9227169247370408,0.933363990661409,0.9203535094793598,0.9478478610483158,0.9258849691108125,0.9268330919307126,0.9183284551092957,0.91560307354919,0.8840129185435753,0.9283001530859609,0.9266703156539632,0.9004064556603041,0.9007990174655562,0.9238091278406417,0.9093686673802962,0.8903413179241353,0.8008094118782374,0.8926515648136959,0.9244088012840825,0.9069481180474426,0.9044629750085362,0.9186663434998478,0.9087788404005415,0.9231390885921463,0.9243160104447824,0.9045285313186355,0.8883972009263583,1.0,0.9254972329168565,0.8928817772797137,0.8963861882825885,0.9266749350804286,0.9081884760849648,0.8873096634182834,0.8736227139131085,0.937098214318757,0.9220759619205567,0.9151424859436981,0.9125858477039189,0.9208441447144611,0.9122606155553539,0.918224939402593,0.926783025532621,0.9086814322817909,0.8792626252279204,0.9141959444305956,0.9186601474065532,0.9136423793712075,0.9186943812433092,0.8847839144544931,0.9098292821172496,0.9326468963764223,0.908118694877519,0.8734272517919751,0.8938175273789286,0.9282864842655435,0.9300751248213246,0.9135974817828485,0.9213162067646772,0.9092863066962615,0.9089227286389611,0.9301045334476339,0.8902892109776653,0.9215424559397215,0.9091706966395354,0.9176355385861101,0.9249863603570231,0.9063682085256394,0.9050007098622651,0.9077403294214246,0.9132563728587143,0.869079366909991,0.8541371863569605,0.9150895019113723,0.9205812814811237,0.9132977336982565,0.8967817508626251,0.927140693999589,0.9199336589753323,0.9198176787973694,0.9084010712270892,0.9037664240720583,0.9258372951244714,0.9259805431899893,0.8990678733527693,0.9078912051780352,0.919911576052288,0.9042467346960799,0.9227572240286376,0.9245347687226965,0.9265615973673419,0.909481994385763,0.9265694538116332,0.9218808948556867,0.9061496011592728,0.9264286778445221,0.9255466956358114,0.9230776708595039,0.9037880605752102,0.9259504396171844,0.8349060493635877,0.9300173927557818
GSM3304992,0.943812537702735,0.9510713545132463,0.952285253483874,0.9441077117062588,0.9487304765166494,0.9323149244949728,0.9459177335614266,0.9468312336053784,0.9485019964282182,0.8567168436677727,0.9535983340076974,0.9480994982427282,0.9463460288412935,0.9282524001268048,0.9282764525215955,0.917716893423787,0.8995647289682435,0.8699220556075697,0.8840472421650969,0.9522241697630793,0.9039072143379604,0.9327554718069209,0.9280529429707229,0.9253130009255077,0.9283429838236341,0.9194007423364051,0.9462229800253095,0.9313982845924907,0.9254972329168565,1.0,0.9385146829583827,0.9160891733330212,0.9416676110886256,0.9246630444221505,0.9445382038547726,0.9212050407765492,0.9246975371746468,0.9453328598607437,0.9478928017691641,0.9405160016870168,0.9300662554087354,0.939785356140297,0.9207055478688031,0.9477330463865422,0.9227408813123613,0.8891036532209202,0.9354506255528844,0.9475014151883432,0.940154693035624,0.9093498078516906,0.8539354378525869,0.9119769174956209,0.9404989668851013,0.9420238838420497,0.8775655928246207,0.9256522296684631,0.935183453754506,0.9440388875568617,0.9429111661084575,0.9339897675030489,0.9462070040093227,0.9457760886078133,0.94089735874778,0.9359176903733674,0.9346768519810343,0.9499276232182675,0.9398551094475291,0.9258668039631207,0.9189085328944818,0.9405015826468206,0.921905125579023,0.9221221554054777,0.8329579962282628,0.8779420560253659,0.9314845064881893,0.920343296990788,0.935857656262895,0.9200912186644,0.8988563665441134,0.9510630896693498,0.9486590831754428,0.9259049377786158,0.9000964010797287,0.9464226300777909,0.952587872490022,0.932679013981146,0.9309854130899782,0.9043218047099852,0.9010126049020354,0.9556074047840745,0.9366660245292737,0.9284741918514715,0.8986018580767154,0.9377754017711261,0.9402470584254936,0.9471542816410922,0.9217424774971936,0.9374980515618626,0.9350473031497255,0.8793965469839626,0.9389286039613957,0.892006509748057,0.9258945874472839
GSM3304995,0.9358440348195772,0.9330317242984478,0.939652226923842,0.9452242263619987,0.927199204860528,0.8972142406576535,0.9236660426792056,0.9287016763893333,0.9321307771981518,0.8215514660932666,0.9377628051898008,0.9339103330467997,0.9257299783060533,0.9194191273307522,0.8982600380238517,0.8784394227402478,0.8967231363244701,0.9169148775325335,0.8589146914083136,0.927389282707161,0.8663869578619637,0.9462172720347496,0.9240779683803981,0.9132798804607869,0.9205651562118978,0.8921256939698674,0.9489467253402909,0.936148986011232,0.8928817772797137,0.9385146829583827,1.0,0.9140422419501891,0.9148845884871468,0.9170712303026152,0.947069753850103,0.9194666152131683,0.8911504967683226,0.9400998406499211,0.92834707481533,0.9223271033137304,0.909472834434263,0.9203315385799841,0.9061075263630911,0.9229270476105348,0.9181231728542391,0.858488146763898,0.9108794800296893,0.9419783181750843,0.9327610131649507,0.8780834597829773,0.813924356116796,0.8943405667766264,0.91677943763916,0.9301920477091254,0.8335239528921847,0.9444752218212293,0.9191864831587643,0.9250937670260999,0.9086466212274471,0.9337116095987977,0.9144215565297114,0.931336009399138,0.9136743806362682,0.9439191488615464,0.9219171075923859,0.9463856445090161,0.9306589562532689,0.9203860854361081,0.9190990333681267,0.9512746760493492,0.9071453654527871,0.924027592817628,0.7984247612028815,0.8951513491939695,0.9322040967852672,0.8944342927206089,0.9368627775116423,0.922983919991477,0.8656064219998433,0.9545563971943646,0.9434035255943365,0.9203586413450582,0.8719306597348894,0.919208144547523,0.9442696599655073,0.9075580829961988,0.9288224658865367,0.866888590750694,0.886329134052655,0.9435919385598258,0.9251570733412845,0.8945579076896402,0.8696214416059933,0.9267349807386573,0.9283299213620038,0.9384904316819072,0.9079852668196292,0.9254883034372652,0.9144610878872822,0.8417631357524112,0.9127236624869839,0.933717022668559,0.8766866085518022
GSM3304996,0.9003956257429135,0.9106063528453117,0.9194432625091725,0.9079091667821094,0.910690515297801,0.8802797527002337,0.9042284607534788,0.913402030188129,0.907673713095393,0.7888295499068502,0.9261285331057604,0.9080554103070394,0.8956033458893203,0.8897714741745469,0.8758749089746496,0.8512635879509259,0.8660417353008903,0.8621129006079672,0.8258218585682591,0.892601906601057,0.8375404242868603,0.9178708988200148,0.8959261485173683,0.88472474542636,0.888765160602123,0.8626952062205492,0.9218350529870388,0.9159525662047481,0.8963861882825885,0.9160891733330212,0.9140422419501891,1.0,0.8849502337838273,0.8758139954775559,0.906585989906207,0.8811846818325838,0.8783958089900235,0.9093552348193934,0.9038213492805588,0.9178667662882448,0.8977549952963104,0.9010174435821189,0.8734953599585218,0.8926527491203853,0.8827290343880883,0.8374964415136167,0.901001595063684,0.906099481486654,0.9078836265827526,0.8641193281726802,0.7862060968931507,0.8739416615014745,0.8973870442525347,0.902566301816219,0.8038039865827683,0.9150447260549239,0.8887706026044223,0.8995245342214546,0.9000411950021218,0.8990946465702495,0.8926973503437898,0.9094173068809601,0.8941770987876315,0.9128106750333358,0.8836999952872986,0.9236834244464435,0.8894801197547554,0.8876356989183865,0.8982583676955496,0.9046300464520742,0.8796407019791269,0.878548770190141,0.7867227720494839,0.8721709714742447,0.8984563019370542,0.8625179275104633,0.907524608038666,0.9159215513640699,0.8580773861231346,0.9090947778463283,0.9152224411032662,0.8886532404680889,0.8361106399751035,0.9073660629245934,0.915208683623756,0.8987898219810995,0.9003173447663907,0.8623924510244583,0.8705283489464095,0.9050045227962911,0.9087884499073446,0.8666827078365986,0.8325714869683055,0.8972727179845235,0.9096515142885778,0.912225177781272,0.8670625167347662,0.8948712041641267,0.8878317209382188,0.8221250186384135,0.8853093299389394,0.8899274133284907,0.8633368874579265
GSM3304997,0.9299591258912993,0.9336244962580506,0.9468277354204666,0.9303966553347088,0.9425786461561106,0.9291776897050423,0.9390174555881393,0.9313313530615848,0.9353718009916825,0.8753030055841727,0.9291222561152225,0.9336686967858453,0.9396940672890409,0.916018115744337,0.9335610336116155,0.9219429704040937,0.9049621599870985,0.8292444819424429,0.9061446077623184,0.9474641865895433,0.9236188263804677,0.923004332712514,0.9357371770999716,0.9263525043582208,0.9311030263337259,0.931685970823313,0.913869895147864,0.900873346462745,0.9266749350804286,0.9416676110886256,0.9148845884871468,0.8849502337838273,1.0,0.9320848130375026,0.9204750561864958,0.8939824655296267,0.9319773491073692,0.9387166288893029,0.9441849196035532,0.9209718195681795,0.9259082624122278,0.9276387208090365,0.9342631228970075,0.946818103383733,0.9216833810008304,0.9102204276503277,0.9213694796940789,0.941920556018384,0.9266512017562375,0.9203253072394012,0.8869520703549241,0.9130926144625945,0.9387221987680393,0.9235519443681853,0.8883080777928117,0.9158997464382937,0.9376428230306645,0.9385693721160296,0.9266616666810668,0.9350056251669552,0.9224661109750718,0.9246297865876938,0.941241768902513,0.9107433874437354,0.936923256713164,0.9353770014465501,0.9415887743756479,0.9389233827227632,0.9215663238394759,0.929954305688724,0.9170219031091815,0.932381195618321,0.856021299736272,0.8750266785566292,0.936938443055911,0.929918669949969,0.9270258171677269,0.9126081993442939,0.9151334054043,0.9411298157286077,0.9349671321684689,0.9259088861777611,0.917805417347942,0.9426976282400218,0.9441323961087048,0.9160654725435212,0.9228175424895658,0.9195147905083088,0.9045715469137569,0.937495346795112,0.9278208888929221,0.9394473096119268,0.913022095022413,0.9384152720534599,0.935222256944504,0.9177563249204475,0.9371600596368628,0.9326773361025991,0.9398199591922604,0.9059996957985614,0.9388593208339899,0.8526077669501756,0.9315193833477211
GSM3304998,0.9124705673265728,0.9167481067864177,0.9398242507953333,0.9208712912215352,0.9293021169266636,0.9182069826910775,0.924095870664258,0.9160964287174245,0.9166791461505589,0.8740758366711876,0.9166406262127993,0.9208512910678384,0.9217779898457298,0.9002571307459396,0.9223572855079208,0.920177991091003,0.9077212251385925,0.8331434327280105,0.9050465582378513,0.9328653171117196,0.9069997771353554,0.911509933794968,0.9303387214936784,0.9126150527591552,0.9255261045807377,0.9236099501479482,0.9136638272115878,0.8863034433865287,0.9081884760849648,0.9246630444221505,0.9170712303026152,0.8758139954775559,0.9320848130375026,1.0,0.9154206475983617,0.8844492555589777,0.921001922536965,0.9406369206530725,0.9358789093179416,0.9126671493933636,0.9169119360944367,0.9142617122024601,0.9277194014455448,0.9325093841138204,0.9104583515629903,0.9047699769510094,0.8960399199494629,0.9262146891358689,0.9212606629797209,0.9103987206850099,0.8839942570070983,0.9040156522167264,0.9245640745997834,0.9025063186465618,0.8866323669788171,0.9087691590044256,0.9298746339680912,0.927867414001068,0.9113353581219402,0.9255052663718324,0.913856254721858,0.9200364611701738,0.9262957356874412,0.9078048899118912,0.930506281978927,0.9245407040113168,0.9365207584562899,0.922410004364667,0.9124339999809581,0.9259324998456727,0.9083103843637149,0.9273455487131108,0.8499986594345424,0.8725499117098842,0.9237943871380527,0.9238335101838759,0.9128357934732726,0.9028869377985638,0.8985784313199185,0.9333542839458904,0.9221087640222374,0.9232310026530917,0.9146248082301682,0.9226878976424473,0.9351757261475919,0.9019359863549518,0.9179168462548127,0.9084620073694263,0.8948325546092554,0.9303342778094564,0.9227818996123975,0.9247992200827616,0.907570231416957,0.9312932146555408,0.9193457669393683,0.9182461834577478,0.9270757847262502,0.9210573884363416,0.9203970280855174,0.8987258822470504,0.9193914280029903,0.8585833776446383,0.914338687645563
GSM3304999,0.9506434109759475,0.9346328840007795,0.9418209295498537,0.9387043536134498,0.9217956810961292,0.8933097828553149,0.9178258624279555,0.9231476631882677,0.9328484068531512,0.834129919983574,0.9344772637966315,0.9434181873954945,0.9333864038074509,0.9208312498627742,0.9082322176182777,0.9059841304225432,0.8934634279922985,0.9012799073333766,0.8580448612938985,0.9480962774400827,0.8637483071060204,0.9378575496370969,0.916567415409611,0.9021337131267115,0.9268544774527452,0.8962153176766712,0.9423260580426849,0.9380917478855813,0.8873096634182834,0.9445382038547726,0.947069753850103,0.906585989906207,0.9204750561864958,0.9154206475983617,1.0,0.9233888148717653,0.9042675824375124,0.9370883393069089,0.9388207396047158,0.9195334376855929,0.8981017516607867,0.9247892111872272,0.9124208825096168,0.9286727429836684,0.9229881316498124,0.8639634603040296,0.918833010162407,0.9337757902652767,0.9239038575114223,0.8704324882215024,0.8142090464873569,0.9016399782003823,0.9179996251180786,0.9184471852346741,0.8373628770461405,0.9397394114400605,0.9194679816592177,0.9301740060834386,0.9213662210523519,0.9229858571042472,0.9310023485800919,0.9490071957615643,0.9073252616323205,0.9619287089332783,0.922375871926326,0.9516148108381539,0.9467510949226963,0.9183690745532364,0.9216285894014619,0.9540762389480109,0.9037513778673459,0.9228249660110569,0.7807701545191053,0.8842752979572258,0.9267123687438774,0.9019991991020118,0.9420316639931765,0.9277790692401039,0.8660057188266272,0.9561351930990544,0.9348934655721026,0.9075835934173901,0.8784710358458505,0.9157007006030754,0.9456134636983714,0.918057804498561,0.9328145605937979,0.8645885839643824,0.8701470690573848,0.9525413503690275,0.9202792302204382,0.9140757124819058,0.8759754786636889,0.927293903358407,0.9334652114835599,0.9443799344097471,0.9011832627447999,0.9293071816748041,0.9079525056594943,0.842398164169831,0.9185381589689132,0.906629128446769,0.8978300169447204
GSM3305000,0.9238140998553028,0.9256793374908284,0.9076973351536857,0.9279919086477482,0.9066202591440017,0.8827745230590299,0.92219317833442,0.9236071600551948,0.9108271675792836,0.7998924183771998,0.9247334654620506,0.9293348667422126,0.8995427041848297,0.9061568061629517,0.8762858943820824,0.8611260856498151,0.8689052750676323,0.8706406462522361,0.8311743361049793,0.9046458392085193,0.8528705106315639,0.9037892456177052,0.8889699805186257,0.897513060940709,0.8808980987172366,0.8678557386444944,0.9170598246337571,0.9089420942426295,0.8736227139131085,0.9212050407765492,0.9194666152131683,0.8811846818325838,0.8939824655296267,0.8844492555589777,0.9233888148717653,1.0,0.8754120457089016,0.9026485774488052,0.9063910098476123,0.923772306005103,0.870087168912965,0.8979992728799948,0.8697515995567662,0.9076213881747284,0.891351973875715,0.8340181461760297,0.9019173754517892,0.9137163836859055,0.9156087776355868,0.8491942698671278,0.7970345005721557,0.8823580672164486,0.8823307797806232,0.9009187363435381,0.8338366098197536,0.891938456964615,0.881514518504804,0.9010537445990259,0.9056478609307713,0.8965215981726621,0.9135494459887766,0.9213165894001015,0.8764669654785462,0.9222627450929491,0.8790966526223007,0.9072825374601752,0.9042805536866945,0.8878784502489128,0.892613777518745,0.9114224322288699,0.8846128601826936,0.8799072913598581,0.7610311675677548,0.8574243257882699,0.894600884935009,0.8624297277855835,0.9259124266056061,0.8977289088655704,0.8507034526794952,0.9108747694566686,0.9072858728892645,0.8808875466049261,0.8449097871197986,0.890391537792621,0.9082280976995348,0.9028315175685588,0.9052212792434821,0.8433238672763491,0.8756963708398023,0.9209417494360952,0.8975281580642724,0.8793321013725298,0.8426132133391946,0.8881751038478274,0.9135610455808676,0.9072492419568607,0.8704237818173258,0.8990466956574024,0.8824113026142697,0.8145308948962482,0.8975466214548704,0.897463054823772,0.8757449738796478
GSM3305001,0.9065603305008396,0.9219686722665467,0.9444923480387635,0.9114884747857165,0.948979385162413,0.9268582519930899,0.9200867207337283,0.907819805494623,0.9217843694566472,0.8962680543080664,0.9255839015454393,0.9360230843887883,0.9086383303612888,0.8950868920951824,0.9398158871228507,0.9379726885146188,0.8999552239777208,0.7942646559883262,0.9083853624513308,0.9448371780694735,0.9097665714861787,0.905576944638741,0.9260142022472003,0.9024871829217649,0.9308204299672765,0.9460000433540657,0.9027111679293987,0.8933737064620411,0.937098214318757,0.9246975371746468,0.8911504967683226,0.8783958089900235,0.9319773491073692,0.921001922536965,0.9042675824375124,0.8754120457089016,1.0,0.9351929951718289,0.9332724828640359,0.9137642123232245,0.9337616961217237,0.9246044617323008,0.9322748903020803,0.9324304011677015,0.9116981268149625,0.8947546900328516,0.9104141737188766,0.9115220807605882,0.9108388409606033,0.9249417115588398,0.9087005832498456,0.9074446946443065,0.9448005203076181,0.8939166503422248,0.8892477373099444,0.9027019150796864,0.9359090122373073,0.9379662344665243,0.9184315289646907,0.9179171758188799,0.9253097221259999,0.9245809204204444,0.9355905336591661,0.9075301626247247,0.9287521922933082,0.9198707117662636,0.9401764425398579,0.928908580365589,0.9139090928944363,0.921351762509275,0.9184912715094189,0.9239402665819418,0.8760811024481596,0.8581801913216007,0.9145216549791445,0.9402216870386283,0.9126711416333485,0.9053648338763943,0.9344420713753047,0.9299965970533819,0.924295461764428,0.9076572321959092,0.9283058754302225,0.9299499834014562,0.9321603183847954,0.906421956219925,0.912622077627721,0.9381671321489119,0.8950329513287822,0.9367212824482343,0.9258746986089053,0.9520079412894068,0.9344295597520794,0.9348806516919865,0.9279661715984089,0.916875562935627,0.9299097293893639,0.9340481112866799,0.9253435214749959,0.9286555655342915,0.9230730471005707,0.8236769712154227,0.9495042212822564
GSM3305002,0.9264965389780411,0.9388510447772935,0.9614851065781317,0.9375956522255833,0.9506588248968004,0.9267543530798897,0.937734936769502,0.9335298266597631,0.9403671743530034,0.8713468997859174,0.9406353456006231,0.9381063246737285,0.9334435024047094,0.9163399174130946,0.9327849859829069,0.9219284005786449,0.9184274084474194,0.8592528353540605,0.9032096205726529,0.9484527509696165,0.9074294729279763,0.9430641195331956,0.9433350573113138,0.9174322687101549,0.9450363189938477,0.9373379004530646,0.9315331270610759,0.9214091330141859,0.9220759619205567,0.9453328598607437,0.9400998406499211,0.9093552348193934,0.9387166288893029,0.9406369206530725,0.9370883393069089,0.9026485774488052,0.9351929951718289,1.0,0.9479884114415678,0.9279446942159798,0.941232078742622,0.93114951188408,0.9403416710043323,0.9408464922433831,0.9284653607117597,0.9024404304661388,0.9135461824929286,0.9384122127436867,0.9421131177802434,0.919994608082126,0.8803323280474179,0.9084871251394504,0.9479808600216751,0.923327863206125,0.8797580772501408,0.9373209206553689,0.948315514650616,0.9440448139828674,0.9187999392720116,0.9389570114911375,0.9303016472383554,0.943047714526027,0.9415969190031739,0.9369558912872674,0.944917015143213,0.949852532338231,0.9503805849117789,0.9369879665392361,0.9239572096332825,0.9493633216229166,0.922092367218753,0.9402453807995367,0.8555359376141032,0.8896943027435623,0.9433569805864909,0.933716619188968,0.9314491062401968,0.9201675109009515,0.9113993845163264,0.9588981169418034,0.9477414852704451,0.9345854309483289,0.9210006458537168,0.940858773048761,0.95841071797774,0.9217561771830118,0.9305660634225165,0.9237212285605941,0.9080245777484895,0.953958991860935,0.9436557824634224,0.9309680856570475,0.9137360691893277,0.9440469782674031,0.9399003168320417,0.9417864560106715,0.9314291512232361,0.9397664482132495,0.9340931107896159,0.9020931010298455,0.9268983953487943,0.879741065812801,0.9215287029519206
GSM3305003,0.929353237959422,0.9312051296229978,0.9582644619880423,0.934090796746661,0.9413812550352223,0.9263754631920281,0.9379327935482406,0.9338495377837941,0.9350745789664106,0.8620683773360355,0.9412473481819905,0.9393991430695793,0.9419654385227266,0.9085398290714218,0.9437822085560708,0.9273725566800568,0.9122369288504925,0.8454411277673005,0.9001623396079297,0.9474646324822913,0.9033277331044798,0.9303487797980148,0.9451461891567978,0.923406518998764,0.9311156206472321,0.9316947969826088,0.9346729415143189,0.907882588855143,0.9151424859436981,0.9478928017691641,0.92834707481533,0.9038213492805588,0.9441849196035532,0.9358789093179416,0.9388207396047158,0.9063910098476123,0.9332724828640359,0.9479884114415678,1.0,0.9384894393271505,0.9400670232775272,0.932326252091554,0.9384214201052331,0.9538630933848039,0.9129406127201307,0.9127028473845733,0.9167115101293798,0.940592151918564,0.9319469061908708,0.9190002627459273,0.8811107367063139,0.9180230242931448,0.946434425613835,0.9273283559490919,0.8907250918923887,0.9325952794106389,0.9369043443822647,0.939589830772822,0.9351548950441534,0.9309320279996308,0.9261215321893167,0.9366700167582764,0.9447462042034483,0.9321136101049652,0.9367444595747192,0.9505235718815951,0.9476540170352459,0.9335838405674439,0.9317002940220744,0.941985423208031,0.927328329042765,0.9320176619235134,0.8487459567083347,0.8985926870387103,0.9393020551635746,0.9283849418079193,0.9267426569435049,0.9341768178442855,0.9019467412146723,0.948951592173178,0.9450121024484982,0.9286194179109034,0.9168858514812466,0.9499279032746932,0.9506844305663892,0.9184428955260262,0.9349861716509819,0.9261966746855722,0.8962972226224386,0.941733794112972,0.9333799533999471,0.9375991212363491,0.9111542881017296,0.9401551852237275,0.9319613146113045,0.9369316471217498,0.9258038715305675,0.931347151885681,0.9323236241066747,0.9019462430632482,0.9354375152144654,0.8746545150692926,0.929745855905549
GSM3305005,0.9162016298419369,0.9396681147639516,0.9428975462795194,0.9364354568503206,0.9419064411130305,0.9249860889820062,0.943693573020079,0.9406800692148686,0.9287499317609973,0.8353123940336459,0.951012646055537,0.9400684479236091,0.9175054865913546,0.9074934749309533,0.9199375737141134,0.8996377417573389,0.8900640423057995,0.8471549300824728,0.8768988278235218,0.920405564073805,0.8848479442204068,0.9196343739870643,0.9243918237596968,0.9215968103057863,0.9039843293699892,0.9101403501877761,0.9332501880344484,0.9133588138882822,0.9125858477039189,0.9405160016870168,0.9223271033137304,0.9178667662882448,0.9209718195681795,0.9126671493933636,0.9195334376855929,0.923772306005103,0.9137642123232245,0.9279446942159798,0.9384894393271505,1.0,0.9263671844282259,0.9249923458945818,0.9060678014831367,0.9397406911159512,0.893817495195667,0.8768448391913151,0.9231712229831234,0.926912605623349,0.936585555371004,0.8977101706899905,0.8583933591017462,0.9026636841433334,0.9246159251179756,0.9178052407490889,0.8761365142932744,0.9091352825155657,0.9161057293395947,0.9264658184266865,0.9359856373435603,0.9192112559951684,0.9317545942734756,0.9313869365141545,0.920230307978207,0.9227619104628393,0.9085969871261719,0.9265952863180311,0.921020227235145,0.911563490855182,0.9136328613623891,0.9172485051524668,0.9071193014201916,0.9023900973879098,0.8297260913238829,0.8772243244832449,0.9217960476701237,0.9001159070136198,0.9257167726368707,0.9156755751565114,0.8948381936207788,0.9264873720583514,0.9331064606848816,0.9070757829787666,0.8885759310790313,0.9385781346610812,0.9277075098319493,0.9181690197966514,0.9267401523982642,0.9085104792436735,0.9091399259106266,0.9320605211050179,0.9274214954449692,0.9105986226520956,0.8847797294608768,0.9166759567569317,0.9319049399424995,0.9205209463217996,0.9026495166059099,0.9168043193967683,0.9127501367202612,0.8720256313649332,0.9211034336015081,0.8909629281123899,0.9160344361613083
