,GSM2674214,GSM2674208,GSM2674209,GSM2674210,GSM2674211,GSM2674212,GSM2674213,GSM2674215,GSM2674216,GSM2674197,GSM2674198,GSM2674199,GSM2674200,GSM2674201,GSM2674202,GSM2674203,GSM2674204,GSM2674205,GSM2674206,GSM2674207,NS_2,NS_1,GSM3304988,GSM3304990,GSM3305006,GSM3305012,GSM3305060,GSM3305062,GSM3305064,GSM3305069,GSM3305076,GSM3305078,GSM3305083,GSM3305085,GSM3305086,HP.7,HP.8,HP.9,HP.10,AP.1,AP.2,AP.3,AP.4,AP.5,AP.6,AP.7,AP.8,AP.9,AP.10
GSM3305006,0.9435525284234024,0.9189799468322569,0.9436897299192699,0.8824825374716003,0.9283462636698179,0.8916022667442479,0.9362713191716628,0.8723718247422863,0.9031354008067587,0.8816789551541394,0.9237242694105946,0.8924262338828792,0.8862146145891586,0.8949360838058764,0.9033198961967129,0.9017251159413542,0.8995292350230605,0.9257075226844251,0.8709420620446081,0.8939948765359639,0.9266291337154531,0.932772514275483,0.8993799909829436,0.8995601615719876,1.0,0.9226855390623429,0.9245822569595298,0.9390423567457573,0.9180553904781957,0.8838032185649091,0.9354857097011247,0.9070081188716079,0.946644380294665,0.8604579689763735,0.9232817596269586,0.9178112345501835,0.9168627079803681,0.9023399312692048,0.9431160101998051,0.9377702096299482,0.9247732999026615,0.9344385660065857,0.9270636620796221,0.8673783292996843,0.8840560337852662,0.8992198227237279,0.9306084488612513,0.9256198874194745,0.9400256909884844
GSM3305012,0.9485042113244737,0.9122839763129686,0.9407100232660657,0.8968281705325015,0.9248317467453496,0.9092863215775148,0.9284852311049827,0.8837029585236122,0.9111063177996424,0.8908655480999337,0.9291467811864315,0.8880403988316639,0.8998090098561452,0.8996097672276014,0.9078779881959583,0.8938439584702059,0.8987594243041009,0.9153406412391089,0.8633182312380896,0.8798029947243342,0.9262032769459015,0.9192368113499874,0.9346727767455754,0.9072297174899103,0.9226855390623429,1.0,0.8902428365408828,0.9327745228091867,0.9099112958712181,0.9203524120552052,0.9313566995993793,0.8967999708197962,0.9104736377777457,0.8629891793989658,0.9275857746664589,0.9289624150310756,0.9310222220108784,0.9143344171388008,0.9534380068540157,0.9348829680983728,0.9345526288772431,0.9196896990169776,0.9228327141175541,0.8742453900554908,0.9047073741233986,0.9179873829035405,0.9239160096794343,0.9297346149694963,0.934905168316405
GSM3305060,0.9237501181634643,0.8839053816263894,0.9176690041691783,0.8474495538193993,0.8867784534359693,0.84233756005656,0.9328999467455678,0.821993248706482,0.8568803418639062,0.8378972742477322,0.9156513993728062,0.8578284535798937,0.8495252773941816,0.8591230842414733,0.8645060967171132,0.8572179114198524,0.8603783967687253,0.8822597666863798,0.8310517696793726,0.8539171207526494,0.9323060960856245,0.9510948080736569,0.8706810362887648,0.8766928932823235,0.9245822569595298,0.8902428365408828,1.0,0.9307719756739584,0.9008241830921024,0.8620462694901379,0.9131491063249239,0.8833167735511109,0.9409403732725843,0.8379002092342062,0.9039920635588776,0.9025160282986741,0.8972389627553914,0.8649725327640404,0.9216520942241891,0.9257907167406977,0.9211977795653837,0.9310133569702059,0.9002101448504286,0.7877839390807817,0.8713022510290094,0.9025223359575401,0.9238360266322095,0.9229942489836429,0.9229657066791556
GSM3305062,0.94737481340543,0.9269649609206602,0.9523276189716815,0.9011892636267587,0.9329251412638128,0.9104075376737369,0.9389516895062652,0.8934729008422766,0.9063600540629725,0.9017747021496595,0.9345261433326925,0.8946486271202833,0.9034342130584958,0.9009038039842817,0.9051507675116749,0.9072438652191094,0.9191339408968014,0.9268847377196056,0.8827277828409269,0.9026434546452309,0.9432540085273278,0.9503300183548956,0.9186628803605287,0.9271363879180807,0.9390423567457573,0.9327745228091867,0.9307719756739584,1.0,0.9273003251286313,0.894112571989365,0.944391939021998,0.9168119019255566,0.9432801396526874,0.8332536098835658,0.9202502921510682,0.9340813911175707,0.9338912147668256,0.9100653195429369,0.9494079651654,0.9448115104567802,0.9475456581100152,0.9478802669043495,0.9361093810582883,0.8737154807765309,0.9000680279617513,0.9257718556619783,0.939335091503764,0.947913252134753,0.9471953418538105
GSM3305064,0.9213682000403518,0.9094214157570695,0.9235612946816867,0.8825015970983944,0.937138795323039,0.8820406728173612,0.9018626690403629,0.873441788892583,0.8802627264966308,0.886108090725504,0.9118178363874804,0.8865661067338845,0.8909618477095538,0.8933206650750434,0.89040430512489,0.8940699444940705,0.9072433710134158,0.9240277731239671,0.8793063153849824,0.8907570570046389,0.9201016987012762,0.9271737571306133,0.8892974544661234,0.9247183307931091,0.9180553904781957,0.9099112958712181,0.9008241830921024,0.9273003251286313,1.0,0.86361412108723,0.9316909622791085,0.9392720197299972,0.9147536576380386,0.7922976171545318,0.9116121023445397,0.8989008297371264,0.8949068544901536,0.8843853921707346,0.923487046044982,0.9358869132689812,0.924702475024805,0.9388186401819347,0.9295830958538029,0.8798442145315587,0.8833192894320739,0.9074429938031585,0.9376857865059869,0.9350087583697005,0.9293161734056686
GSM3305069,0.9266073241608291,0.8757354289570127,0.9073227319786784,0.8699328058427602,0.8725724273958769,0.8749496154664287,0.9084362363336127,0.841866070293562,0.8799068556650538,0.8493853059434008,0.9147389226630698,0.8561546417542718,0.8668185144775805,0.8695140617081877,0.8755367130457334,0.8443923928046774,0.8536941106308056,0.8652318245399905,0.8146164887542363,0.8363836151378355,0.8969140153750866,0.8811728946639715,0.9124344496637274,0.8464845400732233,0.8838032185649091,0.9203524120552052,0.8620462694901379,0.894112571989365,0.86361412108723,1.0,0.9082757729413364,0.8411811521561492,0.8847460882594419,0.8657512834637267,0.9033796554455983,0.9046309625285505,0.9012763661061336,0.8899998354969733,0.9283018076140093,0.9033988082449886,0.9020718423580337,0.8781968669368558,0.8872132487947876,0.8172984127311124,0.8979968349527719,0.8901510529309099,0.8879662620252656,0.8906079625961555,0.9099520589096461
GSM3305076,0.9513296205527901,0.923884199443042,0.9510308188419139,0.9052869053413659,0.9416462401755057,0.9075451419174884,0.9327133884003673,0.8913871070900348,0.902726052731501,0.9002322711223066,0.9444549564128741,0.9057817360102951,0.9134507406616253,0.9137894523521469,0.9104316168927045,0.8959375863349028,0.9151518469006855,0.9282296933884335,0.8740864438072743,0.8924590409677648,0.9376025353612071,0.9315420468664797,0.9254083284162091,0.926956124034964,0.9354857097011247,0.9313566995993793,0.9131491063249239,0.944391939021998,0.9316909622791085,0.9082757729413364,1.0,0.9222733128296,0.9367580808640632,0.8293997700698179,0.9214780719994619,0.9295545314902589,0.9237312538877002,0.9174420139861345,0.9528611449641161,0.9471608104188176,0.9418838218089108,0.939233427484957,0.9457982340638964,0.8851476501392642,0.9170336514675624,0.9281642406556183,0.9417984333375622,0.9434962003158329,0.9518962744610057
GSM3305078,0.9085889275941376,0.8968805587766011,0.9137280623453972,0.8809622968005838,0.9330462519616525,0.8776996484509688,0.8799985191511775,0.8761293421032806,0.8793070836475365,0.8844460321088206,0.8965671389899521,0.8805351521520763,0.8852493800094628,0.8872141223776037,0.8811148295506358,0.8902721983324219,0.9077535918858382,0.925679368315643,0.8786327561211916,0.8830319855199423,0.9044827478098459,0.9133392866678337,0.8787915193427372,0.9273243860211886,0.9070081188716079,0.8967999708197962,0.8833167735511109,0.9168119019255566,0.9392720197299972,0.8411811521561492,0.9222733128296,1.0,0.9003664911061403,0.7563074944804652,0.8864501152666856,0.8902700527123105,0.8831362520049607,0.8809520015765732,0.9147223309118724,0.9165017220593998,0.9127819454969894,0.9259613998978938,0.9137093225279901,0.8869480001238195,0.8599184150802929,0.8926277719288179,0.9251010229472826,0.9225092393435492,0.9151554335542094
GSM3305083,0.9309059544934973,0.914100580973084,0.9374255254843531,0.8716171427372718,0.918336156560804,0.8801448925653621,0.9333196121370227,0.8608424802600553,0.8935719025841836,0.8716527350941728,0.9213101240769418,0.8783950468047764,0.8766915066152369,0.8847849015036516,0.8923229002557641,0.8892564345266518,0.8944965496150479,0.9137828146632897,0.8676354448875787,0.8819245880505678,0.9254131920268329,0.9434351196825209,0.895688170600149,0.8953616458509707,0.946644380294665,0.9104736377777457,0.9409403732725843,0.9432801396526874,0.9147536576380386,0.8847460882594419,0.9367580808640632,0.9003664911061403,1.0,0.8555599778301947,0.9287153887476928,0.9049715745557257,0.9066317735249141,0.8795722902157995,0.9351297497277677,0.9472675425707662,0.9372446295581883,0.9477321739825589,0.931962279377231,0.8630391306280614,0.8936542367292858,0.9135200718348953,0.9361043933592591,0.9351417077573937,0.9438904221066787
GSM3305085,0.8568146312306257,0.8305182977716588,0.8616220362726762,0.8169717624634171,0.7997268903945308,0.8291290229236065,0.8559720660323248,0.7941631630757706,0.8666053106251584,0.7988106995194322,0.8451448913882533,0.8219527382401113,0.8001956550164586,0.810666795293764,0.8483670386472868,0.8139515619640575,0.797029200525512,0.8199235037103012,0.7785574008939815,0.8080505850699097,0.8171542332571405,0.8265271306784865,0.8345294189629046,0.7668774506900868,0.8604579689763735,0.8629891793989658,0.8379002092342062,0.8332536098835658,0.7922976171545318,0.8657512834637267,0.8293997700698179,0.7563074944804652,0.8555599778301947,1.0,0.8644689275103752,0.8260012976757611,0.8376386252379059,0.8262214237705886,0.8652311356789968,0.8504670426174245,0.8255320993545584,0.8151841847830866,0.8320295573862734,0.7436001063045143,0.8444689681445379,0.8135507257084826,0.8162367401522755,0.8130680572880055,0.843421639391355
GSM3305086,0.9302839591000797,0.9016172639181885,0.9239229130211761,0.8669103857163967,0.907141273670807,0.8759859983555811,0.921875544726524,0.8493067312634108,0.8977054709649747,0.8655742068961878,0.9188324799625066,0.8619237864484137,0.8764483017058882,0.8839410655766902,0.8853643664947541,0.8822954349385834,0.8847816917645871,0.8985894060162586,0.8582080291344689,0.8641997941152962,0.9150761887592828,0.9219494523782517,0.905552808539607,0.8807361256407719,0.9232817596269586,0.9275857746664589,0.9039920635588776,0.9202502921510682,0.9116121023445397,0.9033796554455983,0.9214780719994619,0.8864501152666856,0.9287153887476928,0.8644689275103752,1.0,0.898298526438719,0.8959135824922011,0.875594227417035,0.9352830256444009,0.948015843903922,0.9229335803384142,0.9303037670451695,0.9237969650455389,0.8617548842107955,0.8908282435019393,0.9020429671025937,0.9342728044651174,0.9177766545852661,0.9394635626489638
HP.7,0.9571001952756636,0.8988173532255389,0.9306295757612346,0.8881818014486396,0.9080365139803338,0.8876269645411724,0.9487877480356387,0.8599320171473906,0.893064066188111,0.8716849450605494,0.94165488740301,0.8857294598286327,0.8875559941121937,0.9037384810146496,0.8901887144383667,0.8660778182181641,0.8839147228058635,0.8885740931355289,0.8415164152292813,0.8608393109892827,0.9404966801958726,0.9184428232368343,0.9258759627254489,0.8959694333732008,0.9178112345501835,0.9289624150310756,0.9025160282986741,0.9340813911175707,0.8989008297371264,0.9046309625285505,0.9295545314902589,0.8902700527123105,0.9049715745557257,0.8260012976757611,0.898298526438719,1.0,0.9777716239435759,0.9509466015767134,0.9487583393485881,0.9079279996940408,0.932308336418877,0.899433034731651,0.8968837612767612,0.8313436269838752,0.8870999351038059,0.9051433075307593,0.8990707028824498,0.9092585605722356,0.9272904578006244
HP.8,0.9502038347366298,0.8986078929965685,0.9288388486881299,0.8855436975696627,0.9099597195755212,0.8945761599332364,0.9404140133206845,0.8743836554715313,0.8930161522992519,0.8767820627091093,0.9294857555094862,0.8807408631696687,0.88359266046304,0.8915047243511202,0.8964182441841816,0.8703765707950013,0.8783483644241825,0.8918132086516158,0.8423210083153561,0.8648042882562614,0.933293059045929,0.9152465054655771,0.9246724793349379,0.8931749841771955,0.9168627079803681,0.9310222220108784,0.8972389627553914,0.9338912147668256,0.8949068544901536,0.9012763661061336,0.9237312538877002,0.8831362520049607,0.9066317735249141,0.8376386252379059,0.8959135824922011,0.9777716239435759,1.0,0.9355696890211618,0.9433067238528489,0.9069170792067711,0.9449023883478395,0.9001362569828312,0.9099431089567902,0.8363066392121326,0.9179628730387794,0.9299254028944727,0.8952978940674411,0.9203754942158563,0.9240805848246507
HP.9,0.9357620384512646,0.8956518961407738,0.9220062660114554,0.8993727528791426,0.9013451506123591,0.8953768725468833,0.913858435555532,0.8767608733535591,0.9005891078700027,0.877755604823402,0.919859811421621,0.9104826138370395,0.8893789489866568,0.9155058904417317,0.8942301966715698,0.8725150938591448,0.8825193624963165,0.8940127839400984,0.8439062993829771,0.875851334358,0.894157924736163,0.8738219183751939,0.904667609485052,0.8866091422637492,0.9023399312692048,0.9143344171388008,0.8649725327640404,0.9100653195429369,0.8843853921707346,0.8899998354969733,0.9174420139861345,0.8809520015765732,0.8795722902157995,0.8262214237705886,0.875594227417035,0.9509466015767134,0.9355696890211618,1.0,0.9346112508616627,0.874902687338557,0.886042063187233,0.8584725512038546,0.8779127656408393,0.8298047114854633,0.8744817778383944,0.8622268139070296,0.8636784540482182,0.8747354370785666,0.8969249576224259
HP.10,0.9678100043085887,0.9144919144465788,0.9520701790576771,0.9011865655142447,0.9313747158852504,0.9124911797485994,0.94867216589508,0.8818168987012114,0.9196933964019963,0.8954365355255177,0.9531394818283132,0.9021641728559178,0.907366518918972,0.9141296917165459,0.9131698290334166,0.8941557205643026,0.9036576417392057,0.9183439176657882,0.864382887664625,0.8825890788555019,0.9461944928139836,0.9383523818111839,0.9422161539760803,0.9114358216423646,0.9431160101998051,0.9534380068540157,0.9216520942241891,0.9494079651654,0.923487046044982,0.9283018076140093,0.9528611449641161,0.9147223309118724,0.9351297497277677,0.8652311356789968,0.9352830256444009,0.9487583393485881,0.9433067238528489,0.9346112508616627,1.0,0.9431883117920813,0.9491752752092483,0.9309300190910927,0.9271867476013931,0.8607211268242458,0.9157010237082168,0.928750572898852,0.9376780425899499,0.9414901765021073,0.9510007679740361
AP.1,0.9421056108860468,0.9216588802857401,0.9449625206128878,0.8809626920028018,0.932201537156597,0.8935359282163252,0.9374656708691953,0.8682402946790666,0.9016731897889374,0.8818661547083537,0.937844335624924,0.8745285069046764,0.8937917954327858,0.8931199043637565,0.8986583466917704,0.8983544529168511,0.9075740195969398,0.9191627114172761,0.8770579720776549,0.8848406617188916,0.946870303625531,0.954273502558116,0.9193311281016517,0.915577022561663,0.9377702096299482,0.9348829680983728,0.9257907167406977,0.9448115104567802,0.9358869132689812,0.9033988082449886,0.9471608104188176,0.9165017220593998,0.9472675425707662,0.8504670426174245,0.948015843903922,0.9079279996940408,0.9069170792067711,0.874902687338557,0.9431883117920813,1.0,0.9477232523227209,0.9677087236701121,0.9553992409542067,0.8729820083253217,0.9119801209025865,0.9356328617033792,0.9697498691849517,0.9508955488304194,0.9668816639235221
AP.2,0.9461248874292465,0.9080378863573482,0.9348712430444106,0.8787826047561537,0.9271873849838923,0.8861181229691165,0.9419774796435777,0.8765005136376629,0.8856053695955157,0.8816133922309526,0.9395332879919001,0.8748274629461241,0.8865053946110558,0.8873925845410259,0.8934356861370086,0.8772557442367835,0.8939443227716047,0.9069156848535251,0.8626334287133245,0.8702798588107813,0.9575862389084994,0.9558364302259024,0.9298018076566475,0.9152719979329326,0.9247732999026615,0.9345526288772431,0.9211977795653837,0.9475456581100152,0.924702475024805,0.9020718423580337,0.9418838218089108,0.9127819454969894,0.9372446295581883,0.8255320993545584,0.9229335803384142,0.932308336418877,0.9449023883478395,0.886042063187233,0.9491752752092483,0.9477232523227209,1.0,0.9543349673613567,0.9322848013049009,0.8552774789824598,0.9320843493596686,0.9723328663931049,0.940055458975879,0.9645142888146515,0.9428496838100199
AP.3,0.9304842692710096,0.9173368682972437,0.9356700581650619,0.8710503429466341,0.9386357794260546,0.8789631172302063,0.927884808392229,0.8654617221895239,0.8807446711039671,0.8804410527939335,0.9245324010288719,0.872364103608644,0.8850196505333182,0.8810323132512861,0.8885243066674324,0.8952054009675295,0.9081928651834584,0.9240863524479933,0.8791064213654721,0.8841755434538926,0.9527581044546534,0.9704723191645329,0.9084309306473463,0.9252914397555493,0.9344385660065857,0.9196896990169776,0.9310133569702059,0.9478802669043495,0.9388186401819347,0.8781968669368558,0.939233427484957,0.9259613998978938,0.9477321739825589,0.8151841847830866,0.9303037670451695,0.899433034731651,0.9001362569828312,0.8584725512038546,0.9309300190910927,0.9677087236701121,0.9543349673613567,1.0,0.9534182226686557,0.8741984047452436,0.8901710357858212,0.9393771400854831,0.9698521337457009,0.9553457173395729,0.9589742348282168
AP.4,0.9296706304090829,0.9232150301634315,0.9384429329907733,0.8892896873093931,0.9391173016866617,0.9017309241986387,0.9121713632551729,0.8844144959292888,0.8945177265468489,0.8941797870116562,0.9200497209102367,0.8855920788896559,0.8961671547053917,0.890763094631939,0.9073683711950427,0.9046379005242695,0.9094776226861516,0.9292108160105726,0.8791307032737641,0.895266708027809,0.929049364637599,0.9356054128875878,0.9102398724660501,0.9224345779678147,0.9270636620796221,0.9228327141175541,0.9002101448504286,0.9361093810582883,0.9295830958538029,0.8872132487947876,0.9457982340638964,0.9137093225279901,0.931962279377231,0.8320295573862734,0.9237969650455389,0.8968837612767612,0.9099431089567902,0.8779127656408393,0.9271867476013931,0.9553992409542067,0.9322848013049009,0.9534182226686557,1.0,0.8986683905584903,0.9153555860208298,0.9233673214565404,0.9575327231070233,0.9369587744871053,0.9602364378372499
AP.5,0.8557925539185451,0.8879818584022547,0.8757418308155048,0.8580015378115683,0.9233265575456893,0.8830977314974083,0.8167612198222134,0.8782285317325593,0.8677802555763485,0.8813411469628215,0.8288002913356031,0.844191543724644,0.8858257958481202,0.8512378661093627,0.8672820703019194,0.8887152848579841,0.9015854175645773,0.9011728790650436,0.877053996279181,0.8702166355445793,0.8190666962629185,0.8308678862998612,0.8602971873097333,0.8962954652584504,0.8673783292996843,0.8742453900554908,0.7877839390807817,0.8737154807765309,0.8798442145315587,0.8172984127311124,0.8851476501392642,0.8869480001238195,0.8630391306280614,0.7436001063045143,0.8617548842107955,0.8313436269838752,0.8363066392121326,0.8298047114854633,0.8607211268242458,0.8729820083253217,0.8552774789824598,0.8741984047452436,0.8986683905584903,1.0,0.8212870506361061,0.824057374402319,0.871335377409767,0.8705847350778615,0.8757833026867933
AP.6,0.9107051000245386,0.8874556111309979,0.9108396556870281,0.8810507668310368,0.8891397416421902,0.8831298482635804,0.8921034844239086,0.8743707754119897,0.8750289078194666,0.8664376965425793,0.9065804453523862,0.8653570057052717,0.8698933239413337,0.8664514212127542,0.8921827729228236,0.8553928375949258,0.8671857065526242,0.879567368053427,0.8344427484434797,0.8586694785093966,0.894112316501868,0.8923927282188675,0.8977684417198577,0.8718584387403407,0.8840560337852662,0.9047073741233986,0.8713022510290094,0.9000680279617513,0.8833192894320739,0.8979968349527719,0.9170336514675624,0.8599184150802929,0.8936542367292858,0.8444689681445379,0.8908282435019393,0.8870999351038059,0.9179628730387794,0.8744817778383944,0.9157010237082168,0.9119801209025865,0.9320843493596686,0.8901710357858212,0.9153555860208298,0.8212870506361061,1.0,0.9492924029083614,0.8894675887200001,0.9300782263768173,0.9050987083091884
AP.7,0.9243355943551723,0.8902705141082633,0.9196041931770914,0.870778495840334,0.906475994349847,0.8759970972912432,0.914860785224115,0.8699256552518475,0.8642648805849463,0.8729182602799602,0.9198049650476657,0.855594022254225,0.874339654798581,0.8665047273731281,0.8791970970752003,0.8586194048097439,0.8787846163102088,0.8908958426113344,0.8441591214998955,0.854441157347523,0.9436588890334728,0.9398784494248034,0.9132005032863697,0.898817417216129,0.8992198227237279,0.9179873829035405,0.9025223359575401,0.9257718556619783,0.9074429938031585,0.8901510529309099,0.9281642406556183,0.8926277719288179,0.9135200718348953,0.8135507257084826,0.9020429671025937,0.9051433075307593,0.9299254028944727,0.8622268139070296,0.928750572898852,0.9356328617033792,0.9723328663931049,0.9393771400854831,0.9233673214565404,0.824057374402319,0.9492924029083614,1.0,0.9298479036252433,0.9630928306753923,0.9240041634012367
AP.8,0.9344728025072979,0.911699304379557,0.9329331062397578,0.8755683906517027,0.9334392306432123,0.8824232074273536,0.92369108140252,0.8609754388413228,0.8807289509919592,0.8826778550071313,0.9283262809087749,0.870002763288937,0.8956048444766633,0.8854591402471251,0.88444785856558,0.8944793072956122,0.9075774466356576,0.9190565177713496,0.8732946810747017,0.8777984377302023,0.9509414075054083,0.9524009143424046,0.909825883700878,0.9206350036779762,0.9306084488612513,0.9239160096794343,0.9238360266322095,0.939335091503764,0.9376857865059869,0.8879662620252656,0.9417984333375622,0.9251010229472826,0.9361043933592591,0.8162367401522755,0.9342728044651174,0.8990707028824498,0.8952978940674411,0.8636784540482182,0.9376780425899499,0.9697498691849517,0.940055458975879,0.9698521337457009,0.9575327231070233,0.871335377409767,0.8894675887200001,0.9298479036252433,1.0,0.9456354535154251,0.9670724091881052
AP.9,0.9336926033641232,0.9138115690881073,0.9363322807247205,0.8828425512204017,0.9338051964169222,0.895224079483398,0.9243741395280077,0.8838016186952456,0.8767008459725611,0.8878244141135159,0.9206607263932923,0.8744033239669402,0.8961407471764633,0.8832782833243763,0.8944999336786373,0.8849307442415371,0.9073776152097559,0.9178411108561049,0.8720609768318175,0.8833766129304168,0.9428235326244468,0.9529466135437986,0.9188367011438282,0.9242184767938384,0.9256198874194745,0.9297346149694963,0.9229942489836429,0.947913252134753,0.9350087583697005,0.8906079625961555,0.9434962003158329,0.9225092393435492,0.9351417077573937,0.8130680572880055,0.9177766545852661,0.9092585605722356,0.9203754942158563,0.8747354370785666,0.9414901765021073,0.9508955488304194,0.9645142888146515,0.9553457173395729,0.9369587744871053,0.8705847350778615,0.9300782263768173,0.9630928306753923,0.9456354535154251,1.0,0.9437510748084847
AP.10,0.9568126732853238,0.9224572143422634,0.9450291559043971,0.8858508278250761,0.9313148632649889,0.8987578117787784,0.9463911206353921,0.869776584503704,0.8991772567066654,0.8827925631452274,0.945540167683727,0.8826790369529203,0.8982659076426522,0.9001351859894037,0.8991543552425421,0.8954081946458932,0.9070666156853755,0.9180450550895849,0.8685354160723945,0.8839954938832076,0.9511863386587959,0.9476018160067012,0.9268634845501587,0.9155334601267971,0.9400256909884844,0.934905168316405,0.9229657066791556,0.9471953418538105,0.9293161734056686,0.9099520589096461,0.9518962744610057,0.9151554335542094,0.9438904221066787,0.843421639391355,0.9394635626489638,0.9272904578006244,0.9240805848246507,0.8969249576224259,0.9510007679740361,0.9668816639235221,0.9428496838100199,0.9589742348282168,0.9602364378372499,0.8757833026867933,0.9050987083091884,0.9240041634012367,0.9670724091881052,0.9437510748084847,1.0
