,spearman,pvalue,index1,index2
0,0.9999999999999998,8.376948343984638e-209,AD1,AD1
1,-0.5275862068965517,0.0032696137749921306,AD1,AD6
2,0.22315270935960585,0.24458643546831252,AD1,AD10
3,-0.22216748768472902,0.2467297920005487,AD1,AD11
4,-0.04778325123152708,0.8055721179910066,AD1,AD12
5,-0.6295566502463052,0.00025313898375525876,AD1,AD13
6,0.2374384236453201,0.21489031338654074,AD1,AD14
7,0.22315270935960585,0.24458643546831252,AD1,AD15
8,0.08965517241379309,0.6437200702998869,AD1,AD16
9,-0.1615763546798029,0.4023880522835869,AD1,AD17
10,0.19408866995073887,0.3130421892148033,AD1,AD18
11,-0.611822660098522,0.00042070505020371825,AD1,GSM3304957
12,0.18916256157635464,0.3257189660095857,AD1,GSM3304968
13,-0.30246305418719205,0.11076194119606975,AD1,GSM3304969
14,-0.27832512315270924,0.14375085446164196,AD1,GSM3304972
15,0.14334975369458125,0.45817829975412006,AD1,GSM3304976
16,-0.5669950738916255,0.0013404283937960935,AD1,GSM3304978
17,-0.06551724137931034,0.7356159652609899,AD1,GSM3304979
18,0.0921182266009852,0.6345990363023872,AD1,GSM3305004
19,0.09064039408866993,0.6400654847396492,AD1,GSM3305008
20,0.2502463054187192,0.19043710692265348,AD1,GSM3305010
21,0.19802955665024624,0.303124637150684,AD1,GSM3305020
22,0.3862068965517241,0.03851139269924675,AD1,GSM3305021
23,0.2990147783251231,0.11509285849415687,AD1,GSM3305025
24,-0.18078817733990143,0.347980194534642,AD1,GSM3305050
25,-0.31970443349753686,0.09090774486224323,AD1,GSM3305061
26,-0.06847290640394087,0.724138852207776,AD1,GSM3305068
27,0.4487684729064038,0.014612011772260876,AD1,GSM3305084
28,0.14384236453201968,0.4566187585254935,AD1,GSM3305088
29,0.9999999999999998,8.376948343984638e-209,AD1,AD1
30,-0.5275862068965517,0.0032696137749921306,AD1,AD6
31,0.22315270935960585,0.24458643546831252,AD1,AD10
32,-0.22216748768472902,0.2467297920005487,AD1,AD11
33,-0.04778325123152708,0.8055721179910066,AD1,AD12
34,-0.6295566502463052,0.00025313898375525876,AD1,AD13
35,0.2374384236453201,0.21489031338654074,AD1,AD14
36,0.22315270935960585,0.24458643546831252,AD1,AD15
37,0.08965517241379309,0.6437200702998869,AD1,AD16
38,-0.1615763546798029,0.4023880522835869,AD1,AD17
39,0.19408866995073887,0.3130421892148033,AD1,AD18
40,-0.611822660098522,0.00042070505020371825,AD1,GSM3304957
41,0.18916256157635464,0.3257189660095857,AD1,GSM3304968
42,-0.30246305418719205,0.11076194119606975,AD1,GSM3304969
43,-0.27832512315270924,0.14375085446164196,AD1,GSM3304972
44,0.14334975369458125,0.45817829975412006,AD1,GSM3304976
45,-0.5669950738916255,0.0013404283937960935,AD1,GSM3304978
46,-0.06551724137931034,0.7356159652609899,AD1,GSM3304979
47,0.0921182266009852,0.6345990363023872,AD1,GSM3305004
48,0.09064039408866993,0.6400654847396492,AD1,GSM3305008
49,0.2502463054187192,0.19043710692265348,AD1,GSM3305010
50,0.19802955665024624,0.303124637150684,AD1,GSM3305020
51,0.3862068965517241,0.03851139269924675,AD1,GSM3305021
52,0.2990147783251231,0.11509285849415687,AD1,GSM3305025
53,-0.18078817733990143,0.347980194534642,AD1,GSM3305050
54,-0.31970443349753686,0.09090774486224323,AD1,GSM3305061
55,-0.06847290640394087,0.724138852207776,AD1,GSM3305068
56,0.4487684729064038,0.014612011772260876,AD1,GSM3305084
57,0.14384236453201968,0.4566187585254935,AD1,GSM3305088
58,0.9999999999999998,8.376948343984638e-209,AD1,AD1
59,-0.5275862068965517,0.0032696137749921306,AD1,AD6
60,0.22315270935960585,0.24458643546831252,AD1,AD10
61,-0.22216748768472902,0.2467297920005487,AD1,AD11
62,-0.04778325123152708,0.8055721179910066,AD1,AD12
63,-0.6295566502463052,0.00025313898375525876,AD1,AD13
64,0.2374384236453201,0.21489031338654074,AD1,AD14
65,0.22315270935960585,0.24458643546831252,AD1,AD15
66,0.08965517241379309,0.6437200702998869,AD1,AD16
67,-0.1615763546798029,0.4023880522835869,AD1,AD17
68,0.19408866995073887,0.3130421892148033,AD1,AD18
69,-0.611822660098522,0.00042070505020371825,AD1,GSM3304957
70,0.18916256157635464,0.3257189660095857,AD1,GSM3304968
71,-0.30246305418719205,0.11076194119606975,AD1,GSM3304969
72,-0.27832512315270924,0.14375085446164196,AD1,GSM3304972
73,0.14334975369458125,0.45817829975412006,AD1,GSM3304976
74,-0.5669950738916255,0.0013404283937960935,AD1,GSM3304978
75,-0.06551724137931034,0.7356159652609899,AD1,GSM3304979
76,0.0921182266009852,0.6345990363023872,AD1,GSM3305004
77,0.09064039408866993,0.6400654847396492,AD1,GSM3305008
78,0.2502463054187192,0.19043710692265348,AD1,GSM3305010
79,0.19802955665024624,0.303124637150684,AD1,GSM3305020
80,0.3862068965517241,0.03851139269924675,AD1,GSM3305021
81,0.2990147783251231,0.11509285849415687,AD1,GSM3305025
82,-0.18078817733990143,0.347980194534642,AD1,GSM3305050
83,-0.31970443349753686,0.09090774486224323,AD1,GSM3305061
84,-0.06847290640394087,0.724138852207776,AD1,GSM3305068
85,0.4487684729064038,0.014612011772260876,AD1,GSM3305084
